miRNA,ERR3629088,ERR3629087,ERR3629086,ERR3629085,ERR3629084,ERR3629083,ERR3629082,ERR3629081,ERR3629080,ERR3629079,ERR3629078,ERR3629077
hsa-miR-624-3p,0.17,0.0,0.0,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-624-5p,1.34,2.3,1.05,3.44,2.15,2.66,2.45,1.39,3.42,1.88,1.25,1.57
hsa-miR-625-3p,33.2,31.84,59.6,22.48,7.98,28.38,1.53,19.68,34.89,8.58,9.97,27.66
hsa-miR-625-5p,17.77,10.34,6.27,13.23,35.15,17.59,32.21,30.22,15.86,14.74,35.53,23.84
hsa-miR-627-3p,0.5,0.49,0.26,0.36,0.61,0.66,0.92,0.4,0.49,1.34,1.45,1.57
hsa-miR-627-5p,1.51,1.31,0.78,1.27,0.31,1.0,0.61,0.4,0.24,0.54,0.42,1.12
hsa-miR-628-3p,11.57,7.71,7.06,11.97,11.66,15.43,12.73,16.5,14.15,11.26,13.71,14.62
hsa-miR-628-5p,18.11,16.09,15.94,19.04,16.42,17.76,17.03,16.5,14.88,11.52,16.21,15.07
hsa-miR-629-3p,1.68,1.64,2.09,1.09,2.15,0.83,2.45,3.18,0.73,2.14,1.45,1.57
hsa-miR-629-5p,340.72,316.13,292.49,303.86,304.66,317.65,244.65,269.18,210.31,313.85,263.86,284.26
hsa-miR-632,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-636,0.0,0.16,0.26,0.0,0.0,0.33,0.61,0.0,0.24,0.54,0.42,0.22
hsa-miR-639,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-641,10.4,10.34,10.19,10.52,10.44,11.29,13.19,9.15,10.73,8.31,9.14,7.65
hsa-miR-642a-3p,0.0,0.33,0.0,0.0,0.31,0.17,0.15,0.0,0.0,0.0,0.21,0.0
hsa-miR-642a-5p,0.0,0.16,0.0,2.72,0.77,3.32,2.3,0.0,0.0,0.27,2.08,1.57
hsa-miR-643,0.17,1.31,0.52,0.73,0.92,0.33,0.61,0.8,0.24,1.07,0.42,0.9
hsa-miR-6500-3p,0.17,0.16,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-6501-3p,0.0,0.33,0.26,0.18,0.61,0.5,0.15,0.6,0.24,0.8,0.21,0.9
hsa-miR-6501-5p,1.68,0.98,2.35,1.81,1.84,2.16,1.69,2.39,3.17,2.41,0.21,2.25
hsa-miR-6502-3p,0.0,0.16,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6502-5p,2.52,2.63,2.61,2.9,3.22,2.49,3.99,2.19,2.93,2.41,2.49,0.9
hsa-miR-6503-3p,4.69,5.42,3.92,2.54,5.53,4.15,5.83,6.16,5.37,2.95,3.53,5.85
hsa-miR-6503-5p,2.01,2.13,1.57,3.63,3.84,3.82,3.07,3.78,4.64,2.41,3.95,1.12
hsa-miR-6505-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0
hsa-miR-6505-5p,0.17,0.33,0.52,1.09,0.15,1.0,0.31,0.2,0.0,0.54,0.42,0.45
hsa-miR-6506-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0
hsa-miR-6506-5p,0.0,0.16,0.0,0.18,0.0,0.17,0.0,0.0,0.0,0.27,0.0,0.0
hsa-miR-6507-5p,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0
hsa-miR-6508-3p,0.0,0.33,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-6509-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.62,0.0
hsa-miR-6509-5p,0.0,0.16,0.0,0.0,0.0,0.17,0.15,0.8,0.24,0.0,0.62,0.9
hsa-miR-651-3p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-651-5p,68.41,69.27,73.45,46.41,44.05,45.14,36.2,47.71,33.42,65.93,55.47,54.42
hsa-miR-6511a-3p,0.0,0.66,0.26,0.73,0.46,0.17,0.15,0.6,0.73,0.0,0.83,0.22
hsa-miR-6511a-5p,0.0,0.49,0.52,0.18,0.15,1.0,0.15,0.0,0.0,0.0,0.42,0.0
hsa-miR-6511b-3p,0.5,0.16,0.0,0.0,0.15,0.17,0.15,0.4,0.0,0.0,0.21,0.67
hsa-miR-6511b-5p,0.0,0.0,0.0,0.0,0.0,0.17,0.92,0.0,0.73,0.0,0.21,0.67
hsa-miR-6513-3p,0.0,0.98,1.05,0.0,0.61,0.66,0.15,0.2,0.24,0.54,0.21,0.22
hsa-miR-6513-5p,2.18,1.64,1.57,2.18,3.07,1.0,1.69,1.99,0.98,3.22,3.12,2.25
hsa-miR-6514-3p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.2,0.0,0.0,0.21,0.0
hsa-miR-6514-5p,0.5,0.33,0.0,0.36,0.92,0.66,1.07,0.4,0.24,1.34,0.42,0.9
hsa-miR-6515-3p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.27,0.0,0.0
hsa-miR-6515-5p,0.84,0.66,1.05,0.18,1.23,1.33,2.3,1.19,0.49,1.61,1.04,1.35
hsa-miR-6516-3p,0.67,0.98,1.31,1.09,0.92,0.33,0.61,1.39,0.98,1.61,2.08,0.9
hsa-miR-6516-5p,4.69,8.21,4.44,5.62,9.06,8.63,7.21,8.55,8.78,9.92,7.69,6.52
hsa-miR-652-3p,223.34,215.68,195.52,251.65,234.21,260.23,333.31,297.61,273.01,317.87,293.57,311.92
hsa-miR-652-5p,0.67,0.66,0.26,0.36,0.46,0.83,0.15,0.0,0.73,0.8,0.62,1.12
hsa-miR-654-3p,17.77,17.07,21.17,16.68,15.19,17.09,21.47,13.92,19.03,18.76,20.57,13.94
hsa-miR-654-5p,9.39,8.7,7.58,6.53,5.68,9.13,10.89,6.76,9.03,8.04,8.31,11.69
hsa-miR-655-3p,0.84,0.49,0.26,1.63,1.53,2.16,2.61,1.59,0.24,0.8,1.66,0.67
hsa-miR-655-5p,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-656-3p,0.5,0.98,1.31,0.36,0.31,0.17,0.77,0.6,1.71,1.61,1.25,2.25
hsa-miR-656-5p,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-659-3p,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-659-5p,0.84,1.15,1.31,0.54,0.77,0.83,0.31,0.6,0.98,2.14,0.83,0.22
hsa-miR-660-3p,1.84,0.49,1.83,1.63,0.92,1.33,2.15,1.99,0.73,2.14,0.83,0.45
hsa-miR-660-5p,400.41,455.65,425.28,357.53,367.89,358.48,335.3,408.34,442.57,503.88,399.74,397.15
hsa-miR-663a,0.0,0.16,0.26,0.18,0.15,0.0,0.15,0.2,0.0,0.0,0.42,0.22
hsa-miR-663b,0.0,0.0,0.26,0.18,0.0,0.17,0.0,0.2,0.24,0.0,0.21,0.0
hsa-miR-664a-3p,3.19,2.95,3.66,6.53,5.83,8.3,11.5,11.33,10.25,12.6,13.92,11.69
hsa-miR-664a-5p,32.86,30.69,26.92,47.14,37.6,43.48,74.55,50.1,43.92,41.54,51.32,44.98
hsa-miR-664b-3p,0.0,0.0,0.0,0.18,0.46,0.33,0.46,0.2,0.0,0.0,0.62,0.0
hsa-miR-665,0.0,0.0,0.52,0.18,0.15,0.17,0.0,0.0,0.49,0.27,0.62,0.0
hsa-miR-668-3p,0.0,0.0,0.0,0.0,0.15,0.0,0.31,0.0,0.0,0.0,0.21,0.0
hsa-miR-671-3p,6.04,5.58,4.97,2.9,2.61,2.99,4.75,3.58,6.59,4.02,3.53,5.62
hsa-miR-671-5p,9.22,6.73,8.1,6.89,9.36,8.46,3.99,5.77,12.69,5.9,7.48,5.4
hsa-miR-6715b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-6716-3p,0.17,0.33,0.26,0.0,0.15,0.17,0.0,0.0,0.24,0.0,0.0,0.22
hsa-miR-6718-5p,6.2,4.92,4.7,5.44,6.14,4.32,2.15,3.38,3.9,4.02,4.16,6.3
hsa-miR-6721-5p,0.34,0.0,0.0,0.73,0.0,0.0,1.23,1.19,0.24,0.0,0.21,0.22
hsa-miR-6724-5p,0.0,0.33,0.0,0.0,0.31,0.66,0.77,0.0,0.0,0.0,0.0,0.0
hsa-miR-6726-3p,0.0,0.0,0.0,0.18,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6726-5p,0.17,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-6727-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.22
hsa-miR-6728-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0
hsa-miR-6728-5p,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6729-5p,0.17,0.16,0.0,0.0,0.0,0.0,0.0,0.2,0.24,0.0,0.0,0.0
hsa-miR-6730-3p,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6731-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
hsa-miR-6731-5p,0.34,0.33,0.52,0.54,0.61,0.66,1.53,0.6,0.0,0.54,0.62,0.45
hsa-miR-6732-3p,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
hsa-miR-6732-5p,0.17,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-6733-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0
hsa-miR-6733-5p,3.02,4.76,3.14,3.44,5.22,3.32,0.77,2.98,2.93,1.61,1.45,2.25
hsa-miR-6734-5p,0.34,0.66,0.0,0.54,0.77,1.33,0.92,0.6,1.71,0.27,0.83,0.45
hsa-miR-6735-3p,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.73,0.0,0.21,0.0
hsa-miR-6735-5p,0.17,0.0,0.0,0.18,0.15,0.66,0.92,0.99,0.24,0.0,0.0,0.22
hsa-miR-6736-5p,0.17,0.16,0.0,0.54,1.38,0.83,0.46,0.4,0.0,0.54,1.04,0.22
hsa-miR-6737-3p,0.0,0.0,0.0,0.0,0.15,0.33,0.0,0.2,0.0,0.27,0.0,0.0
hsa-miR-6737-5p,0.0,0.16,0.26,0.0,0.15,0.17,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-6738-3p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.49,0.0,0.0,0.0
hsa-miR-6739-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-6739-5p,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0
hsa-miR-6740-3p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6740-5p,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-6741-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0
hsa-miR-6741-5p,0.0,0.16,0.26,0.18,0.15,0.5,0.15,0.0,0.0,0.27,1.25,0.45
hsa-miR-6742-5p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6743-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-6747-3p,0.0,0.16,0.0,0.0,0.15,0.17,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6748-5p,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.21,0.0
hsa-miR-6749-3p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.4,0.0,0.0,0.0,0.22
hsa-miR-6751-5p,0.0,0.0,0.0,0.18,0.15,0.0,0.0,0.0,0.0,0.27,0.0,0.22
hsa-miR-6753-3p,0.0,0.16,0.0,0.18,0.15,0.0,0.31,0.0,0.0,0.0,0.0,0.0
hsa-miR-6754-3p,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6754-5p,0.17,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6755-5p,1.51,1.64,1.05,1.99,1.23,1.66,1.84,0.6,0.73,1.34,0.42,1.12
hsa-miR-6758-3p,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6758-5p,0.17,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0
hsa-miR-6759-5p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-676-3p,1.68,0.98,1.83,0.73,0.77,1.0,0.61,1.59,0.24,0.54,1.45,1.35
hsa-miR-6761-5p,0.0,0.0,0.0,0.18,0.0,0.0,0.15,0.0,0.0,0.27,0.0,0.0
hsa-miR-6762-3p,0.17,0.0,0.0,0.18,0.15,0.17,0.31,0.2,0.0,0.27,0.0,0.0
hsa-miR-6762-5p,0.0,0.33,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-6763-5p,0.0,0.0,0.0,0.0,0.15,0.5,0.31,0.2,0.0,0.0,0.0,0.22
hsa-miR-6764-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-6764-5p,1.01,0.82,0.26,0.54,0.15,0.33,0.31,0.6,0.0,1.34,0.21,0.45
hsa-miR-6765-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-6766-5p,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.22
hsa-miR-6767-5p,0.0,0.66,0.0,0.54,0.15,0.5,0.61,0.4,0.24,0.27,0.21,0.0
hsa-miR-6769a-3p,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6769b-3p,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-6769b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-6770-3p,0.0,0.0,0.26,0.0,0.46,0.17,0.15,0.0,0.0,0.0,0.21,0.0
hsa-miR-6770-5p,0.5,0.0,0.0,0.18,0.15,0.0,0.31,0.0,0.0,0.0,0.0,0.0
hsa-miR-6771-3p,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0
hsa-miR-6771-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-6772-3p,0.5,0.66,0.0,0.36,0.0,0.66,0.31,0.0,0.0,0.27,0.21,0.0
hsa-miR-6772-5p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6774-3p,0.17,0.16,0.0,0.0,0.31,0.17,0.0,0.4,0.49,0.27,0.0,0.45
hsa-miR-6774-5p,0.0,0.0,0.0,0.36,0.15,0.33,0.31,0.0,0.0,0.0,0.21,0.22
hsa-miR-6775-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-6776-5p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6777-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0
hsa-miR-6777-5p,0.0,0.0,0.0,0.0,0.0,0.17,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-6779-5p,0.0,0.0,0.0,0.36,0.15,0.33,0.77,0.2,0.0,0.0,0.0,0.45
hsa-miR-6780a-5p,0.0,0.0,0.26,0.18,0.0,0.33,0.92,0.4,0.24,0.27,0.42,0.22
hsa-miR-6781-5p,0.0,0.0,0.0,0.36,0.0,0.0,0.15,0.0,0.24,0.0,0.0,0.22
hsa-miR-6782-5p,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6783-5p,0.84,0.66,0.52,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.21,0.45
hsa-miR-6785-5p,0.0,0.0,0.0,0.36,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0
hsa-miR-6786-3p,0.17,0.33,0.0,0.0,0.31,0.33,0.0,0.6,0.0,0.27,0.21,0.22
hsa-miR-6788-3p,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6789-3p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6789-5p,0.0,0.0,0.0,0.0,0.0,0.17,0.15,0.0,0.24,0.0,0.0,0.0
hsa-miR-6791-3p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0
hsa-miR-6791-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-6793-5p,0.34,0.66,0.0,0.54,0.46,1.0,0.46,0.4,0.24,0.54,0.62,0.67
hsa-miR-6796-5p,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6797-5p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6798-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-6799-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
hsa-miR-6799-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0
hsa-miR-6800-3p,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-6800-5p,0.0,0.0,0.0,0.0,0.0,0.17,0.31,0.0,0.24,0.27,0.0,0.22
hsa-miR-6801-5p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6802-3p,0.0,0.16,0.0,0.0,0.0,0.17,0.0,0.4,0.24,0.0,0.0,0.22
hsa-miR-6802-5p,0.34,0.0,0.26,0.0,0.0,0.33,0.31,0.4,0.24,0.0,0.21,0.22
hsa-miR-6803-3p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.45
hsa-miR-6804-5p,0.0,0.0,0.0,0.18,0.15,0.0,0.15,0.0,0.0,0.27,0.21,0.0
hsa-miR-6805-5p,0.67,0.82,0.0,0.36,0.92,0.5,0.92,0.8,0.49,0.54,0.62,0.67
hsa-miR-6806-3p,0.34,0.16,0.0,0.91,0.31,0.33,0.31,0.4,0.73,0.27,0.42,0.45
hsa-miR-6807-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
hsa-miR-6808-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.42,0.0
hsa-miR-6809-3p,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6809-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0
hsa-miR-6810-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0
hsa-miR-6812-3p,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6812-5p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6813-5p,0.34,0.16,0.0,0.18,0.46,0.5,0.31,0.0,0.0,0.27,0.21,0.45
hsa-miR-6815-5p,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6816-3p,0.0,0.33,0.0,0.73,0.61,0.17,0.31,0.2,0.24,0.27,0.62,0.0
hsa-miR-6817-3p,0.17,0.0,0.0,0.0,0.15,0.17,0.0,0.2,0.0,0.0,0.21,0.0
hsa-miR-6818-3p,0.34,0.16,0.26,0.18,0.15,0.0,0.15,0.2,0.24,0.0,0.62,0.0
hsa-miR-6818-5p,2.35,0.49,1.05,1.09,1.07,1.83,1.69,1.59,1.71,0.8,0.83,0.9
hsa-miR-6819-3p,0.17,0.16,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-6819-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.2,0.0,0.27,0.21,0.0
hsa-miR-6820-5p,0.17,0.0,0.0,0.0,0.31,0.33,0.31,0.0,0.0,0.0,0.0,0.0
hsa-miR-6821-3p,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.42,0.0
hsa-miR-6821-5p,0.34,0.16,0.0,0.0,0.0,0.0,0.61,0.2,0.49,0.0,0.42,0.22
hsa-miR-6822-5p,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6823-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0
hsa-miR-6824-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-6824-5p,0.17,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.27,0.0,0.0
hsa-miR-6825-5p,0.0,0.0,0.0,0.36,0.0,0.0,0.15,0.2,0.0,0.0,0.0,0.0
hsa-miR-6826-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-6827-5p,0.34,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-6829-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0
hsa-miR-6831-5p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6832-5p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-6833-3p,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6833-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-6835-5p,0.0,0.33,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6836-3p,0.0,0.16,0.26,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
hsa-miR-6836-5p,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.21,0.0
hsa-miR-6837-3p,0.17,0.49,0.26,0.18,0.31,0.17,0.46,0.0,0.0,0.0,0.42,0.9
hsa-miR-6837-5p,0.17,0.0,0.52,0.0,0.31,0.0,0.31,0.4,0.0,0.27,0.83,0.22
hsa-miR-6838-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.4,1.22,0.54,0.21,0.0
hsa-miR-6839-5p,0.34,0.16,0.0,0.18,0.15,0.33,0.61,0.2,0.0,0.27,0.42,0.0
hsa-miR-6840-5p,0.0,0.0,0.0,0.18,0.15,0.0,0.0,0.4,0.49,0.0,0.21,0.22
hsa-miR-6842-3p,14.42,11.0,12.29,11.97,10.59,13.28,18.1,13.52,30.25,13.67,15.17,9.67
hsa-miR-6842-5p,0.34,1.15,0.0,1.45,0.61,1.49,1.07,0.99,1.46,0.54,0.21,0.45
hsa-miR-6843-3p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.54,0.0,0.0
hsa-miR-6845-5p,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6846-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-6847-3p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.24,0.0,0.0,0.0
hsa-miR-6847-5p,0.0,0.33,0.0,0.18,0.31,0.0,0.31,0.2,0.24,0.0,0.21,0.67
hsa-miR-6848-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-6849-5p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6850-3p,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6851-3p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6851-5p,0.17,0.0,0.0,0.0,0.0,0.17,0.31,0.0,0.0,0.0,0.0,0.0
hsa-miR-6852-5p,8.05,7.55,10.46,4.35,5.68,6.8,7.98,5.17,6.1,9.38,7.48,6.97
hsa-miR-6853-3p,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
hsa-miR-6854-5p,0.67,0.49,1.05,0.54,0.61,1.0,1.23,0.99,0.49,0.54,0.0,0.45
hsa-miR-6855-3p,0.17,0.33,0.0,0.18,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-6855-5p,0.34,0.0,0.0,0.18,0.31,0.0,1.07,0.2,0.0,0.0,0.0,0.0
hsa-miR-6857-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-6857-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
hsa-miR-6858-3p,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6858-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0
hsa-miR-6859-3p,0.0,0.16,0.0,0.0,0.15,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-6859-5p,0.17,0.33,0.0,0.73,0.46,0.5,1.07,1.19,0.24,0.27,0.21,0.22
hsa-miR-6861-5p,0.0,0.0,0.0,0.18,0.0,0.17,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-6862-5p,0.34,0.0,0.0,0.36,0.31,0.0,0.46,0.2,0.0,0.27,0.0,0.45
hsa-miR-6863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0
hsa-miR-6864-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0
