miRNA,SRR29397945,SRR29397946,SRR29397947,SRR29397948,SRR29397949,SRR29397950,SRR29397951,SRR29397952,SRR29397953,SRR29397954,SRR29397955,SRR29397956,SRR29397957,SRR29397958,SRR29397959,SRR29397960,SRR29397961,SRR29397962,SRR29397963,SRR29397964,SRR29397965,SRR29397966,SRR29397967,SRR29397968,SRR29397969,SRR29397970,SRR29397971,SRR29397972,SRR29397973,SRR29397974,SRR29397975,SRR29397976,SRR29397977,SRR29397978,SRR29397979,SRR29397980,SRR29397981,SRR29397982,SRR29397983,SRR29397984,SRR29397985,SRR29397986,SRR29397987,SRR29397988,SRR29397989,SRR29397990,SRR29397991,SRR29397992,SRR29397993,SRR29397994,SRR29397995,SRR29397996,SRR29397997,SRR29397998,SRR29397999,SRR29398000,SRR29398001,SRR29398002,SRR29398003,SRR29398004,SRR29398005,SRR29398006,SRR29398007,SRR29398008,SRR29398009,SRR29398010,SRR29398011,SRR29398012,SRR29398013,SRR29398014,SRR29398015,SRR29398016,SRR29398017,SRR29398018,SRR29398019,SRR29398020,SRR29398021,SRR29398022,SRR29398023,SRR29398024,SRR29398025,SRR29398026,SRR29398027,SRR29398028,SRR29398029,SRR29398030,SRR29398031,SRR29398032,SRR29398033,SRR29398034,SRR29398035,SRR29398036,SRR29398037,SRR29398038,SRR29398039,SRR29398040,SRR29398041,SRR29398042,SRR29398043,SRR29398044
hsa-miR-100-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-100-5p,190.0,73.0,27.0,21.0,15.0,358.0,9.0,304.0,164.0,0.0,22.0,0.0,14.0,55.0,32.0,56.0,0.0,2.0,186.0,122.0,0.0,1.0,0.0,1.0,12.0,11.0,1.0,6.0,0.0,13.0,4.0,0.0,28.0,132.0,178.0,38.0,98.0,385.0,1566.0,967.0,2267.0,4052.0,1205.0,231.0,211.0,856.0,157.0,784.0,168.0,3.0,92.0,4.0,83.0,95.0,14.0,42.0,40.0,124.0,57.0,0.0,18.0,0.0,6.0,5.0,544.0,210.0,1.0,15.0,28.0,33.0,54.0,78.0,42.0,50.0,1173.0,139.0,1134.0,716.0,1560.0,1927.0,0.0,136.0,74.0,339.0,68.0,1022.0,87.0,195.0,12.0,132.0,19.0,18.0,101.0,72.0,194.0,653.0,20.0,58.0,62.0,30.0
hsa-miR-101-2-5p,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,4.0,7.0,7.0,13.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,13.0,0.0,12.0,6.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0
hsa-miR-101-3p,17120.0,6331.0,1199.0,2121.0,918.0,43578.0,26.0,13661.0,13619.0,20.0,3046.0,374.0,662.0,5625.0,1627.0,3088.0,26.0,1461.0,22186.0,4691.0,69.0,69.0,50.0,639.0,1759.0,107.0,241.0,363.0,196.0,443.0,113.0,0.0,3223.0,49196.0,39413.0,7858.0,90271.0,73978.0,121152.0,123763.0,244625.0,363371.0,157893.0,1859.0,45921.0,47001.0,14587.0,69439.0,23794.0,535.0,19371.0,749.0,15934.0,16907.0,1223.0,9677.0,6118.0,28121.0,3574.0,0.0,1126.0,161.0,890.0,253.0,83651.0,115329.0,415.0,2249.0,13503.0,4934.0,4484.0,12635.0,8522.0,10186.0,148643.0,27649.0,592891.0,105848.0,144535.0,439412.0,0.0,16999.0,7632.0,16836.0,9679.0,140172.0,15139.0,10916.0,5598.0,10025.0,3720.0,1505.0,9706.0,6827.0,40061.0,142116.0,2850.0,4829.0,4547.0,7241.0
hsa-miR-101-5p,129.0,49.0,28.0,52.0,17.0,402.0,1.0,192.0,92.0,0.0,13.0,1.0,12.0,42.0,9.0,25.0,1.0,85.0,163.0,70.0,5.0,7.0,0.0,48.0,17.0,5.0,3.0,10.0,3.0,18.0,0.0,0.0,28.0,286.0,321.0,68.0,524.0,526.0,846.0,971.0,1008.0,1609.0,866.0,17.0,324.0,226.0,82.0,484.0,172.0,14.0,103.0,2.0,78.0,75.0,20.0,40.0,62.0,77.0,41.0,0.0,8.0,10.0,4.0,0.0,883.0,1412.0,10.0,41.0,116.0,51.0,24.0,224.0,44.0,66.0,639.0,207.0,1255.0,315.0,277.0,1262.0,0.0,121.0,49.0,133.0,69.0,684.0,139.0,62.0,73.0,97.0,29.0,15.0,57.0,51.0,240.0,921.0,56.0,96.0,84.0,31.0
hsa-miR-10392-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0
hsa-miR-10393-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10393-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10394-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0
hsa-miR-10394-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10395-3p,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,11.0,8.0,1.0,13.0,1.0,0.0,12.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,4.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,0.0,0.0
hsa-miR-10395-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10396a-3p,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,3.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
hsa-miR-10396a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10396b-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-10396b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10398-3p,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10399-3p,2.0,4.0,0.0,3.0,0.0,22.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,4.0,1.0,3.0,3.0,2.0,7.0,5.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,14.0,3.0,30.0,12.0,32.0,40.0,50.0,50.0,66.0,7.0,12.0,24.0,0.0,11.0,9.0,0.0,4.0,2.0,6.0,4.0,0.0,5.0,4.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,33.0,17.0,0.0,2.0,2.0,3.0,0.0,7.0,0.0,4.0,38.0,3.0,48.0,4.0,28.0,74.0,0.0,4.0,0.0,4.0,3.0,27.0,0.0,3.0,2.0,2.0,0.0,0.0,3.0,1.0,2.0,32.0,0.0,0.0,10.0,3.0
hsa-miR-10399-5p,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
hsa-miR-103a-1-5p,10.0,2.0,1.0,2.0,0.0,49.0,0.0,19.0,3.0,0.0,2.0,0.0,0.0,5.0,1.0,1.0,0.0,4.0,7.0,8.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,4.0,13.0,71.0,28.0,80.0,30.0,64.0,84.0,88.0,213.0,123.0,0.0,28.0,15.0,7.0,12.0,16.0,0.0,12.0,0.0,4.0,3.0,3.0,9.0,6.0,23.0,1.0,0.0,0.0,0.0,0.0,2.0,44.0,100.0,0.0,0.0,22.0,11.0,1.0,0.0,5.0,9.0,24.0,20.0,111.0,30.0,26.0,144.0,0.0,3.0,15.0,10.0,8.0,19.0,24.0,0.0,15.0,3.0,0.0,0.0,7.0,2.0,11.0,42.0,11.0,2.0,0.0,6.0
hsa-miR-103a-2-5p,117.0,28.0,7.0,68.0,10.0,245.0,4.0,75.0,33.0,0.0,7.0,0.0,2.0,26.0,4.0,18.0,0.0,17.0,47.0,20.0,0.0,5.0,4.0,11.0,4.0,0.0,0.0,5.0,2.0,10.0,0.0,0.0,0.0,21.0,126.0,2.0,334.0,51.0,60.0,273.0,89.0,259.0,80.0,0.0,124.0,35.0,5.0,49.0,13.0,4.0,45.0,1.0,12.0,12.0,6.0,10.0,12.0,38.0,4.0,0.0,10.0,0.0,0.0,2.0,394.0,224.0,2.0,8.0,0.0,7.0,11.0,7.0,16.0,81.0,84.0,57.0,321.0,143.0,59.0,738.0,0.0,64.0,4.0,59.0,17.0,87.0,19.0,31.0,15.0,20.0,7.0,7.0,10.0,17.0,51.0,320.0,37.0,10.0,0.0,17.0
hsa-miR-103a-3p,14113.0,3081.0,368.0,1468.0,1019.0,16684.0,30.0,2300.0,2254.0,3.0,1164.0,118.0,218.0,4533.0,1042.0,1937.0,451.0,1075.0,74.0,1154.0,9.0,648.0,40.0,823.0,533.0,1413.0,160.0,829.0,967.0,74.0,132.0,21.0,3030.0,16540.0,1098.0,1517.0,4181.0,25154.0,41207.0,3067.0,70458.0,76074.0,76764.0,1705.0,6057.0,10402.0,2388.0,58747.0,4712.0,303.0,7953.0,348.0,9286.0,9951.0,949.0,2437.0,2704.0,8376.0,1516.0,8.0,170.0,1136.0,1587.0,13.0,7996.0,57331.0,673.0,386.0,13513.0,4401.0,1449.0,9675.0,399.0,1026.0,31294.0,894.0,149717.0,9260.0,32687.0,63449.0,2.0,6250.0,2188.0,6867.0,3340.0,21592.0,5949.0,1400.0,4838.0,896.0,1251.0,57.0,4437.0,1170.0,13206.0,32377.0,1217.0,1227.0,2044.0,2043.0
hsa-miR-103b,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0,0.0,10.0,2.0,1.0,7.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,3.0,0.0,8.0,0.0,1.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10400-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10401-3p,5.0,7.0,2.0,5.0,1.0,11.0,1.0,18.0,4.0,7.0,1.0,0.0,2.0,4.0,0.0,7.0,1.0,2.0,8.0,1.0,1.0,0.0,5.0,1.0,12.0,2.0,0.0,1.0,7.0,2.0,2.0,0.0,8.0,4.0,17.0,0.0,12.0,27.0,46.0,11.0,10.0,8.0,9.0,6.0,5.0,28.0,0.0,9.0,1.0,2.0,1.0,3.0,2.0,6.0,10.0,2.0,0.0,1.0,3.0,3.0,0.0,6.0,1.0,1.0,32.0,20.0,2.0,10.0,20.0,3.0,11.0,10.0,9.0,19.0,8.0,1.0,11.0,11.0,5.0,23.0,0.0,6.0,4.0,6.0,1.0,3.0,3.0,0.0,18.0,6.0,4.0,0.0,7.0,9.0,13.0,4.0,14.0,23.0,13.0,5.0
hsa-miR-10401-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-105-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10527-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,7.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0
hsa-miR-106a-3p,69.0,10.0,11.0,38.0,5.0,116.0,2.0,61.0,25.0,0.0,6.0,0.0,2.0,11.0,6.0,4.0,0.0,2.0,58.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,11.0,114.0,101.0,26.0,356.0,229.0,520.0,448.0,726.0,875.0,576.0,0.0,163.0,161.0,35.0,181.0,77.0,1.0,35.0,6.0,16.0,54.0,4.0,27.0,8.0,99.0,18.0,0.0,5.0,0.0,6.0,0.0,386.0,305.0,0.0,14.0,36.0,72.0,19.0,48.0,16.0,51.0,267.0,102.0,1612.0,273.0,225.0,1351.0,0.0,79.0,27.0,49.0,40.0,213.0,81.0,33.0,12.0,17.0,10.0,6.0,41.0,35.0,134.0,577.0,9.0,15.0,18.0,12.0
hsa-miR-106a-5p,5172.0,795.0,205.0,1660.0,467.0,7551.0,99.0,2236.0,1269.0,8.0,258.0,28.0,93.0,821.0,387.0,366.0,6.0,270.0,1260.0,219.0,29.0,43.0,15.0,482.0,130.0,12.0,8.0,35.0,8.0,94.0,38.0,0.0,240.0,2437.0,4282.0,515.0,4784.0,4454.0,6795.0,5231.0,4679.0,12852.0,6256.0,717.0,1707.0,724.0,425.0,3432.0,485.0,25.0,562.0,67.0,149.0,267.0,140.0,294.0,138.0,546.0,120.0,0.0,22.0,7.0,78.0,7.0,10926.0,20675.0,121.0,937.0,2403.0,1255.0,464.0,5193.0,432.0,1218.0,3899.0,1051.0,14710.0,3450.0,1809.0,17058.0,0.0,4571.0,1790.0,2299.0,237.0,5938.0,1742.0,601.0,516.0,246.0,233.0,114.0,356.0,237.0,2075.0,5916.0,226.0,307.0,253.0,296.0
hsa-miR-106b-3p,1434.0,563.0,231.0,893.0,322.0,5793.0,84.0,1764.0,789.0,14.0,112.0,5.0,53.0,562.0,222.0,351.0,24.0,384.0,1780.0,845.0,38.0,86.0,37.0,266.0,146.0,19.0,23.0,100.0,29.0,236.0,40.0,19.0,557.0,2667.0,5582.0,1739.0,9733.0,7338.0,13359.0,10912.0,19508.0,47563.0,17325.0,3012.0,6377.0,4870.0,727.0,7207.0,2414.0,124.0,1505.0,169.0,1430.0,1617.0,403.0,572.0,636.0,2417.0,590.0,0.0,356.0,59.0,159.0,97.0,13666.0,14924.0,67.0,496.0,1952.0,1415.0,718.0,2946.0,1103.0,1692.0,8347.0,2919.0,24644.0,5585.0,6722.0,36228.0,0.0,1841.0,804.0,1435.0,826.0,7200.0,1864.0,893.0,991.0,899.0,270.0,108.0,1487.0,802.0,3472.0,11237.0,913.0,963.0,1104.0,644.0
