miRNA,SRR28698627,SRR28698628,SRR28698629,SRR28698630,SRR28698631,SRR28698632,SRR28698633,SRR28698634,SRR28698635,SRR28698636,SRR28698637,SRR28698638,SRR28698639,SRR28698640,SRR28698641,SRR28698642,SRR28698643,SRR28698644,SRR28698645,SRR28698646,SRR28698647,SRR28698648,SRR28698649,SRR28698650,SRR28698651
hsa-miR-675-5p,0.0,0.0,0.95,0.33,0.25,1.74,0.0,0.41,0.0,0.0,2.23,0.89,0.59,0.0,0.0,0.95,3.85,0.0,0.74,0.0,2.97,0.0,0.0,7.59,1.15
hsa-miR-6750-3p,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6750-5p,2.17,0.4,0.24,0.99,0.75,3.48,0.0,0.41,2.25,0.0,0.0,0.0,2.64,2.65,0.32,1.58,0.0,0.0,6.7,1.54,2.67,0.0,3.19,1.01,1.15
hsa-miR-6751-5p,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6753-3p,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,1.78,0.64,0.0,0.0
hsa-miR-6754-3p,0.0,0.0,0.0,0.0,2.0,0.87,0.0,1.64,0.75,0.0,0.0,0.0,2.05,0.0,4.16,1.9,0.0,0.0,0.0,0.77,0.0,0.0,0.0,1.01,0.0
hsa-miR-6754-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6755-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6757-5p,2.54,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6758-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6759-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0
hsa-miR-676-3p,0.0,0.0,2.61,0.0,0.0,0.29,0.0,1.23,2.25,0.0,0.0,0.0,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,4.6
hsa-miR-676-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.51,0.0
hsa-miR-6761-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0
hsa-miR-6761-5p,0.0,0.4,0.71,0.0,0.0,3.77,0.0,1.23,0.0,0.0,0.0,0.0,0.59,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6762-3p,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6763-5p,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0
hsa-miR-6764-5p,3.26,0.0,0.0,1.65,1.5,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.64,0.0,0.0
hsa-miR-6767-5p,2.9,0.0,1.18,0.0,1.0,3.48,5.37,0.0,1.0,0.0,0.0,4.46,7.93,0.0,0.0,0.0,0.0,5.98,0.0,3.08,1.78,6.75,1.92,0.0,0.0
hsa-miR-6769b-3p,0.0,0.4,0.71,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0
hsa-miR-6770-3p,0.0,1.61,0.47,0.0,0.0,0.58,0.0,0.82,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.89,0.0,0.0,0.0,0.0
hsa-miR-6770-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0
hsa-miR-6772-3p,0.36,3.62,0.71,0.0,2.0,5.52,0.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,2.23,1.54,0.0,0.71,0.0,0.0,0.0
hsa-miR-6772-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6773-5p,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6774-3p,0.0,0.0,0.24,0.0,1.75,3.19,3.58,0.0,2.75,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,1.92,0.0,0.0
hsa-miR-6775-3p,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0
hsa-miR-6777-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0
hsa-miR-6777-5p,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6779-5p,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0
hsa-miR-6780a-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6780a-5p,0.0,0.0,0.24,2.65,1.5,0.29,3.58,0.0,0.0,0.0,0.0,0.0,2.35,0.0,2.56,0.0,0.0,0.0,0.0,0.0,4.75,0.0,0.0,0.0,0.0
hsa-miR-6780b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6781-5p,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,1.92,0.0,2.3
hsa-miR-6783-3p,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,0.0,0.0,0.3,0.0,0.0,0.0,0.0
hsa-miR-6783-5p,0.0,0.0,0.0,1.65,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6784-3p,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6785-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
hsa-miR-6786-3p,2.17,1.21,1.18,2.98,4.25,4.06,0.0,0.0,3.51,0.0,0.0,0.0,1.17,0.0,0.0,0.0,10.01,0.0,0.0,8.47,0.0,0.0,0.0,0.0,3.45
hsa-miR-6787-3p,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6788-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0
hsa-miR-6788-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0
hsa-miR-6789-3p,0.0,0.0,0.47,0.0,1.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6789-5p,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6791-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.51,0.0
hsa-miR-6792-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,1.01,0.0
hsa-miR-6793-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0
hsa-miR-6793-5p,0.0,1.61,1.42,1.98,0.0,3.19,0.0,0.82,0.25,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,1.43,2.61,1.54,0.0,0.0,1.28,0.51,0.0
hsa-miR-6794-3p,0.0,1.61,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,5.36,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6796-5p,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6797-5p,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6798-3p,0.0,0.0,0.24,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
hsa-miR-6800-5p,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6801-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0
hsa-miR-6802-3p,0.36,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,2.31,0.0,1.07,0.0,0.0,0.0
hsa-miR-6802-5p,0.0,0.0,0.0,0.33,0.0,1.74,0.0,0.41,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6803-3p,0.36,0.0,1.18,0.0,5.5,2.9,0.0,2.46,1.25,0.0,0.0,0.0,1.17,0.0,0.0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0
hsa-miR-6803-5p,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6804-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,1.01,0.0
hsa-miR-6804-5p,2.54,0.0,0.71,0.0,0.0,1.16,0.0,0.0,1.0,0.0,0.0,0.0,0.29,0.0,4.48,3.48,0.0,1.91,1.12,0.77,0.0,0.0,1.28,0.0,0.0
hsa-miR-6805-5p,2.9,0.4,2.37,0.66,1.25,2.03,0.0,2.05,2.5,0.0,0.0,6.25,0.0,0.0,6.07,0.0,0.0,0.0,2.23,0.0,1.19,0.0,0.64,1.01,0.0
hsa-miR-6806-3p,3.26,0.0,3.32,2.65,5.25,8.42,1.79,2.87,0.75,0.0,0.0,0.0,0.29,1.06,1.28,0.0,0.77,0.0,7.45,2.31,3.27,1.07,1.92,0.51,0.0
hsa-miR-6808-3p,0.0,3.62,1.18,0.33,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52,3.18,0.0,0.0,0.0,0.0,0.0,4.62,5.05,0.0,0.64,0.0,1.15
hsa-miR-6809-5p,0.0,2.01,0.24,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.17,0.0,1.92,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0
hsa-miR-6810-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6812-3p,1.09,0.0,0.0,0.0,0.0,2.61,0.0,0.0,1.25,0.0,0.0,0.0,1.47,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6813-3p,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6813-5p,1.45,0.0,3.32,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,4.62,0.0,0.0,0.0,1.78,0.0,2.56,0.51,0.0
hsa-miR-6814-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0
hsa-miR-6815-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0
hsa-miR-6815-5p,5.07,2.01,5.69,0.99,5.5,3.48,8.95,2.46,2.5,0.0,0.0,18.75,9.98,3.18,12.79,0.0,0.0,2.63,8.19,1.54,9.51,1.42,5.75,4.05,0.0
hsa-miR-6816-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0
hsa-miR-6817-3p,0.0,0.0,0.24,0.0,0.75,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,1.07,0.0,0.0,0.0
hsa-miR-6818-3p,2.9,6.43,2.13,1.65,8.01,7.84,5.37,2.87,7.51,0.0,3.35,0.0,0.59,0.0,0.0,0.0,0.0,3.11,17.51,3.85,5.05,0.71,1.28,0.0,1.15
hsa-miR-6818-5p,0.0,0.8,0.47,0.99,0.25,1.45,1.79,0.82,0.0,0.0,0.0,0.0,2.35,0.0,0.96,0.32,0.0,0.96,0.0,2.31,1.19,0.0,0.0,0.0,0.0
hsa-miR-6819-3p,0.36,2.81,0.0,2.31,0.0,0.29,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0
hsa-miR-6819-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6820-5p,0.0,0.0,0.95,0.0,3.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,1.01,0.0
hsa-miR-6821-5p,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6824-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0
hsa-miR-6825-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6825-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,2.56,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.64,0.0,0.0
hsa-miR-6826-3p,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6826-5p,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6829-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,1.43,2.98,0.0,0.0,0.0,1.92,0.0,0.0
hsa-miR-6832-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6832-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0
hsa-miR-6833-3p,0.0,0.8,0.47,1.32,0.5,1.16,0.0,0.0,0.75,0.0,0.0,0.0,0.29,0.0,0.0,0.32,0.0,0.24,0.0,0.0,0.0,0.36,0.0,2.02,0.0
hsa-miR-6835-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
hsa-miR-6837-3p,0.0,3.22,1.66,1.65,0.0,0.58,1.79,0.82,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.37,2.31,0.0,0.0,0.0,0.51,0.0
hsa-miR-6837-5p,1.45,0.4,0.0,2.98,0.0,0.29,0.0,0.82,0.75,0.0,0.0,0.0,3.23,0.0,0.0,0.0,13.09,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0
hsa-miR-6838-5p,0.0,0.4,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6839-5p,0.0,1.21,0.0,0.0,0.0,0.0,5.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6840-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0
hsa-miR-6842-3p,17.03,38.2,28.66,22.15,49.29,38.91,28.65,14.77,17.53,49.53,6.14,1.79,16.44,12.2,12.47,23.42,8.47,14.35,16.76,21.56,34.75,23.81,17.89,10.12,13.8
hsa-miR-6842-5p,2.17,4.02,3.08,1.32,7.01,2.03,1.79,0.82,0.75,0.0,0.56,2.68,2.35,3.71,0.0,0.0,0.0,0.72,0.0,0.77,1.19,0.71,2.56,1.01,0.0
hsa-miR-6843-3p,0.0,1.61,1.66,0.99,2.25,0.87,0.0,2.46,0.0,0.0,0.56,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,3.85,1.78,0.0,0.64,2.53,3.45
hsa-miR-6845-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6847-3p,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6847-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,2.24,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0
hsa-miR-6849-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6851-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0
hsa-miR-6852-3p,1.09,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.64,0.0,0.0
hsa-miR-6852-5p,12.32,25.73,11.61,10.91,17.01,3.19,1.79,1.64,3.76,0.0,12.28,0.89,0.88,4.24,3.2,5.7,1.54,2.15,0.0,13.86,0.89,5.69,5.75,5.56,12.65
hsa-miR-6855-3p,0.0,1.21,0.24,0.0,1.0,0.58,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.37,1.54,0.59,0.0,4.47,0.0,0.0
hsa-miR-6855-5p,1.81,0.0,0.71,0.99,1.25,1.45,1.79,2.05,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.48,0.0,3.85,0.0,0.0,0.64,0.0,0.0
hsa-miR-6857-3p,0.36,0.4,0.24,3.31,0.0,3.48,0.0,0.41,1.75,0.0,0.56,0.0,3.23,1.59,0.0,0.0,0.0,0.0,0.37,0.77,0.0,0.0,0.64,0.0,0.0
hsa-miR-6858-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6859-3p,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0
hsa-miR-6859-5p,5.8,1.21,1.9,3.64,2.0,3.77,0.0,1.23,2.75,0.0,0.0,0.0,12.03,1.59,0.0,0.0,0.0,3.35,0.74,2.31,0.3,4.62,5.75,1.01,4.6
hsa-miR-6860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6861-3p,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6862-5p,0.0,0.4,1.18,0.0,0.5,0.0,0.0,0.82,0.75,0.0,0.0,0.0,2.05,2.12,0.0,0.0,2.31,1.91,0.0,0.77,0.0,0.0,0.0,1.52,0.0
hsa-miR-6864-5p,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6866-3p,1.09,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0
hsa-miR-6866-5p,1.81,5.23,6.16,2.98,5.25,4.94,0.0,2.46,3.0,0.0,0.0,0.0,3.23,5.3,26.85,5.06,0.77,1.43,2.23,4.62,6.53,1.78,7.03,1.01,1.15
hsa-miR-6867-5p,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6868-3p,1.81,1.21,0.47,3.31,4.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.88,4.24,0.0,0.0,0.0,2.63,6.7,3.08,3.27,3.2,0.0,0.51,3.45
hsa-miR-6869-5p,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6873-3p,0.0,3.22,3.79,0.0,2.75,4.36,0.0,1.64,0.75,0.0,3.91,0.0,2.05,0.0,3.84,4.75,0.0,0.48,3.72,3.85,0.0,2.13,0.64,1.01,1.15
hsa-miR-6873-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6876-3p,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
