miRNA,SRR29500199,SRR29500200,SRR29500201,SRR29500202,SRR29500203,SRR29500204,SRR29500205,SRR29500206,SRR29500207,SRR29500208,SRR29500209,SRR29500210,SRR29500211,SRR29500212,SRR29500213,SRR29500214,SRR29500215,SRR29500216,SRR29500217,SRR29500218,SRR29500219,SRR29500220,SRR29500221,SRR29500222
hsa-miR-6813-3p,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6813-5p,10.53,6.23,7.56,6.87,7.08,1.38,9.43,8.03,2.32,10.05,8.36,0.0,15.23,2.14,8.92,3.49,5.06,5.67,9.74,2.81,4.39,2.54,0.11,6.92
hsa-miR-6815-5p,0.05,3.64,0.0,1.81,0.53,12.66,0.0,0.35,2.58,0.36,2.83,0.33,0.42,0.29,2.41,0.54,0.06,0.0,1.7,11.53,0.0,0.0,0.0,3.03
hsa-miR-6816-3p,1.34,0.37,1.35,0.0,1.02,1.98,0.08,0.59,0.77,1.17,0.81,0.0,1.18,1.33,1.97,0.0,0.83,0.0,0.0,1.03,0.0,3.56,0.0,0.0
hsa-miR-6817-3p,0.0,0.18,0.0,0.0,0.0,0.34,0.0,0.0,0.95,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0
hsa-miR-6818-3p,0.26,0.31,0.0,0.0,0.0,0.0,0.0,0.18,0.52,0.66,0.0,0.0,0.7,0.75,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6818-5p,2.41,3.21,2.52,0.0,3.54,0.34,2.96,0.59,0.86,3.79,2.48,0.0,1.04,0.69,1.83,2.33,1.02,1.61,6.82,0.84,0.0,1.02,0.0,3.03
hsa-miR-6819-3p,1.49,0.0,0.54,0.0,0.1,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,1.1,1.17,0.72,0.0,0.9,0.0,0.0,0.0,3.43,0.0,0.66
hsa-miR-6819-5p,0.87,1.54,1.17,0.0,1.16,0.52,0.0,0.12,0.34,0.95,1.79,11.2,2.85,0.17,2.7,0.36,0.0,1.22,0.97,1.13,1.2,0.0,0.0,0.53
hsa-miR-6820-3p,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6820-5p,0.15,0.0,0.36,0.0,0.15,0.0,0.0,0.0,0.0,1.09,1.15,0.0,0.77,0.06,1.32,0.0,0.0,0.0,0.57,0.0,1.84,0.0,3.51,0.0
hsa-miR-6822-5p,0.26,0.62,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6823-5p,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6824-3p,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6824-5p,0.0,0.43,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0
hsa-miR-6825-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0
hsa-miR-6825-5p,0.0,0.55,0.18,0.0,0.1,0.0,0.0,0.0,0.0,0.15,0.0,10.37,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6826-5p,0.51,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.07,0.0,0.0,0.28,0.0,0.0,0.09,0.0,0.0,0.81,1.31,0.0,0.0,0.0,0.0
hsa-miR-6827-5p,0.26,0.49,0.63,0.0,0.15,0.0,0.0,0.83,0.0,0.15,0.0,0.0,0.56,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
hsa-miR-6829-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-6829-5p,0.1,0.0,0.18,0.0,0.0,0.09,0.86,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6832-5p,0.0,0.0,0.0,0.29,0.39,0.0,0.31,0.65,0.09,0.07,0.69,0.0,0.0,0.23,0.0,0.81,2.69,0.19,0.0,0.0,0.8,0.0,0.0,0.0
hsa-miR-6833-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6833-5p,0.21,0.55,0.0,2.77,0.39,0.43,0.0,0.0,0.26,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0
hsa-miR-6835-5p,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0
hsa-miR-6836-5p,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6837-3p,3.65,4.5,2.16,2.29,3.98,0.52,5.77,1.65,0.77,2.55,3.34,0.0,2.37,2.08,1.46,0.81,2.24,1.42,2.03,2.44,5.59,2.92,0.0,2.31
hsa-miR-6837-5p,1.28,1.05,0.18,0.0,2.09,0.0,0.0,0.65,1.12,1.97,2.71,0.0,1.6,1.91,0.51,1.43,1.09,2.32,0.0,4.88,1.6,0.0,0.0,0.86
hsa-miR-6838-3p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6838-5p,0.72,0.0,0.45,0.0,1.12,0.0,0.0,0.0,0.0,0.36,1.21,0.0,0.21,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6839-5p,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6840-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6840-5p,0.0,0.0,0.18,0.0,0.0,0.26,1.79,0.0,0.52,0.58,0.0,0.0,0.0,0.0,1.83,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6842-3p,14.23,11.53,14.58,2.29,10.87,4.65,9.28,4.31,8.42,11.36,13.72,0.0,12.52,9.08,7.02,18.44,7.56,8.12,16.08,12.47,18.13,9.02,0.0,10.94
hsa-miR-6842-5p,4.37,2.28,2.61,0.0,2.91,0.43,5.69,0.83,1.12,3.28,5.36,0.0,2.85,3.35,4.68,4.12,1.09,0.45,6.74,2.34,1.36,8.0,0.0,2.44
hsa-miR-6843-3p,0.21,0.06,0.36,0.0,1.21,0.0,0.0,1.54,0.34,0.29,0.52,0.0,0.0,0.06,0.0,0.0,1.15,0.0,0.0,1.88,0.0,0.0,0.0,0.0
hsa-miR-6845-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6846-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6847-3p,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6847-5p,0.36,1.11,0.45,0.29,0.63,0.0,0.0,1.65,0.34,0.15,1.04,0.0,0.0,0.87,0.0,0.0,0.96,0.26,0.0,0.0,1.28,0.0,0.0,0.79
hsa-miR-6848-5p,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6849-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6849-5p,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6850-3p,0.05,0.74,1.53,0.0,0.19,0.0,0.0,0.89,0.0,0.0,2.13,0.0,0.7,0.0,0.88,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6851-5p,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0
hsa-miR-6852-3p,0.1,0.18,0.99,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.96,0.0,0.0,0.0
hsa-miR-6852-5p,125.31,127.99,162.6,62.72,131.95,25.83,75.21,70.22,102.9,121.04,110.43,27.59,153.39,79.13,82.46,77.61,90.47,69.49,140.94,42.09,55.98,76.34,102.44,119.76
hsa-miR-6853-3p,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-6854-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6855-3p,0.21,0.0,1.26,0.0,0.15,0.0,0.55,0.06,0.52,0.8,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.73
hsa-miR-6855-5p,0.67,0.49,0.9,0.76,0.92,0.34,0.0,0.83,0.26,1.68,1.5,0.0,1.18,0.12,0.07,0.18,0.7,0.9,0.0,1.03,0.0,4.95,2.3,1.52
hsa-miR-6856-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0
hsa-miR-6857-3p,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6858-3p,0.21,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6858-5p,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.32,0.0,0.0,0.0
hsa-miR-6859-3p,0.26,0.0,0.27,0.0,0.19,0.17,0.0,0.0,0.43,0.0,0.0,0.0,0.77,0.17,0.88,0.54,0.0,0.64,0.0,0.0,1.68,0.0,0.0,0.0
hsa-miR-6859-5p,0.98,0.62,1.71,0.0,1.07,2.32,1.4,0.94,2.92,1.31,4.04,0.0,0.42,0.69,0.0,1.43,0.0,0.64,2.84,4.31,0.56,0.0,0.0,1.38
hsa-miR-6861-5p,0.36,1.29,1.08,0.0,1.94,0.17,0.08,0.59,1.38,1.89,1.21,0.0,2.02,1.1,2.63,0.72,0.0,0.64,0.24,0.0,0.0,0.0,0.0,0.4
hsa-miR-6862-3p,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.58,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6862-5p,1.39,3.27,3.33,8.69,2.38,1.03,2.03,1.24,2.06,2.91,4.27,0.0,3.69,0.75,0.0,2.42,0.77,2.9,1.79,1.59,0.8,4.19,4.28,1.71
hsa-miR-6864-5p,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6865-5p,0.31,0.37,0.0,0.0,0.19,0.26,0.0,0.0,0.26,1.02,0.06,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6866-3p,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,2.16,0.0,0.0
hsa-miR-6866-5p,1.8,2.03,1.17,0.0,0.29,1.55,0.0,0.65,1.63,3.35,0.0,0.0,0.49,0.29,0.37,0.98,1.02,2.39,4.06,0.09,0.0,0.38,3.51,0.13
hsa-miR-6867-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.4,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6868-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.37,0.0
hsa-miR-6868-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6870-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6871-5p,0.15,0.0,0.0,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6873-3p,0.31,0.0,1.08,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,0.38,0.0,1.95,0.0,0.0,0.0,0.0,1.05
hsa-miR-6873-5p,0.46,0.25,0.27,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79
hsa-miR-6874-3p,0.15,0.12,0.0,0.0,0.15,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,2.41,0.86
hsa-miR-6875-5p,0.82,0.8,1.44,2.2,0.63,0.17,0.0,0.24,0.0,0.66,0.87,0.0,0.0,0.29,0.0,0.18,0.58,0.0,0.97,0.0,0.0,0.0,4.17,0.0
hsa-miR-6876-3p,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.66
hsa-miR-6876-5p,3.13,1.29,5.94,0.0,2.33,1.12,0.0,0.47,0.69,2.69,1.5,0.0,1.6,1.21,0.0,0.0,0.38,0.0,0.0,0.38,0.0,0.0,0.0,2.11
hsa-miR-6877-5p,19.31,13.19,9.99,7.06,13.83,8.09,8.42,5.85,8.34,17.92,20.59,55.35,19.27,7.63,13.6,4.39,8.64,4.58,18.59,11.91,8.7,5.21,13.16,8.83
hsa-miR-6878-5p,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.24,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0
hsa-miR-6879-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0
hsa-miR-6880-5p,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6881-3p,0.15,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6881-5p,0.0,0.18,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6882-5p,2.41,1.23,2.25,1.91,1.5,0.0,0.0,0.0,1.55,1.6,0.81,0.0,0.0,0.64,1.24,1.07,0.77,0.64,0.0,1.5,0.0,2.29,0.0,1.98
hsa-miR-6883-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6884-3p,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6884-5p,0.05,0.12,0.18,0.0,0.44,1.55,0.0,0.12,0.0,0.0,1.15,0.0,0.0,0.12,0.44,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6885-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.86
hsa-miR-6885-5p,1.03,0.12,0.0,0.0,0.78,1.03,0.0,0.12,1.46,0.51,0.4,5.02,0.49,0.12,1.9,0.0,0.77,1.03,0.81,0.0,2.95,0.0,0.0,0.66
hsa-miR-6886-5p,0.1,0.31,0.09,0.0,0.34,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6887-5p,0.0,0.18,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6889-5p,0.46,0.0,0.36,0.0,0.15,0.09,0.0,0.0,1.72,0.0,0.87,0.0,0.42,0.0,0.0,0.0,0.38,0.0,0.32,0.0,0.0,0.0,0.0,0.0
hsa-miR-6890-5p,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6891-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6891-5p,0.0,0.25,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,1.9,0.0,0.0,0.0,1.3,3.28,0.0,0.0,0.0,0.0
hsa-miR-6893-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6894-3p,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6894-5p,0.05,0.43,0.0,0.0,0.19,0.69,0.0,0.41,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,2.53,0.0,1.14,0.0,0.0
hsa-miR-6895-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7-1-3p,21.11,17.32,18.99,10.79,27.65,3.44,11.22,5.67,19.08,19.37,22.72,0.0,9.81,18.21,22.15,18.71,5.31,12.44,23.38,14.63,12.94,23.5,25.23,22.28
hsa-miR-7-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7-5p,98.29,272.38,13.95,187.98,372.91,133.53,43.41,128.58,119.92,49.96,17.76,38.13,88.14,204.97,314.55,188.26,354.14,36.87,108.06,212.63,206.18,143.16,55.17,53.98
hsa-miR-708-3p,0.36,0.49,0.72,0.0,0.0,0.0,0.0,0.0,1.12,0.73,0.0,0.0,0.0,0.4,1.54,0.0,0.0,0.0,0.0,0.0,1.84,2.16,0.0,0.0
hsa-miR-708-5p,0.26,0.0,0.99,0.0,0.24,0.52,0.0,1.06,0.26,0.58,0.0,0.17,0.35,0.0,0.0,0.27,0.0,0.0,0.73,1.78,0.64,2.92,0.0,0.0
hsa-miR-7106-5p,0.0,0.25,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7108-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,4.03,0.0,0.0,0.0,0.0
hsa-miR-7108-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0
hsa-miR-7109-5p,0.67,0.0,0.27,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.63,0.29,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7110-3p,0.0,0.0,0.36,7.45,0.97,0.0,1.48,0.0,0.0,0.95,0.92,0.0,0.7,0.0,1.02,0.0,0.58,0.32,0.0,0.0,0.0,7.24,0.88,0.0
hsa-miR-7110-5p,2.62,2.71,0.54,0.0,2.09,0.0,0.0,0.18,0.6,2.04,1.73,6.02,2.71,0.17,2.92,0.0,1.34,0.9,0.89,0.0,0.0,0.0,4.17,0.79
hsa-miR-7111-5p,0.0,0.0,0.18,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7112-3p,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7113-5p,0.72,0.0,1.8,0.0,0.24,0.17,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.58,0.0,0.0,1.54,0.32,0.97,0.0,0.0,0.0,0.0,0.0
hsa-miR-7114-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0
hsa-miR-7151-3p,3.13,0.86,0.0,0.0,0.63,0.17,0.0,0.0,0.0,1.97,0.58,0.0,0.42,0.17,1.17,0.0,0.0,0.58,0.0,0.0,0.0,0.0,3.62,1.58
hsa-miR-7152-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7155-3p,0.05,0.74,0.0,0.0,0.0,0.95,0.0,0.0,0.26,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-744-3p,19.57,19.54,19.35,12.12,18.97,2.58,13.56,4.96,6.79,23.01,21.16,0.0,9.39,9.6,7.75,13.52,17.35,11.41,16.89,1.31,7.91,23.37,0.0,22.15
hsa-miR-744-5p,2170.9,1947.48,2240.99,970.53,1698.04,268.18,1455.03,1168.29,2032.51,2525.47,2128.08,132.94,1956.48,1188.43,1243.5,1343.98,1343.12,1250.48,2091.08,1018.52,1571.97,1691.1,1030.26,1585.38
hsa-miR-7515,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-758-3p,35.23,33.91,35.18,63.58,51.42,13.34,22.76,52.74,31.12,31.9,37.83,0.0,20.66,49.71,45.39,49.59,18.31,17.21,29.31,31.22,47.67,35.57,54.07,95.11
hsa-miR-758-5p,1.8,1.11,1.62,0.0,1.36,1.21,0.0,2.19,1.38,1.6,0.0,0.0,2.02,0.69,1.32,1.79,0.0,0.0,1.14,1.59,0.0,3.68,3.07,4.28
hsa-miR-760,7.91,5.55,8.64,0.0,3.88,0.26,5.22,5.43,5.07,4.08,1.9,0.0,7.51,2.25,0.8,0.18,2.88,1.61,9.26,4.69,3.03,0.0,12.94,6.26
hsa-miR-761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
hsa-miR-765,0.0,0.18,0.27,0.0,0.0,0.0,0.0,0.24,0.6,0.15,0.0,0.0,0.42,0.0,0.0,0.0,1.66,0.0,0.0,0.0,0.0,1.02,0.0,0.86
hsa-miR-766-3p,36.05,69.42,25.29,30.55,35.17,2.84,30.01,18.07,26.65,47.48,38.58,6.35,23.37,17.11,11.33,12.09,19.02,16.63,28.09,11.06,18.13,50.94,0.0,30.52
hsa-miR-766-5p,30.97,30.7,27.36,16.04,22.85,4.3,22.45,20.85,27.17,50.32,40.48,0.0,26.09,23.41,22.08,20.77,30.16,17.02,38.24,17.72,28.03,17.02,17.99,31.57
