miRNA,SRR10500680,SRR10500682,SRR10500683,SRR10500684,SRR10500686,SRR10500688,SRR10500690,SRR10500691,SRR10500692,SRR10500694,SRR10500695,SRR10500696,SRR10500697,SRR10500698,SRR10500699,SRR10500700,SRR10500702,SRR10500703,SRR10500704,SRR10500707,SRR10500708,SRR10500710,SRR10500711,SRR10500713,SRR10500714,SRR10500715,SRR10500717,SRR10500718,SRR10500719,SRR10500721,SRR10500722,SRR10500723,SRR10500724,SRR10500726,SRR10500727,SRR10500728,SRR10500730,SRR10500731,SRR10500732,SRR10500733,SRR10500735,SRR10500736,SRR10500737,SRR10500739,SRR10500741,SRR10500742,SRR10500743,SRR10500746,SRR10500747,SRR10500748,SRR10500750,SRR10500751,SRR10500752,SRR10500754,SRR10500755,SRR10500756,SRR10500758,SRR10500760,SRR10500762,SRR10500763,SRR10500764,SRR10500765,SRR10500766,SRR10500768,SRR10500770,SRR10500771,SRR10500772,SRR10500774,SRR10500775,SRR10500778,SRR10500779,SRR10500781,SRR10500782,SRR10500784,SRR10500785,SRR10500787,SRR10500788,SRR10500789,SRR10500791,SRR10500792,SRR10500794,SRR10500795,SRR10500798,SRR10500799,SRR10500800,SRR10500801,SRR10500802,SRR10500803,SRR10500805,SRR10500806,SRR10500808,SRR10500809,SRR10500810,SRR10500812,SRR10500813,SRR10500814,SRR10500816,SRR10500817,SRR10500818,SRR10500819,SRR10500821,SRR10500822
hsa-miR-141-3p,10070.43,0.0,3074.67,4583.59,6138.78,8097.41,0.0,3574.64,3326.26,39.28,3813.14,6371.98,8521.58,79.02,1274.53,1444.72,0.0,1511.29,2093.68,9310.68,8801.02,15.76,6220.43,66.89,3852.15,6598.24,1017.87,2194.74,4253.25,0.46,5717.32,6064.69,11042.09,235.22,8426.58,11859.58,46.8,294.56,29.23,11340.92,12182.79,95.66,74.54,27122.37,13.93,18532.65,22500.22,56.68,8981.77,9646.03,48.44,19876.36,25867.65,54.14,58.46,10440.9,52.11,3.15,1.21,3194.98,63.53,3657.94,7645.2,10832.62,5953.29,0.0,16170.13,8351.77,0.0,45.07,11208.38,19.02,9178.83,86.55,458.86,0.0,525.18,749.95,61.13,798.07,163.05,2791.89,33.42,16060.81,60.02,2338.65,79.25,976.53,23324.19,16868.04,10.12,3299.05,5199.65,0.0,13612.32,14996.74,1.95,3635.56,5542.52,8335.14,0.0,7488.88
hsa-miR-141-5p,12.61,0.0,3.13,6.14,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,25.6,41.18,0.0,0.0,0.0,0.0,5.6,5.26,16.38,0.0,0.0,0.0,0.0,0.0,0.0,4.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87,8.51,16.03,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.52,0.0,1.71,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.62,0.0,0.0
hsa-miR-142-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,58.76,0.0,0.0,0.0,60.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81,0.0,50.62,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.58,0.0,0.0,81.39,0.0,0.0,331.89,0.0,0.0,340.2,31.91,6.13,35.71,0.0,0.6,0.0,40.16,0.0,0.0,0.0,0.0,188.1,0.0,0.0,4.37,25.91,0.0,893.15,0.0,139.29,0.0,84.16,17.12,0.0,60.04,0.0,3.7,0.0,44.56,3.33,42.79,0.0,46.18,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,12.03,0.0,0.0,0.0,0.0
hsa-miR-142-5p,40.15,29195.41,110.86,110.5,116.16,142.36,10099.6,8.36,3.38,9605.93,40.78,48.75,68.76,7942.5,0.36,0.25,67.97,1.03,17.94,2.57,0.33,2348.16,61.49,2995.61,27.2,57.65,12753.36,155.79,12.7,34576.53,59.47,87.91,35.88,5348.82,12.99,1.84,4261.68,6900.92,11281.06,3.9,177.32,7461.46,7858.23,16.59,5273.62,648.47,648.08,6592.1,9.91,12.35,9401.87,6.23,2.25,13221.45,2420.14,212.03,6042.52,952.57,2105.67,2.41,3608.43,15.04,303.49,56.1,0.0,4278.48,20.34,0.0,1865.84,8438.7,2.35,3227.84,22.68,3082.03,0.12,1151.18,8766.37,0.11,2991.62,0.97,5021.77,0.5,2168.0,162.8,2989.8,206.41,3201.12,17.17,53.62,0.28,185.41,0.48,0.43,15810.0,253.2,38.35,20340.35,172.75,34.77,164.38,89209.34,8.35
hsa-miR-143-3p,0.0,0.65,43.3,55.81,26.99,29.91,0.69,0.0,0.0,127.89,0.0,11.66,10.42,726.34,57.9,66.54,4.25,43.15,70.81,57.36,9.01,436.99,0.0,605.63,6.4,10.07,1.68,11.24,18.34,0.0,313.43,321.05,12.09,901.77,0.0,0.0,291.38,8.54,0.64,15.4,13.14,102.43,146.01,5.64,175.05,136.95,162.95,765.54,0.0,0.0,1502.28,1.25,2.25,298.53,691.68,18.79,1621.73,1728.5,492.71,0.0,597.06,42.31,33.88,0.0,0.0,181.41,9.12,0.0,124.46,695.15,0.0,992.21,11.44,769.49,5.92,281.02,1627.79,0.0,614.53,0.0,2152.13,0.0,376.01,4.26,408.46,46.68,847.15,7.36,0.0,0.0,23.0,21.49,44.91,0.45,0.0,0.84,0.0,283.63,8.43,19.81,1.61,0.0
hsa-miR-143-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,25.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.56,0.0,7.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-144-3p,9.7,1712.77,63.65,28.18,122.61,2.77,1406.34,0.0,0.0,369.22,0.0,29.61,61.47,846.68,0.0,0.5,563.93,0.51,6.3,0.0,1.33,105.65,1.52,356.15,8.0,11.9,343.22,0.8,6.11,29.13,0.0,0.48,0.0,679.17,0.0,0.0,182.08,1319.14,2373.02,0.0,0.0,270.47,346.62,0.0,141.19,1260.65,995.38,441.63,4.96,5.23,604.76,1.25,0.0,1790.99,235.93,0.41,569.37,403.74,547.73,0.1,421.81,1.37,48.99,20.17,0.0,479.31,0.0,0.0,370.11,981.32,0.59,118.08,0.0,768.14,4.76,259.07,1793.99,0.11,638.24,0.48,495.73,0.0,360.69,60.48,388.73,304.48,349.52,0.0,0.52,0.85,11.04,0.48,0.0,20.25,157.57,26.6,4460.24,157.28,8.43,97.98,2837.49,0.52
hsa-miR-144-5p,0.0,0.0,3.39,5.86,0.0,1.11,0.35,4.4,5.06,61.27,0.0,0.0,0.0,132.53,0.0,0.0,0.0,0.0,0.0,0.86,0.0,42.22,0.25,115.7,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,79.46,0.0,0.0,38.15,399.16,448.04,0.0,6.57,118.09,195.4,0.0,116.34,19.8,26.82,467.79,0.0,0.0,278.37,0.0,0.0,716.77,33.7,5.72,75.75,539.37,1.81,0.0,99.55,0.0,0.0,0.0,0.0,522.28,0.0,0.0,80.79,180.27,0.0,937.53,0.0,416.53,0.0,150.03,80.17,0.0,138.02,0.0,184.0,0.0,91.22,0.13,113.65,7.71,104.94,0.0,0.0,0.0,3.68,0.0,0.0,0.45,29.27,0.84,0.0,0.0,0.0,8.3,0.0,0.0
hsa-miR-145-3p,5.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.31,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,6.98,0.0,0.0,1.4,11.16,0.0,0.0,104.08,0.0,17.06,0.0,12.76,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.13,0.28,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-145-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04,0.0,0.0,1.2,16.4,0.0,0.48,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,1.39,0.0,4.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1468-5p,9.89,0.0,16.96,26.23,15.84,18.83,0.0,3.96,4.5,0.31,2.67,11.66,17.19,6.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,5.08,5.42,0.0,0.0,0.0,0.0,0.0,0.0,11.89,15.77,74.87,0.0,0.0,0.0,0.54,0.0,0.0,7.91,0.0,39.36,80.67,16.26,11.47,0.0,0.0,0.0,0.0,0.0,9.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,2.19,8.63,42.39,16.55,0.0,0.0,17.07,12.8,0.0,0.0,179.93,0.0,9.03,0.0,2.55,0.0,6.76,0.11,3.15,0.48,0.0,0.0,6.96,58.35,1.39,5.14,4.1,10.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.19,0.0,3.13
hsa-miR-146a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,7.89,0.0,0.0,2.96,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146a-5p,243.24,5.23,276.5,347.95,403.62,478.05,3832.9,264.1,266.12,6583.69,191.86,956.68,1040.0,13386.63,10.79,11.51,874.04,132.53,167.8,136.12,171.76,9840.53,295.74,7676.13,3639.39,5930.27,8280.39,17.67,37.62,3502.21,372.2,396.06,509.69,7636.67,964.43,915.39,11148.22,20344.17,20840.5,283.23,177.32,26589.6,28336.64,380.65,11034.43,653.42,713.6,12723.26,614.65,408.59,20956.26,420.94,487.98,16539.74,9193.8,406.08,8739.29,1555.02,3279.71,335.85,6784.82,58.49,546.53,313.08,1.33,6153.72,530.0,104.07,9157.78,12945.36,439.82,8714.31,357.04,10963.6,174.73,2906.85,12078.25,2.82,6667.6,30.49,14994.26,0.99,7037.38,482.54,8163.87,158.88,8507.8,260.61,295.18,293.31,248.91,56.36,70.14,9455.14,55.81,64.11,37.07,117.75,9.48,542.13,1583.78,25.06
hsa-miR-146b-3p,0.39,0.0,13.3,14.23,0.0,0.0,0.0,12.77,18.0,3.14,4.68,0.0,0.0,20.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.28,6.1,12.65,11.2,15.56,0.0,4.02,9.88,0.0,23.79,10.99,35.88,87.65,0.0,0.0,14.34,213.45,367.96,13.26,0.0,43.17,79.14,8.63,5.73,18.15,4.75,0.0,0.0,0.0,9.31,0.0,0.0,19.13,21.77,21.24,3.38,0.0,0.0,0.0,17.77,14.05,0.17,0.0,0.0,22.92,6.08,0.0,0.0,0.0,0.59,59.44,11.04,12.17,0.0,10.25,77.92,0.0,18.27,0.48,0.0,0.0,12.19,5.46,17.23,3.0,9.29,5.21,40.09,40.93,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.12,0.0,0.0
hsa-miR-146b-5p,1299.42,5.23,1245.83,1400.44,838.33,1097.9,42.48,856.14,963.78,1849.23,942.59,1084.97,1120.22,9139.14,479.39,475.07,1211.77,680.64,574.71,1149.71,2081.85,6244.45,1208.87,7028.92,427.13,629.54,11.79,126.08,230.91,2.73,2536.84,2775.79,1627.36,8674.66,4299.34,3947.51,5585.74,8136.81,7466.68,1254.76,1287.24,11681.07,13600.53,2599.47,5064.43,2084.85,2452.8,8850.3,666.69,989.17,8897.16,1450.87,1796.21,7535.59,9538.6,1068.32,13961.05,5185.5,5978.45,2728.55,5582.9,5776.55,1928.85,1722.32,2407.74,4337.68,1456.26,2271.1,6336.64,7757.07,1602.29,6190.99,1290.88,5533.87,276.94,1719.81,9434.78,1392.63,5695.12,1401.1,6993.19,792.57,6385.97,1256.71,7429.21,431.67,7302.67,1110.2,991.21,926.51,205.66,814.85,890.84,675.75,936.21,1162.4,4226.11,497.63,680.7,1751.41,9.66,710.94
hsa-miR-147b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,27.23,24.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,5.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,1.12,0.0,0.0,0.0,1.61,0.0,0.0
hsa-miR-147b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-148a-3p,2955.35,2.61,1569.03,1880.65,1526.48,1768.71,8.29,1931.48,1979.33,563.72,1460.01,1488.1,1520.28,2933.45,1559.0,1602.83,629.78,1418.31,1362.32,504.23,678.72,1526.33,2045.78,1927.17,1167.8,1864.82,2.69,725.96,904.36,1.82,2922.33,2981.22,5286.48,2780.35,1522.95,1819.27,1585.95,554.98,528.75,3042.95,5070.14,2414.35,2813.17,2720.6,2672.18,1465.25,1515.47,4668.18,835.23,1322.69,2439.78,2448.43,2573.16,3567.3,3266.93,366.86,2820.29,1236.44,2088.13,1913.51,2060.15,2137.48,2585.52,2743.77,4253.87,1996.5,2362.42,1950.5,1227.15,1943.49,3968.97,4075.02,4935.92,2159.72,1860.26,2562.89,2324.58,1230.31,3037.3,399.28,2750.95,1945.19,990.17,4000.75,2365.16,870.62,2286.2,1073.72,726.23,581.54,79.13,1610.6,1925.81,0.45,1699.2,2057.72,1.95,878.38,1183.32,3347.55,2.15,2681.94
hsa-miR-148a-5p,126.66,0.0,63.65,93.47,74.51,60.38,0.0,51.5,56.83,15.71,26.07,49.05,66.16,100.92,154.28,164.36,0.0,142.29,167.32,77.9,91.72,61.29,39.38,84.97,35.19,71.37,0.0,26.5,66.78,0.0,103.54,96.51,134.93,169.0,263.03,384.02,43.83,2.13,0.0,186.2,0.0,201.48,138.34,347.79,79.47,82.5,90.98,136.21,218.1,243.73,40.4,141.97,198.45,73.95,94.55,41.67,165.02,268.11,104.59,57.13,57.69,159.52,63.41,179.16,457.62,14.32,106.61,284.81,22.93,85.63,7.64,93.51,224.18,24.34,46.18,45.37,161.7,291.92,83.21,2.9,0.0,91.87,19.15,101.38,73.63,28.26,109.04,44.15,134.83,156.39,3.22,180.55,231.8,3.15,141.23,163.78,0.0,199.4,367.75,85.13,0.0,64.2
hsa-miR-148b-3p,39.38,0.0,35.22,49.95,69.23,77.55,7.6,26.85,27.01,100.55,46.8,30.8,39.85,295.77,0.0,0.0,3.19,0.0,0.0,0.0,0.0,511.31,69.36,403.15,105.58,141.83,0.67,13.65,19.75,0.0,48.27,51.6,72.92,324.76,0.0,0.0,242.95,2.13,1.27,54.96,131.35,307.72,281.59,44.47,539.35,0.83,0.34,458.45,2.48,0.48,1041.36,0.0,2.81,570.75,382.98,35.95,244.15,0.0,183.18,19.46,299.63,13.75,20.15,30.76,0.27,341.82,67.56,0.33,132.1,283.92,214.03,1374.98,64.62,289.41,68.45,508.63,270.25,0.22,653.47,0.0,171.68,0.5,149.01,127.9,312.87,7.28,448.44,21.16,0.0,0.28,38.19,65.91,88.96,0.0,19.06,29.12,5.85,0.86,0.0,136.27,0.54,53.76
hsa-miR-148b-5p,9.7,0.0,23.48,17.58,32.27,34.34,0.35,0.0,0.0,27.65,7.35,8.37,7.81,62.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.24,10.16,50.62,20.8,32.94,0.0,0.0,0.0,0.0,4.9,8.6,63.18,55.49,0.0,0.0,65.47,202.78,207.18,35.5,151.05,253.12,285.27,12.28,136.0,0.83,0.0,219.67,0.0,0.0,207.93,0.0,0.0,236.7,67.11,8.58,124.49,0.0,0.0,69.89,42.35,0.0,16.33,13.96,0.0,153.72,14.49,9.69,16.38,31.55,0.0,190.99,22.88,48.69,0.0,0.0,41.44,0.22,37.74,0.0,0.41,0.0,30.64,73.27,65.3,0.43,58.21,0.0,0.52,0.0,1.38,0.0,0.0,0.0,29.95,50.95,0.0,0.0,0.0,25.17,0.0,0.0
hsa-miR-149-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.62,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.62,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.08,0.0,0.0,0.0,1.2,0.0,0.41,0.0,0.0,0.0,1.39,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0
hsa-miR-149-5p,0.0,0.0,13.56,15.07,16.43,19.94,0.0,25.09,29.82,0.0,18.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,5.26,0.39,0.0,0.0,0.0,0.0,0.0,0.0,9.84,0.0,0.0,0.31,15.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36,0.0,0.0,0.0,0.0,12.86,0.16,0.0,0.0,0.0,0.0,18.46,0.0,14.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,14.06,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.94,0.0,0.0
hsa-miR-150-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,10.27,0.0,0.0,1.06,0.0,0.0,0.0,0.0,6.62,0.0,16.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,18.96,19.39,0.0,1.45,0.0,0.0,0.0,16.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.23,90.13,0.0,21.4,0.0,0.0,0.0,0.0,27.02,0.0,16.1,0.0,177.43,0.0,10.44,0.0,11.95,0.0,18.31,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-150-5p,0.0,1905.47,0.0,0.0,0.0,0.0,1.38,0.44,0.0,150.83,0.0,0.0,0.52,314.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.94,0.0,225.98,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,554.94,0.0,0.0,104.97,104.59,146.8,0.0,0.0,459.25,355.21,0.33,81.38,0.0,0.0,102.36,0.0,0.0,95.19,0.0,0.0,310.14,484.09,0.41,75.75,0.0,400.82,0.0,214.19,0.0,0.0,0.0,0.0,169.96,0.0,0.0,49.13,859.64,0.0,72.91,0.0,348.91,0.0,136.85,608.96,0.0,193.82,0.0,205.77,0.0,166.42,0.0,156.71,0.0,206.32,0.0,0.52,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0
hsa-miR-151a-3p,3304.31,8422.73,1234.88,1623.11,930.44,1104.55,11428.92,631.21,621.14,6300.57,817.58,2757.0,2937.94,9894.71,1415.87,1575.31,8541.83,1431.15,1869.62,3913.98,3752.81,7276.21,1264.51,6336.52,873.45,1432.01,36034.02,602.29,1054.85,10574.44,2577.41,2692.66,2569.14,5633.23,2273.07,3017.85,7117.04,14909.67,18378.5,2101.73,3086.74,19413.0,22086.67,3095.6,7854.86,3070.76,3392.16,8327.9,2604.81,2559.38,12421.45,3366.28,3697.55,9193.55,7596.88,2784.16,13132.58,5179.19,7098.69,1136.97,5294.71,2974.49,2337.96,3435.85,3449.78,3872.69,2844.02,2038.33,4616.01,9481.99,3843.14,6387.53,1961.0,5257.98,1561.62,4927.45,8739.34,4110.05,6159.77,972.3,10241.09,921.19,3541.49,3177.42,6201.61,1030.36,7331.36,632.83,2701.36,2105.96,201.52,1093.79,1611.9,9227.04,2410.8,2627.17,3816.38,1576.27,2148.52,3024.41,17.71,3828.22
hsa-miR-151a-5p,633.9,19340.15,448.41,643.72,898.17,1065.77,14458.49,388.23,382.02,11435.37,368.34,411.5,482.36,2882.54,24.45,31.52,24.43,191.61,199.33,25.68,25.01,963.47,616.38,903.93,460.72,738.42,10564.36,215.22,431.72,13195.53,342.12,324.4,896.55,419.35,944.95,1217.91,1533.47,2992.61,3347.27,514.87,459.73,3670.2,4158.26,705.54,1158.72,947.13,959.05,1210.91,728.65,529.27,2297.64,815.73,920.31,1382.31,1244.97,558.47,2597.37,0.0,260.56,235.93,974.09,144.4,850.37,758.52,2.65,649.27,1010.9,233.1,863.59,1452.27,1127.19,1240.26,758.03,853.34,322.53,837.22,1069.28,396.7,931.15,3.87,1419.42,9.93,633.3,943.37,1153.96,240.25,1220.16,52.12,1067.22,582.67,32.21,173.86,240.35,20318.47,557.44,461.94,7593.73,21.49,38.99,1003.68,35910.01,275.61
hsa-miR-151b,37.44,4.57,30.52,16.46,29.92,36.56,1.04,22.45,6.75,68.19,30.08,17.94,13.8,2.37,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.78,23.37,9.04,16.0,13.73,4.38,0.8,0.0,9.56,9.79,29.14,2.34,0.0,6.49,0.0,2.98,2.13,0.0,19.73,151.05,71.53,43.25,15.27,41.24,3.3,58.05,58.55,0.0,0.48,35.33,2.49,0.56,39.96,45.63,12.66,28.95,0.0,0.0,2.09,6.82,8.63,18.59,21.72,0.0,0.95,11.92,0.33,0.0,1.13,0.59,0.0,27.9,0.0,1.86,0.73,151.79,0.43,50.79,0.48,0.41,0.0,4.87,3.73,14.17,8.56,48.64,1.84,57.79,3.95,0.92,0.0,0.43,345.97,24.5,23.8,0.0,0.0,0.0,59.7,35.42,0.0
hsa-miR-152-3p,65.17,0.0,23.48,31.53,55.73,57.61,0.35,19.37,17.44,58.76,0.0,7.48,11.2,121.02,0.72,0.0,0.0,40.07,54.32,29.96,25.68,23.54,0.0,36.16,16.0,41.18,1941.43,3.21,7.99,0.46,33.58,21.02,24.96,61.8,3.25,0.0,54.38,2.13,0.64,0.27,0.0,58.83,72.7,24.23,72.64,47.03,44.13,69.35,0.0,0.0,173.88,19.93,22.49,134.06,38.77,34.73,88.3,3.15,0.6,51.27,37.73,24.13,39.09,83.76,0.0,133.67,60.08,0.66,0.0,86.75,0.0,73.7,77.07,58.15,46.87,71.72,49.55,0.22,109.64,0.48,0.41,0.0,12.53,58.75,33.07,19.7,33.89,11.34,128.07,101.06,0.92,0.48,0.0,473.3,15.65,8.96,0.0,248.39,0.0,90.49,0.54,0.0
hsa-miR-152-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
