miRNA,SRR23107340,SRR23107341,SRR23107342,SRR23107343,SRR23107344,SRR23107345,SRR23107346,SRR23107347,SRR23107348,SRR23107349,SRR23107350,SRR23107351,SRR23107352,SRR23107353,SRR23107354,SRR23107355,SRR23107356,SRR23107357,SRR23107358,SRR23107359,SRR23107360,SRR23107361,SRR23107362,SRR23107363,SRR23107364,SRR23107365,SRR23107366,SRR23107367,SRR23107368,SRR23107369,SRR23107370,SRR23107371,SRR23107372,SRR23107373,SRR23107374,SRR23107375,SRR23107376
hsa-miR-6724-5p,1.5,0.84,0.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,1.87,0.0,0.1,0.1,0.7,0.24,0.42,0.0,0.0,0.0,0.39,0.0,23.66,0.0,2.87,0.0,0.0,0.11,0.0,0.0,0.26,0.21,0.26,0.44,0.47,0.0,0.1
hsa-miR-6726-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.12,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.72,0.0,0.77,0.23,0.0,0.92
hsa-miR-6726-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,1.01,0.0
hsa-miR-6727-5p,0.0,0.0,0.0,1.69,0.0,0.89,0.0,0.0,1.28,0.0,1.05,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.96,0.77,0.48,0.0,0.0,0.72,1.03,0.1,0.0,0.33,0.23,0.0,0.0
hsa-miR-6728-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6728-5p,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0
hsa-miR-6729-5p,3.86,3.52,0.0,4.44,0.0,2.07,4.22,0.0,7.82,0.0,1.05,0.0,0.1,0.4,0.4,1.31,2.65,13.96,0.0,0.11,0.39,0.0,26.49,0.0,0.0,1.92,0.48,1.44,0.0,0.0,1.03,0.1,0.86,0.33,0.0,0.0,0.0
hsa-miR-6730-3p,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.82,0.0,0.0
hsa-miR-6731-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
hsa-miR-6732-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,1.12,0.0
hsa-miR-6733-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,1.06,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6733-5p,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.9,0.0,0.7,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.81,0.11,1.76,0.0,0.0,0.0,1.53,0.0,0.0,0.77,0.0,2.04,1.16,0.0,0.6,0.11,0.47,0.0,0.0
hsa-miR-6734-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.23,0.0,0.2
hsa-miR-6734-5p,4.72,0.98,3.49,2.75,0.38,10.92,15.02,11.96,0.77,0.0,72.39,8.19,0.2,0.2,0.7,0.0,1.7,0.0,3.09,0.33,2.94,0.11,0.0,16.17,0.96,9.19,0.0,16.56,0.0,2.64,0.65,1.04,0.09,0.22,0.47,0.0,0.2
hsa-miR-6735-3p,0.0,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.11,0.1,0.0,0.4,0.0,0.0,0.0,0.13,0.22,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0
hsa-miR-6735-5p,0.0,4.92,0.0,6.76,0.0,0.59,0.0,0.0,2.69,0.0,0.12,0.0,1.02,0.7,3.19,0.0,2.65,0.0,3.09,0.66,1.96,0.11,0.0,0.0,0.0,3.26,2.86,1.66,0.0,9.59,5.3,1.14,0.6,3.28,1.28,3.36,3.37
hsa-miR-6736-5p,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.1,0.2,0.4,0.0,0.0,0.0,2.01,0.0,0.2,0.0,0.0,0.0,2.87,0.0,2.0,0.0,0.0,0.0,1.68,0.0,0.0,0.11,0.0,1.01,0.31
hsa-miR-6737-5p,0.0,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0
hsa-miR-6738-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.13,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.61
hsa-miR-6739-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6739-5p,0.43,0.0,0.0,0.0,0.0,2.66,0.0,0.0,0.13,0.0,1.4,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,1.15,0.0,0.0,0.0,0.48,0.26,0.0,0.17,0.11,0.0,0.0,0.0
hsa-miR-6740-5p,0.64,0.84,0.0,1.9,0.0,5.02,0.0,0.0,3.08,0.0,17.37,5.72,0.0,0.2,0.5,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,2.3,0.0,4.53,0.0,0.0,0.0,0.0,0.09,0.22,0.0,0.0,0.31
hsa-miR-6741-3p,0.0,0.0,0.0,1.48,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,4.89,2.91,0.0,0.0,0.32,0.0,10.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,4.58,0.0,0.0,0.0,1.68,10.25,0.0,2.4,4.78,0.67,13.29
hsa-miR-6741-5p,3.86,5.63,2.62,7.4,0.19,7.08,0.0,0.0,4.62,0.0,18.53,8.31,1.43,5.12,3.39,3.94,0.74,0.14,3.09,0.55,3.33,0.11,17.95,42.19,4.97,2.11,1.34,9.72,0.0,0.36,0.78,0.93,3.26,0.44,0.7,1.57,0.31
hsa-miR-6743-3p,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0
hsa-miR-6743-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6744-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
hsa-miR-6745,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.47,0.0,0.2,0.2,0.8,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.52,0.72,0.0,0.0,0.12,1.79,0.2
hsa-miR-6746-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51
hsa-miR-6746-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6747-3p,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.51,0.0,0.58,0.0,3.87,2.51,2.19,0.12,6.58,0.0,14.09,1.97,2.55,0.0,0.0,0.0,0.0,0.0,5.44,0.0,0.0,4.08,8.27,8.91,0.0,4.37,5.71,0.78,7.05
hsa-miR-6747-5p,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6748-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
hsa-miR-6748-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6749-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.52,0.1,0.0,0.77,0.23,0.0,0.2
hsa-miR-6749-5p,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-675-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.2,6.19,3.46,0.0,0.0,0.27,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.31,0.0,0.33,3.26,0.0,1.84
hsa-miR-675-5p,1088.73,4.5,66.28,58.33,0.38,5.02,8.43,0.0,276.13,0.18,5.13,11.34,1.32,0.4,44.5,81.49,8.07,6.55,0.81,20.56,2.35,0.11,30.99,29.53,7.07,7.09,1.34,9.27,0.0,0.0,10.2,0.72,1.63,7.98,14.58,2.47,0.31
hsa-miR-6750-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.48,0.13,0.41,0.0,0.0,0.0,0.0,0.0
hsa-miR-6750-5p,3.43,1.27,8.9,1.27,0.0,3.84,0.09,0.0,1.54,0.0,0.93,0.0,0.92,0.1,1.0,3.58,1.91,10.83,3.22,0.77,0.78,0.0,0.0,1.41,1.34,1.34,0.48,2.87,0.0,0.0,3.88,0.62,0.09,0.98,0.93,0.9,0.2
hsa-miR-6751-3p,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
hsa-miR-6751-5p,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6752-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
hsa-miR-6753-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.3,0.2,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.6,0.9,0.21,0.0,0.0,0.0,0.56,0.1
hsa-miR-6753-5p,0.0,0.0,0.0,0.0,0.0,10.04,0.0,0.0,0.0,0.0,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6754-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.3,0.0,0.0,0.0,0.13,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.48,0.0,0.0,0.0,0.11,0.35,0.0,0.72
hsa-miR-6754-5p,0.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,5.16,0.0,0.8,0.0,0.0,0.0,0.0,0.67,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0
hsa-miR-6755-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.72
hsa-miR-6756-5p,1.29,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6757-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6758-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.41,0.0,0.4,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,1.14,0.0,0.0,0.23,1.34,0.82
hsa-miR-6758-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6759-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-676-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.31,0.3,0.6,0.36,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.26,0.62,0.43,0.33,0.93,0.9,0.1
hsa-miR-676-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.31,0.0,0.33,0.47,0.0,0.0
hsa-miR-6761-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6761-5p,0.0,2.39,0.0,0.0,0.0,0.3,0.0,0.0,2.44,0.0,0.47,0.0,0.51,0.1,0.8,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.57,0.0,0.57,2.21,0.0,0.48,0.26,0.0,1.2,0.22,0.58,1.57,0.82
hsa-miR-6762-3p,0.0,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.0,0.2,0.12,0.0,0.0,0.4,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.22,0.23,0.0,0.1
hsa-miR-6763-5p,3.0,0.0,5.06,1.06,0.19,5.61,0.0,0.0,1.8,0.0,4.31,0.0,0.1,0.5,0.1,2.39,2.55,0.0,1.21,0.11,0.78,0.0,0.0,14.77,2.29,3.06,0.1,2.87,0.0,1.8,0.0,0.62,0.34,0.33,0.35,2.13,0.0
hsa-miR-6764-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6764-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.23,0.0,0.41,0.5,0.6,0.0,0.32,13.25,0.67,0.0,0.0,0.11,0.0,0.0,0.0,0.96,0.48,0.55,0.0,0.24,0.0,0.72,0.69,0.33,0.12,0.0,0.41
hsa-miR-6765-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6766-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6766-5p,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.41,0.0,0.0,0.0,0.0,0.0
hsa-miR-6767-5p,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,5.13,0.0,0.47,0.0,0.81,0.0,0.6,0.0,0.96,0.0,0.13,0.22,0.98,0.0,0.07,0.0,0.0,0.57,0.95,0.0,0.0,1.92,1.03,1.45,0.34,0.55,0.7,1.01,5.42
hsa-miR-6768-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6769a-5p,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
hsa-miR-6769b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0
hsa-miR-6769b-5p,1.29,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6770-3p,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.31,0.4,0.9,0.0,1.7,0.0,0.67,0.0,0.0,0.0,0.13,0.0,0.0,1.15,0.19,0.0,0.0,0.0,0.26,0.31,0.26,0.0,0.0,1.46,0.0
hsa-miR-6770-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6771-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.11,0.0,0.0,0.0
hsa-miR-6772-3p,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,2.11,0.0,0.0,0.53,0.0,3.76,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.19,1.44,0.0,2.04,1.29,4.45,0.26,0.11,0.58,0.0,3.07
hsa-miR-6772-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
hsa-miR-6774-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9,0.0,2.12,0.0,0.27,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,1.56,0.9,0.52,0.0,0.11,0.23,0.0,0.51
hsa-miR-6774-5p,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.47,0.11,0.0
hsa-miR-6775-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.0,1.06,0.0,0.0,0.11,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.33,0.23,0.0,0.0
hsa-miR-6777-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.42,0.0,0.0,0.22,0.23,0.0,0.0
hsa-miR-6777-5p,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,1.28,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.27,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6779-5p,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.77,0.0,0.48,0.0,0.0,0.09,0.0,0.0,0.11,0.0
hsa-miR-6780a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6780a-5p,0.0,0.0,7.85,8.45,0.0,0.59,0.0,0.0,3.21,0.0,8.04,4.94,0.2,0.7,0.4,0.0,0.74,0.0,0.0,0.33,0.78,0.0,0.0,0.0,1.91,0.38,0.48,5.85,0.0,0.24,0.0,0.0,1.03,0.33,0.23,0.78,0.0
hsa-miR-6780b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6780b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6781-5p,0.21,0.0,0.0,0.85,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.2,0.2,1.2,0.0,0.0,0.0,0.4,0.0,0.98,0.0,0.07,0.0,0.0,0.77,1.34,0.22,0.0,0.0,1.55,1.55,0.26,0.44,0.12,0.0,0.31
