miRNA,SRR22777518,SRR22777519,SRR22777520,SRR22777521,SRR22777522,SRR22777523,SRR22777524,SRR22777525,SRR22777526,SRR22777527,SRR22777528,SRR22777529,SRR22777530,SRR22777531,SRR22777532,SRR22777533,SRR22777534,SRR22777535,SRR22777536,SRR22777537,SRR22777538,SRR22777539,SRR22777540,SRR22777541,SRR22777542,SRR22777543,SRR22777544,SRR22777545,SRR22777546
hsa-miR-6746-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6747-3p,0.0,0.0,0.07,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.88,0.0,0.0,0.0,0.0
hsa-miR-6747-5p,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6748-5p,0.0,0.39,0.21,0.41,0.36,0.0,0.0,0.0,0.19,0.07,0.0,0.0,0.0,0.0,0.35,0.0,0.17,0.25,0.77,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-6749-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.55,0.0,0.0,0.0,0.0
hsa-miR-675-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-675-5p,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-6750-3p,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6750-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.17,1.36,0.0,0.0,0.0,0.0,0.15,0.14,4.23,0.1,0.33,0.21,0.82,0.0,0.08
hsa-miR-6751-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
hsa-miR-6751-5p,0.04,0.0,0.0,0.0,0.07,0.0,0.0,0.15,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.19,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0
hsa-miR-6752-5p,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0
hsa-miR-6753-3p,0.0,0.0,0.0,0.0,0.15,0.0,0.16,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-6754-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6754-5p,0.04,0.0,0.14,0.0,0.0,0.0,0.0,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6755-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6755-5p,0.0,0.77,0.49,0.2,0.51,0.56,0.24,0.07,0.62,0.07,0.36,0.0,0.0,3.23,0.0,0.74,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.82,0.22,0.0,0.0,0.0,0.3
hsa-miR-6756-5p,0.04,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6758-5p,0.0,0.0,0.07,0.2,0.0,0.0,0.08,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
hsa-miR-6759-5p,0.0,0.0,0.0,0.0,0.07,0.0,0.08,0.0,0.06,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-676-3p,0.04,0.77,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.1,0.08
hsa-miR-676-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6761-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6762-3p,0.07,0.06,0.0,0.0,0.0,0.0,0.08,0.22,0.06,0.0,0.63,0.0,0.0,0.0,0.0,0.74,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.2,0.22,1.65,0.0,0.0,0.0
hsa-miR-6762-5p,0.0,0.11,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-6763-3p,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6763-5p,0.18,0.28,0.0,0.0,0.15,0.19,0.08,0.59,0.19,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.08,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3
hsa-miR-6764-3p,0.07,0.11,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
hsa-miR-6764-5p,0.22,1.38,0.28,0.27,1.02,1.85,0.32,0.81,0.94,0.34,0.18,0.0,0.0,0.0,0.09,1.74,0.84,0.89,0.46,0.0,0.23,0.28,0.0,0.1,0.44,0.0,0.0,0.0,0.23
hsa-miR-6765-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6766-5p,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6767-5p,0.07,0.17,0.35,0.2,0.07,0.0,0.0,0.07,0.31,0.0,0.0,0.0,0.85,0.0,0.0,0.74,0.08,0.0,0.0,0.0,0.15,0.09,0.0,0.2,0.55,0.21,0.2,0.0,0.38
hsa-miR-6769b-3p,0.0,0.0,0.07,0.07,0.0,0.37,0.08,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.21,0.0,0.0,0.0,0.0
hsa-miR-6770-3p,0.22,1.1,0.35,0.47,0.58,0.37,0.56,1.19,0.31,0.2,0.18,0.0,0.0,0.0,0.09,0.87,0.59,0.25,1.08,0.0,0.0,0.28,0.0,0.41,0.0,0.0,0.31,0.0,0.53
hsa-miR-6770-5p,0.11,0.11,0.14,0.0,0.07,0.0,0.0,0.07,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.19,0.93,0.0,0.0,0.05,0.0,0.31,0.0,0.0,0.0,0.0,0.08
hsa-miR-6771-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6772-3p,0.51,0.72,1.06,0.68,0.95,1.85,1.05,1.93,0.5,0.88,0.54,0.0,0.0,0.0,0.52,1.36,1.51,1.34,0.15,0.0,1.92,0.47,0.0,0.61,0.66,0.0,0.72,3.66,0.91
hsa-miR-6772-5p,0.11,0.06,0.21,0.14,0.0,0.0,0.4,0.0,0.25,0.14,0.0,0.0,0.0,0.0,0.09,0.25,0.25,0.7,0.31,0.0,0.08,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6773-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-6775-3p,0.04,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.14,0.0,0.2,0.0,0.0,0.51,0.0,0.15
hsa-miR-6777-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.0,0.0,0.0
hsa-miR-6777-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
hsa-miR-6778-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6779-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6780a-3p,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6780a-5p,0.0,0.0,0.14,0.07,0.22,0.0,0.0,0.0,0.19,0.0,0.09,0.0,0.0,0.0,0.0,0.12,0.0,0.06,0.0,0.0,0.15,0.19,0.0,0.2,0.77,0.21,0.0,0.0,0.0
hsa-miR-6780b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6781-5p,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0
hsa-miR-6782-3p,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6783-3p,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6783-5p,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6785-5p,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.25,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6786-3p,0.0,0.06,0.07,0.2,0.0,0.0,0.0,0.0,0.19,0.14,0.18,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.19,3.91,0.0,0.0,0.0,0.1,1.63,0.08
hsa-miR-6787-3p,0.0,0.0,0.07,0.0,0.07,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6787-5p,0.0,0.0,0.0,0.2,0.0,0.0,0.08,0.07,0.06,0.0,0.18,0.0,0.0,0.0,0.09,0.62,0.17,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-6788-5p,0.07,0.0,0.0,0.0,0.07,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6789-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6789-5p,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6791-3p,0.07,0.0,0.07,0.07,0.07,0.0,0.0,0.07,0.44,0.07,0.27,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-6791-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6793-5p,0.15,0.06,0.42,0.07,0.15,0.0,0.0,0.0,0.06,0.07,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0.19,0.0,0.0,0.0,0.09,0.0,0.72,0.22,0.0,0.41,0.0,0.15
hsa-miR-6794-3p,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6796-5p,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6797-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6799-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6800-5p,0.04,0.06,0.0,0.14,0.0,0.0,0.0,0.0,0.06,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
hsa-miR-6802-3p,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0
hsa-miR-6802-5p,0.0,0.22,0.42,0.07,0.07,0.19,0.24,0.44,0.5,0.07,0.0,0.0,0.0,0.0,0.79,0.0,1.34,0.64,0.0,0.6,0.08,0.24,0.0,0.31,0.0,0.0,0.0,0.0,0.53
hsa-miR-6803-3p,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
hsa-miR-6803-5p,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6804-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6804-5p,0.04,0.17,0.14,0.14,0.29,0.0,0.08,0.15,0.06,0.2,0.09,0.0,0.0,0.0,0.0,0.0,0.84,0.19,1.08,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.2,2.34,0.0
hsa-miR-6805-5p,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.07,0.0,0.14,0.0,0.0,1.76,1.21,0.09,3.35,0.0,0.0,0.0,0.0,0.08,0.24,0.0,0.31,0.11,1.03,0.41,0.0,0.0
hsa-miR-6806-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.41,0.0,0.23
hsa-miR-6807-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6807-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6808-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0
hsa-miR-6809-5p,0.0,0.06,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6810-5p,0.11,1.05,1.41,0.47,2.69,0.37,0.89,0.89,1.0,1.16,0.0,0.36,0.52,0.0,0.96,4.84,5.8,2.04,0.77,0.0,0.46,0.99,5.54,0.92,0.0,0.62,0.0,0.0,2.28
hsa-miR-6812-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
hsa-miR-6813-5p,0.44,0.72,1.69,0.47,1.53,0.37,0.24,0.74,1.56,0.54,0.54,0.0,0.98,4.85,2.27,4.71,2.86,3.94,1.39,0.0,0.54,1.18,0.0,0.51,0.33,0.0,0.82,0.0,0.84
hsa-miR-6816-3p,0.37,0.17,0.21,0.07,0.22,0.37,0.16,0.59,0.19,0.07,0.09,0.0,0.0,0.0,0.09,1.49,0.08,0.38,0.93,0.0,0.0,0.24,0.0,0.0,0.0,0.21,0.1,0.0,0.0
hsa-miR-6817-3p,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.31,0.0,0.0
hsa-miR-6817-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
hsa-miR-6818-3p,0.0,0.0,0.07,0.0,0.07,0.0,0.24,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
hsa-miR-6818-5p,0.04,0.33,0.42,0.47,0.29,0.19,0.48,0.3,0.37,0.07,0.09,0.0,0.0,0.0,0.0,0.5,0.0,0.45,0.62,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-6819-3p,0.0,0.11,0.14,0.0,0.0,0.0,0.0,0.44,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.19,0.0,0.0,0.61,0.05,0.0,0.0,0.22,0.0,0.92,2.13,0.0
hsa-miR-6819-5p,0.0,0.22,0.42,0.07,0.36,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.0,0.0,0.15,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
hsa-miR-6820-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.15,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.15
hsa-miR-6821-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6822-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6823-5p,0.0,0.0,0.0,0.0,0.0,0.19,0.08,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.0,0.0,0.23,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-6824-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6825-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6825-5p,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.06,0.0,0.18,0.0,0.0,0.0,0.09,0.0,0.0,0.06,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.23
hsa-miR-6826-5p,0.0,0.06,0.0,0.0,0.15,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.24,0.0,0.31,0.0,0.0,0.0,0.0,0.0
hsa-miR-6827-5p,0.07,0.06,0.0,0.0,0.0,0.0,0.08,0.22,0.25,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.13,1.08,0.0,0.15,0.05,0.0,0.51,0.0,0.0,0.0,0.0,0.0
hsa-miR-6829-5p,0.0,0.06,0.07,0.0,0.0,0.0,0.0,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.31,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.08
hsa-miR-6832-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6832-5p,0.26,0.11,0.07,0.27,0.51,0.19,0.24,0.37,0.44,0.14,0.0,0.0,0.78,0.0,0.0,1.36,0.84,0.38,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.1,0.0,0.38
hsa-miR-6833-5p,0.0,0.06,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6835-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6836-5p,0.0,0.0,0.0,0.27,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-6837-3p,0.29,1.43,2.26,1.49,0.8,1.3,0.56,1.48,1.44,0.41,1.7,0.0,0.52,0.0,1.14,1.12,1.76,1.4,0.77,0.0,1.69,0.9,0.0,1.54,0.33,0.0,1.54,2.54,0.68
hsa-miR-6837-5p,0.0,0.06,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
hsa-miR-6838-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
