miRNA,SRR21493613,SRR21493614,SRR21493615,SRR21493616,SRR21493617,SRR21493618,SRR21493619,SRR21493620,SRR21493621,SRR21493622,SRR21493623,SRR21493624,SRR21493625,SRR21493626,SRR21493627,SRR21493628,SRR21493629,SRR21493630,SRR21493631,SRR21493632,SRR21493633,SRR21493634,SRR21493635,SRR21493636,SRR21493637,SRR21493638,SRR21493639,SRR21493640,SRR21493641,SRR21493642,SRR21493643,SRR21493644,SRR21493645,SRR21493646,SRR21493647,SRR21493648,SRR21493649,SRR21493650,SRR21493651,SRR21493652,SRR21493653,SRR21493654,SRR21493655,SRR21493656,SRR21493657,SRR21493658,SRR21493659,SRR21493660,SRR21493661,SRR21493662,SRR21493663,SRR21493664,SRR21493665,SRR21493666,SRR21493667,SRR21493668,SRR21493669,SRR21493670,SRR21493671,SRR21493672
hsa-miR-106b-3p,69.69,68.09,199.64,37.7,57.33,39.29,18.94,10.23,66.5,98.38,14.45,43.24,56.36,75.32,42.55,51.19,16.32,13.73,5.19,18.12,38.31,88.04,23.64,43.48,145.67,121.89,62.36,67.76,47.98,53.83,253.84,34.02,71.41,77.47,708.29,251.05,8.58,22.2,91.94,110.44,84.27,70.49,32.52,38.98,13.67,291.45,43.24,46.58,82.98,42.11,723.09,8.78,19.41,73.36,37.44,57.02,445.86,113.63,596.7,99.25
hsa-miR-106b-5p,31.49,7.99,18.4,5.96,16.23,0.5,0.71,0.1,29.06,15.18,0.34,7.95,33.38,22.0,7.85,17.16,1.17,0.83,1.55,0.0,3.38,5.08,3.13,2.21,45.22,6.09,1.93,40.0,12.57,9.17,58.58,2.59,2.01,2.65,140.0,7.3,0.72,1.68,1.3,1.54,3.59,1.67,1.35,0.73,0.6,13.79,2.75,2.65,1.77,6.89,31.3,0.41,1.88,2.17,2.42,0.8,61.01,5.31,26.05,2.5
hsa-miR-107,3.1,27.49,7.36,8.73,3.61,0.83,0.12,2.71,7.27,6.18,34.58,6.75,0.11,3.33,19.17,18.99,0.0,1.16,0.0,0.0,1.04,26.16,1.31,2.7,11.61,30.08,3.61,33.54,22.85,25.76,97.63,7.13,1.0,1.42,267.11,4.04,0.62,0.1,3.51,8.64,4.4,4.38,0.79,2.09,0.6,5.78,0.1,1.19,0.0,0.15,6.23,1.56,1.04,2.44,0.58,1.52,2.01,3.76,14.25,5.38
hsa-miR-10a-3p,1.03,3.52,0.92,7.03,1.08,0.5,0.0,0.0,1.68,2.25,17.86,0.0,0.0,0.33,0.0,0.0,1.47,0.0,0.0,0.0,0.0,3.47,0.3,1.47,0.4,0.0,0.84,6.17,2.28,0.0,0.0,0.0,2.56,0.38,5.46,3.85,1.24,0.73,0.39,1.15,0.0,1.88,0.34,0.18,0.75,0.0,2.44,1.46,0.0,1.38,7.16,0.0,1.22,0.0,0.23,0.0,0.42,0.55,4.13,0.58
hsa-miR-10a-5p,403.17,1231.97,468.27,737.09,329.92,1008.27,233.09,266.29,660.01,593.63,1646.19,427.68,897.6,114.31,883.42,993.24,515.55,326.97,79.56,427.47,436.29,1080.58,680.85,664.27,531.86,540.36,306.87,1080.08,807.67,1119.33,976.31,403.08,339.08,790.18,1296.79,1435.89,395.02,405.84,508.47,923.54,573.48,1378.37,257.81,634.14,373.48,914.07,786.85,411.65,945.65,1298.76,2496.57,261.39,517.01,189.3,964.65,242.39,2208.31,575.66,1504.23,363.78
hsa-miR-10b-3p,1.55,2.88,3.68,0.0,1.08,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.67,2.56,0.0,0.29,0.0,0.0,1.09,0.0,3.89,2.73,0.0,0.4,0.0,0.0,0.1,0.0,9.17,0.0,0.0,0.0,0.38,6.12,1.58,0.0,0.0,0.13,0.0,1.71,0.0,0.34,0.82,0.15,1.64,0.92,1.86,3.74,0.0,7.01,0.0,0.19,0.0,0.35,0.36,8.55,0.64,3.93,0.19
hsa-miR-10b-5p,699.99,3919.98,1367.09,1750.62,987.95,1375.54,281.92,337.01,767.87,638.04,3807.9,907.29,2437.81,179.96,2466.92,3573.27,820.48,520.41,164.85,580.1,498.17,1444.84,805.82,700.14,741.17,1407.08,403.66,3805.88,817.95,2363.66,2108.84,1050.14,409.95,1040.03,2270.55,2394.13,542.61,620.02,422.25,1081.58,810.94,2000.39,371.35,944.26,497.73,1335.28,1135.1,616.95,1248.58,1556.8,4145.48,358.01,766.47,260.49,1476.46,256.78,3859.92,720.63,1879.74,272.69
hsa-miR-11400,0.0,0.64,2.76,4.05,11.18,2.0,4.12,1.2,69.3,0.56,0.11,0.94,0.0,0.0,0.18,47.53,0.2,3.47,0.0,0.0,0.65,4.83,0.0,0.25,0.4,16.8,2.41,0.19,31.99,0.28,19.53,0.0,25.11,0.95,20.09,165.63,0.1,0.21,7.15,7.68,1.8,0.63,1.46,0.82,0.15,6.36,0.0,0.66,11.63,0.31,32.54,0.33,0.57,1.63,0.0,2.41,118.54,43.89,128.28,5.28
hsa-miR-11401,3.61,1.92,0.92,0.0,0.0,0.17,0.59,0.0,1.68,3.37,0.0,1.0,0.0,1.0,7.3,2.7,1.08,0.0,0.0,0.0,3.44,2.29,1.82,1.11,2.0,2.42,1.44,1.54,4.57,2.13,0.0,0.0,3.84,1.33,8.19,10.36,0.62,2.51,3.25,3.93,1.62,1.77,1.35,1.18,0.9,12.82,1.63,2.12,1.38,0.0,13.55,0.0,0.75,1.76,0.23,1.16,25.44,1.74,9.73,3.26
hsa-miR-1178-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1180-3p,3.61,4.16,8.28,5.54,10.82,7.99,3.06,3.31,0.56,0.56,7.39,5.55,1.75,1.0,3.29,1.16,6.16,6.45,3.19,9.31,9.99,29.63,9.6,14.62,5.2,4.53,1.81,0.0,1.14,7.78,0.0,3.89,15.07,12.12,92.71,60.37,6.1,10.58,3.12,12.86,6.29,21.59,8.1,6.45,6.76,137.96,21.16,11.41,12.61,24.35,107.59,2.05,6.78,3.39,14.63,2.59,189.37,16.31,98.89,4.03
hsa-miR-1185-1-3p,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,0.0,0.87,0.0,1.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,39.05,1.62,0.0,0.0,0.98,1.87,0.0,0.0,2.73,0.0,0.81,0.0,0.0,0.09,0.45,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.27,2.22,1.47,4.03,0.77
hsa-miR-1185-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.49,0.0,0.0,0.0,0.0,0.54,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.29,0.0
hsa-miR-1197,0.0,7.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.79,0.19
hsa-miR-1206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.08,0.0,0.0,2.28,0.0,0.0,0.65,0.18,0.0,1.97,0.39,0.21,0.0,0.65,1.25,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.13,0.0,1.99,21.18,0.0,0.0,0.41,0.0,0.0,2.32,0.0,0.29,0.19
hsa-miR-122-3p,10.32,3.84,0.0,0.0,0.72,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,14.04,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.11,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.29,0.0
hsa-miR-122-5p,8777.23,198.51,67.16,54.52,989.75,4095.0,466.64,12942.72,499.06,369.33,18844.89,2825.84,138368.86,472.57,2857.14,6763.71,746.5,624.32,1495.43,380.82,1121.08,76304.44,88631.87,75577.44,2294.74,1189.25,2138.8,2285.09,242.19,462.34,761.53,3627.37,585.47,1350.49,553.22,25696.56,342.1,257.44,1082.99,8143.41,1090.99,12.51,1092.9,9295.25,281.24,23686.97,7743.13,8625.73,3901.45,76.88,17751.1,843.27,13934.15,1333.52,990.91,695.62,33489.85,4975.01,44634.26,310.51
hsa-miR-1224-5p,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1225-3p,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
hsa-miR-1226-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.57,0.76,0.59,0.0,0.0,0.26,0.0,0.36,0.0,0.11,0.18,0.0,1.06,1.42,0.13,1.18,0.0,0.0,0.82,0.0,0.27,1.04,0.0,1.27,0.0,0.39,0.29
hsa-miR-1226-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
hsa-miR-1227-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.11,0.18,0.0,0.0
hsa-miR-1228-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.59,0.0
hsa-miR-1228-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1229-3p,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.68,0.0,0.0,0.26,2.3,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.66,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.18,1.27,0.0,0.69,0.1
hsa-miR-1229-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-122b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.27,0.59,0.0
hsa-miR-1233-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1234-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.88,0.19
hsa-miR-1236-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.31,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1237-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1238-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.2,0.0
hsa-miR-1238-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-124-3p,149.19,426.74,115.92,177.41,22.72,0.0,0.0,0.0,89.98,67.46,504.14,160.31,700.51,26.33,245.78,225.58,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,68.03,438.24,0.0,2143.78,116.52,374.13,1015.37,104.01,0.0,0.0,0.33,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,6.51,1.46,0.0,0.0,1.25,1.07,0.19,0.54,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-124-5p,0.0,7.03,5.52,4.47,0.36,0.0,0.0,0.0,1.12,0.0,9.1,1.47,5.47,0.67,0.18,4.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,18.99,0.0,68.54,0.0,8.06,39.05,6.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1245b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0
hsa-miR-1246,11.36,10.23,3.68,2.13,6.49,7.83,7.06,2.41,27.38,12.93,0.11,4.21,27.25,7.67,12.96,2.6,3.62,0.33,0.64,5.05,1.42,10.58,2.12,7.12,10.0,12.03,1.57,5.01,18.28,34.74,0.0,2.59,7.85,3.41,27.52,18.05,0.41,1.47,1.56,7.96,2.34,2.5,1.91,1.45,0.75,9.74,10.99,5.97,5.32,8.88,29.27,5.5,3.11,3.39,3.92,0.89,37.26,4.95,25.66,1.73
hsa-miR-1247-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.1,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1248,0.0,2.56,1.84,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,2.48,0.0,2.18,0.0,0.85,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.1,0.0,0.0,0.72,0.0,0.56,0.0,0.0,1.74,1.12,0.27,1.18,0.92,1.25,0.0,0.28,0.27,0.0,0.0,1.48,0.0,0.49,0.0
hsa-miR-1249-3p,0.52,0.0,0.0,0.64,0.0,0.0,0.0,0.5,0.0,0.56,0.0,0.87,0.0,0.0,0.18,0.0,0.0,0.0,0.64,1.88,0.49,2.45,0.0,0.12,0.0,0.0,0.36,1.45,0.0,0.0,0.0,0.65,0.18,0.76,2.73,4.44,0.0,0.0,0.52,0.29,0.0,0.0,0.11,0.18,0.0,1.45,0.0,0.0,2.56,0.0,4.52,0.0,0.0,0.14,1.38,0.72,0.63,0.46,4.62,0.48
hsa-miR-1250-5p,1.03,2.56,0.0,0.0,0.0,0.0,0.35,0.0,1.12,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.12,3.28,1.14,0.0,0.0,0.32,0.0,0.0,0.55,0.79,0.1,0.0,0.26,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.41,0.0,1.79,1.9,0.73,4.23,1.06
hsa-miR-1255a,0.0,3.84,0.92,0.0,0.0,4.33,0.0,0.0,1.12,2.25,0.0,0.0,0.0,0.0,8.76,5.21,1.08,0.0,0.0,0.0,1.64,0.51,0.0,0.12,0.4,5.16,1.69,0.0,0.0,5.93,0.0,1.94,2.1,0.47,3.6,0.0,0.0,0.42,1.3,2.88,2.79,1.67,0.68,0.0,0.0,0.0,0.92,0.0,1.18,1.07,0.0,0.0,0.0,0.95,0.0,2.23,0.0,2.84,3.93,2.5
hsa-miR-1255b-5p,0.0,1.6,1.84,0.0,0.36,0.83,0.12,1.1,0.0,0.0,16.27,1.27,0.0,0.0,0.0,4.63,0.2,0.0,0.0,0.0,3.71,3.64,0.3,3.07,0.0,0.0,1.69,0.19,0.0,0.0,0.0,4.54,1.46,1.14,37.24,8.29,0.0,1.15,0.26,0.0,2.07,1.56,0.23,1.18,0.0,13.3,0.51,0.13,0.0,0.0,15.73,0.0,0.57,0.14,1.5,1.34,27.44,5.68,14.25,0.0
hsa-miR-1256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0
hsa-miR-1257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-125a-3p,1.55,2.88,0.0,2.13,0.0,5.33,0.35,0.6,1.12,0.0,3.98,0.0,0.0,1.0,2.92,0.0,1.08,0.99,0.73,0.0,0.11,1.61,1.31,0.0,0.8,0.08,0.72,0.0,0.0,0.0,0.0,0.0,3.2,1.99,9.94,7.4,0.0,2.09,1.04,6.14,5.39,4.07,0.45,5.0,0.6,3.09,8.85,2.52,8.67,6.43,23.04,0.99,1.41,1.49,2.3,1.43,5.91,2.93,9.93,2.5
hsa-miR-125a-5p,54.2,169.42,33.12,62.61,54.45,553.25,140.37,170.51,21.8,20.8,93.05,16.51,93.02,27.66,48.75,121.95,125.69,235.3,42.56,281.68,294.9,311.1,162.15,243.08,15.21,82.51,115.33,259.78,8.0,73.2,156.21,26.89,274.97,212.44,263.4,602.92,159.68,127.04,137.58,314.05,167.83,360.91,55.25,214.71,186.74,353.44,492.01,181.94,484.85,761.86,575.02,139.97,134.24,38.1,288.79,100.73,690.86,179.52,466.84,181.12
hsa-miR-125b-1-3p,1.55,10.87,0.92,5.75,1.8,0.0,0.47,0.5,5.03,3.94,0.57,1.07,3.61,0.0,4.93,2.7,0.0,0.0,0.0,0.89,0.0,6.35,1.41,0.0,3.2,0.0,0.0,15.33,2.28,2.59,0.0,1.94,0.18,0.28,0.87,2.17,0.83,0.0,0.13,0.0,0.0,0.21,0.79,0.0,0.75,0.48,4.37,4.11,0.0,0.61,3.58,0.0,0.94,0.54,0.0,0.0,1.16,0.27,1.08,0.0
hsa-miR-125b-2-3p,0.0,0.0,0.0,0.21,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,9.93,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.3,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0
