miRNA,SRR27189936,SRR27189937,SRR27189938,SRR27189939,SRR27189940,SRR27189941,SRR27189942,SRR27189943,SRR27189944
hsa-miR-376a-3p,0.0,0.0,0.0,0.47,0.0,0.32,0.0,0.0,0.0
hsa-miR-376b-3p,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-376c-3p,0.0,0.0,0.0,0.0,0.32,0.53,0.0,0.0,0.0
hsa-miR-376c-5p,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.16
hsa-miR-377-5p,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0
hsa-miR-378a-3p,185.65,167.39,103.04,1656.05,1217.5,1664.98,1031.2,288.92,629.63
hsa-miR-378a-5p,1.97,1.66,1.56,6.23,9.07,10.92,4.76,0.47,2.4
hsa-miR-378c,4.77,3.22,1.04,23.17,47.03,22.8,10.7,2.22,5.91
hsa-miR-378d,2.07,4.47,3.96,36.28,19.41,35.43,3.4,0.16,1.92
hsa-miR-378e,0.0,0.1,0.0,0.56,0.32,1.38,0.34,0.0,0.0
hsa-miR-378f,0.1,0.1,0.0,0.28,0.11,0.11,0.0,0.0,0.16
hsa-miR-378h,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0
hsa-miR-378i,0.0,0.0,0.0,0.19,0.32,0.42,0.17,0.0,0.32
hsa-miR-379-3p,0.0,0.1,0.52,0.28,0.53,0.64,0.68,0.16,0.64
hsa-miR-379-5p,7.67,6.13,12.5,16.93,15.14,16.23,7.14,2.53,6.55
hsa-miR-380-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
hsa-miR-381-3p,12.23,7.9,17.61,10.61,15.36,18.56,24.8,9.18,17.09
hsa-miR-382-3p,0.52,1.97,0.94,1.12,2.03,0.32,2.55,0.47,0.96
hsa-miR-382-5p,3.73,3.12,6.15,4.28,8.53,8.27,3.4,0.95,2.08
hsa-miR-383-5p,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-3909,0.41,0.31,0.73,0.56,2.56,1.91,0.85,0.0,0.16
hsa-miR-3911,0.0,0.0,0.0,2.51,2.88,3.92,0.51,0.16,0.32
hsa-miR-3912-3p,0.0,0.0,0.0,0.09,0.64,0.74,0.0,0.0,0.16
hsa-miR-3913-5p,0.1,0.0,0.0,0.28,0.32,0.21,0.0,0.0,0.16
hsa-miR-3916,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0
hsa-miR-3917,0.0,0.0,0.0,0.09,0.11,0.32,0.34,0.0,0.0
hsa-miR-3918,0.1,0.1,0.0,0.28,0.43,0.85,0.17,0.0,0.0
hsa-miR-3922-3p,0.0,0.0,0.52,0.19,0.11,0.11,0.17,0.0,0.0
hsa-miR-3925-5p,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0
hsa-miR-3928-3p,1.45,0.42,0.31,3.44,3.41,3.08,1.7,0.32,0.48
hsa-miR-3928-5p,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3929,0.73,1.14,0.73,1.95,2.67,4.03,1.02,0.63,0.16
hsa-miR-3934-5p,4.25,3.53,4.17,14.7,12.16,12.94,6.46,3.17,3.51
hsa-miR-3935,0.0,0.31,0.21,0.47,0.43,1.59,0.68,0.32,0.32
hsa-miR-3936,0.0,0.0,0.0,0.09,0.11,0.0,0.0,0.0,0.0
hsa-miR-3939,0.0,0.0,0.1,0.19,0.21,0.11,0.17,0.0,0.16
hsa-miR-3940-3p,0.21,0.1,0.31,0.19,0.11,0.42,0.0,0.16,0.48
hsa-miR-3940-5p,0.21,0.73,0.63,0.93,0.32,0.32,0.34,0.0,0.32
hsa-miR-3942-5p,0.21,0.0,0.1,0.0,0.21,0.0,0.0,0.0,0.0
hsa-miR-3944-3p,0.1,0.0,0.0,0.65,0.53,0.53,0.0,0.0,0.0
hsa-miR-3944-5p,0.0,0.1,0.0,0.0,0.21,0.21,0.17,0.16,0.16
hsa-miR-3960,1.66,1.35,1.04,0.37,0.32,0.74,1.36,0.63,0.16
hsa-miR-409-3p,25.19,26.08,52.41,9.95,20.16,17.39,12.06,6.02,7.67
hsa-miR-409-5p,0.41,0.31,1.04,0.74,0.43,0.64,0.17,0.32,0.48
hsa-miR-410-3p,0.62,0.52,0.21,0.19,1.92,1.7,0.68,0.32,0.96
hsa-miR-411-3p,0.73,0.42,2.08,0.65,0.75,0.95,0.68,0.0,0.48
hsa-miR-411-5p,4.66,6.96,11.88,10.51,5.44,8.06,6.46,2.06,5.59
hsa-miR-412-3p,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0
hsa-miR-412-5p,2.38,1.87,2.29,8.93,17.81,13.15,7.31,0.95,2.4
hsa-miR-421,2.28,2.29,3.85,52.1,62.82,90.68,18.86,9.18,29.39
hsa-miR-422a,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-423-3p,236.13,60.37,302.97,629.58,464.88,1036.77,561.81,48.29,406.18
hsa-miR-423-5p,28.61,151.8,26.88,261.81,362.5,77.32,27.69,69.66,131.77
hsa-miR-424-3p,2.28,2.91,3.33,6.14,15.89,10.29,2.72,0.47,1.28
hsa-miR-424-5p,0.0,0.0,0.0,1.3,1.6,1.8,0.85,0.32,0.8
hsa-miR-425-3p,1.76,1.25,1.67,12.84,18.13,32.03,5.95,2.37,8.47
hsa-miR-425-5p,38.25,37.61,47.51,91.36,105.58,189.75,66.59,32.14,45.2
hsa-miR-4254,0.0,0.0,0.0,0.19,0.21,0.0,0.0,0.0,0.0
hsa-miR-4258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0
hsa-miR-4284,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0
hsa-miR-4286,0.1,0.21,0.21,5.86,1.6,6.05,0.17,0.16,0.16
hsa-miR-429,0.62,0.73,0.21,0.0,0.21,0.11,0.34,0.0,0.8
hsa-miR-4306,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0
hsa-miR-431-3p,0.0,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0
hsa-miR-431-5p,0.1,0.1,0.1,0.09,0.0,0.11,0.17,0.0,0.32
hsa-miR-4313,0.0,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0
hsa-miR-432-5p,3.84,5.09,11.25,4.19,5.01,3.5,4.08,1.42,3.19
hsa-miR-4326,5.29,5.4,7.4,27.91,62.07,48.9,8.32,3.01,4.63
hsa-miR-433-3p,2.28,3.01,7.5,0.84,0.85,0.32,0.51,0.32,0.8
hsa-miR-4421,0.0,0.0,0.0,0.37,0.43,0.11,0.17,0.0,0.32
hsa-miR-4422,0.0,0.0,0.0,0.09,0.0,0.21,0.0,0.0,0.0
hsa-miR-4424,0.0,0.0,0.0,0.09,0.21,0.0,0.0,0.0,0.0
hsa-miR-4425,0.0,0.0,0.0,2.98,2.99,3.29,0.68,0.0,0.16
hsa-miR-4426,0.31,0.31,0.73,1.58,0.75,0.64,0.17,0.0,0.48
hsa-miR-4427,0.1,0.0,0.1,0.19,1.07,0.42,0.17,0.0,0.16
hsa-miR-4428,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4429,0.0,0.0,0.0,0.47,0.0,0.53,0.17,0.0,0.0
hsa-miR-4430,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0
hsa-miR-4435,0.21,0.62,0.21,1.3,2.99,1.8,0.0,0.0,0.16
hsa-miR-4436b-3p,0.0,0.0,0.1,0.19,0.0,0.11,0.0,0.0,0.0
hsa-miR-4436b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
hsa-miR-4440,0.21,0.0,0.1,0.0,0.21,0.21,0.0,0.0,0.0
hsa-miR-4441,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.16,0.0
hsa-miR-4442,0.0,0.0,0.21,0.0,0.21,0.0,0.0,0.0,0.0
hsa-miR-4443,0.21,0.1,0.31,0.47,0.43,2.55,0.0,0.0,0.0
hsa-miR-4444,0.1,0.1,0.83,0.19,0.32,0.42,0.17,0.0,0.0
hsa-miR-4448,0.0,0.0,0.1,0.19,0.0,0.0,0.0,0.0,0.0
hsa-miR-4449,0.73,0.52,0.52,0.37,0.0,0.21,1.19,1.58,2.88
hsa-miR-4455,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-4458,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0
hsa-miR-4462,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0
hsa-miR-4463,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4465,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0
hsa-miR-4466,1.04,0.62,1.04,1.4,0.32,0.74,0.0,0.32,0.0
hsa-miR-4467,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.16
hsa-miR-4470,0.1,0.0,0.0,0.65,0.43,0.74,0.0,0.16,0.0
hsa-miR-4473,0.1,0.0,0.21,1.67,1.49,0.95,0.51,0.47,0.0
hsa-miR-4474-3p,0.0,0.0,0.0,0.09,0.21,0.42,0.0,0.0,0.0
hsa-miR-4477b,0.0,0.0,0.1,0.09,0.0,0.0,0.0,0.0,0.0
hsa-miR-4478,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0
hsa-miR-4479,0.0,0.0,0.0,0.28,0.0,0.11,0.17,0.0,0.0
hsa-miR-448,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4482-3p,0.31,0.1,0.1,0.19,0.32,1.17,0.17,0.0,0.32
hsa-miR-4482-5p,0.1,0.0,0.0,0.84,1.07,0.95,0.17,0.0,0.0
hsa-miR-4485-3p,0.0,0.1,0.0,0.0,0.0,0.32,0.17,0.0,0.32
hsa-miR-4485-5p,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4487,0.0,0.0,0.0,0.09,0.0,0.11,0.0,0.0,0.0
hsa-miR-4488,1.35,3.32,3.85,1.77,1.17,0.64,3.4,2.22,1.44
hsa-miR-4489,0.0,0.0,0.0,0.09,0.0,0.32,0.0,0.0,0.0
hsa-miR-4492,0.1,0.0,0.42,0.47,0.32,0.42,0.0,0.0,0.0
hsa-miR-4493,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0
hsa-miR-4497,2.49,1.14,2.81,3.07,2.13,2.86,1.87,0.95,0.96
hsa-miR-4498,0.1,0.0,0.0,0.0,0.21,1.06,0.17,0.0,0.32
hsa-miR-449a,0.0,0.0,0.0,0.09,0.11,0.0,0.17,0.16,0.0
hsa-miR-449c-5p,0.0,0.1,0.31,0.19,0.32,0.85,0.0,0.16,0.16
hsa-miR-4500,0.0,0.0,0.0,0.19,0.32,0.11,0.0,0.0,0.0
hsa-miR-4504,0.21,0.0,0.0,0.93,1.28,0.53,0.17,0.0,0.16
hsa-miR-4508,0.93,2.49,4.38,1.86,1.81,1.17,1.87,1.9,1.44
hsa-miR-450a-2-3p,0.0,0.0,0.0,0.19,0.32,0.21,0.0,0.0,0.0
hsa-miR-450a-5p,0.31,1.04,1.04,5.49,6.83,4.88,1.87,0.32,1.6
hsa-miR-450b-3p,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0
hsa-miR-450b-5p,0.73,0.94,1.04,6.33,16.32,9.12,3.4,1.27,1.76
hsa-miR-4511,0.31,0.0,0.0,0.47,0.75,0.42,0.0,0.0,0.16
hsa-miR-4512,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4516,0.41,0.83,0.42,1.12,1.17,1.48,0.51,0.47,0.8
hsa-miR-4517,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0
hsa-miR-4519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0
hsa-miR-451a,10.37,50.6,74.28,2.88,2.77,12.73,84.09,32.3,4.95
hsa-miR-452-3p,1.97,1.35,0.94,9.21,14.93,14.74,2.04,0.47,2.56
hsa-miR-452-5p,6.01,4.16,3.75,52.94,64.74,56.74,22.42,15.04,25.56
hsa-miR-4521,0.1,0.52,0.21,1.4,1.6,2.55,0.34,0.32,0.48
hsa-miR-4522,0.0,0.21,0.0,0.0,0.0,0.11,0.0,0.0,0.0
hsa-miR-4523,0.0,0.0,0.63,0.0,0.0,0.21,0.0,0.0,0.0
hsa-miR-4525,0.21,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0
hsa-miR-454-3p,0.41,1.25,0.21,6.51,3.41,8.8,1.53,1.11,4.31
hsa-miR-454-5p,1.14,1.66,1.88,3.72,6.29,7.32,2.04,0.0,1.6
hsa-miR-455-3p,0.83,0.52,0.63,3.72,4.37,6.58,1.02,0.95,0.8
hsa-miR-455-5p,2.07,0.83,1.67,42.52,63.03,70.96,32.79,12.67,33.7
hsa-miR-4632-5p,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0
hsa-miR-4633-3p,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0
hsa-miR-4635,0.0,0.21,0.0,0.28,0.0,0.32,0.0,0.0,0.0
hsa-miR-4637,0.0,0.0,0.0,0.09,0.11,0.0,0.17,0.0,0.0
hsa-miR-4638-3p,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-4638-5p,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-4640-3p,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0
hsa-miR-4640-5p,0.0,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0
hsa-miR-4645-3p,0.0,0.0,0.0,0.56,0.21,0.42,0.0,0.0,0.16
hsa-miR-4646-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0
hsa-miR-4647,0.0,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.16
hsa-miR-4652-5p,0.0,0.1,0.21,1.4,1.71,1.17,0.17,0.0,0.16
hsa-miR-4654,0.0,0.0,0.0,0.19,0.43,0.42,0.0,0.0,0.0
hsa-miR-4655-5p,0.0,0.0,0.0,0.37,0.0,0.21,0.0,0.0,0.0
hsa-miR-4657,0.0,0.0,0.1,0.19,0.21,0.0,0.0,0.16,0.0
hsa-miR-4658,0.0,0.0,0.0,0.37,0.32,0.74,0.0,0.0,0.0
hsa-miR-4659a-3p,0.0,0.0,0.0,0.47,1.28,0.64,0.0,0.0,0.32
hsa-miR-4660,0.0,0.0,0.0,0.74,0.32,0.64,0.0,0.16,0.0
hsa-miR-4661-3p,0.0,0.0,0.1,0.0,0.0,0.21,0.0,0.0,0.0
hsa-miR-4661-5p,1.04,0.62,0.63,0.47,0.75,0.74,0.85,0.16,0.32
hsa-miR-4664-3p,1.14,0.94,1.46,7.16,10.88,10.29,8.32,1.11,3.19
hsa-miR-4664-5p,0.0,0.31,0.0,0.74,0.32,0.95,0.34,0.0,0.16
hsa-miR-4665-5p,0.1,0.0,0.31,0.19,0.32,0.0,0.17,0.0,0.16
hsa-miR-4667-3p,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-4667-5p,0.0,0.0,0.0,0.56,0.0,0.0,0.17,0.0,0.0
hsa-miR-4669,0.0,0.31,0.0,0.47,0.32,0.74,0.34,0.0,0.16
hsa-miR-4673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
hsa-miR-4674,0.1,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0
hsa-miR-4676-3p,0.0,0.1,0.0,0.19,1.39,1.17,0.34,0.0,0.0
hsa-miR-4677-3p,0.21,0.31,0.73,1.21,2.77,3.29,1.53,0.16,0.64
hsa-miR-4677-5p,0.21,0.1,0.1,0.37,1.81,0.85,0.17,0.0,0.48
hsa-miR-4679,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-4680-3p,0.52,0.21,0.0,0.19,0.0,0.21,0.17,0.0,0.0
hsa-miR-4680-5p,0.1,0.1,0.1,0.19,0.32,0.0,0.17,0.0,0.32
hsa-miR-4682,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0
hsa-miR-4683,0.93,0.1,0.83,0.84,1.28,1.06,0.85,0.16,0.32
hsa-miR-4684-3p,0.1,0.0,0.21,0.09,0.43,1.38,0.0,0.0,0.0
hsa-miR-4686,0.0,0.0,0.0,0.37,0.11,0.11,0.51,0.0,0.0
hsa-miR-4687-3p,0.0,0.0,0.0,0.37,0.64,0.64,0.0,0.0,0.0
hsa-miR-4687-5p,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0
hsa-miR-4688,0.0,0.0,0.1,0.09,0.21,0.32,0.0,0.0,0.0
hsa-miR-4689,0.31,0.0,0.0,0.47,0.21,0.21,0.0,0.0,0.0
hsa-miR-4690-3p,0.0,0.0,0.0,0.09,0.21,0.42,0.0,0.0,0.0
hsa-miR-4691-3p,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0
hsa-miR-4700-3p,2.38,1.77,2.6,1.67,2.03,2.33,1.87,1.11,2.56
hsa-miR-4700-5p,0.73,1.04,0.73,0.93,0.85,1.59,0.34,0.16,0.32
hsa-miR-4701-5p,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.16
hsa-miR-4707-3p,0.0,0.0,0.31,0.19,0.32,0.11,0.0,0.0,0.0
hsa-miR-4707-5p,0.0,0.31,0.31,0.09,0.43,0.11,0.17,0.16,0.0
hsa-miR-4709-3p,0.52,0.1,0.21,0.19,0.32,0.11,0.17,0.16,0.0
hsa-miR-4709-5p,0.1,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0
hsa-miR-4712-3p,0.0,0.0,0.1,0.0,0.0,0.21,0.0,0.0,0.0
hsa-miR-4713-3p,0.0,0.0,0.0,0.0,0.11,0.21,0.0,0.0,0.0
hsa-miR-4713-5p,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-4717-3p,0.0,0.0,0.0,0.28,0.43,0.11,0.0,0.0,0.0
hsa-miR-4721,0.31,0.52,0.21,2.7,2.13,2.12,0.34,0.0,0.64
hsa-miR-4723-3p,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.16
hsa-miR-4723-5p,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4724-5p,0.52,1.04,0.52,0.47,0.43,0.42,0.85,0.95,1.6
hsa-miR-4725-3p,0.0,0.0,0.0,0.19,0.21,0.11,0.0,0.0,0.0
hsa-miR-4727-3p,0.0,0.0,0.0,0.0,0.32,0.32,0.0,0.0,0.0
hsa-miR-4728-3p,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.16
hsa-miR-4731-5p,0.0,0.0,0.0,0.19,0.21,0.0,0.0,0.0,0.0
hsa-miR-4734,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-4737,0.21,0.0,0.0,0.19,0.32,0.0,0.0,0.0,0.0
hsa-miR-4738-3p,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.0,0.0
hsa-miR-4739,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0
hsa-miR-4740-5p,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-4741,0.21,0.83,0.83,1.3,1.17,1.27,0.51,0.16,0.32
hsa-miR-4742-3p,0.0,0.0,0.0,0.0,0.32,0.11,0.0,0.0,0.16
hsa-miR-4744,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0
hsa-miR-4745-3p,0.0,0.0,0.0,0.09,0.11,0.32,0.0,0.0,0.0
hsa-miR-4745-5p,0.1,1.04,0.63,3.07,5.33,4.56,0.51,0.16,0.0
hsa-miR-4746-5p,1.45,0.94,1.15,3.81,6.61,4.98,1.53,0.0,0.8
hsa-miR-4748,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0
hsa-miR-4749-5p,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0
hsa-miR-4753-3p,0.0,0.0,0.0,0.0,0.21,0.21,0.34,0.16,0.0
hsa-miR-4753-5p,0.0,0.0,0.0,0.37,0.21,0.0,0.0,0.0,0.0
hsa-miR-4754,0.1,0.0,0.0,0.0,0.0,0.32,0.17,0.0,0.16
hsa-miR-4755-3p,0.0,0.0,0.1,0.09,0.0,0.0,0.0,0.0,0.0
hsa-miR-4755-5p,0.21,0.0,0.0,0.28,0.53,0.0,0.0,0.0,0.0
hsa-miR-4758-3p,0.0,0.1,0.1,0.09,0.0,0.21,0.17,0.16,0.48
hsa-miR-4758-5p,0.1,0.21,0.42,0.28,0.32,0.64,0.17,0.0,0.0
hsa-miR-4761-3p,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4761-5p,0.0,0.31,0.0,0.0,0.11,0.21,0.0,0.0,0.0
hsa-miR-4762-3p,0.0,0.1,0.0,0.09,0.11,0.53,0.0,0.32,0.0
hsa-miR-4763-3p,0.0,0.21,0.0,0.0,0.0,0.11,0.0,0.0,0.0
hsa-miR-4763-5p,0.0,0.0,0.21,0.0,0.0,0.21,0.17,0.0,0.0
hsa-miR-4765,0.0,0.0,0.0,0.28,0.21,0.0,0.0,0.0,0.16
hsa-miR-4766-3p,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-4767,0.1,0.0,0.21,0.09,0.0,0.0,0.0,0.0,0.0
hsa-miR-4768-3p,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.16
hsa-miR-4768-5p,0.0,0.0,0.0,0.19,0.43,0.53,0.17,0.0,0.0
hsa-miR-4770,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-4774-5p,0.0,0.0,0.0,0.19,0.0,0.21,0.0,0.0,0.0
hsa-miR-4775,0.21,0.52,0.1,0.84,2.35,1.91,1.02,0.47,0.48
hsa-miR-4779,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0
hsa-miR-4783-3p,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0
hsa-miR-4784,0.0,0.0,0.0,0.28,0.0,0.11,0.0,0.0,0.0
hsa-miR-4785,0.0,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0
hsa-miR-4786-5p,0.1,0.1,0.1,0.0,0.32,0.42,0.0,0.0,0.0
hsa-miR-4787-3p,0.1,0.21,0.0,0.0,0.43,1.06,0.0,0.0,0.0
hsa-miR-4788,0.0,0.0,0.0,0.37,0.96,0.53,0.0,0.0,0.0
hsa-miR-4791,0.0,0.1,0.0,3.07,0.53,2.33,0.17,0.16,0.0
hsa-miR-4793-3p,0.0,0.1,0.0,0.0,0.32,0.0,0.0,0.0,0.0
hsa-miR-4795-5p,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0
hsa-miR-4796-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0
hsa-miR-4797-5p,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.16,0.16
hsa-miR-4798-5p,0.0,0.0,0.0,0.0,0.11,0.0,0.68,0.0,0.48
hsa-miR-4802-3p,0.0,0.0,0.0,0.28,0.21,0.0,0.34,0.0,0.16
hsa-miR-4802-5p,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0
hsa-miR-4803,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-4804-3p,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.16
hsa-miR-4804-5p,0.0,0.0,0.0,0.09,0.0,0.11,0.0,0.0,0.0
hsa-miR-483-3p,0.41,0.62,1.56,0.0,0.53,1.27,0.51,0.0,0.16
hsa-miR-483-5p,0.0,0.0,0.42,0.65,0.21,0.64,1.02,0.0,0.16
hsa-miR-484,7.46,10.18,15.21,25.12,64.1,58.86,2.55,2.37,4.95
hsa-miR-485-3p,0.1,0.1,0.21,0.0,0.85,0.85,0.0,0.16,0.0
hsa-miR-485-5p,1.35,1.77,2.08,0.09,0.21,0.0,0.0,0.47,0.16
hsa-miR-486-3p,3.42,0.1,12.5,0.28,0.0,0.32,0.0,0.0,0.0
hsa-miR-486-5p,3.52,83.95,248.17,21.58,0.85,0.32,15.46,0.32,15.33
hsa-miR-487a-3p,0.21,0.0,0.1,0.19,0.32,0.85,0.17,0.0,0.0
hsa-miR-487a-5p,0.1,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-487b-3p,0.93,0.73,1.04,0.93,0.64,2.65,1.02,0.47,1.28
hsa-miR-487b-5p,0.0,0.0,0.0,0.19,0.0,0.0,0.17,0.0,0.0
hsa-miR-490-3p,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0
hsa-miR-491-5p,0.0,0.1,0.0,0.65,0.53,0.53,0.17,0.16,0.0
hsa-miR-493-3p,2.7,3.12,5.42,1.95,1.92,3.08,4.42,2.53,1.92
hsa-miR-493-5p,5.8,5.92,8.23,2.61,5.01,3.08,8.66,2.53,5.43
hsa-miR-494-3p,3.94,4.36,6.46,5.12,6.08,6.47,4.76,3.32,4.31
hsa-miR-495-3p,4.25,3.64,10.21,4.56,8.32,10.39,9.17,4.91,5.43
hsa-miR-496,0.0,0.1,0.0,0.0,0.21,0.0,0.0,0.0,0.0
hsa-miR-497-5p,0.0,0.0,0.0,0.09,0.32,0.21,0.51,0.16,0.0
hsa-miR-498-3p,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-498-5p,0.0,0.0,0.0,0.19,0.0,0.11,0.0,0.0,0.0
hsa-miR-499a-5p,0.0,0.1,0.52,0.09,0.21,0.42,0.17,0.32,2.24
hsa-miR-5000-3p,0.0,0.0,0.0,0.09,0.11,0.53,0.0,0.0,0.0
hsa-miR-5000-5p,0.0,0.0,0.0,0.09,0.0,0.0,0.17,0.0,0.0
hsa-miR-5001-3p,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.16
hsa-miR-5001-5p,0.0,0.0,0.0,0.28,0.21,0.32,0.0,0.16,0.32
hsa-miR-5003-3p,0.0,0.0,0.0,0.19,0.11,0.11,0.0,0.0,0.0
hsa-miR-5006-5p,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.16
hsa-miR-5008-3p,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5008-5p,0.0,0.0,0.0,0.28,0.0,0.21,0.0,0.0,0.0
hsa-miR-5009-3p,0.1,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0
hsa-miR-5009-5p,0.21,0.21,0.0,1.02,0.85,0.74,1.02,0.32,0.32
hsa-miR-500a-3p,1.35,1.25,1.25,20.47,30.18,32.24,12.23,3.32,9.1
hsa-miR-500a-5p,0.0,0.21,0.1,0.84,0.85,3.18,0.34,0.0,0.16
hsa-miR-500b-3p,0.0,0.0,0.0,0.74,1.07,0.85,0.17,0.0,0.32
hsa-miR-500b-5p,0.31,0.0,0.1,0.47,0.21,0.21,0.0,0.16,0.0
hsa-miR-501-3p,2.59,2.7,1.67,13.3,18.98,21.53,5.27,1.9,4.79
hsa-miR-501-5p,0.52,0.31,0.42,1.3,3.09,3.92,0.85,0.32,0.8
hsa-miR-5010-3p,0.31,0.1,0.21,0.09,0.64,0.32,0.17,0.0,0.16
hsa-miR-5010-5p,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.16,0.16
