miRNA,SRR13608450,SRR13608451,SRR13608452,SRR13608453,SRR13608454,SRR13608455,SRR13608456,SRR13608457,SRR13608458,SRR13608459,SRR13608460,SRR13608461,SRR13608462,SRR13608463,SRR13608464,SRR13608465,SRR13608466,SRR13608467,SRR13608468,SRR13608469,SRR13608470,SRR13608471
hsa-miR-3616-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3616-5p,0.0,3.09,0.0,0.0,0.0,0.9,0.16,0.16,0.31,0.43,0.0,0.0,0.0,0.0,0.0,0.29,0.2,0.2,0.0,0.0,0.0,0.0
hsa-miR-3617-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.4,0.0,0.3,0.0,0.0,0.0
hsa-miR-3619-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-362-3p,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-362-5p,0.0,7.63,0.27,1.22,0.16,0.45,5.54,3.58,1.55,4.73,0.47,0.34,3.21,7.11,0.38,10.24,2.42,1.78,2.71,9.25,1.82,1.59
hsa-miR-3620-5p,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3622a-5p,3.94,0.0,0.27,0.0,0.33,0.0,0.0,0.49,0.0,0.29,1.71,0.17,0.17,1.72,0.0,0.0,0.0,0.59,0.0,8.24,0.0,3.58
hsa-miR-363-3p,12.86,42.08,18.56,7.93,4.41,12.38,13.93,3.9,9.14,8.46,11.51,3.7,5.07,12.49,7.75,24.09,9.28,9.27,14.13,36.18,5.13,19.47
hsa-miR-363-5p,0.0,0.21,0.95,0.61,0.0,0.0,0.16,0.0,0.93,0.43,0.16,0.17,0.51,1.29,0.0,0.29,0.81,1.58,1.05,0.0,0.17,0.99
hsa-miR-3648,0.53,0.0,3.39,1.22,0.98,1.35,0.16,0.65,3.1,2.72,2.18,0.17,2.03,1.94,1.75,0.72,0.2,0.79,1.65,0.4,1.65,1.39
hsa-miR-3651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0
hsa-miR-3652,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.84,0.0,0.13,0.0,0.0,0.39,0.0,0.0,0.0,0.0
hsa-miR-3654,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.3,0.0,0.0,0.0
hsa-miR-3655,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.4,0.0,0.0
hsa-miR-365a-3p,0.0,0.21,0.41,1.63,0.16,1.35,0.0,7.97,1.24,1.0,0.16,2.86,2.2,0.43,4.38,14.14,5.24,1.58,3.46,10.45,4.3,0.0
hsa-miR-365a-5p,3.15,7.01,1.63,0.61,2.62,12.6,7.76,13.99,1.39,3.73,2.18,6.39,1.18,7.54,5.13,5.34,6.86,3.75,2.1,27.74,2.31,18.87
hsa-miR-365b-3p,0.0,0.0,2.03,0.0,0.16,0.68,6.02,8.62,0.0,2.44,0.16,0.84,2.2,4.09,1.88,0.0,15.94,0.39,0.75,0.2,0.5,2.98
hsa-miR-365b-5p,12.34,28.67,2.44,3.46,2.13,38.71,16.94,34.16,8.68,16.48,4.35,11.94,5.74,18.31,10.75,14.28,15.94,7.89,5.11,69.34,3.31,39.73
hsa-miR-3660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,0.0
hsa-miR-3661,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0
hsa-miR-3664-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0
hsa-miR-3665,5.78,3.71,3.79,1.63,3.92,2.7,0.95,3.09,2.01,1.29,7.46,1.01,3.55,2.59,2.5,4.18,4.24,9.67,6.16,16.48,6.78,16.09
hsa-miR-367-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3674,2.1,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,1.01,0.65,0.0,0.43,0.0,0.0,0.45,0.6,0.0,0.0
hsa-miR-3675-5p,0.0,0.0,0.14,0.2,0.16,0.0,0.0,0.0,0.31,0.0,0.0,0.17,0.0,0.0,0.0,0.43,0.2,0.0,0.0,0.0,0.0,0.0
hsa-miR-3678-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3679-5p,0.26,0.0,0.14,0.2,0.0,0.0,0.16,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.4,0.0,0.0
hsa-miR-3680-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3680-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.17,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3682-3p,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3682-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3688-3p,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3689e,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-369-3p,1.05,0.0,3.25,6.91,0.49,0.0,4.91,1.14,1.39,7.74,1.24,0.34,0.84,2.59,0.5,16.01,1.82,1.18,13.68,5.63,1.32,2.98
hsa-miR-369-5p,12.34,6.6,2.98,0.61,0.98,6.08,8.39,2.93,1.55,6.45,1.71,3.53,6.25,5.39,2.75,28.71,9.08,8.09,19.54,16.48,1.32,8.34
hsa-miR-3690,1.05,0.83,0.27,0.0,0.0,3.38,1.27,0.16,0.15,1.29,0.16,1.01,0.0,0.22,0.0,0.43,0.0,0.79,0.45,0.0,0.0,2.19
hsa-miR-3691-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3691-5p,0.0,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.16,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.15,4.22,0.17,0.0
hsa-miR-3692-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-370-3p,60.12,51.36,9.07,11.39,4.9,26.1,24.22,26.03,16.89,24.08,10.11,12.78,22.97,63.77,6.88,95.22,28.65,43.81,56.51,104.52,9.43,36.95
hsa-miR-370-5p,0.26,0.0,0.14,0.0,0.0,0.23,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.13,0.29,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-371a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
hsa-miR-371b-5p,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.34,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-372-3p,1.05,0.0,0.14,0.0,0.16,0.23,0.16,0.49,0.93,0.0,0.31,0.34,0.51,1.72,0.13,2.45,0.81,0.99,3.16,0.0,0.0,0.4
hsa-miR-373-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
hsa-miR-374a-3p,1.31,8.25,2.71,2.24,1.31,1.13,7.6,4.07,5.27,7.31,1.4,2.52,3.72,3.66,0.63,6.78,4.84,1.18,1.8,4.82,2.31,6.16
hsa-miR-374a-5p,15.49,25.16,23.02,12.2,2.78,14.4,61.74,19.03,23.87,45.58,12.13,8.41,14.35,27.14,8.13,70.7,37.72,6.71,19.54,32.36,15.38,27.02
hsa-miR-374b-3p,0.0,0.0,0.14,0.0,0.0,0.0,0.16,1.14,0.0,0.43,0.0,0.0,0.17,0.0,0.0,3.46,0.4,0.0,1.05,0.0,0.0,0.0
hsa-miR-374b-5p,1.31,8.04,0.27,1.42,0.98,2.03,1.27,3.09,0.46,7.45,0.0,0.0,9.29,1.29,3.25,39.39,26.02,2.96,12.17,4.62,6.61,3.38
hsa-miR-375-3p,3.94,2.48,8.8,3.86,0.33,2.7,3.17,0.65,6.2,6.31,58.32,5.89,0.17,11.42,0.25,2.16,1.41,0.79,3.01,3.62,1.65,5.76
hsa-miR-376a-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0
hsa-miR-376a-3p,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.5,1.3,0.61,0.0,0.75,1.0,0.5,0.0
hsa-miR-376a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.13,0.14,0.0,0.0,0.15,0.0,0.0,0.0
hsa-miR-376b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0
hsa-miR-376b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-376c-3p,0.79,0.0,1.35,0.0,0.0,0.0,0.47,0.0,0.46,0.29,0.0,0.0,0.0,0.22,0.0,7.36,4.24,0.0,0.9,0.0,0.0,0.2
hsa-miR-376c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-377-3p,0.0,0.0,0.27,0.0,0.0,0.23,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.81,0.2,0.0,0.0,0.0,0.0
hsa-miR-377-5p,0.0,0.0,0.27,0.0,0.0,1.35,0.95,0.0,0.0,1.29,0.0,0.17,0.0,0.86,0.13,3.9,2.42,0.2,1.05,0.8,0.33,0.0
hsa-miR-378a-3p,3123.88,6110.47,1744.08,1853.09,262.23,2584.75,12152.74,6818.29,5920.31,17127.37,1060.87,2216.03,4820.84,4917.26,718.27,12144.29,5584.05,4237.79,12425.14,4845.61,1266.76,4336.28
hsa-miR-378a-5p,3.94,14.64,4.88,3.66,2.13,13.5,28.18,29.45,15.03,24.79,6.53,25.56,5.74,7.97,4.63,23.23,16.14,5.13,13.53,34.37,4.3,22.65
hsa-miR-378b,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.29,0.16,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-378c,125.22,39.19,112.15,102.9,10.14,32.18,192.98,173.26,323.76,1216.66,18.35,62.73,350.74,184.83,21.38,778.38,381.67,168.72,404.91,313.35,72.42,257.45
hsa-miR-378d,25.73,24.75,7.86,38.84,0.98,6.3,166.54,22.45,31.77,118.24,30.79,52.47,19.59,60.53,11.63,123.93,103.69,9.47,154.81,199.99,9.26,12.91
hsa-miR-378e,0.53,0.41,0.27,1.63,0.0,10.8,4.27,1.79,3.25,2.01,0.0,2.02,0.51,0.65,1.38,13.27,7.06,6.31,4.36,2.81,0.33,5.96
hsa-miR-378f,0.0,3.3,0.68,0.2,0.0,0.23,3.01,0.33,0.93,4.16,0.31,0.5,0.51,0.22,0.0,2.02,0.2,0.39,2.71,0.6,0.17,0.6
hsa-miR-378h,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.16,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
hsa-miR-378i,0.79,6.6,0.41,0.41,0.0,1.8,4.59,5.04,2.48,7.31,0.47,1.01,1.35,1.94,0.5,5.48,2.02,1.18,5.26,1.0,0.17,2.58
hsa-miR-379-3p,0.0,0.0,0.27,0.0,0.16,1.35,0.95,0.33,0.31,0.86,0.0,0.0,0.17,2.59,0.13,4.04,0.2,0.2,0.9,0.8,0.17,0.0
hsa-miR-379-5p,179.82,190.59,47.27,34.98,8.5,49.28,153.88,81.18,42.62,97.6,26.75,17.32,81.9,280.05,18.88,456.64,184.99,156.68,201.7,380.08,49.27,273.34
hsa-miR-380-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-380-5p,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.31,0.43,0.0,0.17,0.34,0.86,0.0,1.3,0.2,0.0,0.0,0.4,0.0,0.79
hsa-miR-381-3p,104.74,82.09,81.81,48.6,16.51,51.53,79.95,39.53,23.25,105.91,14.62,40.2,128.17,98.88,38.13,385.8,74.24,104.98,147.44,213.26,13.39,95.95
hsa-miR-382-3p,3.94,0.83,1.08,1.63,0.49,1.35,5.54,1.63,1.7,5.3,0.0,0.17,0.51,2.37,1.0,8.66,3.23,2.17,10.52,4.22,0.99,1.99
hsa-miR-382-5p,76.39,60.44,25.46,22.37,1.8,23.85,40.21,38.07,12.24,57.62,4.82,4.71,29.55,118.7,11.0,219.88,59.11,75.78,216.88,131.25,12.4,100.91
hsa-miR-383-5p,0.0,7.22,64.61,22.37,0.0,0.68,2.53,0.16,0.93,4.01,10.73,3.87,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
hsa-miR-3909,1.84,5.16,2.17,3.05,0.98,2.48,4.12,6.18,3.1,5.02,0.47,1.85,1.69,4.95,1.63,5.34,5.45,1.58,4.51,18.49,1.49,6.95
hsa-miR-3910,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0
hsa-miR-3911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
hsa-miR-3912-3p,0.26,0.0,0.41,0.0,0.0,0.0,0.32,0.33,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.72,1.61,0.2,0.0,0.0,0.33,0.0
hsa-miR-3913-5p,0.0,1.86,0.14,0.41,0.0,0.68,0.16,0.0,1.7,1.0,0.16,0.34,0.34,0.65,0.0,2.45,0.4,0.99,0.3,1.81,0.66,0.0
hsa-miR-3914,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3915,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3916,0.0,0.0,0.41,0.0,0.0,0.23,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.25,0.43,0.0,0.0,0.15,0.0,0.0,0.0
hsa-miR-3917,0.0,0.0,0.27,0.41,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0
hsa-miR-3918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0
hsa-miR-3922-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.29,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3928-3p,3.41,0.0,2.3,1.02,0.0,0.68,7.6,6.67,2.48,7.6,1.4,1.18,3.38,7.11,0.25,5.05,3.83,2.76,6.91,3.62,0.33,2.38
hsa-miR-3928-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3929,0.53,0.0,0.54,1.42,0.98,4.73,1.42,0.16,1.24,0.0,2.02,0.0,0.0,1.29,0.0,0.87,0.4,1.38,0.6,3.01,0.17,0.79
hsa-miR-3934-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
hsa-miR-3934-5p,0.0,0.41,1.08,0.0,0.16,0.23,3.17,0.33,1.08,3.01,0.31,0.34,1.01,0.65,0.38,2.02,0.61,0.79,1.95,1.61,0.17,0.6
hsa-miR-3936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,1.39,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0
hsa-miR-3938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0
hsa-miR-3939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3940-3p,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-3941,0.0,0.0,0.0,0.2,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3944-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0
hsa-miR-3944-5p,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.34,0.0,0.0,0.0,0.14,0.2,0.0,0.3,0.0,0.0,0.0
hsa-miR-3945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
hsa-miR-3960,54.08,48.89,30.2,14.64,233.78,11.48,2.53,11.88,16.74,6.02,294.69,22.2,52.18,122.58,12.63,112.97,71.01,71.83,270.54,88.64,171.8,38.34
hsa-miR-409-3p,223.66,156.76,16.12,47.79,9.97,69.31,46.54,48.8,29.91,70.37,21.93,28.59,99.63,175.79,25.13,410.61,103.08,240.16,354.26,279.99,18.52,267.78
hsa-miR-409-5p,1.84,0.0,0.95,1.02,0.49,0.68,1.27,1.3,0.46,5.02,0.47,0.0,0.51,6.68,1.5,11.98,3.23,1.97,4.51,7.64,0.83,1.59
hsa-miR-410-3p,0.26,0.41,0.68,1.22,0.16,1.13,0.47,0.33,0.15,0.43,0.31,0.0,0.34,1.51,0.25,3.61,3.03,0.2,3.16,0.0,0.17,2.19
hsa-miR-410-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.4
hsa-miR-411-3p,2.89,0.0,0.27,1.22,0.0,1.8,0.32,0.98,0.15,1.15,0.16,0.5,1.01,1.51,0.5,6.49,2.02,0.99,0.9,4.42,0.5,1.79
hsa-miR-411-5p,14.96,9.69,15.3,7.32,4.25,19.8,24.54,6.02,6.66,22.79,1.87,6.22,17.06,28.22,13.88,88.3,20.58,13.22,31.86,60.5,3.8,38.14
hsa-miR-412-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
hsa-miR-412-5p,3.15,2.27,1.08,2.03,0.0,0.68,2.37,1.3,0.31,3.3,0.16,0.17,0.84,3.23,0.25,5.19,3.43,3.16,5.56,2.21,0.33,2.38
hsa-miR-421,12.6,21.66,9.48,8.34,0.33,4.73,22.48,7.32,8.37,39.56,2.33,2.86,14.52,10.99,2.63,33.91,12.91,3.16,18.94,19.9,4.63,11.12
hsa-miR-422a,0.0,0.62,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.17,0.0,0.0,0.0,0.58,0.2,0.0,0.0,0.0,0.0,0.2
hsa-miR-423-3p,916.16,1165.62,36.3,720.74,42.67,368.38,80.74,660.49,908.19,1109.88,134.36,719.34,330.47,2452.38,289.81,672.62,1786.1,1140.8,755.71,1835.9,574.43,3284.64
hsa-miR-423-5p,103.43,642.73,31.83,92.53,0.82,210.63,60.63,75.16,222.09,72.66,248.03,723.71,272.72,682.25,126.53,45.16,600.75,479.53,667.78,730.22,16.04,2568.72
hsa-miR-424-3p,17.85,25.16,4.47,6.3,1.8,6.98,8.07,3.42,4.34,13.33,1.4,3.36,3.21,16.16,3.13,59.01,9.88,9.87,44.94,27.74,3.31,21.26
hsa-miR-424-5p,1.05,1.03,2.03,0.2,0.16,1.35,3.96,0.49,2.01,12.47,0.0,0.34,0.34,4.95,1.0,10.82,3.83,1.38,8.57,2.21,0.66,0.4
hsa-miR-425-3p,2.89,0.21,4.74,2.64,0.33,1.13,8.39,4.07,3.56,14.05,4.35,1.85,1.01,1.08,1.75,4.18,3.43,1.58,2.86,3.01,0.99,1.19
hsa-miR-425-5p,25.2,66.62,15.44,15.46,6.21,26.33,11.72,10.25,14.1,19.06,9.49,11.77,12.33,18.53,8.0,21.06,13.11,6.71,17.28,72.96,4.96,66.35
hsa-miR-4273,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-4286,0.0,0.0,0.27,0.0,0.0,0.0,0.16,0.98,0.15,0.14,0.16,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.4,0.0,0.0
hsa-miR-429,1.58,0.21,84.52,21.76,0.33,3.38,5.38,1.95,2.63,13.62,66.56,8.24,0.17,0.86,1.38,2.89,0.4,0.2,4.21,3.42,0.66,0.2
hsa-miR-4291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4306,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
hsa-miR-431-3p,0.26,0.41,0.14,0.0,0.16,0.45,0.16,0.16,0.0,0.0,0.16,0.0,0.17,0.22,0.25,0.14,0.0,0.0,0.15,0.0,0.0,0.99
hsa-miR-431-5p,0.0,0.62,0.54,0.0,0.16,0.45,0.47,0.0,0.0,0.14,0.31,0.17,0.34,0.65,0.0,0.14,1.21,0.0,0.45,0.0,0.17,0.0
hsa-miR-4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-432-5p,53.55,68.27,16.93,22.57,0.98,36.91,31.82,23.91,7.75,38.27,9.95,11.77,21.45,40.28,11.5,80.22,26.43,69.46,102.81,86.03,5.29,85.62
hsa-miR-4326,2.36,3.3,0.81,0.0,0.0,2.25,1.74,4.88,0.15,1.0,0.47,0.5,1.69,1.72,1.5,1.44,1.82,2.76,1.2,3.82,1.32,3.97
hsa-miR-433-3p,10.5,3.51,8.13,1.22,0.16,4.95,8.23,6.18,2.94,16.2,4.2,1.51,6.42,35.98,3.38,53.38,19.16,9.27,39.38,22.51,3.47,19.47
hsa-miR-433-5p,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39
hsa-miR-4421,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.49,0.0,0.72,0.31,0.17,0.34,0.0,0.38,0.0,0.2,0.59,0.15,0.0,0.0,3.18
hsa-miR-4422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
