miRNA,SRR2005874,SRR2005881,SRR2005885,SRR2005886,SRR2005887
hsa-miR-4788,0.0,0.0,0.0,0.0,0.07
hsa-miR-4791,0.08,2.17,3.46,2.13,2.64
hsa-miR-4795-5p,0.0,0.0,0.0,0.0,0.14
hsa-miR-4796-3p,0.0,0.2,0.06,0.0,0.21
hsa-miR-4796-5p,0.0,0.0,0.12,0.0,0.43
hsa-miR-4797-3p,0.0,0.1,0.17,0.27,0.0
hsa-miR-4797-5p,0.0,0.0,0.0,0.09,0.0
hsa-miR-4799-5p,0.0,0.0,0.06,0.0,0.14
hsa-miR-4800-3p,0.0,0.0,0.35,0.0,0.86
hsa-miR-4802-3p,0.0,0.4,0.17,0.18,0.14
hsa-miR-4802-5p,0.0,0.0,0.23,0.18,1.0
hsa-miR-4804-3p,0.0,0.0,0.06,0.0,0.29
hsa-miR-4804-5p,0.0,0.0,0.0,0.18,0.0
hsa-miR-483-3p,0.0,0.0,0.0,0.0,0.07
hsa-miR-484,3.83,182.9,242.11,319.54,425.53
hsa-miR-485-3p,0.46,0.1,0.06,19.86,0.0
hsa-miR-485-5p,0.92,0.0,0.29,33.87,0.07
hsa-miR-486-3p,6.04,10.97,28.11,668.42,2.43
hsa-miR-486-5p,699.31,596.83,16.01,25009.91,16.21
hsa-miR-487a-3p,1.38,0.4,0.06,52.66,0.14
hsa-miR-487a-5p,0.31,0.0,0.0,0.44,0.0
hsa-miR-487b-3p,3.44,0.79,0.0,60.29,0.07
hsa-miR-487b-5p,0.0,0.0,0.0,1.86,0.0
hsa-miR-489-3p,0.0,0.0,0.29,0.0,0.07
hsa-miR-490-3p,0.0,0.0,0.06,0.09,0.0
hsa-miR-491-3p,0.0,0.0,0.0,0.09,0.07
hsa-miR-491-5p,0.0,0.59,0.46,0.0,0.57
hsa-miR-493-3p,4.28,0.49,0.81,153.12,0.14
hsa-miR-493-5p,6.96,3.06,1.32,237.08,0.21
hsa-miR-494-3p,0.46,0.0,0.06,13.92,0.0
hsa-miR-494-5p,0.0,0.0,0.0,2.48,0.0
hsa-miR-495-3p,0.77,0.0,0.06,33.96,0.0
hsa-miR-495-5p,0.0,0.0,0.0,0.27,0.0
hsa-miR-496,0.08,0.0,0.0,2.31,0.0
hsa-miR-497-5p,0.0,0.3,4.21,2.39,0.43
hsa-miR-4999-3p,0.0,0.0,0.06,0.0,0.0
hsa-miR-4999-5p,0.0,0.0,0.29,0.44,0.79
hsa-miR-499a-3p,0.0,0.0,0.0,0.0,0.07
hsa-miR-499a-5p,0.0,0.0,1.15,0.27,0.64
hsa-miR-5000-3p,0.0,1.09,1.73,1.06,2.07
hsa-miR-5001-3p,0.08,0.49,1.32,0.44,0.64
hsa-miR-5001-5p,0.0,0.0,0.58,0.09,0.36
hsa-miR-5004-3p,0.0,0.0,0.0,0.18,0.0
hsa-miR-5004-5p,0.0,0.0,0.06,0.09,0.0
hsa-miR-5006-3p,0.0,0.0,0.06,0.09,0.14
hsa-miR-5009-5p,0.0,0.3,0.06,1.51,0.07
hsa-miR-500a-3p,9.72,220.15,260.49,417.68,460.09
hsa-miR-500a-5p,0.08,0.4,1.09,2.93,1.64
hsa-miR-500b-3p,0.08,1.98,0.06,1.86,0.79
hsa-miR-500b-5p,0.0,1.09,0.81,0.98,3.57
hsa-miR-501-3p,9.1,1071.92,231.46,207.47,334.61
hsa-miR-501-5p,0.0,2.08,1.04,2.66,2.07
hsa-miR-5010-3p,0.15,0.4,0.4,0.71,0.71
hsa-miR-5010-5p,0.0,0.1,0.06,0.62,0.07
hsa-miR-502-3p,0.23,2.87,11.87,2.04,16.28
hsa-miR-502-5p,0.23,0.4,0.63,1.33,1.21
hsa-miR-503-3p,0.0,0.0,0.17,0.09,0.07
hsa-miR-503-5p,0.0,0.2,0.12,0.35,0.86
hsa-miR-504-5p,0.08,0.2,0.23,0.44,0.93
hsa-miR-5047,0.0,0.2,0.0,0.0,0.0
hsa-miR-505-3p,0.54,6.72,6.39,22.34,15.0
hsa-miR-505-5p,0.0,0.0,0.17,1.68,0.5
hsa-miR-506-3p,0.0,0.0,0.4,0.0,0.0
hsa-miR-506-5p,0.08,0.0,0.0,0.0,0.0
hsa-miR-508-3p,0.0,0.0,0.17,0.0,0.07
hsa-miR-509-3p,0.0,0.0,1.9,0.09,0.71
hsa-miR-5090,0.0,0.0,0.06,0.18,0.0
hsa-miR-5091,0.0,1.48,1.67,5.94,2.43
hsa-miR-5092,0.0,0.0,0.06,0.09,0.0
hsa-miR-5094,0.15,0.69,0.52,4.26,0.29
hsa-miR-511-3p,0.0,0.1,5.18,0.0,3.29
hsa-miR-511-5p,0.0,0.0,25.98,0.0,23.43
hsa-miR-513a-3p,0.0,0.0,0.0,0.0,0.07
hsa-miR-514a-3p,0.0,0.0,0.63,0.0,0.21
hsa-miR-514a-5p,0.0,0.0,0.12,0.0,0.0
hsa-miR-5187-3p,0.0,0.0,0.12,0.0,0.0
hsa-miR-5187-5p,0.0,0.0,0.0,0.0,0.14
hsa-miR-5188,0.0,0.0,0.06,0.0,0.0
hsa-miR-5189-3p,0.0,0.0,0.12,1.42,0.0
hsa-miR-5189-5p,0.08,0.59,0.06,1.06,0.0
hsa-miR-518e-3p,0.0,0.0,0.0,0.0,0.21
hsa-miR-5193,0.0,0.49,0.17,0.0,0.14
hsa-miR-5196-3p,0.0,0.0,0.0,0.0,0.07
hsa-miR-532-3p,0.15,2.08,4.44,3.72,7.36
hsa-miR-532-5p,5.36,77.17,159.85,155.07,224.48
hsa-miR-539-3p,0.46,0.79,0.58,77.58,0.0
hsa-miR-539-5p,0.0,0.49,0.0,7.71,0.0
hsa-miR-541-3p,0.23,0.0,0.0,2.57,0.0
hsa-miR-541-5p,0.0,0.3,0.0,0.8,0.0
hsa-miR-542-3p,0.31,22.53,2.59,2.75,7.57
hsa-miR-542-5p,0.0,2.27,0.06,0.44,1.5
hsa-miR-543,0.31,0.99,0.0,11.88,0.07
hsa-miR-544b,0.0,0.4,0.12,0.0,0.0
hsa-miR-545-3p,0.0,0.2,0.35,0.27,0.07
hsa-miR-545-5p,0.0,0.4,0.81,1.06,1.07
hsa-miR-548a-3p,0.15,0.0,0.23,0.35,0.86
hsa-miR-548a-5p,0.0,0.0,0.17,1.33,0.0
hsa-miR-548aa,0.0,0.2,0.0,0.53,0.29
hsa-miR-548ab,0.0,0.0,0.06,0.09,0.0
hsa-miR-548ac,0.0,0.0,0.12,0.09,0.07
hsa-miR-548ad-5p,0.0,0.69,0.58,1.15,1.07
hsa-miR-548ae-3p,0.0,0.0,0.0,0.35,0.29
hsa-miR-548ag,0.0,0.1,0.0,0.0,0.07
hsa-miR-548ah-3p,0.08,0.0,0.0,2.39,0.07
hsa-miR-548ah-5p,0.0,0.0,0.12,0.0,0.0
hsa-miR-548ai,0.0,0.3,0.29,0.53,0.21
hsa-miR-548aj-3p,0.0,0.0,0.0,0.0,0.07
hsa-miR-548aj-5p,0.0,0.0,0.58,0.0,0.0
hsa-miR-548ak,0.0,0.0,0.46,0.0,0.21
hsa-miR-548al,0.0,0.49,0.35,1.15,0.64
hsa-miR-548am-3p,0.0,0.0,0.0,0.0,0.14
hsa-miR-548am-5p,0.0,0.3,0.46,2.13,0.07
hsa-miR-548ap-5p,0.0,0.0,0.12,0.62,0.43
hsa-miR-548aq-3p,0.0,0.1,0.52,0.44,0.64
hsa-miR-548ar-3p,0.0,0.0,0.06,0.8,0.14
hsa-miR-548av-3p,0.0,0.0,0.06,0.0,0.0
hsa-miR-548aw,0.0,0.0,0.0,0.0,0.14
hsa-miR-548ax,0.0,0.0,0.06,2.31,0.07
hsa-miR-548ay-3p,0.0,0.0,0.23,0.44,0.5
hsa-miR-548ay-5p,0.0,0.89,0.06,0.0,0.0
hsa-miR-548az-5p,0.0,0.0,0.0,0.09,0.0
hsa-miR-548b-3p,0.08,0.49,0.4,2.75,0.14
hsa-miR-548b-5p,0.31,0.0,1.15,8.95,0.29
hsa-miR-548bc,0.31,5.43,0.29,0.53,10.93
hsa-miR-548c-3p,0.0,0.0,0.0,0.27,0.14
hsa-miR-548c-5p,0.0,0.4,0.86,0.09,1.29
hsa-miR-548d-3p,0.0,0.2,0.35,1.77,0.0
hsa-miR-548d-5p,0.0,1.88,0.46,0.98,0.93
hsa-miR-548e-3p,0.0,11.56,8.58,8.87,17.78
hsa-miR-548e-5p,0.15,6.42,4.15,5.41,5.71
hsa-miR-548f-3p,0.0,0.59,0.69,2.13,2.07
hsa-miR-548h-3p,0.0,0.0,0.0,0.09,0.0
hsa-miR-548h-5p,0.38,0.0,0.17,7.98,1.21
hsa-miR-548i,0.0,0.4,0.52,0.0,1.21
hsa-miR-548j-3p,0.08,0.0,0.17,1.77,0.79
hsa-miR-548j-5p,0.46,0.69,0.29,7.89,0.14
hsa-miR-548k,4.51,31.32,45.16,159.59,69.28
hsa-miR-548l,0.08,1.38,0.29,2.04,0.36
hsa-miR-548n,0.0,1.58,0.46,2.93,0.5
hsa-miR-548o-3p,1.53,10.38,9.91,62.68,14.14
hsa-miR-548o-5p,0.0,0.0,0.29,0.0,0.86
hsa-miR-548p,0.0,0.3,0.0,0.0,0.07
hsa-miR-548q,0.0,0.79,0.29,0.18,0.93
hsa-miR-548s,0.0,0.2,0.75,1.06,0.64
hsa-miR-548t-3p,0.0,0.0,0.0,0.18,0.07
hsa-miR-548u,0.0,1.09,0.35,1.6,0.86
hsa-miR-548w,0.0,0.0,1.32,0.27,1.79
hsa-miR-548x-3p,0.08,0.0,0.06,3.28,0.0
hsa-miR-548y,0.0,0.0,0.0,0.0,0.29
hsa-miR-548z,0.0,0.0,0.0,0.09,0.5
hsa-miR-549a-3p,0.0,0.0,0.0,0.0,0.07
hsa-miR-549a-5p,0.0,0.0,0.0,0.0,0.07
hsa-miR-550a-3-5p,0.0,0.0,0.0,0.89,0.07
hsa-miR-550a-3p,0.23,1.48,0.06,9.22,1.07
hsa-miR-550a-5p,0.08,1.78,1.5,16.05,1.07
hsa-miR-551a,0.08,0.0,0.12,0.0,0.57
hsa-miR-551b-3p,0.0,0.0,0.12,0.0,0.21
hsa-miR-555,0.0,0.0,0.06,0.0,0.0
hsa-miR-556-3p,0.0,0.2,0.0,0.0,0.07
hsa-miR-556-5p,0.0,0.79,0.12,0.09,0.21
hsa-miR-5571-5p,0.0,0.0,0.06,0.0,0.07
hsa-miR-5581-3p,0.0,0.0,0.4,3.81,0.71
hsa-miR-5582-3p,0.0,0.4,0.17,0.98,0.14
hsa-miR-5583-3p,0.0,0.0,0.0,0.18,0.0
hsa-miR-5585-3p,0.0,0.0,0.0,0.27,0.0
hsa-miR-5587-3p,0.0,0.3,0.12,1.06,0.14
hsa-miR-5588-5p,0.0,0.0,0.06,0.0,0.07
hsa-miR-561-3p,0.08,0.0,0.0,0.0,0.0
hsa-miR-561-5p,5.74,0.0,1.27,256.68,0.0
hsa-miR-5680,0.0,0.69,0.75,0.27,0.71
hsa-miR-5683,0.0,0.3,0.12,0.62,0.43
hsa-miR-5684,0.0,0.0,0.0,0.0,0.14
hsa-miR-5687,0.0,0.0,0.06,0.0,0.0
hsa-miR-5690,0.0,4.35,4.55,14.63,12.43
hsa-miR-5695,0.0,0.89,0.17,0.18,0.36
hsa-miR-5696,0.0,0.59,0.63,0.62,0.86
hsa-miR-5698,0.0,0.0,0.06,0.0,0.0
hsa-miR-570-3p,0.15,0.99,0.63,3.46,1.0
hsa-miR-570-5p,0.15,0.0,0.17,0.44,0.0
hsa-miR-5706,0.0,0.2,0.58,1.06,0.43
hsa-miR-571,0.0,0.0,0.0,0.0,0.07
hsa-miR-572,0.0,0.0,0.06,0.0,0.0
hsa-miR-573,0.0,0.0,0.12,1.15,0.21
hsa-miR-574-3p,0.69,13.24,12.39,17.11,28.85
hsa-miR-574-5p,0.08,5.04,3.46,8.33,5.5
hsa-miR-576-3p,0.38,2.67,1.56,7.89,1.64
hsa-miR-576-5p,1.15,8.89,21.37,41.58,28.85
hsa-miR-577,8.49,21.44,8.58,338.95,8.93
hsa-miR-579-3p,0.0,0.3,0.12,0.18,0.36
hsa-miR-579-5p,0.0,0.0,0.29,0.71,0.29
hsa-miR-580-3p,0.0,1.09,1.96,10.28,2.29
hsa-miR-580-5p,0.0,0.2,0.0,0.18,0.0
hsa-miR-581,0.08,0.0,0.23,0.8,0.0
hsa-miR-582-3p,0.0,5.04,53.46,0.0,22.43
hsa-miR-582-5p,0.0,9.68,12.5,0.0,9.86
hsa-miR-584-5p,0.0,27.07,1.5,2.48,5.29
hsa-miR-586,0.15,0.0,0.0,0.44,0.0
hsa-miR-588,0.0,0.0,0.0,0.18,0.0
hsa-miR-589-3p,0.23,0.69,2.59,20.39,2.57
hsa-miR-589-5p,10.48,77.57,125.69,651.57,153.27
hsa-miR-590-3p,0.08,9.88,25.63,29.35,43.14
hsa-miR-590-5p,0.0,0.69,0.69,1.6,0.64
hsa-miR-592,0.0,0.0,0.06,0.0,0.0
hsa-miR-597-3p,0.0,0.0,0.0,0.18,0.07
hsa-miR-597-5p,0.0,0.0,0.12,0.27,0.07
hsa-miR-598-3p,0.0,9.49,14.92,0.0,15.0
hsa-miR-598-5p,0.0,0.1,0.46,0.0,0.14
hsa-miR-600,0.0,0.0,0.06,0.0,0.0
hsa-miR-602,0.0,0.0,0.06,0.0,0.0
hsa-miR-605-3p,0.0,0.99,0.0,0.0,0.0
hsa-miR-605-5p,0.0,0.0,0.12,0.0,0.14
hsa-miR-6073,0.0,0.0,0.0,0.09,0.0
hsa-miR-609,0.0,0.0,0.0,0.09,0.0
hsa-miR-611,0.0,0.0,0.0,0.27,0.29
hsa-miR-6125,0.08,0.69,0.46,9.13,1.07
hsa-miR-6132,0.46,0.0,0.0,0.18,0.0
hsa-miR-615-3p,0.61,0.0,0.29,20.04,0.36
hsa-miR-615-5p,0.0,0.0,0.0,1.68,0.14
hsa-miR-616-3p,0.0,0.3,0.12,0.18,0.0
hsa-miR-616-5p,0.69,1.98,7.55,10.02,11.28
hsa-miR-618,0.0,11.96,1.21,0.0,8.43
hsa-miR-619-5p,0.0,0.2,0.69,2.04,0.14
hsa-miR-622,0.08,0.0,0.0,0.0,0.0
hsa-miR-624-3p,0.0,0.0,0.29,2.04,0.36
hsa-miR-624-5p,0.08,1.19,1.21,4.79,1.36
hsa-miR-625-3p,0.31,0.2,25.06,1.95,3.71
hsa-miR-625-5p,0.61,5.83,17.05,6.83,3.36
hsa-miR-626,0.08,0.0,0.0,0.0,0.0
hsa-miR-627-3p,0.0,0.69,2.59,1.95,3.29
hsa-miR-627-5p,0.0,1.19,1.9,1.86,2.43
hsa-miR-628-3p,0.54,15.32,6.11,9.13,10.36
hsa-miR-628-5p,0.38,11.66,9.62,15.6,16.64
hsa-miR-629-3p,0.0,0.3,0.58,1.95,0.21
hsa-miR-629-5p,1.91,21.74,25.12,53.11,32.21
hsa-miR-632,0.0,0.0,0.12,0.0,0.07
hsa-miR-636,0.08,0.89,0.46,0.8,0.64
hsa-miR-639,0.0,0.0,0.06,0.35,0.07
hsa-miR-640,0.0,0.0,0.12,0.0,0.14
hsa-miR-641,1.76,3.06,3.63,52.75,7.07
hsa-miR-642a-3p,0.08,0.0,1.56,4.97,0.79
hsa-miR-642a-5p,0.0,0.49,1.04,0.0,1.36
hsa-miR-643,0.23,0.4,0.81,2.57,1.5
hsa-miR-6500-3p,0.0,0.0,0.17,0.0,0.0
hsa-miR-6501-3p,0.0,0.49,0.17,0.0,0.29
hsa-miR-6501-5p,0.0,0.89,0.63,0.0,1.64
hsa-miR-6502-3p,0.0,0.0,0.0,0.0,0.07
hsa-miR-6502-5p,0.0,7.71,2.88,0.0,10.0
hsa-miR-6503-3p,0.0,0.79,0.58,0.44,3.57
hsa-miR-6503-5p,0.0,0.2,0.06,0.35,1.14
hsa-miR-6505-3p,0.0,0.0,0.0,0.18,0.0
hsa-miR-6505-5p,0.0,0.0,0.0,0.27,0.14
hsa-miR-6506-5p,0.0,0.0,0.0,0.0,0.07
hsa-miR-6508-3p,0.0,0.0,0.0,0.18,0.0
hsa-miR-6508-5p,0.0,0.0,0.06,0.09,0.0
hsa-miR-6509-3p,0.0,0.0,0.06,0.09,0.14
hsa-miR-6509-5p,0.0,0.3,0.12,0.27,0.5
hsa-miR-651-5p,0.08,2.57,5.36,3.99,5.5
hsa-miR-6511a-3p,0.0,1.09,0.23,0.44,0.64
hsa-miR-6511a-5p,0.0,0.0,0.17,0.09,0.0
hsa-miR-6511b-3p,0.0,0.2,0.35,0.62,0.07
hsa-miR-6511b-5p,0.0,0.0,0.0,0.0,0.14
hsa-miR-6513-3p,0.0,0.0,0.23,0.0,0.64
hsa-miR-6513-5p,0.0,0.49,0.17,0.18,0.5
hsa-miR-6514-5p,0.0,0.49,0.17,0.0,0.0
hsa-miR-6515-3p,0.0,0.0,0.0,0.09,0.0
hsa-miR-6515-5p,0.15,0.69,0.12,0.44,0.21
hsa-miR-6516-3p,0.0,0.2,0.52,0.27,0.14
hsa-miR-6516-5p,0.0,0.2,0.17,0.35,0.36
hsa-miR-652-3p,3.44,32.31,40.09,113.49,49.28
hsa-miR-652-5p,0.15,1.09,3.0,9.4,4.71
hsa-miR-653-3p,0.0,0.0,0.12,0.0,0.0
hsa-miR-654-3p,45.21,11.66,5.88,2091.88,2.71
hsa-miR-654-5p,0.69,0.79,0.06,10.46,0.0
hsa-miR-655-3p,0.84,0.69,0.06,14.1,0.07
hsa-miR-655-5p,0.0,0.0,0.0,1.6,0.14
hsa-miR-656-3p,0.54,0.2,0.29,10.55,0.0
hsa-miR-656-5p,0.0,0.0,0.0,0.53,0.0
hsa-miR-658,0.0,0.0,0.0,0.35,0.0
hsa-miR-659-3p,0.0,0.0,0.17,0.0,0.0
hsa-miR-659-5p,0.23,2.08,4.67,2.22,9.0
hsa-miR-660-3p,0.0,0.0,0.29,0.8,0.43
hsa-miR-660-5p,2.07,54.84,106.68,73.5,169.48
hsa-miR-663a,0.31,0.2,0.0,0.44,0.0
hsa-miR-663b,0.15,0.0,0.69,0.8,0.57
hsa-miR-664a-3p,0.15,35.77,41.53,3.81,45.92
hsa-miR-664a-5p,0.0,3.36,5.76,1.68,4.86
hsa-miR-664b-3p,0.0,2.37,2.36,0.0,3.29
hsa-miR-665,3.37,0.0,0.69,20.75,0.0
hsa-miR-668-3p,0.15,0.0,0.12,6.21,0.0
hsa-miR-670-3p,0.0,0.0,0.0,0.27,0.0
hsa-miR-671-3p,1.68,27.07,41.36,143.28,45.28
hsa-miR-671-5p,0.15,3.16,4.95,13.57,4.79
hsa-miR-6716-3p,0.08,0.0,0.12,0.44,0.07
hsa-miR-6716-5p,0.08,0.0,0.0,0.0,0.0
hsa-miR-6718-5p,0.0,0.0,0.29,0.0,0.0
hsa-miR-6721-5p,0.0,0.1,0.0,0.44,0.0
hsa-miR-6724-5p,0.0,0.59,0.92,2.13,2.07
hsa-miR-6726-3p,0.0,0.0,0.0,0.0,0.07
hsa-miR-6727-5p,0.0,0.0,0.0,0.09,0.0
hsa-miR-6728-3p,0.0,0.0,0.12,0.0,0.0
hsa-miR-6728-5p,0.0,0.0,0.12,0.0,0.0
hsa-miR-6729-3p,0.0,0.0,0.0,0.09,0.0
hsa-miR-6730-3p,0.0,0.0,0.06,0.0,0.0
hsa-miR-6731-3p,0.0,0.0,0.12,0.0,0.07
hsa-miR-6732-3p,0.0,0.1,0.12,0.0,0.29
hsa-miR-6732-5p,0.0,0.0,0.0,0.0,0.14
hsa-miR-6733-3p,0.0,0.0,0.06,0.0,0.0
hsa-miR-6733-5p,0.0,0.0,0.12,0.44,0.64
hsa-miR-6734-5p,0.0,1.19,0.52,0.27,0.14
hsa-miR-6735-3p,0.0,0.0,0.17,0.0,0.07
hsa-miR-6735-5p,0.08,0.1,0.23,0.27,0.14
hsa-miR-6736-3p,0.0,0.0,0.0,0.0,0.07
hsa-miR-6737-3p,0.0,0.0,0.06,0.0,0.0
hsa-miR-6738-3p,0.0,0.0,0.0,0.35,0.0
hsa-miR-6740-5p,0.0,0.0,0.0,0.18,0.0
hsa-miR-6741-3p,0.0,0.2,0.29,0.44,1.07
hsa-miR-6742-3p,0.0,0.0,0.0,0.09,0.0
hsa-miR-6742-5p,0.0,0.0,0.0,0.09,0.0
hsa-miR-6743-3p,0.0,0.0,0.06,0.0,0.0
hsa-miR-6747-3p,0.0,0.0,0.06,0.35,0.07
hsa-miR-6749-3p,0.0,0.0,0.17,0.09,0.07
hsa-miR-6749-5p,0.0,0.0,0.0,0.09,0.0
hsa-miR-675-3p,0.23,0.0,0.0,0.8,0.0
hsa-miR-675-5p,0.08,0.0,0.0,2.22,0.0
hsa-miR-6750-5p,0.0,0.0,0.0,0.0,0.07
hsa-miR-6751-5p,0.0,0.0,0.0,0.18,0.0
hsa-miR-6753-3p,0.0,1.09,0.17,0.89,0.07
hsa-miR-6754-3p,0.0,0.0,0.06,0.18,0.14
hsa-miR-6755-5p,0.0,0.0,0.0,0.18,0.0
hsa-miR-6758-3p,0.0,0.0,0.12,0.0,0.07
hsa-miR-6758-5p,0.0,0.0,0.0,0.09,0.0
hsa-miR-676-3p,0.0,0.0,0.06,0.0,0.21
hsa-miR-6761-3p,0.0,0.0,0.0,0.0,0.07
hsa-miR-6761-5p,0.0,0.0,0.0,0.09,0.14
hsa-miR-6762-3p,0.0,0.0,0.06,0.0,0.07
hsa-miR-6763-3p,0.0,0.0,0.06,0.0,0.0
hsa-miR-6764-3p,0.0,0.0,0.12,0.44,0.14
hsa-miR-6764-5p,0.0,0.0,0.06,0.0,0.0
hsa-miR-6766-3p,0.0,0.0,0.06,0.09,0.0
hsa-miR-6766-5p,0.0,0.0,0.0,0.0,0.07
hsa-miR-6767-5p,0.0,0.0,0.0,0.18,0.0
hsa-miR-6768-5p,0.0,0.0,0.0,0.18,0.0
hsa-miR-6769b-3p,0.0,0.0,0.46,0.09,0.43
hsa-miR-6769b-5p,0.0,0.0,0.0,0.0,0.07
hsa-miR-6770-3p,0.0,0.0,0.12,0.35,0.29
hsa-miR-6772-3p,0.0,0.0,0.0,0.27,0.29
hsa-miR-6774-3p,0.0,0.0,0.06,0.0,0.07
hsa-miR-6774-5p,0.0,0.0,0.0,0.0,0.07
hsa-miR-6775-3p,0.0,0.0,0.12,0.0,0.0
hsa-miR-6777-3p,0.0,0.0,0.0,0.09,0.07
hsa-miR-6777-5p,0.0,0.0,0.0,0.18,0.0
hsa-miR-6779-3p,0.0,0.0,0.12,0.0,0.07
hsa-miR-6779-5p,0.0,0.0,0.12,0.0,0.0
hsa-miR-6780a-5p,0.0,0.0,0.0,0.18,0.07
hsa-miR-6780b-5p,0.0,0.0,0.0,0.0,0.07
hsa-miR-6781-3p,0.0,0.0,0.06,0.0,0.0
hsa-miR-6782-5p,0.0,0.0,0.0,0.35,0.0
hsa-miR-6783-3p,0.0,0.0,0.0,0.0,0.07
hsa-miR-6783-5p,0.0,0.0,0.23,0.27,0.0
hsa-miR-6786-3p,0.08,1.19,0.23,0.53,0.21
hsa-miR-6787-5p,0.0,0.0,0.12,0.0,0.0
hsa-miR-6789-3p,0.0,0.0,0.06,0.0,0.0
hsa-miR-6790-5p,0.0,0.0,0.0,0.09,0.0
hsa-miR-6793-3p,0.0,0.0,0.0,0.0,0.14
hsa-miR-6793-5p,0.0,0.4,0.0,0.0,0.07
hsa-miR-6794-5p,0.08,0.0,0.0,0.0,0.0
hsa-miR-6797-3p,0.0,0.0,0.12,0.09,0.0
hsa-miR-6797-5p,0.08,0.0,0.0,0.0,0.14
hsa-miR-6798-3p,0.0,0.0,0.0,0.18,0.0
hsa-miR-6800-3p,0.0,0.0,0.12,0.09,0.07
hsa-miR-6800-5p,0.08,0.0,0.0,0.0,0.0
hsa-miR-6801-3p,0.0,0.0,0.06,0.09,0.0
hsa-miR-6802-3p,0.08,0.0,0.12,0.0,0.5
hsa-miR-6803-3p,0.0,0.1,0.35,0.0,0.71
hsa-miR-6804-3p,0.0,0.0,0.06,0.09,0.07
hsa-miR-6804-5p,0.0,0.2,0.0,0.09,0.0
hsa-miR-6805-5p,0.0,0.0,0.06,0.09,0.0
hsa-miR-6807-3p,0.0,0.0,0.0,0.09,0.0
hsa-miR-6810-3p,0.0,0.0,0.23,0.18,0.5
hsa-miR-6810-5p,0.0,0.3,0.06,0.44,0.0
hsa-miR-6812-3p,0.0,0.0,0.0,0.18,0.0
hsa-miR-6813-3p,0.0,0.0,0.0,0.0,0.07
hsa-miR-6813-5p,0.0,0.4,0.06,0.0,0.0
hsa-miR-6815-3p,0.0,0.0,0.0,0.09,0.0
hsa-miR-6815-5p,0.0,0.0,0.0,1.06,0.0
hsa-miR-6816-3p,0.0,0.0,0.06,0.35,0.07
hsa-miR-6816-5p,0.0,0.0,0.0,0.09,0.0
hsa-miR-6818-3p,0.0,0.0,0.0,0.0,0.07
hsa-miR-6818-5p,0.0,1.28,0.0,0.27,0.64
hsa-miR-6819-3p,0.0,0.0,0.0,0.0,0.07
hsa-miR-6820-3p,0.0,0.1,0.0,0.0,0.0
hsa-miR-6820-5p,0.0,0.0,0.06,0.27,0.0
hsa-miR-6823-5p,0.0,0.0,0.06,0.0,0.0
hsa-miR-6825-5p,0.0,0.0,0.12,0.0,0.0
hsa-miR-6829-5p,0.0,0.0,0.06,0.0,0.07
hsa-miR-6831-3p,0.0,0.0,0.0,0.09,0.0
hsa-miR-6831-5p,0.0,0.0,0.0,0.09,0.0
hsa-miR-6833-5p,0.0,0.0,0.0,0.0,0.07
hsa-miR-6834-5p,0.0,0.0,0.06,0.0,0.0
hsa-miR-6835-5p,0.0,0.0,0.0,0.18,0.0
hsa-miR-6836-3p,0.0,0.0,0.0,0.0,0.07
hsa-miR-6836-5p,0.0,0.4,0.06,0.8,0.29
hsa-miR-6837-3p,0.0,3.36,0.69,0.35,1.14
hsa-miR-6838-5p,0.0,0.0,0.0,0.18,0.07
hsa-miR-6839-5p,0.0,0.0,0.0,0.09,0.07
hsa-miR-6840-5p,0.0,1.19,0.35,2.13,0.29
hsa-miR-6842-3p,0.0,4.84,3.11,2.75,3.71
hsa-miR-6842-5p,0.0,0.2,0.23,0.09,0.07
hsa-miR-6845-5p,0.0,0.0,0.12,0.09,0.07
hsa-miR-6847-5p,0.0,0.69,0.0,0.98,0.21
hsa-miR-6852-5p,0.0,3.56,0.98,0.35,1.21
hsa-miR-6854-3p,0.0,0.0,0.12,0.0,0.0
hsa-miR-6854-5p,0.0,0.0,0.35,0.09,0.29
hsa-miR-6855-3p,0.0,0.0,0.12,0.18,0.0
hsa-miR-6855-5p,0.0,0.0,0.12,0.0,0.0
hsa-miR-6857-3p,0.0,0.0,0.0,0.18,0.0
hsa-miR-6859-3p,0.0,0.1,0.0,0.09,0.0
hsa-miR-6859-5p,0.0,0.49,0.29,0.18,0.29
hsa-miR-6862-3p,0.0,0.0,0.06,0.0,0.0
hsa-miR-6862-5p,0.08,0.0,0.0,0.0,0.07
hsa-miR-6864-5p,0.0,0.4,0.0,0.0,0.21
hsa-miR-6865-3p,0.0,0.0,0.0,0.0,0.14
hsa-miR-6865-5p,0.0,0.0,0.0,0.18,0.0
hsa-miR-6866-3p,0.0,0.0,0.06,0.0,0.07
hsa-miR-6866-5p,0.0,0.69,0.52,0.35,1.07
hsa-miR-6868-3p,0.0,0.0,0.52,0.0,0.43
hsa-miR-6873-3p,0.0,0.0,0.0,0.18,0.0
hsa-miR-6874-3p,0.0,0.0,0.35,0.0,0.07
hsa-miR-6875-5p,0.08,0.0,0.06,0.09,0.0
hsa-miR-6876-3p,0.0,0.0,0.06,0.0,0.0
hsa-miR-6877-3p,0.0,0.0,0.0,0.0,0.21
hsa-miR-6877-5p,0.0,0.2,0.0,0.27,0.0
