miRNA,SRR12042397,SRR12042398,SRR12042399,SRR12042400,SRR12042401,SRR12042402,SRR12042403,SRR12042404,SRR12042405,SRR12042406,SRR12042407,SRR12042408,SRR12042409,SRR12042410,SRR12042411,SRR12042412,SRR12042413,SRR12042414,SRR12042415,SRR12042416,SRR12042417,SRR12042418,SRR12042419,SRR12042420,SRR12042421,SRR12042422,SRR12042423,SRR12042424,SRR12042425,SRR12042426,SRR12042427,SRR12042428,SRR12042429,SRR12042430,SRR12042431,SRR12042432,SRR12042433,SRR12042434,SRR12042435,SRR12042436,SRR12042437,SRR12042438,SRR12042439,SRR12042440,SRR12042441,SRR12042442,SRR12042443,SRR12042444,SRR12042445,SRR12042446,SRR12042447,SRR12042448,SRR12042449,SRR12042450,SRR12042451,SRR12042452,SRR12042453,SRR12042454,SRR12042455,SRR12042456
hsa-miR-548at-3p,7.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,9.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,1.0,0.0,8.0,0.0,0.0,0.0,6.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,10.0,3.0,0.0,3.0
hsa-miR-548at-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-548au-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548av-3p,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,2.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-548aw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0
hsa-miR-548ay-3p,4.0,8.0,4.0,3.0,5.0,2.0,8.0,1.0,5.0,1.0,6.0,1.0,8.0,6.0,4.0,1.0,0.0,4.0,3.0,4.0,0.0,3.0,6.0,7.0,2.0,21.0,8.0,44.0,4.0,22.0,10.0,5.0,16.0,0.0,14.0,13.0,1.0,16.0,2.0,0.0,14.0,24.0,0.0,9.0,13.0,2.0,0.0,11.0,9.0,10.0,8.0,0.0,0.0,4.0,1.0,5.0,11.0,26.0,0.0,7.0
hsa-miR-548ay-5p,3.0,89.0,28.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,33.0,45.0,18.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,389.0,45.0,0.0,12.0,4.0,9.0,4.0,1.0,6.0,2.0,4.0,0.0,67.0,0.0,2.0,6.0,0.0,17.0,7.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,12.0,11.0,1.0
hsa-miR-548az-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548az-5p,11.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0,6.0,0.0,0.0,3.0,17.0,0.0,7.0,2.0,0.0,0.0,3.0,0.0,1.0,8.0,0.0,7.0,16.0,1.0,8.0,4.0,3.0,0.0,4.0,0.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,12.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,14.0
hsa-miR-548b-3p,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548b-5p,4.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,0.0,20.0,0.0,3.0,6.0,4.0,2.0,1.0,3.0,4.0,9.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,20.0,0.0,0.0
hsa-miR-548bc,263.0,218.0,108.0,163.0,30.0,24.0,84.0,29.0,44.0,2.0,114.0,2.0,23.0,4.0,73.0,2.0,54.0,8.0,0.0,13.0,32.0,5.0,27.0,111.0,34.0,112.0,77.0,178.0,46.0,375.0,103.0,45.0,67.0,116.0,76.0,18.0,47.0,84.0,30.0,0.0,26.0,59.0,31.0,61.0,25.0,5.0,0.0,129.0,17.0,92.0,45.0,16.0,44.0,79.0,20.0,121.0,56.0,414.0,101.0,81.0
hsa-miR-548c-5p,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,9.0,3.0,0.0,3.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-548d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548d-5p,61.0,0.0,0.0,51.0,13.0,9.0,97.0,4.0,9.0,0.0,36.0,8.0,3.0,0.0,1.0,3.0,25.0,12.0,0.0,0.0,0.0,4.0,11.0,7.0,23.0,1.0,8.0,15.0,0.0,32.0,15.0,52.0,34.0,16.0,45.0,39.0,9.0,32.0,1.0,0.0,0.0,3.0,3.0,8.0,0.0,56.0,0.0,5.0,29.0,13.0,5.0,0.0,5.0,13.0,25.0,15.0,6.0,28.0,0.0,0.0
hsa-miR-548e-3p,272.0,223.0,74.0,155.0,35.0,44.0,83.0,33.0,17.0,57.0,80.0,13.0,16.0,45.0,70.0,11.0,29.0,26.0,12.0,0.0,15.0,14.0,65.0,122.0,39.0,85.0,201.0,322.0,25.0,604.0,114.0,26.0,118.0,96.0,132.0,190.0,35.0,191.0,50.0,13.0,19.0,108.0,21.0,65.0,56.0,35.0,13.0,107.0,80.0,66.0,82.0,12.0,34.0,36.0,71.0,63.0,177.0,191.0,122.0,78.0
hsa-miR-548e-5p,0.0,0.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,3.0
hsa-miR-548f-3p,183.0,139.0,56.0,46.0,7.0,28.0,23.0,13.0,4.0,14.0,39.0,5.0,19.0,14.0,41.0,6.0,22.0,11.0,4.0,9.0,3.0,4.0,29.0,73.0,25.0,78.0,137.0,77.0,2.0,460.0,49.0,8.0,86.0,50.0,45.0,133.0,13.0,103.0,11.0,3.0,11.0,75.0,3.0,34.0,26.0,12.0,5.0,59.0,16.0,9.0,9.0,11.0,7.0,39.0,24.0,38.0,93.0,94.0,63.0,67.0
hsa-miR-548f-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548g-3p,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548h-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548h-5p,0.0,12.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548i,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0
hsa-miR-548j-3p,58.0,21.0,34.0,7.0,4.0,11.0,29.0,7.0,0.0,3.0,19.0,0.0,1.0,12.0,18.0,1.0,22.0,3.0,8.0,3.0,4.0,0.0,59.0,3.0,2.0,39.0,42.0,51.0,2.0,31.0,44.0,11.0,12.0,19.0,178.0,137.0,6.0,46.0,16.0,0.0,6.0,18.0,4.0,10.0,1.0,13.0,10.0,18.0,4.0,9.0,17.0,2.0,1.0,21.0,14.0,15.0,136.0,24.0,95.0,46.0
hsa-miR-548j-5p,200.0,53.0,40.0,95.0,9.0,28.0,55.0,13.0,36.0,24.0,82.0,15.0,11.0,23.0,43.0,12.0,17.0,23.0,6.0,0.0,10.0,3.0,94.0,10.0,14.0,79.0,96.0,41.0,45.0,48.0,44.0,63.0,52.0,34.0,133.0,134.0,27.0,51.0,36.0,11.0,25.0,61.0,16.0,21.0,33.0,29.0,16.0,43.0,19.0,42.0,65.0,3.0,2.0,86.0,64.0,34.0,84.0,75.0,55.0,95.0
hsa-miR-548k,122.0,54.0,25.0,68.0,19.0,34.0,35.0,23.0,8.0,60.0,122.0,4.0,10.0,14.0,36.0,11.0,11.0,9.0,6.0,6.0,7.0,4.0,35.0,80.0,35.0,34.0,80.0,103.0,55.0,101.0,31.0,23.0,104.0,64.0,60.0,62.0,14.0,84.0,24.0,4.0,22.0,87.0,16.0,38.0,43.0,28.0,17.0,30.0,26.0,36.0,19.0,1.0,25.0,40.0,26.0,39.0,106.0,105.0,45.0,20.0
hsa-miR-548l,277.0,88.0,86.0,101.0,31.0,49.0,44.0,24.0,10.0,35.0,58.0,10.0,26.0,17.0,75.0,17.0,32.0,6.0,6.0,9.0,12.0,12.0,41.0,73.0,41.0,84.0,97.0,99.0,58.0,67.0,70.0,22.0,141.0,81.0,63.0,82.0,26.0,79.0,18.0,13.0,14.0,66.0,22.0,21.0,65.0,21.0,25.0,61.0,48.0,22.0,5.0,2.0,15.0,66.0,32.0,40.0,84.0,117.0,50.0,48.0
hsa-miR-548n,53.0,29.0,3.0,17.0,0.0,5.0,9.0,4.0,0.0,4.0,3.0,0.0,10.0,1.0,3.0,1.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,60.0,2.0,17.0,27.0,5.0,0.0,3.0,0.0,12.0,8.0,7.0,8.0,11.0,0.0,23.0,2.0,0.0,0.0,9.0,0.0,11.0,19.0,4.0,0.0,14.0,12.0,3.0,1.0,0.0,0.0,3.0,9.0,0.0,47.0,42.0,10.0,0.0
hsa-miR-548o-3p,702.0,510.0,326.0,375.0,64.0,159.0,308.0,117.0,60.0,172.0,353.0,86.0,84.0,129.0,247.0,64.0,151.0,29.0,67.0,45.0,76.0,54.0,239.0,339.0,118.0,211.0,644.0,582.0,110.0,1438.0,483.0,165.0,326.0,272.0,449.0,553.0,122.0,473.0,140.0,36.0,79.0,309.0,76.0,252.0,107.0,150.0,38.0,229.0,262.0,159.0,190.0,28.0,91.0,238.0,207.0,225.0,581.0,465.0,351.0,328.0
hsa-miR-548o-5p,0.0,9.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-548p,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,17.0,0.0,7.0,0.0,0.0,9.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,0.0,0.0,0.0
hsa-miR-548q,66.0,21.0,9.0,20.0,2.0,16.0,10.0,9.0,17.0,10.0,62.0,12.0,11.0,38.0,8.0,4.0,13.0,6.0,2.0,6.0,0.0,1.0,7.0,23.0,6.0,16.0,35.0,44.0,36.0,27.0,13.0,26.0,51.0,15.0,17.0,33.0,5.0,33.0,7.0,5.0,10.0,17.0,10.0,9.0,27.0,6.0,6.0,24.0,14.0,36.0,14.0,5.0,6.0,13.0,13.0,49.0,37.0,33.0,14.0,23.0
hsa-miR-548s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548t-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548t-5p,2.0,7.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,9.0,0.0,5.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,1.0,12.0,9.0,0.0,11.0,0.0,0.0,5.0,0.0,1.0,10.0,0.0,9.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,3.0,17.0
hsa-miR-548u,45.0,0.0,10.0,22.0,1.0,0.0,23.0,10.0,1.0,11.0,27.0,0.0,7.0,8.0,12.0,0.0,5.0,2.0,0.0,3.0,3.0,1.0,7.0,17.0,4.0,10.0,1.0,10.0,10.0,107.0,2.0,8.0,20.0,10.0,9.0,20.0,8.0,19.0,6.0,3.0,0.0,15.0,0.0,8.0,2.0,4.0,0.0,8.0,6.0,11.0,19.0,0.0,1.0,19.0,2.0,13.0,17.0,10.0,5.0,3.0
hsa-miR-548w,0.0,5.0,0.0,11.0,5.0,1.0,6.0,0.0,1.0,0.0,3.0,0.0,2.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,5.0,0.0,1.0,37.0,21.0,5.0,1.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,1.0,9.0,10.0,21.0,10.0,0.0
hsa-miR-548x-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548y,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
hsa-miR-548z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-549a-3p,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-550a-3-5p,331.0,242.0,41.0,156.0,48.0,116.0,158.0,114.0,116.0,168.0,247.0,55.0,129.0,118.0,113.0,83.0,167.0,104.0,28.0,16.0,112.0,32.0,48.0,133.0,42.0,94.0,82.0,13.0,167.0,331.0,211.0,136.0,279.0,167.0,17.0,22.0,43.0,8.0,81.0,42.0,94.0,238.0,67.0,79.0,317.0,90.0,121.0,57.0,270.0,186.0,163.0,22.0,69.0,332.0,127.0,250.0,172.0,416.0,125.0,104.0
hsa-miR-550a-3p,18.0,13.0,0.0,6.0,4.0,6.0,3.0,1.0,0.0,11.0,1.0,1.0,7.0,5.0,0.0,0.0,0.0,13.0,1.0,2.0,20.0,3.0,0.0,16.0,16.0,1.0,5.0,0.0,9.0,2.0,0.0,0.0,0.0,17.0,6.0,0.0,3.0,5.0,4.0,8.0,0.0,26.0,4.0,2.0,24.0,1.0,22.0,0.0,12.0,8.0,13.0,0.0,6.0,17.0,9.0,7.0,3.0,15.0,7.0,1.0
hsa-miR-550a-5p,152.0,52.0,25.0,379.0,143.0,264.0,48.0,276.0,291.0,432.0,125.0,14.0,332.0,97.0,53.0,145.0,59.0,62.0,56.0,24.0,77.0,1.0,84.0,229.0,26.0,217.0,722.0,25.0,362.0,706.0,55.0,205.0,116.0,368.0,164.0,186.0,4.0,294.0,10.0,78.0,193.0,102.0,38.0,325.0,687.0,172.0,143.0,52.0,72.0,43.0,395.0,72.0,50.0,166.0,371.0,523.0,129.0,696.0,48.0,140.0
hsa-miR-550b-2-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-551a,1.0,4.0,0.0,2.0,8.0,9.0,11.0,5.0,1.0,3.0,59.0,4.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,4.0,7.0,4.0,164.0,7.0,6.0,3.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,1.0,34.0,2.0,2.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,9.0,4.0,12.0,1.0,0.0,3.0
hsa-miR-551b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-551b-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0,2.0,2.0,0.0,5.0,9.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0
hsa-miR-552-3p,4.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,50.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,2.0,20.0,0.0,1.0,3.0,0.0,0.0,11.0,1.0,0.0,2.0
hsa-miR-552-5p,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,14.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
hsa-miR-556-3p,10.0,0.0,0.0,2.0,9.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,18.0,4.0,0.0,26.0,0.0,2.0,0.0,0.0,10.0,7.0,3.0,3.0,4.0,3.0,3.0,7.0,0.0,0.0,0.0,1.0,1.0,3.0,8.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,5.0,3.0,5.0,10.0
hsa-miR-556-5p,47.0,16.0,12.0,12.0,10.0,11.0,54.0,5.0,0.0,14.0,13.0,1.0,3.0,19.0,5.0,5.0,6.0,3.0,1.0,0.0,2.0,7.0,12.0,2.0,4.0,12.0,8.0,7.0,0.0,48.0,18.0,22.0,3.0,10.0,30.0,19.0,7.0,6.0,5.0,0.0,6.0,26.0,8.0,2.0,5.0,11.0,12.0,1.0,8.0,0.0,34.0,8.0,0.0,16.0,43.0,14.0,36.0,23.0,18.0,9.0
