miRNA,SRR2927797,SRR2927798,SRR2927799,SRR2927800,SRR2927801,SRR2927802,SRR2927803,SRR2927804,SRR2927805,SRR2927806,SRR2927807,SRR2927808,SRR2927809,SRR2927810,SRR2927811,SRR2927812,SRR2927813,SRR3592837,SRR3592838,SRR3592839,SRR3592840,SRR3592841,SRR3592842,SRR3592843,SRR3592844,SRR3592845,SRR3592846,SRR3592847,SRR3592848,SRR3592849,SRR3592850,SRR3592851,SRR3592852,SRR3592853
hsa-miR-514b-3p,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-516b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-517-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5187-3p,0.0,0.0,0.37,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5188,0.23,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5189-3p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5189-5p,0.0,0.0,0.19,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-518a-5p,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0
hsa-miR-518c-5p,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0
hsa-miR-518e-5p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5193,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5195-3p,0.23,0.23,0.0,0.0,1.01,0.0,0.0,0.36,1.0,0.0,0.29,0.21,0.6,0.0,0.17,0.0,0.25,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0
hsa-miR-5195-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5196-3p,1.58,0.46,2.59,0.89,1.42,0.72,0.48,0.36,0.83,1.2,0.72,0.64,0.4,0.57,2.25,2.95,0.5,0.0,0.0,2.23,0.0,0.0,0.0,2.18,0.0,0.0,1.83,1.21,1.29,1.55,0.0,1.32,1.41,0.0
hsa-miR-5196-5p,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-520a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-520c-3p,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-520d-3p,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-520d-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-532-3p,3.61,2.52,6.3,6.77,6.5,5.95,9.69,3.25,5.32,4.09,3.33,4.92,4.6,3.99,7.08,3.63,3.5,5.95,4.35,4.46,2.15,6.07,6.9,4.35,2.07,3.08,1.83,4.83,3.86,4.65,0.0,9.21,5.65,1.63
hsa-miR-532-5p,94.29,74.96,57.83,141.18,118.14,100.27,129.34,88.54,77.75,57.23,72.64,76.39,313.94,42.17,118.99,96.3,79.65,83.23,76.2,64.63,114.15,130.56,91.15,139.22,91.21,80.11,62.35,67.58,72.14,294.32,46.0,101.35,97.42,76.41
hsa-miR-539-3p,0.0,0.23,0.0,0.18,0.61,0.18,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-539-5p,0.23,0.0,0.19,0.0,0.0,0.18,0.0,0.0,0.17,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-541-5p,3.83,2.52,2.22,7.83,6.9,6.67,7.51,2.53,3.16,2.89,1.01,1.93,2.6,1.99,7.08,3.18,2.5,1.98,0.0,0.0,8.61,1.52,4.14,2.18,2.07,1.54,0.0,3.62,0.0,1.55,0.0,5.27,2.82,6.5
hsa-miR-542-3p,2.26,0.92,0.74,6.59,12.18,7.39,1.94,5.06,2.99,1.2,2.75,0.21,12.39,0.0,3.28,3.41,4.49,0.0,2.18,2.23,15.08,24.29,1.38,0.0,6.22,1.54,0.0,4.83,0.0,10.84,0.0,3.95,1.41,3.25
hsa-miR-542-5p,0.0,0.23,0.37,0.18,1.01,0.72,0.73,0.36,0.0,0.72,0.14,0.0,0.8,0.85,0.35,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-543,0.23,0.46,1.48,1.25,0.41,0.54,2.42,0.9,1.0,0.0,0.58,2.14,0.4,0.57,1.73,0.91,2.0,0.0,0.0,4.46,0.0,0.0,0.0,6.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-545-3p,0.23,0.0,0.0,0.18,0.0,0.0,0.24,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-545-5p,0.45,1.83,0.0,1.25,0.0,0.36,0.24,0.18,0.33,0.72,0.58,0.43,0.8,0.57,0.86,0.23,0.75,1.98,4.35,0.0,0.0,1.52,1.38,2.18,0.0,1.54,0.0,0.0,1.29,0.0,0.0,0.0,4.24,0.0
hsa-miR-548a-3p,0.0,0.46,0.74,0.18,1.01,0.0,0.0,0.54,0.0,0.24,0.29,0.0,1.0,0.0,0.52,0.23,0.0,0.0,2.18,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,1.41,0.0
hsa-miR-548a-5p,0.0,0.69,0.19,0.0,0.61,0.18,0.73,0.18,0.17,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0
hsa-miR-548ab,0.68,0.0,0.19,0.36,1.01,0.72,0.0,0.36,0.17,0.0,0.0,0.0,0.2,0.0,0.17,0.45,0.25,0.0,0.0,0.0,0.0,0.0,1.38,0.0,2.07,1.54,0.0,0.0,0.0,0.0,0.0,0.0,4.24,0.0
hsa-miR-548ac,0.0,0.0,0.19,0.18,0.2,0.0,0.0,0.0,0.0,0.48,0.14,0.0,0.0,0.0,0.35,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0,1.41,0.0
hsa-miR-548ad-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.64,0.0,0.0,0.69,1.14,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65,0.0,0.0,0.0,0.0
hsa-miR-548ae-5p,0.0,0.23,0.0,0.0,1.01,0.18,0.0,0.0,1.66,0.0,0.0,0.21,0.6,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ag,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ah-3p,0.23,0.0,0.0,0.36,0.0,0.0,0.0,0.36,0.5,0.24,0.72,0.0,0.0,0.0,0.17,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ah-5p,0.45,0.23,0.0,0.0,1.22,0.0,0.48,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ai,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0
hsa-miR-548ak,0.68,0.46,1.11,0.71,0.0,0.9,0.0,1.45,0.66,1.68,1.45,0.21,7.19,0.85,0.52,0.45,0.0,0.0,0.0,0.0,2.15,3.04,0.0,0.0,0.0,1.54,1.83,1.21,0.0,6.2,0.0,0.0,0.0,0.0
hsa-miR-548al,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548am-3p,0.68,0.0,0.0,0.18,0.41,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.2,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0
hsa-miR-548am-5p,1.13,0.69,0.0,0.89,0.0,0.18,0.0,0.0,1.5,0.0,0.29,0.21,0.4,0.0,2.07,2.5,0.0,1.98,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,3.67,1.21,0.0,1.55,0.0,0.0,1.41,0.0
hsa-miR-548an,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ap-5p,0.68,0.46,0.37,0.89,0.2,0.0,0.0,0.36,0.66,0.0,0.29,0.0,0.0,0.0,0.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548aq-3p,0.23,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.86,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0
hsa-miR-548ar-3p,0.0,0.23,0.0,0.0,0.41,0.0,0.0,0.0,0.17,0.48,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548at-5p,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63
hsa-miR-548au-5p,0.0,0.0,0.0,0.0,0.81,0.18,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548av-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.21,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548aw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ax,0.9,0.92,0.74,2.14,0.61,0.18,1.21,0.72,0.83,0.24,0.58,0.43,1.2,0.0,0.17,1.36,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,1.55,0.0,0.0,0.0,0.0
hsa-miR-548ay-3p,0.45,0.0,0.0,0.0,0.0,0.18,0.24,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ay-5p,0.23,0.0,0.56,0.89,2.64,0.0,0.24,2.35,0.0,2.4,0.72,0.0,0.6,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548az-5p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.43,0.0,0.28,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0
hsa-miR-548b-3p,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.48,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548b-5p,0.23,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,1.38,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548bc,0.9,13.07,3.15,8.19,9.54,11.9,0.24,0.9,0.17,0.72,6.95,0.21,31.77,0.85,13.12,17.94,10.74,0.0,6.53,0.0,4.31,10.63,11.05,0.0,0.0,4.62,1.83,7.24,11.59,0.0,0.0,13.16,12.71,4.88
hsa-miR-548c-5p,0.9,0.0,0.0,0.89,0.2,2.16,1.7,0.9,0.83,0.0,0.29,0.0,1.8,0.0,0.17,0.0,0.25,0.0,0.0,0.0,0.0,4.55,5.52,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548d-3p,0.23,0.0,0.19,0.53,0.0,0.36,0.0,0.0,0.17,0.24,0.0,0.0,0.0,0.0,0.0,0.45,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548d-5p,0.45,0.23,0.37,1.07,0.0,0.18,0.0,0.0,0.33,0.24,0.29,0.21,0.8,0.0,0.35,0.68,1.0,3.96,0.0,0.0,0.0,6.07,0.0,0.0,0.0,0.0,3.67,0.0,0.0,0.0,0.0,1.32,0.0,3.25
hsa-miR-548e-3p,9.02,6.19,7.04,9.61,6.7,9.74,9.2,8.31,5.32,7.69,4.34,5.35,11.99,5.41,6.56,6.81,8.99,0.0,8.71,13.37,6.46,7.59,17.95,6.53,6.22,6.16,11.0,0.0,2.58,10.84,11.5,7.9,4.24,1.63
hsa-miR-548e-5p,6.54,2.52,3.52,8.9,7.51,9.74,5.09,6.87,6.81,6.49,4.2,6.42,27.78,1.99,4.84,9.31,4.99,5.95,2.18,4.46,12.92,1.52,12.43,0.0,10.37,4.62,3.67,2.41,10.31,35.63,2.3,3.95,7.06,11.38
hsa-miR-548f-3p,0.45,0.0,0.0,0.0,0.61,0.0,0.0,1.08,0.33,0.0,0.0,0.0,1.0,0.28,0.35,0.45,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,1.63
hsa-miR-548h-3p,0.0,0.0,0.0,0.0,0.2,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548h-5p,0.23,0.0,0.0,0.18,0.41,0.18,0.0,0.18,0.0,0.0,0.14,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548i,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548j-3p,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548j-5p,0.9,0.0,0.37,0.53,0.2,0.36,0.73,0.18,0.66,0.24,0.29,0.0,1.2,0.85,0.69,0.0,0.0,0.0,2.18,0.0,2.15,0.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,1.63
hsa-miR-548k,5.41,6.19,6.3,9.79,11.77,9.02,12.11,5.6,6.48,7.69,4.2,5.99,15.79,2.56,11.23,13.63,5.49,3.96,2.18,11.14,6.46,16.7,6.9,6.53,10.37,7.7,7.33,2.41,2.58,17.04,6.9,9.21,14.12,3.25
hsa-miR-548l,0.68,0.23,1.3,1.25,1.01,0.9,0.0,1.08,0.66,0.72,0.14,0.43,0.4,0.28,0.69,1.36,1.25,0.0,0.0,4.46,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,0.0
hsa-miR-548n,0.23,0.46,0.0,0.18,0.81,0.36,0.24,0.36,0.17,1.92,0.0,0.21,0.4,0.0,0.35,0.91,0.0,0.0,0.0,2.23,2.15,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,1.55,0.0,0.0,0.0,0.0
hsa-miR-548o-3p,5.41,3.21,2.78,7.3,4.47,7.21,1.21,3.61,3.16,5.29,2.17,1.5,6.39,2.56,5.53,5.45,5.24,1.98,2.18,4.46,15.08,4.55,12.43,0.0,6.22,7.7,7.33,2.41,2.58,9.29,4.6,3.95,1.41,4.88
hsa-miR-548o-5p,0.68,1.6,0.93,1.96,0.61,0.54,0.48,0.0,0.33,0.0,0.0,1.5,0.2,1.14,0.0,1.36,0.0,0.0,0.0,0.0,2.15,1.52,0.0,0.0,0.0,0.0,0.0,1.21,0.0,1.55,0.0,1.32,0.0,0.0
hsa-miR-548p,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548q,0.23,0.23,0.0,0.18,0.2,0.18,0.73,0.54,0.17,0.0,0.0,0.86,0.8,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63
hsa-miR-548s,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.18,0.0,0.48,0.29,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0
hsa-miR-548t-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548u,0.0,0.0,0.19,0.71,0.41,0.0,0.0,0.36,0.17,0.48,0.0,0.64,1.0,0.0,0.52,0.23,0.0,0.0,0.0,4.46,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548w,0.9,1.15,0.74,1.42,1.42,0.36,0.73,0.54,1.66,1.44,1.3,0.86,2.2,0.0,1.04,0.0,2.25,1.98,0.0,2.23,0.0,0.0,5.52,0.0,0.0,0.0,0.0,0.0,1.29,1.55,0.0,0.0,0.0,1.63
hsa-miR-548z,0.23,0.0,0.0,0.0,0.81,0.54,0.0,1.08,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0
hsa-miR-550a-3-5p,0.0,0.23,0.0,0.0,0.41,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-550a-3p,0.68,2.75,6.86,0.71,2.44,1.08,3.88,1.08,0.5,1.2,0.0,0.64,0.4,0.28,3.8,0.45,0.0,0.0,2.18,2.23,2.15,1.52,0.0,2.18,0.0,3.08,0.0,0.0,2.58,0.0,0.0,3.95,0.0,1.63
hsa-miR-550a-5p,0.0,0.46,0.37,0.36,0.0,0.18,0.97,0.0,1.16,0.48,0.0,0.21,0.2,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-550b-3p,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-551a,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-551b-3p,4.96,1.15,0.37,1.07,2.64,1.8,0.24,2.53,1.0,1.2,2.75,0.0,0.4,1.14,0.0,0.0,0.5,3.96,0.0,0.0,0.0,1.52,1.38,0.0,4.15,3.08,3.67,2.41,0.0,3.1,4.6,0.0,4.24,0.0
hsa-miR-551b-5p,0.45,0.0,0.93,0.18,0.41,0.72,0.0,0.0,0.66,0.72,0.0,0.64,0.2,1.42,0.0,0.0,0.0,1.98,0.0,0.0,0.0,1.52,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-555,0.0,0.0,0.0,0.18,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5571-3p,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5571-5p,0.0,0.0,0.0,0.0,1.01,0.9,0.24,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,1.41,0.0
