miRNA,SRR10995914,SRR10995915,SRR10995916,SRR10995917,SRR10995918,SRR10995919,SRR10995920,SRR10995921,SRR10995922,SRR10995923,SRR10995924,SRR10995925,SRR10995926,SRR10995927,SRR10995928,SRR10995929,SRR10995930,SRR10995931,SRR10995932,SRR10995933,SRR10995934,SRR10995935,SRR10995936,SRR10995937,SRR10995938,SRR10995939,SRR10995940,SRR10995941,SRR10995942
hsa-miR-30e-5p,1065.99,2184.37,962.81,906.13,1146.18,907.85,99.74,39.45,94.52,556.02,464.86,693.98,55.59,250.59,116.39,339.92,315.47,955.33,1000.34,1010.84,263.29,760.07,53.89,73.13,86.34,70.86,530.95,486.91,329.52
hsa-miR-31-5p,1.83,2.89,4.77,5.74,6.03,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,4.52,2.2,2.03,0.0,1.88,0.0,0.91,0.0,0.0,0.0,0.0,0.0
hsa-miR-3120-3p,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3120-5p,0.0,0.0,0.0,0.0,0.0,0.0,4.83,0.0,1.82,0.0,2.0,0.0,0.0,0.0,4.08,6.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3124-5p,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0
hsa-miR-3130-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3138,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3140-3p,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3143,0.0,0.0,0.0,0.0,0.86,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86
hsa-miR-3155a,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3158-3p,0.0,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0.0
hsa-miR-3168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,1.26,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,2.19,1.86
hsa-miR-3173-3p,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3173-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3176,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0
hsa-miR-3177-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3178,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3179,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3180-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0
hsa-miR-3184-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0
hsa-miR-3195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-32-3p,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.86
hsa-miR-32-5p,27.43,17.34,36.54,55.06,117.12,85.52,4.83,0.0,12.72,19.25,10.02,35.14,8.34,4.4,6.13,7.55,21.03,72.3,68.94,48.81,18.52,24.4,3.53,2.74,3.11,1.49,14.16,21.93,24.2
hsa-miR-320a-3p,7127.33,4195.38,8514.35,4011.07,6162.35,3970.21,513.16,1027.82,1697.66,4024.7,3999.43,6166.78,1206.26,2066.28,547.25,2612.35,2082.11,3395.61,4346.77,3817.61,1583.71,11091.38,1152.92,2371.16,2135.24,1048.04,3044.13,3094.73,2250.78
hsa-miR-320a-5p,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320b,1596.24,251.38,1761.97,1440.63,575.24,1090.96,410.21,41.53,1206.9,2023.04,1963.65,639.81,422.47,164.86,404.31,1770.1,841.26,1238.22,340.29,321.35,912.92,855.78,545.98,150.83,154.79,539.31,175.21,956.27,232.71
hsa-miR-320c,594.25,78.01,768.98,1098.83,603.66,792.73,143.17,45.68,183.58,496.14,709.32,437.77,161.21,222.02,69.43,416.72,694.04,480.83,511.17,252.2,73.43,643.71,174.93,139.86,98.79,97.72,419.45,418.92,134.04
hsa-miR-320d,226.73,20.23,52.43,65.38,284.18,85.52,27.35,6.23,81.79,310.09,66.12,285.5,11.12,17.59,79.64,114.57,63.09,61.46,33.74,75.25,19.85,247.73,37.99,5.48,12.45,14.17,150.44,89.92,22.34
hsa-miR-320e,14.63,5.78,85.79,4.59,8.61,2.19,1.61,0.0,0.0,10.69,0.0,7.32,0.0,4.4,0.0,11.33,21.03,5.42,18.33,8.14,0.66,35.66,0.88,1.83,9.33,0.75,5.31,4.39,0.0
hsa-miR-323a-3p,2488.53,3704.19,1757.21,2552.08,3060.51,2883.64,3067.72,587.62,2886.39,2478.55,2699.01,2134.66,1564.81,2756.51,3324.35,1015.98,1219.82,3289.87,3106.61,3754.56,3344.06,1814.78,2945.47,1743.18,2269.81,2706.25,2399.91,2329.27,2254.5
hsa-miR-323a-5p,32.91,14.45,30.19,20.65,23.25,9.87,9.65,2.08,27.26,23.52,26.05,14.64,2.78,6.59,24.5,18.88,0.0,37.96,35.94,36.61,15.22,16.89,24.74,10.97,28.0,29.09,24.78,24.13,13.03
hsa-miR-323b-3p,3.66,0.0,1.59,3.44,7.75,4.39,4.83,0.0,3.64,2.14,6.01,2.93,0.0,0.0,24.5,13.85,0.0,2.71,3.67,4.07,0.0,1.88,0.88,0.91,3.89,6.71,0.0,13.16,1.86
hsa-miR-324-3p,0.0,2.89,0.0,0.0,2.58,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,2.03,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0
hsa-miR-324-5p,1.83,8.67,6.36,0.0,0.86,2.19,0.0,0.0,0.0,0.0,0.0,1.46,0.0,2.2,0.0,1.26,0.0,1.81,0.0,0.0,2.65,1.88,0.0,0.0,0.78,0.0,0.0,0.0,0.0
hsa-miR-326,93.25,138.69,115.98,76.85,112.81,70.17,1.61,0.0,18.18,19.25,28.05,43.92,8.34,46.16,22.46,10.07,42.06,67.79,55.0,28.47,30.43,137.0,19.44,28.34,37.34,23.87,14.16,28.51,39.1
hsa-miR-328-3p,9257.48,5206.66,10133.33,6864.81,6182.16,7466.75,5306.98,1007.06,13708.52,5057.61,6594.25,2535.82,2487.57,3796.25,4959.98,3225.47,3722.55,6693.61,7086.69,9742.33,615.89,14475.1,2721.07,2290.72,2949.66,6444.87,6160.82,4491.85,4898.09
hsa-miR-328-5p,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-329-3p,0.0,0.0,0.0,2.29,6.03,1.1,1.61,0.0,3.64,2.14,0.0,1.46,0.0,0.0,2.04,0.0,0.0,0.9,1.47,0.0,0.0,1.88,0.88,1.83,0.0,0.0,0.0,0.0,0.0
hsa-miR-329-5p,0.0,0.0,0.0,1.15,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-330-3p,552.19,780.13,373.37,503.53,575.24,490.11,188.21,122.51,332.63,487.58,458.85,458.26,166.76,202.23,206.24,383.98,210.31,422.08,401.89,406.78,221.61,424.14,250.9,224.87,230.25,255.11,231.85,258.81,260.64
hsa-miR-330-5p,221.24,378.51,292.34,97.5,107.64,98.68,30.56,24.92,58.16,132.59,108.2,185.94,36.13,200.03,83.72,79.31,168.25,97.61,93.87,113.9,142.23,198.93,68.91,80.44,77.79,74.59,116.81,122.82,171.27
hsa-miR-331-3p,1.83,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.07,0.0,3.75,0.0,0.0,0.0,0.0,1.77,2.19,0.0
hsa-miR-331-5p,10.97,26.0,12.71,10.32,13.78,6.58,4.83,0.0,3.64,2.14,6.01,7.32,5.56,17.59,8.17,1.26,21.03,8.13,6.6,8.14,11.25,7.51,4.42,7.31,6.22,2.98,7.08,2.19,14.89
hsa-miR-335-3p,3.66,11.56,6.36,13.76,9.47,10.96,3.22,4.15,12.72,6.42,0.0,5.86,5.56,8.79,6.13,3.78,0.0,13.56,13.93,6.1,1.32,13.14,3.53,14.63,12.45,6.71,5.31,0.0,3.72
hsa-miR-335-5p,71.31,104.02,55.61,127.32,182.56,144.73,12.87,2.08,1.82,32.08,36.07,32.21,5.56,13.19,4.08,22.66,21.03,111.17,120.27,148.47,17.86,54.42,5.3,4.57,5.45,5.22,17.7,35.09,20.48
hsa-miR-337-3p,5.49,5.78,0.0,1.15,2.58,0.0,3.22,0.0,0.0,0.0,0.0,2.93,0.0,0.0,0.0,0.0,0.0,0.9,1.47,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0
hsa-miR-337-5p,1.83,17.34,11.12,10.32,22.39,8.77,1.61,0.0,0.0,6.42,6.01,7.32,0.0,4.4,2.04,7.55,0.0,12.65,16.87,14.24,3.31,16.89,1.77,4.57,0.78,1.49,5.31,10.97,1.86
hsa-miR-338-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-338-5p,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,2.03,0.0,3.75,0.88,0.0,0.0,0.0,0.0,2.19,0.0
hsa-miR-339-3p,56.68,369.84,65.14,30.97,58.56,30.7,9.65,2.08,1.82,25.66,20.04,48.32,5.56,17.59,6.13,20.14,63.09,32.54,30.07,32.54,29.11,84.45,20.32,11.88,14.78,13.43,35.4,30.71,26.06
hsa-miR-339-5p,51.2,92.46,61.96,24.09,55.97,35.09,0.0,2.08,1.82,8.55,14.03,17.57,2.78,6.59,2.04,3.78,0.0,34.34,49.14,63.05,3.97,58.18,4.42,4.57,2.33,5.22,7.08,26.32,7.45
hsa-miR-33a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0
hsa-miR-33a-5p,3.66,0.0,1.59,1.15,2.58,1.1,3.22,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52,2.93,2.03,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-33b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0
hsa-miR-340-3p,5.49,5.78,0.0,0.0,0.86,2.19,0.0,0.0,1.82,2.14,0.0,1.46,5.56,0.0,0.0,3.78,0.0,0.9,5.13,2.03,1.98,1.88,3.53,0.0,4.67,0.0,0.0,0.0,1.86
hsa-miR-340-5p,312.67,898.6,289.16,560.88,892.15,559.18,38.61,14.53,18.18,164.67,198.37,202.05,58.37,63.75,40.84,113.31,42.06,541.38,529.5,473.9,93.28,182.04,5.3,9.14,8.56,8.21,210.61,175.46,94.95
hsa-miR-342-3p,0.0,20.23,0.0,0.0,0.86,0.0,0.0,2.08,3.64,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,3.67,4.07,0.0,0.0,0.88,0.0,0.0,1.49,0.0,0.0,3.72
hsa-miR-342-5p,1.83,2.89,1.59,5.74,6.89,6.58,4.83,2.08,5.45,6.42,6.01,8.78,0.0,6.59,6.13,3.78,0.0,2.71,4.4,4.07,1.32,7.51,0.88,9.14,4.67,2.24,1.77,0.0,1.86
hsa-miR-345-5p,1.83,2.89,3.18,3.44,10.33,4.39,0.0,0.0,0.0,0.0,4.01,1.46,2.78,0.0,0.0,0.0,0.0,10.85,1.47,0.0,1.98,5.63,0.88,4.57,0.0,0.75,0.0,0.0,0.0
hsa-miR-346,18.28,5.78,6.36,14.91,12.92,12.06,3.22,2.08,9.09,0.0,2.0,0.0,0.0,0.0,2.04,6.29,21.03,16.27,13.2,12.2,1.32,18.77,3.53,8.23,6.22,5.22,0.0,2.19,1.86
hsa-miR-34a-5p,5.49,14.45,4.77,1.15,6.03,4.39,0.0,0.0,0.0,2.14,4.01,4.39,0.0,0.0,0.0,0.0,0.0,1.81,5.87,8.14,3.31,5.63,0.0,0.0,1.56,0.0,0.0,2.19,0.0
hsa-miR-34b-3p,5.49,141.58,7.94,1.15,1.72,2.19,1.61,2.08,3.64,4.28,0.0,0.0,2.78,8.79,0.0,3.78,0.0,3.62,2.93,6.1,0.0,0.0,2.65,12.8,9.33,8.21,3.54,0.0,9.31
hsa-miR-34c-3p,16.46,86.68,14.3,10.32,14.64,8.77,3.22,0.0,5.45,6.42,6.01,13.18,0.0,15.39,4.08,7.55,0.0,8.13,11.73,16.27,1.32,13.14,14.14,23.77,17.89,11.19,3.54,6.58,9.31
hsa-miR-34c-5p,40.23,202.26,30.19,33.26,37.03,39.47,8.04,6.23,1.82,23.52,12.02,13.18,5.56,15.39,18.38,7.55,126.19,24.4,24.2,28.47,28.45,41.29,10.6,7.31,5.45,11.93,23.01,19.74,27.93
hsa-miR-3605-3p,1.83,0.0,0.0,0.0,0.86,0.0,0.0,0.0,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0
hsa-miR-3605-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86
hsa-miR-361-3p,43.88,170.47,31.78,25.23,26.7,30.7,17.7,31.15,87.25,40.63,58.11,55.64,61.15,90.13,49.01,28.96,0.0,29.83,39.6,28.47,22.49,50.67,101.6,85.92,76.23,76.83,31.86,30.71,63.3
hsa-miR-361-5p,73.14,121.35,71.5,104.38,137.78,128.28,9.65,10.38,14.54,32.08,32.06,48.32,22.24,35.17,16.34,17.63,42.06,97.61,112.94,109.83,31.75,63.81,21.2,24.68,28.0,14.92,37.17,15.35,46.54
hsa-miR-3611,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3613-3p,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.0,2.03,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3613-5p,7.31,0.0,9.53,4.59,18.08,12.06,0.0,0.0,0.0,2.14,2.0,1.46,2.78,0.0,0.0,2.52,0.0,14.46,20.53,8.14,5.29,5.63,0.0,0.0,0.78,0.0,1.77,0.0,0.0
hsa-miR-3614-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,1.88,0.88,0.0,0.0,0.0,0.0,2.19,0.0
hsa-miR-3615,12.8,8.67,11.12,8.03,11.19,4.39,4.83,0.0,12.72,0.0,4.01,8.78,8.34,19.78,10.21,7.55,0.0,12.65,4.4,6.1,0.0,13.14,1.77,14.63,33.45,10.44,5.31,2.19,3.72
hsa-miR-362-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-362-5p,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-363-3p,53.03,78.01,36.54,29.82,85.25,57.01,4.83,4.15,3.64,14.97,24.04,24.89,2.78,17.59,6.13,15.11,0.0,66.88,63.8,46.78,12.57,39.41,4.42,21.02,10.11,5.22,10.62,15.35,3.72
hsa-miR-363-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.78,0.0,0.0,0.0,0.0
hsa-miR-3648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-365a-3p,5.49,0.0,0.0,6.88,7.75,3.29,0.0,0.0,3.64,0.0,0.0,0.0,0.0,2.2,0.0,1.26,0.0,1.81,0.0,4.07,0.0,1.88,0.0,0.0,0.0,0.0,7.08,0.0,0.0
hsa-miR-365a-5p,3.66,2.89,6.36,2.29,3.44,5.48,3.22,0.0,7.27,8.55,14.03,10.25,8.34,10.99,4.08,6.29,0.0,0.9,3.67,6.1,15.22,3.75,14.14,11.88,4.67,8.21,8.85,2.19,16.76
hsa-miR-365b-3p,0.0,8.67,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,1.46,2.78,0.0,0.0,0.0,0.0,0.9,2.2,0.0,0.66,0.0,0.0,3.66,0.0,2.98,0.0,0.0,0.0
hsa-miR-365b-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,1.46,0.0,0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,1.86
hsa-miR-3667-5p,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3679-5p,0.0,0.0,0.0,0.0,0.86,0.0,1.61,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.04,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-369-3p,1.83,2.89,0.0,4.59,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,1.81,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-369-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-370-3p,31.08,112.69,54.02,19.5,24.97,23.03,11.26,10.38,10.91,19.25,30.06,46.85,13.9,32.97,49.01,66.73,21.03,17.17,21.27,12.2,30.43,48.79,21.2,25.59,17.89,17.16,31.86,26.32,39.1
hsa-miR-370-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
hsa-miR-374a-3p,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,2.04,0.0,0.0,0.0,2.2,2.03,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0
hsa-miR-374a-5p,12.8,37.56,4.77,8.03,8.61,8.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,3.62,8.8,10.17,0.0,3.75,0.0,0.0,0.0,0.0,0.0,2.19,0.0
hsa-miR-374b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0
hsa-miR-374b-5p,0.0,31.78,0.0,0.0,2.58,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.62,14.67,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
hsa-miR-375-3p,25.6,69.35,20.65,29.82,26.7,20.83,17.7,16.61,27.26,19.25,16.03,19.03,19.46,41.77,34.71,12.59,0.0,16.27,14.67,52.88,24.48,24.4,34.46,31.08,24.11,23.87,35.4,46.06,27.93
hsa-miR-376a-3p,0.0,34.67,0.0,1.15,0.86,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,2.2,2.03,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-376a-5p,0.0,0.0,1.59,1.15,1.72,2.19,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.9,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-377-3p,7.31,46.23,3.18,14.91,19.81,21.93,1.61,2.08,0.0,2.14,2.0,0.0,0.0,0.0,0.0,1.26,0.0,16.27,13.2,24.41,0.66,1.88,1.77,1.83,1.56,0.0,3.54,0.0,1.86
hsa-miR-377-5p,9.14,17.34,7.94,8.03,8.61,10.96,0.0,0.0,0.0,2.14,4.01,5.86,0.0,0.0,0.0,1.26,0.0,1.81,5.13,6.1,0.66,5.63,0.0,2.74,0.0,0.75,3.54,0.0,0.0
hsa-miR-378a-3p,853.89,1320.45,950.1,535.65,646.72,516.42,350.69,153.65,327.17,688.61,643.2,935.56,305.73,745.18,379.81,363.84,252.38,458.23,449.56,486.1,580.83,957.12,376.36,446.99,329.04,284.95,557.5,532.97,582.71
hsa-miR-378a-5p,3.66,14.45,4.77,3.44,9.47,5.48,0.0,0.0,0.0,2.14,2.0,4.39,0.0,0.0,2.04,1.26,0.0,3.62,2.2,2.03,1.32,5.63,0.88,0.91,1.56,0.0,7.08,0.0,0.0
hsa-miR-378b,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-378c,36.57,26.0,69.91,40.15,17.22,6.58,6.43,2.08,10.91,12.83,12.02,23.43,5.56,8.79,2.04,7.55,0.0,25.31,13.93,10.17,4.63,24.4,1.77,2.74,9.33,4.48,17.7,8.77,7.45
hsa-miR-378d,60.34,60.68,39.72,10.32,12.06,8.77,8.04,2.08,7.27,8.55,8.01,21.96,0.0,10.99,8.17,8.81,0.0,9.94,11.0,6.1,17.86,56.3,4.42,7.31,8.56,3.73,17.7,6.58,3.72
hsa-miR-378e,3.66,2.89,1.59,0.0,0.86,0.0,0.0,0.0,0.0,2.14,0.0,10.25,0.0,0.0,0.0,2.52,0.0,4.52,2.2,0.0,1.32,0.0,0.88,0.0,0.78,2.24,1.77,0.0,3.72
hsa-miR-378f,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.88,0.91,0.0,0.0,0.0,0.0,0.0
