miRNA,SRR22385194,SRR22385195,SRR22385196,SRR22385197,SRR22385198,SRR22385199,SRR22385201,SRR22385202,SRR22385203,SRR22385204,SRR22385205,SRR22385206,SRR22385207,SRR22385208,SRR22385209,SRR22385210,SRR22385211,SRR22385212,SRR22385213,SRR22385214,SRR22385215,SRR22385216,SRR22385217,SRR22385219,SRR22385220,SRR22385221,SRR22385222,SRR22385223,SRR22385224,SRR22385225,SRR22385258,SRR22385259,SRR22385260,SRR22385261,SRR22385262,SRR22385263,SRR22385264,SRR22385266,SRR22385267,SRR22385268,SRR22385269,SRR22385270,SRR22385271,SRR22385272,SRR22385273,SRR22385274,SRR22385275,SRR22385276,SRR22385278,SRR22385279,SRR22385280,SRR22385281,SRR22385282,SRR22385283,SRR22385284,SRR22385285,SRR22385286,SRR22385287,SRR22385290,SRR22385291,SRR22385292,SRR22385293,SRR22385294,SRR22385295,SRR22385296,SRR22385297,SRR22385298,SRR22385299,SRR22385301,SRR22385302,SRR22385303,SRR22385304,SRR22385305,SRR22385307,SRR22385308,SRR22385309,SRR22385310,SRR22385311,SRR22385312,SRR22385313,SRR22385314,SRR22385315,SRR22385316,SRR22385318,SRR22385370,SRR22385372,SRR22385373,SRR22385374,SRR22385375,SRR22385376,SRR22385377,SRR22385378,SRR22385379,SRR22385380,SRR22385381,SRR22385383,SRR22385384,SRR22385385,SRR22385386,SRR22385387,SRR22385388,SRR22385389,SRR22385390,SRR22385392,SRR22385393,SRR22385394,SRR22385395,SRR22385396,SRR22385397,SRR22385398,SRR22385399,SRR22385400,SRR22385401,SRR22385432,SRR22385433,SRR22385434,SRR22385436,SRR22385437,SRR22385438,SRR22385439,SRR22385440,SRR22385441,SRR22385442,SRR22385443,SRR22385444,SRR22385445,SRR22385447,SRR22385448
hsa-miR-106b-3p,111.94,57.91,118.52,265.01,89.36,0.0,143.83,139.9,126.49,88.02,76.29,25.59,42.11,135.64,44.04,70.7,37.58,114.57,37.84,29.83,88.51,56.0,86.16,98.1,6.66,14.11,66.17,141.14,12.57,21.81,30.51,0.0,241.05,169.93,153.05,155.69,86.3,116.51,15.26,0.0,245.55,16.67,107.93,109.35,109.94,104.58,0.0,33.5,146.08,10.0,160.03,95.63,29.47,40.3,91.97,290.11,3.73,0.0,4.87,95.98,20.83,31.52,6.94,43.29,3.97,21.56,33.08,37.97,359.67,45.21,0.0,48.58,49.11,72.52,24.06,0.0,83.82,572.74,213.98,111.87,119.86,224.23,184.83,303.03,0.0,7.66,7.78,145.07,0.0,108.79,104.39,0.0,128.9,134.98,33.98,0.0,40.97,114.74,58.63,14.61,208.18,79.95,62.26,71.01,0.0,37.88,446.54,203.19,20.22,97.69,69.43,21.04,0.0,31.1,113.06,41.77,154.72,140.95,21.45,195.6,73.78,58.56,145.83,207.61,20.36,128.54,68.62,26.75
hsa-miR-106b-5p,22.39,0.0,50.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.59,21.06,56.52,0.0,12.62,0.0,14.32,0.0,0.0,23.29,0.0,36.45,29.16,0.0,36.68,57.35,75.49,0.0,21.81,30.51,0.0,26.06,0.0,64.44,71.36,0.0,52.71,0.0,42.47,64.86,27.79,56.54,27.34,43.19,16.43,4.4,46.9,24.35,10.0,22.86,0.0,0.0,0.0,39.42,20.98,7.47,0.0,0.0,50.52,5.21,31.52,0.0,0.0,0.0,0.0,0.0,31.06,122.82,0.0,56.92,93.92,60.28,31.08,0.0,0.0,0.0,193.85,49.38,47.33,99.89,28.03,0.0,0.0,0.0,0.0,0.0,3.92,0.0,29.67,27.73,85.44,166.81,44.99,33.98,0.0,14.9,25.5,19.54,31.65,178.44,18.17,53.96,25.56,55.45,0.0,255.39,22.58,47.18,21.71,10.96,49.1,17.41,4.44,0.0,0.0,132.08,43.37,55.17,120.91,24.59,7.32,200.52,201.13,101.78,60.89,21.96,0.0
hsa-miR-107,4.48,7.24,0.0,110.42,229.78,145.21,103.87,0.0,33.0,0.0,71.52,61.42,0.0,930.62,8.81,12.62,20.5,0.0,0.0,59.65,0.0,36.0,178.95,23.86,19.99,0.0,207.34,0.0,160.32,127.76,0.0,5.35,65.15,0.0,0.0,12.97,1041.3,305.16,0.0,11.58,1352.84,122.26,817.22,191.36,15.71,59.76,8.8,368.5,0.0,0.0,0.0,0.0,0.0,275.4,15.02,0.0,7.47,0.0,24.36,348.57,46.86,131.34,0.0,0.0,0.0,168.87,0.0,0.0,90.65,0.0,71.14,0.0,381.74,0.0,0.0,41.9,209.54,1706.46,0.0,0.0,107.88,0.0,0.0,6.99,0.0,0.0,7.78,0.0,0.0,0.0,0.0,30.51,333.62,0.0,0.0,188.31,0.0,0.0,100.51,41.39,218.67,272.56,402.64,22.72,616.89,0.0,504.66,3.76,310.02,27.14,0.0,0.0,0.0,0.0,0.0,0.0,332.08,0.0,30.65,142.25,0.0,0.0,218.75,0.0,10.18,11.28,35.68,38.22
hsa-miR-10a-5p,747.77,405.36,282.18,104.9,702.1,635.92,1226.52,699.49,1292.37,616.17,658.0,368.53,1200.18,1141.61,347.89,558.02,399.73,590.76,464.17,228.67,1523.24,508.0,1063.78,1466.15,409.73,251.14,794.08,1260.41,594.14,673.09,152.56,251.54,964.22,952.42,531.66,3009.97,1628.11,1043.08,361.15,1397.81,2265.54,1945.08,1989.08,519.4,235.58,422.79,642.33,1621.42,2207.47,2290.25,771.58,728.26,589.42,1447.53,1246.3,554.67,347.22,182.76,243.63,1454.88,213.47,845.8,97.21,408.16,210.55,617.98,632.16,676.51,470.79,510.91,686.54,1114.07,2286.01,357.4,1515.66,1625.54,845.15,2158.77,654.29,327.0,1382.41,1387.44,919.64,2508.12,0.0,436.56,1696.74,423.43,611.5,959.32,559.48,1092.4,1379.96,2834.67,3655.32,900.59,197.42,545.65,173.1,248.36,274.65,465.16,410.94,715.75,2155.65,346.78,2792.42,2235.06,390.89,607.84,1023.13,371.74,1366.43,262.11,488.23,1656.96,1264.16,1203.47,600.73,817.95,1639.57,805.14,1986.95,2147.51,722.63,1353.08,823.45,1410.37
hsa-miR-10b-5p,1970.17,2149.85,863.47,2495.5,4863.66,2839.09,4973.99,3163.23,4647.04,3003.85,2231.46,2405.65,6016.68,6608.54,3404.04,1605.9,1260.7,2635.16,3097.82,1262.65,8627.03,2487.98,4420.8,7956.43,2241.84,1244.39,6282.07,7073.39,2103.07,2577.05,1228.13,1145.32,4944.88,6694.62,4900.41,15367.7,10781.21,5107.21,2171.99,6780.52,9289.16,12137.31,8023.15,2533.21,1421.32,2357.45,3695.62,6854.18,6427.63,7367.48,5618.27,5965.87,2226.7,8970.64,4915.73,2251.53,1433.7,696.23,706.51,10547.91,1046.55,4764.86,333.3,1836.71,921.66,4085.11,4009.81,2775.08,2134.65,1433.25,3927.15,2940.61,8626.1,1579.81,10224.7,9409.69,3122.16,13434.33,12271.05,1742.59,8030.78,8009.31,6942.41,13479.97,4225.35,1976.01,4911.19,1678.05,1586.35,4153.77,1464.77,1995.61,4458.33,6396.75,4936.87,3352.66,2130.61,3947.01,656.1,1874.87,2851.49,2663.78,3748.3,1732.56,11090.16,2465.34,7797.69,8266.7,1543.36,3375.7,4202.13,1395.78,4804.26,302.09,2358.94,7310.11,9588.72,5713.79,2700.22,4071.95,6443.52,6082.48,16588.28,16252.3,4518.99,5065.04,5325.0,2805.45
hsa-miR-11400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,20.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.29
hsa-miR-11401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,10.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1180-3p,0.0,0.0,0.0,0.0,12.77,0.0,0.0,0.0,0.0,49.51,0.0,5.12,26.32,45.21,0.0,0.0,0.0,0.0,0.0,0.0,4.66,0.0,0.0,5.3,0.0,2.82,0.0,26.26,0.0,0.0,0.0,0.0,19.54,0.0,51.02,38.92,0.0,0.0,0.0,0.0,0.0,11.11,30.84,0.0,19.63,0.0,0.0,6.7,0.0,13.33,22.86,0.0,0.0,0.0,0.0,31.93,0.0,0.0,43.85,0.0,0.0,15.76,0.0,0.0,0.0,3.59,0.0,0.0,0.0,0.0,0.0,0.0,15.63,0.0,72.17,41.9,0.0,0.0,45.27,8.61,0.0,0.0,36.06,20.98,0.0,0.0,31.13,7.84,0.0,9.89,17.94,0.0,0.0,0.0,0.0,0.0,0.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,27.73,0.0,33.64,45.15,0.0,5.43,0.0,0.0,26.11,0.0,0.0,0.0,15.09,0.0,0.0,3.56,0.0,0.0,0.0,0.0,0.0,13.53,24.7,3.82
hsa-miR-1185-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.77,0.0,0.0
hsa-miR-1207-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-122-3p,0.0,0.0,0.0,0.0,51.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.84,26.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.53,0.0,7.11,0.0,0.0,0.0,0.0,0.0,13.53,0.0,0.0
hsa-miR-122-5p,111.94,43.43,400.7,623.88,25007.66,0.0,523.37,3.89,1165.89,33.01,548.33,0.0,1884.49,222.29,634.13,290.37,0.0,1063.37,37.84,238.61,2329.11,907.99,19.88,5249.5,0.0,19.75,1698.45,1545.97,12.57,12.46,205.96,289.0,781.8,114.61,684.71,814.12,166.84,4380.38,350.98,1139.1,1454.76,377.9,5.14,0.0,109.94,3113.38,197.98,113.9,722.3,126.68,22.86,2324.55,350.38,1800.17,242.13,221.69,123.21,52.22,263.12,722.39,5.21,1555.01,34.72,92.76,3.97,1041.94,1146.71,296.84,266.1,366.23,10.67,129.54,638.47,486.89,2838.86,50.27,6.98,176.23,11011.85,778.79,191.78,336.35,1609.38,198.13,0.0,45.95,1066.3,2195.58,0.0,4648.26,1808.94,1452.46,310.87,2857.16,1883.49,159.65,335.24,71.39,75.38,146.09,0.0,610.53,6350.95,3149.85,27.73,3033.59,805.92,2355.46,13.48,1709.56,149.81,771.53,1357.73,84.41,1218.01,181.01,3150.96,14647.69,5047.97,899.74,2631.51,768.54,4447.85,4541.56,132.31,1154.63,554.46,523.63
hsa-miR-1228-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-124-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,4.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63,0.0,0.0,0.0,15.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.18,0.0,0.0,0.0,0.0,0.0,17.21,27.97,35.04,0.0,44.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1249-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1249-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1250-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1255a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,3.27,0.0,20.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1255b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.09,0.0,21.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59,0.0,13.48,0.0,32.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.77,0.0,0.0
hsa-miR-125a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.96,35.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.87,10.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.53,0.0,0.0
hsa-miR-125a-5p,143.29,7.24,0.0,5.52,127.66,170.25,203.75,38.86,357.46,137.54,4.77,20.47,100.01,75.35,44.04,113.62,143.49,53.71,15.14,99.42,37.27,0.0,19.88,18.56,49.97,11.29,0.0,98.47,18.86,52.97,0.0,32.11,0.0,0.0,24.17,16.22,115.06,116.51,0.0,7.72,92.66,16.67,113.07,0.0,3.93,37.35,4.4,214.4,48.69,96.68,85.73,110.34,26.2,26.87,46.92,88.49,22.4,26.11,0.0,106.09,0.0,152.35,6.94,216.45,87.4,32.34,47.78,10.35,29.24,47.47,24.9,249.37,91.53,31.08,24.06,16.76,0.0,132.17,185.18,47.33,7.99,0.0,13.52,79.25,0.0,76.59,54.48,66.65,17.72,178.02,83.19,48.82,136.48,59.99,58.25,270.18,22.35,56.09,11.17,0.0,0.0,25.44,49.81,0.0,55.45,0.0,160.57,3.76,0.0,103.12,43.85,0.0,17.41,4.44,10.28,171.73,41.51,75.89,70.49,110.24,40.99,7.32,18.23,0.0,61.07,184.92,30.19,61.15
