miRNA,SRR22696370,SRR22696371,SRR22696372,SRR22696373,SRR22696374,SRR22696375,SRR22696376,SRR22696377,SRR22696378,SRR22696379,SRR22696380,SRR22696381,SRR22696382,SRR22696383,SRR22696384,SRR22696385,SRR22696386,SRR22696387,SRR22696388,SRR22696389,SRR22696390,SRR22696391,SRR22696392,SRR22696393
hsa-miR-30b-5p,1.92,0.0,0.0,0.0,0.0,0.0,0.0,33.32,8.75,0.0,0.0,8.33,0.0,0.0,75.34,0.0,31.9,0.0,8.8,0.0,0.0,0.0,53.46,0.0
hsa-miR-30c-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,4.19,0.0,0.0,7.96,0.0,0.0
hsa-miR-30c-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,18.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,9.76,0.0
hsa-miR-30c-5p,51.7,267.52,221.94,1.76,0.0,0.0,250.18,77.75,40.96,177.89,199.58,363.64,0.0,1.01,171.13,193.85,27.45,292.16,39.38,263.97,0.0,49.37,419.16,93.24
hsa-miR-30d-5p,4011.45,5184.24,4473.67,393.68,166.15,133.33,5164.0,6738.47,2101.87,4072.84,2477.57,9780.04,152.44,2661.09,3009.66,9164.67,2863.96,6043.45,1295.92,5255.53,1116.77,1792.42,5041.42,1696.84
hsa-miR-30e-3p,6.23,0.0,0.0,0.0,0.0,0.0,0.0,16.95,0.0,0.0,7.39,0.0,0.72,0.0,0.58,12.35,0.0,2.09,0.0,23.58,20.19,0.0,25.46,0.0
hsa-miR-30e-5p,1149.69,1106.12,778.02,29.92,0.0,0.0,1575.46,1009.57,367.01,1320.02,312.47,1198.63,2.88,686.55,572.38,1367.76,574.28,1006.55,62.43,767.63,104.03,150.1,680.5,299.48
hsa-miR-31-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.89,0.4,23.52,0.0,2.59,0.0,0.0,0.0,10.08,0.0,42.43,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3121-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.94,0.0
hsa-miR-3127-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.77,0.0,0.0,0.0,0.0,0.0,0.0,17.92,39.88,0.0
hsa-miR-3130-5p,6.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3143,0.19,15.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3146,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3150a-3p,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.95,0.0,0.0,0.0,12.35,0.0,0.0,23.36,16.64,0.0,41.04,0.0,0.0,0.0,0.0,11.88,0.0
hsa-miR-3158-3p,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.22,0.0,0.0,0.0,0.0
hsa-miR-3163,0.0,0.0,0.0,0.0,0.0,0.0,27.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3173-5p,0.0,0.0,20.09,0.0,0.0,0.0,0.0,0.0,7.16,0.0,0.0,10.05,0.0,0.0,0.0,9.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3174,0.0,12.26,0.0,0.0,0.0,0.0,0.0,0.0,7.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3176,6.23,0.0,0.0,0.0,0.0,0.0,0.0,17.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,10.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3180-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3182,0.0,0.0,0.0,8.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3187-3p,4.41,0.0,8.35,0.0,0.0,0.0,20.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3194-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3196,0.58,14.92,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,1.44,20.85,0.0,8.76,0.0,0.0,21.56,1.26,4.64,0.0,10.75,8.49,0.0
hsa-miR-3198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78,0.0,0.0
hsa-miR-32-3p,0.0,0.0,0.0,28.75,0.0,0.0,0.0,0.0,0.0,17.49,0.0,0.0,0.0,0.0,24.53,0.0,0.0,0.0,5.87,16.07,0.0,0.0,0.0,0.0
hsa-miR-32-5p,14.29,0.0,4.02,0.0,0.0,0.0,0.0,0.0,0.0,60.91,19.49,8.33,0.0,11.59,15.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3200-3p,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.97,0.0,2.55,0.0
hsa-miR-3200-5p,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320a-3p,39842.28,22686.12,27084.08,12792.55,6568.76,3959.6,36300.41,24927.13,16129.45,23407.68,60844.04,37408.26,255594.49,9532.17,59151.15,37451.45,26646.0,9900.6,10596.99,25303.56,6266.13,13524.74,25247.38,8060.59
hsa-miR-320b,306.37,44.94,834.58,207.69,79.42,0.0,1758.47,596.27,1194.88,746.55,5183.62,2598.61,3977.14,219.62,4955.74,259.89,988.29,194.07,266.06,364.35,141.36,281.88,164.61,141.4
hsa-miR-320c,11.89,180.48,4.33,0.0,0.0,0.0,83.66,36.24,147.12,30.15,204.28,211.98,117.93,0.0,511.64,32.77,0.0,0.0,23.04,0.0,55.07,0.0,14.42,0.0
hsa-miR-320d,135.44,58.26,16.38,0.0,0.0,0.0,10.86,0.0,14.71,0.0,0.0,11.78,0.0,0.0,119.73,10.34,0.0,0.0,5.03,16.43,0.0,22.69,9.33,0.0
hsa-miR-320e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-323a-3p,0.0,0.36,5.25,0.0,0.0,0.0,0.0,10.52,0.0,34.37,0.0,21.26,0.0,0.0,19.27,25.46,0.0,82.08,3.35,0.0,0.0,0.0,5.94,25.93
hsa-miR-323b-3p,0.29,43.16,38.95,0.0,0.0,0.0,31.37,90.61,1.19,33.77,0.0,102.54,0.0,19.14,0.0,150.74,64.55,104.34,23.04,0.0,56.91,22.3,42.0,32.11
hsa-miR-324-3p,72.13,30.02,46.06,25.82,0.0,0.0,0.0,45.6,11.53,0.0,0.0,42.8,38.11,0.0,28.62,53.19,0.0,0.0,0.0,31.79,41.0,39.81,84.85,0.0
hsa-miR-324-5p,13.81,52.76,8.35,0.0,0.0,0.0,73.2,16.95,0.0,0.0,22.18,37.63,0.0,0.0,0.0,42.85,0.0,74.43,8.8,0.0,0.0,0.0,8.91,0.0
hsa-miR-326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.91,0.0,0.0,0.0,0.0,3.82,0.0
hsa-miR-328-3p,88.73,517.62,280.67,45.76,0.0,40.34,282.35,199.93,117.7,16.28,24.19,282.35,117.21,112.83,100.46,355.68,71.23,285.9,101.81,220.04,277.2,134.97,142.97,237.73
hsa-miR-328-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.56,0.0,0.0,23.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-329-5p,0.0,0.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-330-3p,0.0,0.0,7.11,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,22.16,0.0,0.0,5.19,0.0,0.0,0.0,0.0,0.0,15.27,0.0
hsa-miR-330-5p,0.67,22.74,0.0,0.0,0.0,0.0,0.4,0.0,5.57,0.0,0.0,8.62,0.0,0.0,0.0,5.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-331-5p,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-335-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.97,0.0,0.0,0.0
hsa-miR-335-5p,44.22,90.77,111.9,0.0,0.0,56.02,35.8,49.1,42.94,95.88,49.05,37.63,0.0,53.9,98.12,87.72,52.68,66.08,42.32,60.37,0.0,15.93,164.19,0.0
hsa-miR-338-3p,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.88,26.21,0.0,0.0,0.0,0.0,10.34,0.0,0.0,0.0,0.0,0.0,0.0,22.06,0.0
hsa-miR-338-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.04,0.0,17.49,0.0,0.0,0.0,5.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-339-3p,27.05,9.41,5.56,0.59,0.0,0.0,62.34,0.0,0.8,14.47,0.0,8.9,51.77,0.0,0.0,12.6,6.68,0.0,2.93,8.22,0.0,8.76,22.91,0.0
hsa-miR-339-5p,38.46,76.2,42.35,1.17,1.04,2.24,46.25,95.29,12.33,43.42,20.83,17.52,156.04,16.12,21.03,35.04,204.78,73.04,19.27,122.16,0.0,17.12,109.46,0.0
hsa-miR-33a-5p,5.66,0.0,0.0,0.0,0.0,0.0,0.0,24.55,6.76,0.0,0.0,7.76,0.0,0.0,0.0,10.84,0.0,0.0,0.0,12.86,0.0,0.0,0.0,0.0
hsa-miR-33b-5p,42.88,0.0,0.0,0.0,0.0,0.0,19.71,15.78,0.0,0.0,53.76,8.62,0.0,0.0,10.51,7.56,48.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-340-3p,0.0,0.0,7.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.64,0.0,0.0,0.0,10.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-340-5p,49.97,34.11,47.29,10.56,0.0,0.0,43.84,41.51,24.26,69.95,39.65,23.27,52.49,26.19,81.18,11.34,127.62,100.86,29.75,60.01,9.79,31.85,98.0,0.0
hsa-miR-342-3p,0.1,60.93,18.24,0.0,0.0,0.0,12.87,5.85,0.4,42.21,0.0,8.04,0.0,0.0,69.5,30.0,0.0,24.35,7.96,15.72,0.0,0.0,53.46,0.0
hsa-miR-342-5p,8.34,59.33,62.13,26.4,77.33,0.0,135.95,0.0,53.28,60.3,48.38,19.53,0.0,0.0,67.75,29.24,68.26,34.78,14.66,56.44,41.61,68.88,44.12,39.52
hsa-miR-345-5p,65.32,80.29,34.0,0.0,0.0,0.0,48.67,97.63,33.4,86.84,20.16,59.46,33.8,0.0,44.97,13.36,52.68,82.78,4.61,20.72,0.0,0.0,37.76,0.0
hsa-miR-34a-5p,74.82,0.0,1.55,0.0,0.0,0.0,37.0,0.0,0.0,13.27,0.0,16.37,0.0,0.0,0.0,7.56,0.0,21.56,0.0,10.0,0.0,0.0,0.0,0.0
hsa-miR-34c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.79,0.0,0.0,0.0,0.0
hsa-miR-3605-3p,2.97,28.78,0.0,0.0,0.0,0.0,0.0,15.2,7.95,0.0,0.0,6.32,0.0,0.0,0.0,14.37,0.0,0.0,4.61,0.0,0.0,17.12,13.58,0.0
hsa-miR-3605-5p,24.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76,6.63,18.14,25.28,0.0,11.59,0.0,38.06,43.78,0.0,0.42,37.51,17.75,0.0,0.0,0.0
hsa-miR-3609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0
hsa-miR-361-3p,17.36,45.12,58.73,0.0,1.04,0.0,211.56,103.47,20.68,14.47,24.19,39.93,0.72,0.0,52.57,41.09,7.42,25.74,4.19,101.8,9.79,0.0,80.18,0.0
hsa-miR-361-5p,24.27,36.06,9.89,0.0,0.0,36.97,0.0,15.78,9.94,1.21,16.8,44.52,0.0,0.0,40.3,20.92,12.61,0.0,14.66,32.51,25.09,0.0,35.64,0.0
hsa-miR-3613-5p,11.13,13.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.51,0.0,0.0,0.0,33.75,0.0,0.0,28.94,22.96,0.0,0.0,0.0,0.0,12.3,0.0
hsa-miR-3614-5p,0.0,25.76,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,18.82,0.0,0.0,0.0,0.0,13.11,0.0,0.0,0.0,18.22,15.91,0.0,0.0,0.0
hsa-miR-3615,409.96,497.73,399.67,0.59,0.0,28.01,849.47,440.77,487.1,269.55,297.01,1210.12,456.6,177.31,336.42,1367.25,178.81,590.57,57.82,344.7,49.57,82.41,217.22,98.18
hsa-miR-362-3p,21.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.47,0.0,0.0,0.0,0.0,9.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-363-3p,31.65,19.89,3.4,0.0,0.0,0.0,25.74,0.0,7.55,0.0,0.0,9.77,0.0,0.0,21.03,9.07,27.45,0.0,0.0,28.22,0.0,16.32,18.24,22.23
hsa-miR-3648,1.63,17.05,4.33,0.0,0.0,0.0,18.1,0.0,0.0,0.0,28.22,9.48,92.76,0.5,19.27,0.0,0.0,0.0,1.26,0.0,0.0,9.16,0.0,0.0
hsa-miR-3652,0.0,0.0,0.0,0.0,0.0,0.0,5.23,0.0,0.0,0.0,0.0,4.02,66.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-365a-3p,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-365b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,0.0,0.0,0.0,0.0
hsa-miR-3665,33.0,45.83,47.29,159.58,42.84,88.51,131.52,4.09,52.09,16.88,57.12,50.27,326.45,52.39,67.75,37.56,14.1,11.13,20.11,30.01,27.54,44.19,37.33,62.37
hsa-miR-3675-5p,0.0,0.0,14.84,0.0,107.63,0.0,0.0,0.0,13.12,0.0,20.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,0.0,0.0,17.82,0.62
hsa-miR-3679-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.93,0.0,21.57,0.0,0.0,14.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3682-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51,0.0,0.0,0.0,0.0,0.0
hsa-miR-3688-3p,3.84,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,15.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-369-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,43.82,5.45,15.72,0.0,0.0,0.0,0.0
hsa-miR-3691-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45,0.0,0.0,0.0,0.0,0.0
hsa-miR-370-3p,0.0,0.0,0.0,0.0,0.0,0.0,47.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-374a-3p,5.08,0.0,7.42,0.0,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.0,0.0,9.57,0.0,0.0,0.0,0.0,2.93,0.0,0.0,0.0,0.0,0.0
hsa-miR-374a-5p,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.82,0.0
hsa-miR-374b-3p,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-374b-5p,0.0,12.43,0.0,0.0,0.0,0.0,0.0,0.0,3.18,0.0,17.47,0.0,0.0,0.0,0.0,14.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-375-3p,11.41,169.11,73.88,5.87,0.0,0.0,16.89,68.4,8.35,24.72,12.77,146.49,0.0,32.24,0.0,138.39,0.0,20.17,16.34,12.86,0.0,16.32,19.52,0.0
hsa-miR-377-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-377-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-378a-3p,1096.26,336.97,306.63,84.49,0.0,0.0,900.15,893.82,207.56,409.45,305.75,159.7,2150.0,145.07,340.51,41.09,731.57,301.89,104.33,554.38,63.03,111.88,608.81,48.16
hsa-miR-378a-5p,1.44,0.0,4.33,0.59,0.0,0.0,0.0,0.0,0.0,9.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-378c,165.37,0.18,0.0,0.0,0.0,0.0,28.96,9.35,0.0,9.65,0.0,5.46,0.0,19.64,0.0,10.59,0.0,0.0,0.0,30.36,3.06,13.93,0.0,0.0
hsa-miR-378d,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-378e,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-379-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-379-5p,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,0.0,16.62,0.0,13.36,77.91,30.61,5.45,18.93,0.0,0.0,10.18,0.0
hsa-miR-381-3p,0.0,0.0,9.27,0.0,0.0,0.0,0.0,44.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.73,0.0,23.65,9.64,12.86,0.0,0.0,30.55,0.0
hsa-miR-382-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-382-5p,9.11,102.49,67.69,12.91,0.0,0.0,9.65,187.07,3.98,130.25,31.58,44.81,137.34,4.03,33.88,27.48,5.19,224.68,31.42,53.94,100.97,28.67,89.52,0.0
hsa-miR-3909,1.53,0.0,9.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,0.0,0.0,0.0,29.22,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3912-3p,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.15,0.0,0.0,0.0,0.0
hsa-miR-3916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57,0.0,0.0
hsa-miR-3922-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.72,0.0,0.0,0.0,0.0
hsa-miR-3925-5p,0.96,0.0,22.56,68.06,151.52,154.62,12.07,61.38,24.26,57.29,115.58,20.39,93.48,85.63,94.03,25.21,37.84,38.26,13.83,0.0,60.58,36.63,19.09,37.05
hsa-miR-3928-3p,6.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3940-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3960,9.4,4.97,7.11,32.27,83.6,16.81,69.58,2.34,27.44,83.22,41.66,12.35,97.79,73.04,71.26,6.81,56.39,0.0,37.71,23.58,61.19,11.55,10.18,20.38
hsa-miR-409-3p,5.18,86.15,71.4,21.71,2.09,0.0,195.47,365.36,7.55,40.4,30.24,134.71,222.91,58.93,0.0,142.93,372.46,330.41,75.42,177.53,111.37,144.52,105.22,67.92
hsa-miR-410-3p,1.44,10.84,6.49,0.0,0.0,0.0,0.0,10.52,2.78,9.65,18.14,31.02,0.0,57.42,0.0,41.09,0.0,0.0,2.93,0.0,0.0,0.0,14.42,0.0
hsa-miR-410-5p,0.0,0.0,0.0,0.0,0.0,0.0,25.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-411-3p,0.0,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-411-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89,0.0,0.0,0.0,0.0,28.19,0.0,5.45,0.0,0.0,18.71,43.7,0.0
hsa-miR-412-5p,0.0,18.65,0.0,0.0,35.53,0.0,0.0,0.0,11.13,36.78,18.14,0.0,0.0,0.0,19.27,0.0,0.0,67.47,7.96,0.0,0.0,0.0,0.0,0.0
hsa-miR-421,61.87,61.99,63.98,0.0,0.0,0.0,116.24,63.13,48.11,79.0,56.45,71.81,0.0,0.0,9.93,55.71,0.0,38.95,20.95,35.72,0.0,41.8,64.06,0.0
hsa-miR-423-3p,72.8,252.06,151.15,0.59,0.0,0.0,45.45,229.16,26.24,87.44,131.71,334.05,117.21,11.59,40.3,36.05,566.12,242.07,36.03,231.47,14.07,25.48,334.74,0.0
hsa-miR-423-5p,1192.66,1058.7,15583.52,7660.63,2528.86,361.9,448.47,5713.11,4142.11,9068.31,14556.34,5469.23,15672.69,3861.43,10768.29,109.65,4658.77,447.97,102.23,4720.8,12.24,5725.22,4631.16,3721.56
hsa-miR-424-3p,19.76,0.0,30.91,0.0,0.0,0.0,18.1,12.28,22.66,29.55,22.18,12.93,0.0,20.15,0.0,20.67,63.07,41.74,8.8,11.79,0.0,14.33,15.27,0.0
hsa-miR-424-5p,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,0.0,0.0,11.2,0.0,0.0,0.0,17.65,0.0,38.26,0.0,0.71,0.0,0.0,0.0,0.0
hsa-miR-425-3p,68.87,23.8,21.02,0.0,0.0,0.0,9.65,101.13,0.0,0.0,16.8,21.83,0.0,9.57,33.29,17.14,29.68,82.78,4.19,79.3,0.0,31.85,16.97,81.51
hsa-miR-425-5p,215.91,427.56,266.76,26.4,0.0,31.37,114.23,230.33,77.14,297.29,45.69,365.65,0.0,101.25,33.88,307.53,163.23,133.56,15.08,114.31,1.84,68.08,208.73,19.14
