miRNA,SRR21848191,SRR21848192,SRR21848193,SRR21848194,SRR21848195
hsa-miR-6881-3p,0.0,0.0,0.0,1.06,1.12
hsa-miR-6881-5p,0.0,0.0,0.97,0.14,0.07
hsa-miR-6882-5p,0.0,0.0,0.0,0.05,0.0
hsa-miR-6884-5p,0.0,0.0,0.0,0.51,0.0
hsa-miR-6885-3p,0.0,0.0,0.0,0.09,0.0
hsa-miR-6885-5p,0.0,0.0,0.0,0.23,0.07
hsa-miR-6894-5p,0.0,0.0,0.32,0.14,0.0
hsa-miR-6895-3p,0.0,0.0,0.0,0.05,0.0
hsa-miR-7-1-3p,0.0,0.0,0.0,3.52,1.26
hsa-miR-7-5p,1123.87,845.85,333.55,1017.84,69.89
hsa-miR-708-5p,46.19,0.0,0.0,0.0,0.0
hsa-miR-7112-3p,0.0,0.0,0.32,0.0,0.0
hsa-miR-7155-3p,0.0,0.0,0.0,0.14,0.0
hsa-miR-744-3p,0.0,0.0,0.0,0.05,0.0
hsa-miR-744-5p,230.93,68.88,32.45,30.05,12.08
hsa-miR-760,32.99,0.0,1.3,0.0,0.0
hsa-miR-766-3p,0.0,0.0,1.62,0.09,0.0
hsa-miR-766-5p,0.0,0.0,4.87,0.23,0.0
hsa-miR-769-3p,0.0,0.0,2.92,0.51,0.91
hsa-miR-769-5p,87.97,33.83,15.9,5.51,0.63
hsa-miR-7706,0.0,6.04,4.22,7.96,10.61
hsa-miR-7852-3p,0.0,0.0,0.0,0.05,0.0
hsa-miR-7855-5p,0.0,0.0,0.0,0.05,0.0
hsa-miR-8485,0.0,0.0,0.0,0.42,0.0
hsa-miR-873-5p,0.0,0.0,0.0,0.0,0.14
hsa-miR-874-3p,0.0,0.0,0.0,0.05,0.21
hsa-miR-874-5p,0.0,9.67,0.0,0.51,0.07
hsa-miR-877-3p,0.0,0.0,0.0,0.0,0.14
hsa-miR-877-5p,0.0,0.0,0.0,0.19,0.35
hsa-miR-885-3p,0.0,0.0,4.87,0.0,0.0
hsa-miR-885-5p,94.57,79.75,36.99,0.0,0.0
hsa-miR-889-3p,0.0,0.0,0.97,0.09,0.28
hsa-miR-9-5p,178.15,68.88,46.07,1.02,0.35
hsa-miR-92a-1-5p,184.75,111.17,14.6,1.99,0.77
hsa-miR-92a-3p,5043.13,10175.59,2729.43,5111.91,3747.6
hsa-miR-92b-3p,5856.89,2249.96,417.59,175.48,187.95
hsa-miR-92b-5p,0.0,18.13,18.17,8.24,7.05
hsa-miR-93-3p,0.0,18.13,2.27,8.8,10.12
hsa-miR-93-5p,1939.83,3252.9,650.56,4571.29,980.24
hsa-miR-937-3p,0.0,0.0,0.0,1.99,0.98
hsa-miR-937-5p,0.0,0.0,0.0,0.09,0.0
hsa-miR-939-3p,0.0,0.0,0.0,0.05,0.0
hsa-miR-939-5p,0.0,0.0,5.52,1.62,0.21
hsa-miR-941,0.0,32.63,21.41,48.52,33.58
hsa-miR-942-5p,0.0,33.83,9.73,86.68,17.52
hsa-miR-943,0.0,0.0,0.0,0.0,0.07
hsa-miR-96-5p,19.79,67.67,11.36,50.47,68.21
hsa-miR-98-3p,0.0,0.0,0.0,0.23,0.56
hsa-miR-98-5p,3774.1,1879.0,833.24,868.15,168.89
hsa-miR-9901,0.0,0.0,0.0,0.09,0.0
hsa-miR-9903,0.0,0.0,0.0,0.23,0.0
hsa-miR-99a-5p,0.0,14.5,5.19,1.25,1.61
hsa-miR-99b-3p,0.0,13.29,10.71,0.28,0.35
hsa-miR-99b-5p,197.94,97.88,48.67,2.22,2.58
hsa-mir-107-3p,0.0,0.0,0.0,0.14,0.14
hsa-mir-12121-5p,0.0,0.0,0.0,0.37,0.21
hsa-mir-1255a-5p,0.0,0.0,0.0,0.23,0.63
hsa-mir-1256-5p,0.0,0.0,0.0,0.09,0.0
hsa-mir-1273c-5p,21.99,19.33,3.57,10.14,1.19
hsa-mir-1283-2-5p,0.0,1.21,1.62,0.14,0.63
hsa-mir-1284-5p,0.0,0.0,0.0,1.06,0.0
hsa-mir-1294-5p,0.0,0.0,0.0,0.05,0.0
hsa-mir-1303-3p,0.0,9.67,0.0,0.14,0.0
hsa-mir-153-1-3p,0.0,0.0,0.0,0.83,0.0
hsa-mir-1843-5p,0.0,0.0,0.0,0.32,0.0
hsa-mir-2110-5p,0.0,8.46,1.3,2.22,0.63
hsa-mir-3134-3p,0.0,0.0,0.0,0.09,0.0
hsa-mir-3143-5p,0.0,7.25,0.0,0.51,0.28
hsa-mir-3159-5p,0.0,0.0,0.0,0.0,0.07
hsa-mir-3164-5p,0.0,0.0,0.0,0.23,0.0
hsa-mir-3174-5p,0.0,0.0,0.0,0.05,0.0
hsa-mir-3179-1-3p,0.0,0.0,0.0,0.09,0.0
hsa-mir-3179-2-3p,0.0,0.0,0.0,0.14,0.0
hsa-mir-3179-4-3p,0.0,0.0,1.3,0.56,0.0
hsa-mir-3648-2-5p,0.0,0.0,1.62,0.0,0.0
hsa-mir-421-3p,0.0,0.0,0.0,0.42,0.0
hsa-mir-4430-5p,0.0,0.0,0.0,0.05,0.0
hsa-mir-4473-3p,0.0,0.0,0.0,0.65,0.0
hsa-mir-4477a-3p,0.0,0.0,0.0,0.05,0.0
hsa-mir-4503-5p,0.0,0.0,0.0,0.09,0.0
hsa-mir-451a-5p,0.0,18.13,21.74,65.05,3.84
hsa-mir-4672-3p,0.0,0.0,0.0,0.05,0.0
hsa-mir-4678-5p,0.0,0.0,0.0,0.42,0.21
hsa-mir-4771-1-3p,0.0,0.0,0.0,0.09,0.0
hsa-mir-4771-2-3p,0.0,0.0,0.0,0.14,0.21
hsa-mir-4779-3p,0.0,0.0,0.97,0.09,0.0
hsa-mir-5188-3p,0.0,0.0,0.0,0.23,0.0
hsa-mir-518b-3p,0.0,0.0,0.32,0.0,0.07
hsa-mir-521-1-3p,0.0,0.0,0.0,0.0,0.21
hsa-mir-548a-1-3p,0.0,0.0,0.0,0.42,0.0
hsa-mir-548ac-3p,0.0,0.0,0.0,1.76,0.63
hsa-mir-548ag-2-5p,0.0,0.0,0.0,0.05,0.0
hsa-mir-548aw-5p,0.0,0.0,0.0,0.14,0.0
hsa-mir-548f-5-3p,0.0,0.0,0.0,0.05,0.0
hsa-mir-548h-1-5p,0.0,0.0,0.0,0.19,0.0
hsa-mir-548h-3-5p,0.0,0.0,0.0,0.28,0.0
hsa-mir-548v-3p,0.0,0.0,0.0,0.23,0.0
hsa-mir-548y-5p,0.0,0.0,0.0,0.05,0.0
hsa-mir-5695-3p,0.0,0.0,0.0,0.56,0.07
hsa-mir-588-5p,0.0,0.0,0.0,0.19,0.0
hsa-mir-599-3p,0.0,0.0,0.65,0.0,0.0
hsa-mir-603-3p,0.0,0.0,0.0,0.05,0.0
hsa-mir-607-3p,0.0,0.0,0.0,0.56,0.14
hsa-mir-641-5p,0.0,0.0,0.0,0.05,0.0
hsa-mir-7702-5p,0.0,1.21,0.0,0.0,0.0
hsa-mir-7976-5p,0.0,0.0,0.0,0.05,0.0
hsa-mir-8086-5p,0.0,0.0,0.65,0.0,0.0
hsa-mir-8485-3p,0.0,0.0,0.0,0.32,0.0
hsa-mir-943-3p,0.0,0.0,0.0,0.09,0.0
