miRNA,SRR11057475,SRR11057476,SRR11057477,SRR11057478,SRR11057479,SRR11057480,SRR11057481,SRR11057482,SRR11057483,SRR11057484,SRR11057485,SRR11057486,SRR11057487,SRR11057488,SRR11057489,SRR11057490,SRR11057491,SRR11057492,SRR11057493,SRR11057494,SRR11057495,SRR11057496,SRR11057497,SRR11057498,SRR11057499,SRR11057500,SRR11057501,SRR11057502,SRR11057503,SRR11057504,SRR11057505,SRR11057506,SRR11057507,SRR11057508,SRR11057509,SRR11057510,SRR11057511,SRR11057512,SRR11057513,SRR11057514,SRR11057515,SRR11057516,SRR11057517,SRR11057518,SRR11057519,SRR11057520
hsa-miR-4999-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-499a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.49,0.0,0.35,0.0,0.36,0.0,0.0,0.0,0.54,0.2,0.5,0.0,0.0,0.38,0.0,0.0,0.7,0.17,0.93,0.0,0.16,0.86,0.0,0.71,0.18,0.0,0.0,0.61,0.11,0.24,0.38,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-499a-5p,2.7,0.0,0.0,0.0,0.94,2.85,1.35,20.86,4.62,0.95,4.48,7.22,0.61,2.09,1.54,0.18,2.79,1.0,0.0,2.48,1.52,1.14,0.0,1.39,1.83,10.01,0.43,0.65,2.03,1.05,8.19,5.46,0.18,0.46,3.79,6.86,1.46,0.85,0.6,2.14,1.65,0.12,0.96,0.92,0.66,1.17
hsa-miR-5000-3p,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-5000-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5002-5p,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.1,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.1,0.0,0.0
hsa-miR-5003-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5006-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
hsa-miR-5008-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-500a-3p,0.17,0.26,0.79,0.44,0.0,0.26,0.0,1.99,0.0,0.12,2.24,1.44,0.61,0.0,0.0,0.54,0.0,0.17,1.19,0.14,0.38,2.27,0.0,0.0,0.17,0.37,0.0,0.0,0.53,0.09,2.49,1.94,0.0,0.62,0.2,0.33,0.61,0.19,0.2,0.0,0.12,0.12,0.48,0.1,0.53,0.0
hsa-miR-500b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-501-3p,0.17,0.13,0.4,0.0,0.0,0.0,0.25,0.74,0.0,0.0,0.0,1.08,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.13,0.0,0.41,0.0,0.0,0.19,0.0,0.0,0.11,0.09,0.53,1.06,0.0,0.0,0.51,0.55,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.26
hsa-miR-501-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5010-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5010-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.36,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0
hsa-miR-502-3p,0.51,0.38,0.0,0.22,0.37,0.0,0.12,0.0,0.0,0.0,0.0,1.44,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.19,0.14,0.33,0.0,0.09,0.18,1.76,0.45,0.0,1.02,0.77,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.39
hsa-miR-502-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-504-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-504-5p,0.0,0.13,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.36,1.23,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-505-3p,0.0,0.0,0.0,0.44,0.56,0.0,0.12,0.25,0.0,0.24,0.0,0.36,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.14,0.51,0.0,0.0,0.0,0.0,0.74,0.14,0.0,0.75,0.26,0.36,1.94,0.36,0.31,0.31,0.22,0.12,0.0,0.0,0.31,0.0,0.0,0.24,0.1,0.53,0.0
hsa-miR-505-5p,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-506-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.32,0.36,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0
hsa-miR-508-3p,0.17,0.26,0.6,0.0,0.37,0.26,0.86,1.74,0.0,0.47,2.88,1.8,0.31,0.42,0.77,0.0,0.2,0.5,0.59,0.14,0.38,0.0,0.0,0.7,0.33,1.48,0.29,0.49,0.43,0.26,1.78,1.06,0.18,0.0,3.18,1.66,0.36,0.28,0.5,0.31,0.24,0.35,0.24,0.2,0.39,0.65
hsa-miR-508-5p,0.34,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.0,0.12,0.0,0.72,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.16,0.21,0.0,0.71,0.35,0.09,0.0,0.72,0.11,0.36,0.0,0.4,0.61,0.12,0.12,0.24,0.0,0.0,0.0
hsa-miR-5089-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5089-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-509-3-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.41,0.44,0.0,0.0,0.1,0.0,0.0,0.12,0.0,0.1,0.13,0.0
hsa-miR-509-3p,0.51,0.0,0.4,0.22,0.0,0.52,0.37,0.74,1.54,0.47,1.6,3.25,0.0,0.42,0.26,0.0,0.6,0.0,1.78,0.14,0.51,0.0,0.0,0.7,0.0,0.37,0.29,0.0,0.11,0.0,0.53,0.88,0.09,0.46,3.38,1.77,0.12,0.09,0.3,0.41,0.0,0.23,0.0,0.31,0.39,0.0
hsa-miR-509-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.0,0.72,0.66,0.0,0.19,0.1,0.2,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-5094,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0
hsa-miR-510-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-510-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0
hsa-miR-511-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-511-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-512-3p,0.0,0.13,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.32,0.36,0.31,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.37,0.0,0.16,0.11,0.0,0.36,0.18,0.0,0.0,0.1,0.0,0.12,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-513a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-513a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-513b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-513c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-513c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.5,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.71,0.7,0.0,0.0,0.41,0.33,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0
hsa-miR-514a-3p,0.0,0.26,0.0,0.22,0.0,0.0,0.0,0.5,0.0,0.0,1.28,1.44,0.0,0.42,0.0,0.0,0.0,0.0,0.59,0.14,0.13,0.0,0.41,0.0,0.0,0.56,0.0,0.0,0.11,0.09,0.18,0.35,0.0,0.0,0.82,0.44,0.0,0.0,0.0,0.2,0.12,0.0,0.0,0.0,0.26,0.13
hsa-miR-514a-5p,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-514b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-514b-5p,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.12,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.17,0.19,0.14,0.0,0.11,0.09,0.0,0.0,0.0,0.0,1.02,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0
hsa-miR-515-3p,0.17,0.0,0.0,0.22,0.19,0.0,0.0,0.25,0.0,0.0,0.96,0.36,0.31,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.11,0.0,1.25,0.18,0.0,0.0,0.1,0.44,0.0,0.0,0.1,0.0,0.0,0.12,0.0,0.0,0.0,0.0
hsa-miR-515-5p,0.0,0.26,0.6,0.44,0.19,0.0,0.37,1.49,0.0,0.12,0.32,0.36,0.31,0.0,0.0,0.18,0.0,0.17,0.59,0.14,0.89,0.0,0.0,0.0,0.17,1.3,0.0,0.49,0.32,0.17,1.25,1.06,0.27,0.15,1.33,1.33,0.49,0.47,0.5,0.0,0.12,0.0,0.0,0.2,0.26,0.0
hsa-miR-516a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-516a-5p,4.38,5.74,8.13,6.4,3.75,8.8,5.42,37.49,9.24,3.78,25.27,32.47,7.33,3.76,5.12,5.81,6.58,7.35,10.69,7.45,22.15,10.23,3.73,6.96,4.48,20.39,4.48,5.21,6.41,7.7,31.33,37.32,4.58,4.31,23.35,25.24,6.32,4.8,3.28,4.18,3.77,2.88,4.08,2.14,4.47,4.81
hsa-miR-516b-5p,5.22,4.34,6.55,5.74,3.75,5.69,6.9,36.99,9.24,4.26,27.83,27.06,5.81,4.18,3.33,6.9,6.78,9.19,14.26,9.52,27.47,14.77,8.3,11.14,4.48,25.02,4.91,5.87,7.38,4.81,35.07,26.05,4.94,4.62,19.77,20.04,5.83,3.3,4.87,5.4,2.71,2.54,2.88,1.53,3.42,1.17
hsa-miR-517-5p,1.18,0.51,1.19,2.43,1.87,1.03,1.6,8.19,6.16,1.18,5.76,5.05,0.92,0.84,0.77,1.09,0.2,2.67,1.19,2.48,5.19,1.14,2.07,1.39,1.0,3.71,1.3,1.79,1.39,1.05,7.83,7.92,0.81,1.23,5.53,4.43,1.21,0.47,0.89,1.63,0.47,0.46,0.72,0.31,0.92,0.0
hsa-miR-517a-3p,0.34,0.13,0.0,0.22,0.94,0.0,0.0,5.96,0.0,0.0,1.6,0.72,0.61,0.42,0.0,0.91,0.4,0.17,0.0,0.0,1.9,1.14,1.24,0.0,0.17,3.15,0.72,1.14,0.0,0.09,1.07,0.0,0.45,0.92,0.0,1.33,0.73,0.09,0.0,0.31,0.12,0.35,0.0,0.51,0.13,0.0
hsa-miR-517b-3p,0.0,0.13,0.99,0.22,0.0,0.52,0.25,0.25,0.0,0.47,0.32,2.89,0.31,0.0,0.77,0.18,0.6,0.67,0.0,0.55,0.51,0.0,0.0,0.7,0.17,0.19,0.0,0.0,0.43,0.44,3.2,3.7,0.0,0.0,3.18,1.77,0.0,0.09,0.4,0.41,0.24,0.23,0.84,0.1,0.53,0.0
hsa-miR-517c-3p,0.0,0.13,0.0,0.22,0.0,0.78,0.0,0.74,0.0,0.12,0.32,1.8,0.61,0.0,0.0,0.18,0.4,0.0,0.0,0.28,0.63,0.0,0.41,0.0,0.17,0.37,0.29,0.0,0.21,0.35,1.78,1.06,0.36,0.15,0.61,1.22,0.36,0.09,0.0,0.1,0.0,0.12,0.48,0.0,0.13,0.0
hsa-miR-5187-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5187-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-518a-3p,0.0,0.13,0.0,0.0,0.0,0.26,0.25,0.5,0.0,0.24,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.17,0.37,0.0,0.49,0.43,0.09,1.96,0.7,0.09,0.31,1.64,0.89,0.24,0.28,0.5,0.2,0.24,0.0,0.12,0.1,0.26,0.0
hsa-miR-518a-5p,0.17,0.38,0.79,0.22,0.19,0.26,0.62,1.24,3.08,0.0,1.28,0.36,0.31,0.42,0.0,0.0,0.6,0.33,0.0,0.28,2.15,2.27,1.24,0.0,0.66,1.48,0.14,0.16,1.07,0.96,3.56,2.99,0.99,0.46,0.92,1.11,0.24,0.47,0.89,0.71,0.24,0.46,0.24,0.0,0.79,0.0
hsa-miR-518b,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.18,0.35,0.0,0.15,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0
hsa-miR-518c-3p,0.0,0.0,0.2,0.0,0.0,0.26,0.0,0.5,1.54,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,2.27,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.09,0.53,0.7,0.09,0.0,0.31,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-518c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.72,0.0,0.42,0.0,0.0,0.2,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-518d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.12,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-518d-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.53,0.18,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-518e-3p,0.67,0.51,0.4,0.66,0.37,0.0,0.62,3.23,3.08,0.95,4.48,1.44,1.53,0.42,0.51,0.36,0.2,1.17,0.0,0.55,2.91,1.14,2.07,0.7,0.66,2.22,0.58,0.49,0.86,0.61,5.87,3.7,0.36,1.08,3.59,2.66,0.61,0.56,1.09,1.22,0.94,0.35,0.48,0.51,0.79,0.65
hsa-miR-518e-5p,0.0,0.0,0.2,0.0,0.19,0.0,0.0,0.0,0.0,0.12,1.6,0.36,0.0,0.0,0.0,0.91,0.0,0.17,0.0,0.55,1.14,0.0,0.0,0.0,0.0,0.19,0.14,0.0,0.0,0.17,1.25,0.7,0.09,0.0,0.31,0.22,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-518f-3p,0.0,0.0,0.2,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.11,0.26,0.36,0.7,0.0,0.15,0.31,0.33,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-518f-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5195-5p,0.0,0.0,0.0,0.22,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.12,0.0,0.0,0.0,0.0
