miRNA,SRR16297783,SRR16297784,SRR16297785,SRR16297786,SRR16297787,SRR16297788,SRR16297789,SRR16297790,SRR16297791,SRR16297792,SRR16297793,SRR16297794,SRR16297795,SRR16297796,SRR16297797,SRR16297798,SRR16297799,SRR16297800,SRR16297801,SRR16297802,SRR16297803
hsa-miR-6796-3p,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6796-5p,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6797-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6797-5p,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6798-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.26,0.26
hsa-miR-6798-5p,0.0,0.0,0.0,0.0,0.0,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6799-3p,0.19,0.0,0.0,0.0,0.24,0.0,1.86,0.7,0.17,0.0,0.19,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09
hsa-miR-6799-5p,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,0.0,0.0,0.0,0.0,0.0
hsa-miR-6800-3p,1.25,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.23,1.32,0.0,0.67,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6800-5p,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
hsa-miR-6801-5p,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6802-3p,0.0,0.78,0.16,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.13,2.1,0.68,0.0,2.57,2.7,0.36,0.0,1.85,0.67,0.0
hsa-miR-6802-5p,0.0,0.0,1.62,2.56,0.0,3.5,0.0,0.0,0.34,0.0,0.0,0.34,1.3,1.6,0.0,0.0,0.18,1.15,0.0,0.52,0.0
hsa-miR-6803-3p,6.26,2.2,1.1,3.58,2.67,4.59,6.04,2.34,2.65,0.98,2.06,1.68,2.1,3.3,3.77,5.39,2.11,0.31,5.54,0.93,0.52
hsa-miR-6803-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.42,0.0,0.09,0.0,0.0,0.06,0.0,0.0,0.0,0.0
hsa-miR-6804-3p,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.22,0.0
hsa-miR-6804-5p,1.13,1.14,0.79,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.8,1.04,0.64,0.0,0.3,0.0,0.0,0.34,0.0
hsa-miR-6805-3p,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6805-5p,4.38,0.78,0.79,2.51,2.9,4.08,0.0,1.9,0.45,3.49,1.16,1.6,1.05,0.57,2.85,0.87,1.09,2.08,3.0,0.22,2.17
hsa-miR-6806-3p,0.75,1.99,0.1,0.53,0.57,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,1.73,0.15,0.0
hsa-miR-6808-3p,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6809-5p,0.0,0.0,1.36,0.53,0.38,0.0,0.0,0.0,0.28,0.0,0.0,0.59,0.0,0.0,0.0,0.0,1.21,0.0,0.0,1.49,0.0
hsa-miR-6810-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0
hsa-miR-6810-5p,0.0,0.0,0.73,0.27,0.57,0.0,0.0,0.0,0.0,0.0,0.32,0.84,0.0,0.0,0.0,2.17,0.72,0.94,0.0,0.3,0.0
hsa-miR-6812-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.42,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0
hsa-miR-6812-5p,0.0,0.0,1.1,0.11,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.05
hsa-miR-6813-5p,0.0,3.06,6.23,1.17,3.33,3.35,0.0,1.77,2.31,1.39,2.44,0.0,2.48,2.08,4.69,0.0,0.6,0.62,0.0,3.69,0.36
hsa-miR-6815-3p,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6815-5p,13.45,0.0,4.4,3.63,11.57,6.27,5.8,5.63,4.91,3.28,4.69,1.34,5.14,1.32,2.48,3.65,0.91,1.77,4.5,0.48,2.12
hsa-miR-6816-3p,0.94,1.14,0.26,0.59,1.52,2.11,0.0,0.89,0.62,3.56,0.51,0.76,1.55,0.0,0.0,0.0,1.21,1.46,0.0,0.82,0.21
hsa-miR-6817-3p,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.15,0.93
hsa-miR-6817-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6818-3p,3.13,0.0,0.0,1.33,0.48,1.9,0.0,0.0,0.51,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.24,1.46,0.12,0.41,0.0
hsa-miR-6818-5p,1.56,0.0,2.62,0.16,1.76,0.0,1.32,1.71,0.56,2.09,0.64,0.08,0.19,0.0,0.0,1.91,2.29,0.21,0.0,1.12,2.07
hsa-miR-6819-3p,0.0,1.21,0.89,0.16,0.95,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.31,0.0,0.0,0.0,0.36,0.0,0.0,0.15,0.88
hsa-miR-6819-5p,0.38,0.0,0.1,0.0,0.29,0.58,0.0,0.0,0.0,2.79,0.0,0.42,0.0,1.23,1.84,0.0,0.0,0.0,0.0,0.93,1.04
hsa-miR-6820-3p,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.7,0.0,2.02,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
hsa-miR-6820-5p,1.81,0.0,1.2,0.0,0.0,0.0,3.33,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,1.35
hsa-miR-6821-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0
hsa-miR-6823-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6824-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6824-5p,0.0,0.36,0.63,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6825-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
hsa-miR-6825-5p,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.45,1.46,0.64,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.6,0.0
hsa-miR-6826-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6826-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6827-5p,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,3.46,0.34,0.0
hsa-miR-6829-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.51,0.67,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0
hsa-miR-6831-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6832-5p,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.52,0.0
hsa-miR-6833-3p,0.0,0.0,0.16,0.75,0.38,0.0,0.0,0.25,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
hsa-miR-6833-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.64,0.0,0.78,0.0,0.0,0.26,0.0
hsa-miR-6835-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6836-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,2.6,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0
hsa-miR-6836-5p,0.0,0.0,0.0,0.0,0.9,0.0,1.47,0.0,0.0,0.91,0.26,0.5,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0
hsa-miR-6837-3p,0.0,0.0,0.58,0.11,0.0,0.51,2.32,1.08,0.0,0.0,0.39,0.84,1.8,0.0,2.57,0.0,0.36,0.0,0.0,1.64,0.0
hsa-miR-6837-5p,0.0,0.0,0.52,0.0,0.0,1.17,0.0,0.0,0.34,0.0,0.19,0.84,0.0,0.0,0.0,1.65,2.17,1.04,0.0,0.48,0.0
hsa-miR-6838-5p,0.0,0.0,0.63,0.85,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.19,0.0
hsa-miR-6839-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6840-5p,0.0,0.0,0.21,0.48,0.57,1.31,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.15,0.0
hsa-miR-6842-3p,4.57,9.45,11.57,4.06,10.57,4.88,0.0,2.66,4.79,6.55,4.05,3.36,2.6,2.17,8.64,1.57,1.87,7.7,2.31,10.76,7.15
hsa-miR-6842-5p,1.0,2.35,1.31,1.12,1.14,1.97,0.0,0.57,0.56,1.88,0.71,1.6,1.61,1.13,0.46,0.09,2.84,1.98,0.0,2.94,0.98
hsa-miR-6843-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.41,0.0
hsa-miR-6846-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0
hsa-miR-6847-5p,0.0,0.0,1.05,2.03,0.57,0.0,0.08,0.38,0.39,0.0,0.0,0.92,1.36,0.0,0.0,0.0,0.36,1.25,0.0,0.37,0.0
hsa-miR-6848-5p,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,1.47,0.0,1.15,0.0,0.0,0.0,0.0
hsa-miR-6849-3p,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0
hsa-miR-6849-5p,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6850-3p,0.0,0.0,0.1,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0
hsa-miR-6850-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.28,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6851-3p,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6851-5p,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.57,0.45,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6852-5p,15.39,19.9,43.61,21.73,26.18,43.73,4.49,4.87,3.33,10.04,3.6,22.93,29.03,9.16,33.11,25.48,29.4,47.57,6.81,56.65,29.1
hsa-miR-6853-3p,1.19,0.0,0.0,0.0,0.48,0.0,0.0,0.38,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0
hsa-miR-6854-5p,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6855-3p,0.0,0.71,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,1.09,0.0,0.94,2.67,0.0,0.0,0.0,1.04,1.15,0.0
hsa-miR-6855-5p,0.88,1.71,1.68,0.0,0.38,2.62,0.0,0.38,1.24,0.0,0.58,0.34,0.87,0.0,0.0,0.0,0.36,1.98,0.58,0.78,0.67
hsa-miR-6856-5p,1.25,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6857-3p,0.0,0.0,0.0,0.0,0.48,0.0,1.93,0.0,0.28,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,1.38,0.0,0.0
hsa-miR-6857-5p,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,1.04,0.22,0.41
hsa-miR-6858-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0
hsa-miR-6858-5p,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.5,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6859-3p,2.57,0.0,0.21,0.0,2.0,0.0,1.01,0.0,0.39,1.95,0.19,0.59,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0
hsa-miR-6859-5p,2.06,3.13,4.24,0.75,1.33,3.57,0.0,1.33,1.02,8.51,0.45,0.67,2.48,0.0,1.38,0.0,0.6,1.25,0.81,1.27,0.57
hsa-miR-6861-5p,0.0,0.0,0.0,0.0,0.81,5.25,0.0,0.44,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.87,0.72,0.73,1.15,0.37,0.0
hsa-miR-6862-3p,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6862-5p,0.0,0.0,0.0,0.37,0.24,0.0,0.0,0.7,0.0,0.0,0.32,0.0,0.8,0.38,1.47,4.78,0.36,0.1,0.0,1.82,0.05
hsa-miR-6864-5p,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.22,0.47
hsa-miR-6865-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0
hsa-miR-6865-5p,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0
hsa-miR-6866-3p,0.0,1.49,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6866-5p,0.0,0.0,0.68,0.48,0.0,0.0,0.0,0.7,0.56,0.0,0.13,0.0,0.0,0.0,0.09,0.0,0.54,1.46,0.0,0.71,0.0
hsa-miR-6868-3p,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.44,0.0,0.0,0.19,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6871-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6871-5p,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6873-3p,1.81,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,2.85,0.0,0.24,0.0,2.54,0.41,0.0
hsa-miR-6873-5p,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.34,0.88
hsa-miR-6874-3p,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6875-5p,0.0,0.0,0.0,0.0,0.33,0.07,0.0,0.0,0.0,1.88,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
hsa-miR-6876-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0
hsa-miR-6876-5p,1.56,0.0,0.47,2.3,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,1.57,0.0,0.0,2.61,2.33
hsa-miR-6877-5p,6.82,9.17,7.22,0.69,6.24,19.39,0.93,2.6,1.18,14.36,2.44,2.35,5.39,1.51,5.52,7.48,5.8,2.19,4.96,5.51,0.88
hsa-miR-6879-3p,0.0,0.0,0.47,0.0,0.0,0.0,0.39,0.0,0.06,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6880-5p,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6881-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.62,0.09,0.0,0.0,0.66,0.0,0.0,0.41,0.72
hsa-miR-6881-5p,3.57,0.99,0.0,0.64,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.56,0.0,0.0,0.0,0.42,0.0,0.0,0.37,1.19
hsa-miR-6882-3p,0.38,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0
hsa-miR-6882-5p,0.0,0.0,1.73,0.0,1.38,0.0,1.7,0.0,0.45,0.0,0.26,0.0,0.93,0.0,0.18,0.0,0.0,0.0,0.0,1.45,0.0
hsa-miR-6883-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6883-5p,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6884-5p,3.5,0.0,0.26,0.27,1.0,2.19,0.85,0.44,1.02,1.32,0.71,0.0,0.0,1.51,1.1,3.65,0.0,1.77,1.5,0.6,0.0
hsa-miR-6885-3p,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.11,0.0
hsa-miR-6885-5p,0.0,1.42,0.1,0.0,0.62,1.38,1.78,1.39,0.73,2.16,0.13,0.34,0.0,0.47,1.56,5.04,0.78,0.0,0.0,0.93,0.0
hsa-miR-6886-3p,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6886-5p,1.56,0.0,0.37,0.48,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.18,0.0,0.0,0.0,0.0,0.0,0.1
hsa-miR-6888-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
hsa-miR-6889-3p,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6889-5p,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0
hsa-miR-6890-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6891-5p,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,1.01,0.19,0.94,0.64,0.0,0.0,0.0,0.0,0.15,0.0
hsa-miR-6893-5p,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.69,0.0,0.0
hsa-miR-6894-5p,1.25,0.0,0.63,0.0,0.48,2.7,1.7,0.0,0.9,1.32,0.0,1.68,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7-1-3p,20.08,26.44,25.49,37.58,27.37,21.36,40.47,35.58,31.19,16.11,45.45,24.78,17.76,20.39,18.94,16.35,31.76,48.3,17.42,46.11,16.47
hsa-miR-7-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7-5p,503.87,303.94,306.2,234.53,365.89,258.53,268.48,319.94,310.47,229.14,90.13,293.65,254.21,113.76,386.98,304.14,330.31,193.93,125.51,369.33,132.6
hsa-miR-708-3p,0.0,23.52,0.94,0.75,1.62,0.0,0.0,1.33,1.13,0.0,1.09,1.43,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.67
hsa-miR-708-5p,1.88,8.03,0.0,0.0,3.24,4.23,0.0,1.71,2.09,1.32,2.19,4.03,0.0,1.89,0.64,0.0,0.0,4.89,1.73,0.0,1.61
hsa-miR-7106-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.19,0.0
hsa-miR-7108-3p,0.25,0.0,0.0,0.0,0.24,0.0,0.54,0.06,0.0,0.21,0.0,0.0,0.0,0.28,0.18,0.0,0.18,0.0,0.0,0.0,0.16
hsa-miR-7108-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7109-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
hsa-miR-7109-5p,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
hsa-miR-7110-3p,0.0,0.85,0.31,0.05,0.38,0.07,0.0,0.32,0.06,0.0,0.06,1.09,1.36,0.47,0.09,0.0,0.54,0.62,0.12,0.07,0.26
hsa-miR-7110-5p,0.0,0.0,0.68,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.48,0.67
hsa-miR-7111-3p,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7111-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7112-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0
hsa-miR-7113-5p,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.51,0.67,0.25,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.41
hsa-miR-7151-3p,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.21
hsa-miR-7155-3p,0.0,0.0,0.0,0.0,0.14,2.26,0.0,0.13,0.39,0.0,0.13,0.0,0.0,0.0,0.0,1.74,0.48,0.0,1.15,0.11,0.36
hsa-miR-744-3p,1.56,4.48,8.95,5.61,4.76,4.81,1.62,2.15,1.58,5.72,2.06,10.08,5.26,1.7,2.67,9.3,8.51,11.55,0.0,14.15,8.85
hsa-miR-744-5p,411.89,1143.49,2042.42,1042.96,906.49,1202.33,253.7,245.81,236.3,581.07,271.74,827.96,896.39,370.65,1067.4,1052.68,1052.39,1372.0,248.6,1707.64,1175.93
