miRNA,SRR22254414,SRR22254415,SRR22254416,SRR22254417,SRR22254418,SRR22254419,SRR22254420,SRR22254421,SRR22254422,SRR22254423,SRR22254424,SRR22254425,SRR22254426,SRR22254427,SRR22254428,SRR22254429,SRR22254430
hsa-miR-6773-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-6774-3p,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6774-5p,0.04,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.06,0.0
hsa-miR-6775-3p,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6775-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
hsa-miR-6776-3p,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6777-3p,0.09,0.16,0.1,0.1,0.05,0.3,0.24,0.0,0.17,0.4,0.14,0.0,0.55,0.0,0.16,0.06,0.0
hsa-miR-6777-5p,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.06,0.0
hsa-miR-6780a-3p,0.0,0.0,0.0,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6780a-5p,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.04,0.0,0.0,0.23,0.0,0.0,0.05,0.06,0.0
hsa-miR-6780b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0
hsa-miR-6781-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-6782-3p,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
hsa-miR-6786-3p,0.04,0.26,0.05,0.14,0.05,0.3,0.24,0.0,0.38,0.29,0.07,0.0,0.07,0.26,0.21,0.24,0.0
hsa-miR-6788-3p,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6789-3p,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6789-5p,0.0,0.1,0.15,0.05,0.1,0.08,0.16,0.0,0.0,0.12,0.07,0.0,0.0,0.05,0.05,0.06,0.0
hsa-miR-6790-3p,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6791-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6791-5p,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.06,0.0
hsa-miR-6792-3p,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0
hsa-miR-6792-5p,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
hsa-miR-6793-3p,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6793-5p,0.04,0.16,0.24,0.1,0.0,0.08,0.0,0.0,0.08,0.06,0.07,0.08,0.14,0.0,0.21,0.0,0.16
hsa-miR-6794-3p,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6795-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
hsa-miR-6796-5p,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0
hsa-miR-6797-3p,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0
hsa-miR-6797-5p,0.0,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6798-3p,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6799-3p,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0
hsa-miR-6800-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0
hsa-miR-6800-5p,0.09,0.0,0.0,0.0,0.0,0.23,0.16,0.0,0.13,0.0,0.21,0.0,0.07,0.16,0.21,0.06,0.0
hsa-miR-6802-3p,0.13,0.0,0.0,0.0,0.05,0.0,0.16,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-6802-5p,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0
hsa-miR-6803-3p,0.09,0.05,0.0,0.05,0.1,0.08,0.24,0.0,0.13,0.06,0.28,0.15,0.07,0.05,0.16,0.06,0.0
hsa-miR-6803-5p,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6804-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6804-5p,0.0,0.0,0.0,0.05,0.0,0.0,0.16,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.05,0.0,0.0
hsa-miR-6805-5p,0.04,0.1,0.1,0.1,0.15,0.15,0.0,0.0,0.04,0.0,0.36,0.0,0.07,0.11,0.0,0.0,0.0
hsa-miR-6806-3p,0.04,0.0,0.1,0.0,0.0,0.08,0.0,0.14,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6806-5p,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6807-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.07,0.0,0.0,0.0,0.0
hsa-miR-6807-5p,0.0,0.05,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6810-3p,0.27,0.26,0.39,0.24,0.15,0.0,0.24,0.34,0.17,0.17,0.85,0.3,0.34,0.53,0.16,0.3,0.16
hsa-miR-6810-5p,0.13,0.47,0.1,0.14,0.1,0.3,0.08,0.21,0.13,0.17,0.14,0.23,0.07,0.37,0.05,0.18,0.11
hsa-miR-6811-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6811-5p,0.13,0.16,0.34,0.1,0.1,0.08,0.16,0.0,0.29,0.23,0.28,0.0,0.0,0.0,0.16,0.06,0.32
hsa-miR-6812-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0
hsa-miR-6812-5p,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6813-5p,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6814-3p,0.0,0.05,0.0,0.05,0.0,0.08,0.0,0.0,0.04,0.0,0.0,0.08,0.0,0.11,0.0,0.06,0.0
hsa-miR-6814-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.05,0.0,0.0,0.0
hsa-miR-6815-5p,0.04,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0
hsa-miR-6816-3p,0.04,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.05,0.05,0.0,0.0
hsa-miR-6816-5p,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6817-3p,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.07,0.11,0.0,0.0,0.05
hsa-miR-6818-3p,0.18,0.16,0.1,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.06,0.0
hsa-miR-6818-5p,0.22,0.21,0.15,0.24,0.05,0.0,0.08,0.0,0.04,0.12,0.0,0.23,0.21,0.0,0.11,0.24,0.0
hsa-miR-6819-3p,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.07,0.0,0.07,0.0,0.0,0.06,0.0
hsa-miR-6820-3p,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05
hsa-miR-6820-5p,0.0,0.05,0.0,0.0,0.05,0.08,0.08,0.0,0.08,0.46,0.14,0.15,0.14,0.11,0.11,0.12,0.0
hsa-miR-6821-3p,0.13,0.1,0.05,0.1,0.0,0.08,0.0,0.0,0.04,0.06,0.21,0.08,0.0,0.16,0.11,0.0,0.0
hsa-miR-6821-5p,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.05,0.0,0.0,0.0
hsa-miR-6822-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6823-5p,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6824-3p,0.09,0.05,0.1,0.24,0.2,0.08,0.08,0.07,0.13,0.06,0.36,0.3,0.14,0.05,0.16,0.18,0.11
hsa-miR-6824-5p,0.0,0.1,0.0,0.0,0.0,0.0,0.24,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.11
hsa-miR-6826-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.06,0.0,0.0,0.21,0.0,0.0,0.0,0.0
hsa-miR-6826-5p,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6827-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6828-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
hsa-miR-6829-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.05,0.0,0.0
hsa-miR-6830-5p,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6832-5p,0.04,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.04,0.0,0.0,0.15,0.0,0.0,0.05,0.0,0.0
hsa-miR-6833-3p,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.05
hsa-miR-6833-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0
hsa-miR-6836-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-6836-5p,0.04,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6837-3p,0.72,0.21,0.39,0.34,0.35,0.23,0.08,0.14,0.71,0.52,0.5,0.23,0.82,0.63,0.53,0.24,0.27
hsa-miR-6837-5p,0.0,0.0,0.0,0.0,0.05,0.0,0.16,0.07,0.0,0.0,0.07,0.23,0.0,0.0,0.0,0.0,0.0
hsa-miR-6838-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.07,0.0,0.0,0.0,0.0
hsa-miR-6838-5p,0.09,0.26,0.19,0.43,0.55,0.15,0.16,0.0,0.34,0.23,0.07,0.3,0.14,0.26,0.16,0.18,0.16
hsa-miR-6839-5p,0.0,0.0,0.0,0.05,0.1,0.15,0.0,0.0,0.08,0.0,0.0,0.23,0.07,0.0,0.05,0.0,0.0
hsa-miR-6840-3p,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6840-5p,0.0,0.05,0.05,0.14,0.0,0.0,0.08,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6842-3p,0.76,0.73,0.83,0.87,0.9,0.99,1.38,0.75,0.8,1.09,0.93,1.28,1.58,0.63,0.85,1.21,0.43
hsa-miR-6842-5p,0.09,0.05,0.05,0.0,0.0,0.15,0.0,0.0,0.13,0.06,0.14,0.08,0.07,0.05,0.11,0.06,0.16
hsa-miR-6843-3p,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0
hsa-miR-6845-3p,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6845-5p,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.04,0.0,0.07,0.0,0.0,0.0,0.05,0.0,0.0
hsa-miR-6847-5p,0.09,0.05,0.05,0.34,0.0,0.0,0.0,0.0,0.17,0.0,0.07,0.0,0.07,0.05,0.05,0.18,0.0
hsa-miR-6848-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6848-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-6849-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6850-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6851-5p,0.04,0.05,0.0,0.14,0.1,0.23,0.08,0.07,0.04,0.17,0.0,0.0,0.07,0.05,0.0,0.12,0.16
hsa-miR-6852-5p,0.45,0.26,0.29,0.53,0.4,0.3,0.57,0.21,0.46,0.4,0.43,0.08,0.41,0.16,0.16,0.55,0.11
hsa-miR-6853-3p,0.04,0.05,0.05,0.0,0.0,0.0,0.08,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6854-5p,0.04,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.06,0.14,0.0,0.27,0.0,0.0,0.06,0.0
hsa-miR-6855-3p,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05
hsa-miR-6855-5p,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
hsa-miR-6856-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6858-3p,0.0,0.05,0.05,0.0,0.1,0.0,0.16,0.0,0.04,0.06,0.07,0.15,0.21,0.05,0.05,0.0,0.11
hsa-miR-6858-5p,0.0,0.21,0.05,0.1,0.05,0.0,0.33,0.07,0.08,0.12,0.14,0.15,0.41,0.0,0.11,0.06,0.0
hsa-miR-6859-3p,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6859-5p,0.13,0.26,0.34,0.14,0.35,0.15,0.16,0.34,0.55,0.69,0.21,0.3,0.48,0.37,0.16,0.18,0.11
hsa-miR-6860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6861-3p,0.04,0.05,0.19,0.0,0.0,0.0,0.0,0.07,0.08,0.0,0.0,0.0,0.07,0.0,0.05,0.0,0.0
hsa-miR-6861-5p,0.13,0.0,0.05,0.0,0.0,0.08,0.0,0.0,0.04,0.06,0.0,0.15,0.0,0.11,0.11,0.06,0.0
hsa-miR-6862-3p,0.04,0.0,0.0,0.05,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.08,0.21,0.05,0.21,0.0,0.0
hsa-miR-6862-5p,0.0,0.0,0.0,0.05,0.05,0.08,0.08,0.07,0.04,0.06,0.07,0.23,0.34,0.11,0.11,0.0,0.05
hsa-miR-6864-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.05,0.0,0.0,0.0
hsa-miR-6865-3p,0.0,0.05,0.0,0.0,0.0,0.15,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
hsa-miR-6865-5p,0.0,0.0,0.0,0.1,0.05,0.0,0.08,0.07,0.0,0.0,0.0,0.08,0.14,0.0,0.0,0.06,0.0
hsa-miR-6866-3p,0.18,0.1,0.05,0.19,0.0,0.0,0.08,0.0,0.08,0.0,0.07,0.0,0.0,0.0,0.05,0.0,0.05
hsa-miR-6866-5p,0.67,0.31,0.34,0.72,0.75,0.15,0.41,0.48,0.34,0.52,0.28,0.6,0.34,0.58,0.37,0.79,0.43
hsa-miR-6867-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0
hsa-miR-6868-3p,0.58,0.0,0.24,0.39,0.7,0.3,0.24,0.41,0.5,0.29,0.57,0.0,0.0,0.26,0.21,0.0,0.32
hsa-miR-6869-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6869-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
hsa-miR-6871-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
hsa-miR-6872-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-6873-3p,0.13,0.05,0.0,0.05,0.1,0.0,0.16,0.07,0.04,0.0,0.14,0.15,0.07,0.05,0.16,0.0,0.05
hsa-miR-6873-5p,0.04,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0
hsa-miR-6874-3p,0.0,0.05,0.05,0.0,0.1,0.0,0.0,0.0,0.17,0.0,0.14,0.0,0.0,0.0,0.05,0.0,0.0
hsa-miR-6875-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6875-5p,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.07,0.16,0.0,0.0,0.0
hsa-miR-6876-3p,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6876-5p,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.07,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-6877-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-6877-5p,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.05,0.0,0.0,0.0
hsa-miR-6878-3p,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6879-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6880-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0
hsa-miR-6880-5p,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.06,0.0
hsa-miR-6881-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6882-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
hsa-miR-6882-5p,0.13,0.37,0.19,0.29,0.2,0.15,0.08,0.21,0.08,0.17,0.0,0.3,0.34,0.26,0.11,0.18,0.16
hsa-miR-6883-3p,0.0,0.0,0.05,0.0,0.0,0.0,0.16,0.0,0.0,0.17,0.0,0.0,0.07,0.0,0.0,0.0,0.0
hsa-miR-6884-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6885-3p,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6885-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0
hsa-miR-6886-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.06,0.0,0.0,0.07,0.0,0.05,0.06,0.0
hsa-miR-6886-5p,0.04,0.1,0.39,0.14,0.2,0.08,0.16,0.27,0.21,0.4,0.28,0.15,0.07,0.16,0.21,0.18,0.16
hsa-miR-6887-3p,0.0,0.0,0.0,0.24,0.0,0.23,0.16,0.07,0.04,0.06,0.14,0.0,0.07,0.0,0.0,0.0,0.05
hsa-miR-6887-5p,0.04,0.05,0.1,0.19,0.0,0.23,0.08,0.0,0.08,0.06,0.14,0.0,0.27,0.05,0.0,0.12,0.0
hsa-miR-6888-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6888-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-6889-5p,0.0,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0
hsa-miR-6890-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.05,0.0,0.0
hsa-miR-6891-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.14,0.0,0.07,0.0,0.0,0.0,0.0
hsa-miR-6892-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6893-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0
hsa-miR-6894-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.0
hsa-miR-6894-5p,0.04,0.1,0.34,0.1,0.0,0.0,0.08,0.0,0.04,0.12,0.21,0.08,0.0,0.0,0.0,0.06,0.11
hsa-miR-6895-3p,0.04,0.05,0.0,0.0,0.05,0.0,0.0,0.07,0.0,0.0,0.0,0.08,0.14,0.0,0.0,0.0,0.0
hsa-miR-6895-5p,0.0,0.0,0.0,0.0,0.05,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0
hsa-miR-7-1-3p,9.44,5.97,8.75,8.92,9.62,5.39,8.22,8.83,8.9,7.6,5.77,7.53,3.84,11.41,7.66,7.47,8.11
hsa-miR-7-2-3p,0.0,0.0,0.34,0.0,0.05,0.0,0.08,0.07,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7-5p,0.27,0.1,0.39,0.1,0.15,0.0,0.08,0.41,0.0,0.29,0.14,0.38,0.27,0.32,0.05,0.06,0.05
hsa-miR-708-3p,0.54,0.63,0.53,1.35,0.9,0.0,0.24,0.82,0.59,0.46,0.57,1.13,0.41,0.16,0.21,0.06,0.97
hsa-miR-708-5p,0.36,0.05,0.05,0.82,1.2,0.3,0.73,0.34,0.21,0.23,0.07,0.83,0.21,0.21,0.32,0.24,0.75
hsa-miR-7108-3p,0.0,0.16,0.0,0.14,0.0,0.0,0.0,0.07,0.0,0.29,0.0,0.08,0.14,0.05,0.0,0.06,0.05
hsa-miR-7108-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.06,0.0
hsa-miR-7109-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7109-5p,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7110-3p,0.04,0.26,0.83,0.29,0.15,0.23,0.33,0.14,0.0,0.23,0.28,0.6,0.0,0.11,0.11,0.12,0.11
hsa-miR-7111-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
hsa-miR-7111-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
