miRNA,SRR4103521,SRR4103522,SRR4103523,SRR4103524,SRR4103525,SRR4103533,SRR4103534,SRR4103535,SRR4103536,SRR4103537,SRR4103538,SRR4103539,SRR4103540,SRR4103581,SRR4103582,SRR4103606,SRR4103647,SRR4103648,SRR4103649,SRR4103651,SRR4103652,SRR4103653
hsa-miR-328-3p,0.0,70.47,0.0,0.0,315.28,33.59,0.0,25.27,0.0,0.0,0.0,435.73,0.0,0.0,0.0,0.0,246.4,233.49,263.67,0.0,0.0,0.0
hsa-miR-329-3p,0.0,0.0,0.0,0.0,0.0,33.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.37,15.1,9.46,0.0,0.0,0.0
hsa-miR-330-3p,256.83,42.28,0.0,0.0,81.68,50.38,10.15,9.47,13.4,462.53,0.0,871.46,0.0,0.0,0.0,0.0,3.08,3.02,3.55,0.0,0.0,0.0
hsa-miR-330-5p,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-331-3p,85.61,169.13,5.0,0.0,145.74,50.38,0.0,137.38,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.73,57.37,56.75,0.0,0.0,0.0
hsa-miR-331-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,1.01,3.55,0.0,0.0,0.0
hsa-miR-335-3p,0.0,14.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-335-5p,684.87,169.13,0.0,0.0,4.7,33.59,25.39,385.31,80.42,0.0,0.0,871.46,0.0,0.0,0.0,0.0,36.96,42.27,37.84,0.0,0.0,0.0
hsa-miR-337-3p,0.0,0.0,0.0,0.0,0.0,117.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-337-5p,0.0,0.0,0.0,0.0,0.0,16.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-338-3p,0.0,28.19,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13,8.05,2.36,0.0,0.0,0.0
hsa-miR-338-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-339-3p,171.22,42.28,0.0,0.0,249.75,33.59,0.0,472.16,26.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.49,145.93,151.35,0.0,0.0,0.0
hsa-miR-339-5p,256.83,239.61,15.0,0.0,1677.47,67.17,5.08,3788.35,187.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.79,456.92,508.43,0.0,0.0,0.0
hsa-miR-33a-3p,0.0,42.28,5.0,0.0,316.16,16.79,0.0,42.64,26.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.44,32.21,46.11,0.0,0.0,0.0
hsa-miR-33a-5p,0.0,14.09,0.0,0.0,133.69,0.0,0.0,47.37,26.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.48,19.12,23.65,0.0,0.0,0.0
hsa-miR-33b-3p,85.61,0.0,0.0,0.0,7.64,0.0,0.0,9.47,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32,16.1,4.73,0.0,0.0,0.0
hsa-miR-33b-5p,85.61,14.09,0.0,0.0,29.09,0.0,0.0,93.17,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,18.12,20.1,0.0,0.0,0.0
hsa-miR-340-3p,0.0,0.0,0.0,0.0,20.27,0.0,0.0,7.9,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.64,36.23,26.01,0.0,0.0,0.0
hsa-miR-340-5p,0.0,0.0,0.0,0.0,7.35,0.0,0.0,11.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,16.1,4.73,0.0,0.0,0.0
hsa-miR-342-3p,85.61,0.0,15.0,75.88,1607.83,50.38,5.08,2125.52,40.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.94,475.03,494.24,0.0,0.0,0.0
hsa-miR-342-5p,0.0,0.0,0.0,0.0,2.64,0.0,0.0,22.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32,9.06,18.92,0.0,0.0,0.0
hsa-miR-345-5p,171.22,295.98,5.0,37.94,771.89,83.97,0.0,1238.04,187.65,0.0,0.0,435.73,0.0,0.0,0.0,0.0,401.43,449.87,476.5,0.0,0.0,0.0
hsa-miR-346,0.0,0.0,0.0,0.0,10.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.43,24.15,24.83,0.0,0.0,0.0
hsa-miR-34a-3p,85.61,28.19,0.0,0.0,36.73,0.0,0.0,41.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.15,118.76,119.42,0.0,0.0,0.0
hsa-miR-34a-5p,2739.49,1127.55,10.0,0.0,684.03,0.0,25.39,3706.23,241.26,0.0,0.0,435.73,0.0,0.0,0.0,0.0,1104.7,1193.62,1259.24,0.0,0.0,0.0
hsa-miR-34b-3p,0.0,0.0,0.0,0.0,53.77,33.59,0.0,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34b-5p,0.0,0.0,0.0,0.0,108.42,33.59,0.0,0.0,254.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34c-3p,0.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34c-5p,0.0,0.0,0.0,0.0,237.41,100.76,0.0,3.16,201.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0
hsa-miR-3605-3p,0.0,0.0,0.0,0.0,4.41,16.79,0.0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.43,6.04,10.64,0.0,0.0,0.0
hsa-miR-3605-5p,0.0,0.0,0.0,0.0,19.98,0.0,0.0,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,1.18,0.0,0.0,0.0
hsa-miR-3609,0.0,0.0,0.0,0.0,13.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-361-3p,0.0,56.38,0.0,0.0,4.11,16.79,5.08,20.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.88,234.5,289.68,0.0,0.0,0.0
hsa-miR-361-5p,85.61,408.74,0.0,37.94,2033.3,33.59,20.31,394.78,107.23,0.0,0.0,0.0,0.0,0.0,1008.06,0.0,1282.32,1312.38,1421.23,0.0,0.0,0.0
hsa-miR-3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.18,0.0,0.0,0.0
hsa-miR-3613-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,1.01,1.18,0.0,0.0,0.0
hsa-miR-3615,0.0,14.09,0.0,0.0,25.86,16.79,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.39,55.35,44.93,0.0,0.0,0.0
hsa-miR-3616-3p,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3617-3p,0.0,0.0,0.0,0.0,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3617-5p,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3619-5p,0.0,0.0,0.0,0.0,4.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,1.01,0.0,0.0,0.0,0.0
hsa-miR-362-3p,85.61,14.09,0.0,0.0,223.9,0.0,0.0,108.96,53.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.35,18.12,11.82,0.0,3.41,0.0
hsa-miR-362-5p,0.0,0.0,0.0,0.0,8.81,0.0,0.0,26.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.69,26.17,40.2,0.0,0.0,0.0
hsa-miR-3620-3p,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-363-3p,0.0,0.0,0.0,0.0,132.81,0.0,0.0,6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.8,350.24,384.28,0.0,0.0,0.0
hsa-miR-363-5p,0.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,2.01,1.18,0.0,0.0,0.0
hsa-miR-3651,0.0,0.0,10.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3659,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-365a-3p,0.0,0.0,0.0,0.0,98.43,16.79,5.08,187.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.93,48.31,53.21,0.0,3.41,0.0
hsa-miR-365b-3p,0.0,14.09,0.0,0.0,36.14,0.0,0.0,63.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.12,342.18,328.7,0.0,0.0,0.0
hsa-miR-365b-5p,0.0,0.0,0.0,0.0,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,1.18,0.0,0.0,0.0
hsa-miR-3664-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3664-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3677-3p,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3677-5p,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3679-3p,0.0,0.0,0.0,0.0,0.29,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.16,2.01,4.73,0.0,0.0,0.0
hsa-miR-3679-5p,0.0,0.0,0.0,0.0,45.25,0.0,0.0,17.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,9.06,4.73,0.0,0.0,0.0
hsa-miR-3682-3p,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,1.01,0.0,0.0,0.0,0.0
hsa-miR-3684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3685,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3689a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0
hsa-miR-3689b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,8.05,0.0,0.0,0.0,0.0
hsa-miR-369-3p,0.0,0.0,0.0,0.0,0.29,0.0,0.0,17.37,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,76.49,83.95,0.0,0.0,0.0
hsa-miR-369-5p,0.0,0.0,0.0,0.0,0.0,16.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3691-5p,0.0,0.0,0.0,0.0,7.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.0,0.0,0.0
hsa-miR-373-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,3.02,5.91,0.0,0.0,0.0
hsa-miR-374a-3p,0.0,0.0,0.0,0.0,1.18,0.0,0.0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-374a-5p,171.22,0.0,0.0,0.0,2.35,0.0,0.0,1.58,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.21,9.06,9.46,0.0,0.0,0.0
hsa-miR-374b-3p,85.61,0.0,0.0,0.0,0.0,0.0,0.0,9.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-374b-5p,0.0,28.19,0.0,37.94,26.15,16.79,0.0,0.0,53.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.8,202.29,178.54,0.0,0.0,0.0
hsa-miR-374c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-374c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0
hsa-miR-375-3p,0.0,211.42,0.0,0.0,8.52,0.0,0.0,14.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-376a-3p,0.0,0.0,0.0,0.0,0.0,134.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.21,8.05,14.19,0.0,0.0,0.0
hsa-miR-376a-5p,0.0,0.0,0.0,0.0,0.0,16.79,0.0,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-376b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.67,18.12,18.92,0.0,0.0,0.0
hsa-miR-376c-3p,0.0,0.0,0.0,0.0,0.0,167.93,0.0,26.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.19,178.14,183.27,0.0,0.0,0.0
hsa-miR-376c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-377-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,1.01,0.0,0.0,0.0,0.0
hsa-miR-378a-3p,428.05,0.0,5.0,0.0,5063.85,151.14,0.0,1264.89,40.21,462.53,0.0,0.0,0.0,0.0,0.0,0.0,184.8,188.2,185.63,7.86,0.0,0.0
hsa-miR-378a-5p,0.0,0.0,0.0,0.0,146.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,51.33,43.75,0.0,0.0,0.0
hsa-miR-378c,85.61,0.0,0.0,0.0,555.04,100.76,0.0,318.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.37,0.0,0.0,0.0
hsa-miR-378d,1712.18,0.0,15.0,37.94,17.92,134.35,0.0,3.16,227.86,0.0,0.0,0.0,0.0,1141.55,0.0,854.7,0.0,3.02,0.0,0.0,0.0,0.0
hsa-miR-378e,0.0,0.0,0.0,0.0,0.0,16.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.82,0.0
hsa-miR-378f,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-379-5p,0.0,0.0,0.0,0.0,0.0,16.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13,3.02,15.37,0.0,0.0,0.0
hsa-miR-380-3p,0.0,14.09,0.0,0.0,0.0,33.59,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-381-3p,0.0,0.0,0.0,0.0,0.0,16.79,0.0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-382-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.53,21.13,17.74,0.0,0.0,0.0
hsa-miR-382-5p,0.0,14.09,0.0,0.0,0.0,100.76,0.0,6.32,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.15,28.18,36.65,0.0,0.0,0.0
hsa-miR-3909,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3911,0.0,0.0,0.0,0.0,5.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3912-3p,0.0,0.0,0.0,0.0,1.76,0.0,0.0,6.32,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,2.36,0.0,0.0,0.0
hsa-miR-3913-3p,0.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,13.08,8.28,0.0,0.0,0.0
hsa-miR-3919,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13,1.01,3.55,0.0,0.0,0.0
hsa-miR-3925-5p,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11,0.0,0.0,0.0,0.0,0.0
hsa-miR-3928-3p,0.0,0.0,0.0,0.0,6.17,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,2.01,7.09,0.0,0.0,0.0
hsa-miR-3929,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.16,9.06,8.28,0.0,0.0,0.0
hsa-miR-3934-5p,0.0,0.0,0.0,0.0,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,2.01,2.36,0.0,0.0,0.0
hsa-miR-3940-3p,0.0,0.0,0.0,0.0,21.16,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.17,48.31,48.48,0.0,0.0,0.0
hsa-miR-3944-5p,0.0,0.0,0.0,0.0,6.76,0.0,0.0,6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0
hsa-miR-3960,0.0,0.0,0.0,0.0,0.0,0.0,5.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0
hsa-miR-409-3p,0.0,0.0,0.0,0.0,0.88,184.73,0.0,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.59,106.68,107.6,0.0,0.0,0.0
hsa-miR-409-5p,0.0,0.0,0.0,0.0,0.29,0.0,0.0,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.43,14.09,13.01,0.0,0.0,0.0
hsa-miR-410-3p,0.0,0.0,0.0,0.0,0.0,16.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.29,7.04,5.91,0.0,0.0,0.0
hsa-miR-411-3p,0.0,0.0,0.0,0.0,0.0,33.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,2.01,0.0,0.0,0.0,0.0
hsa-miR-411-5p,0.0,0.0,0.0,0.0,0.0,33.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.37,8.05,9.46,0.0,0.0,0.0
hsa-miR-412-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,1.18,0.0,0.0,0.0
hsa-miR-421,0.0,126.85,0.0,75.88,730.75,33.59,0.0,527.43,53.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.84,194.24,193.91,0.0,0.0,0.0
hsa-miR-423-3p,513.65,98.66,0.0,0.0,643.19,50.38,0.0,189.5,93.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.41,51.33,43.75,0.0,0.0,0.0
hsa-miR-423-5p,85.61,0.0,0.0,0.0,146.91,67.17,0.0,137.38,80.42,0.0,0.0,435.73,0.0,0.0,0.0,0.0,377.82,251.61,236.48,0.0,0.0,0.0
hsa-miR-424-3p,0.0,0.0,0.0,0.0,93.73,0.0,0.0,33.16,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,3.02,4.73,0.0,0.0,0.0
hsa-miR-424-5p,1112.92,0.0,0.0,75.88,4196.17,0.0,10.15,5471.7,1273.32,0.0,0.0,435.73,0.0,0.0,0.0,0.0,3147.78,3249.74,3475.03,0.0,0.0,0.0
hsa-miR-425-3p,0.0,14.09,5.0,0.0,110.19,16.79,5.08,25.27,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.63,36.23,49.66,0.0,0.0,0.0
hsa-miR-425-5p,1626.57,1028.89,10.0,37.94,2120.56,151.14,40.62,2586.62,428.91,462.53,448.03,0.0,1183.43,0.0,1008.06,0.0,2083.12,2125.57,2244.17,0.0,3.41,0.0
hsa-miR-4254,0.0,0.0,0.0,0.0,1.76,0.0,0.0,6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,3.02,4.73,0.0,0.0,0.0
hsa-miR-4284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4286,85.61,211.42,24.99,0.0,4705.37,50.38,20.31,459.53,160.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.85,168.07,209.28,0.0,0.0,0.0
hsa-miR-429,0.0,352.36,0.0,0.0,10.58,0.0,0.0,590.6,0.0,0.0,448.03,0.0,0.0,0.0,1008.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-432-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.16,2.01,9.46,0.0,0.0,0.0
hsa-miR-4326,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.35,8.05,18.92,0.0,0.0,0.0
hsa-miR-433-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.61,13.08,24.83,0.0,0.0,0.0
hsa-miR-4422,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4423-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4423-5p,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4433b-5p,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4446-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4446-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4449,0.0,0.0,5.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.86,0.0,0.0
hsa-miR-4470,0.0,0.0,0.0,0.0,3.82,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11,3.02,2.36,0.0,0.0,0.0
hsa-miR-4473,0.0,0.0,0.0,0.0,1.76,0.0,0.0,6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,3.02,2.36,0.0,0.0,0.0
hsa-miR-4477b,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
