miRNA,SRR18594753,SRR18594754,SRR18594755,SRR18594756,SRR18594757,SRR18594758,SRR18594759,SRR18594760,SRR18594761,SRR18594762,SRR18594763,SRR18594764,SRR18594765
hsa-miR-3911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-3912-3p,1.19,0.39,2.15,3.02,2.51,1.13,2.61,2.58,3.03,0.35,1.53,1.95,1.38
hsa-miR-3913-3p,2.18,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.51,0.0,0.0
hsa-miR-3913-5p,5.73,2.91,3.68,1.16,3.43,1.84,4.63,5.16,2.16,2.64,4.69,1.46,1.78
hsa-miR-3916,0.0,0.19,0.46,0.93,0.0,0.0,0.24,0.0,0.0,0.0,0.1,0.49,0.0
hsa-miR-3918,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3920,0.79,0.0,0.92,0.0,0.69,0.0,0.12,0.0,0.97,0.35,1.94,0.0,0.0
hsa-miR-3922-3p,2.18,0.0,1.54,1.16,2.06,1.98,3.09,0.7,0.97,0.18,1.43,1.95,0.0
hsa-miR-3928-3p,3.36,9.5,1.84,2.78,2.51,7.49,10.22,5.4,4.65,6.51,9.89,3.9,2.17
hsa-miR-3928-5p,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3929,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-3934-3p,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-3934-5p,1.19,1.36,0.92,0.7,0.46,0.99,1.19,2.11,0.54,0.53,0.2,0.73,0.0
hsa-miR-3936,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0
hsa-miR-3938,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-3939,0.0,0.97,0.92,0.0,0.23,0.42,1.19,0.0,1.19,0.18,0.2,1.22,1.18
hsa-miR-3940-3p,3.95,1.94,5.37,4.18,1.83,2.4,2.38,2.11,3.03,5.28,1.94,1.71,0.2
hsa-miR-3940-5p,0.0,0.0,0.0,0.46,0.0,0.0,0.24,0.23,0.0,0.0,0.0,0.0,0.0
hsa-miR-3941,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3942-3p,0.0,0.19,0.0,0.0,0.0,0.71,0.0,0.0,0.32,0.18,0.1,0.24,0.0
hsa-miR-3942-5p,1.58,0.39,0.77,0.23,1.37,0.28,0.59,0.0,0.22,0.7,1.33,0.0,0.2
hsa-miR-3944-3p,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3944-5p,0.0,0.0,0.15,0.46,0.0,0.0,0.71,0.7,0.0,0.0,0.2,0.49,0.39
hsa-miR-3960,0.99,0.97,3.68,7.89,0.69,1.55,1.9,3.29,0.65,8.63,1.33,0.0,1.38
hsa-miR-409-3p,203.47,424.97,90.42,195.86,140.33,571.14,846.06,584.79,347.19,218.14,2233.36,687.18,219.54
hsa-miR-409-5p,38.36,86.85,18.88,40.84,27.2,85.93,175.63,141.5,54.91,36.8,406.58,107.43,31.56
hsa-miR-410-3p,27.88,76.0,19.19,36.66,21.48,66.57,121.68,53.74,51.78,33.1,345.32,79.17,34.72
hsa-miR-410-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.43,0.0,0.1,0.0,0.0
hsa-miR-411-3p,12.66,19.0,5.83,10.44,7.54,15.97,41.11,11.73,21.51,9.16,102.23,26.8,7.5
hsa-miR-411-5p,33.42,56.22,15.97,42.47,21.71,54.13,83.89,36.14,45.51,26.06,237.79,64.31,16.57
hsa-miR-412-3p,0.0,0.0,0.0,0.0,0.0,0.42,0.95,0.47,0.0,0.0,0.92,0.0,0.0
hsa-miR-412-5p,2.97,7.95,2.0,2.09,4.11,13.43,15.92,11.5,4.0,3.87,39.24,15.83,2.96
hsa-miR-421,56.95,52.54,41.45,40.38,31.54,49.89,62.03,48.34,55.67,36.09,65.33,56.27,25.44
hsa-miR-423-3p,2645.34,157.23,1695.9,1867.13,120.22,82.82,4141.18,2826.56,290.98,158.1,6970.39,290.85,130.77
hsa-miR-423-5p,2942.15,2617.86,1160.89,5602.54,5959.24,2789.97,4915.47,3622.55,6586.34,4290.11,1301.88,6723.22,636.71
hsa-miR-424-3p,97.29,52.15,50.2,20.89,30.63,14.13,31.96,36.37,30.27,32.04,35.06,41.9,21.11
hsa-miR-424-5p,149.49,99.07,89.65,49.66,98.28,32.08,70.7,48.34,56.32,45.25,96.01,75.76,29.98
hsa-miR-425-3p,216.33,252.62,175.01,142.71,114.73,222.04,289.35,161.45,254.66,174.13,416.36,218.99,107.11
hsa-miR-425-5p,1096.46,877.66,746.86,634.91,584.63,758.27,1133.63,960.96,947.42,757.24,1081.42,1051.6,378.71
hsa-miR-4284,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4286,28.28,50.79,38.38,45.02,3.66,83.39,65.95,52.1,53.4,58.8,112.12,13.88,10.45
hsa-miR-429,2.97,0.58,7.06,0.7,2.97,3.39,4.16,3.75,3.78,1.76,4.59,1.46,0.2
hsa-miR-4300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-4306,2.57,5.04,7.37,30.17,2.74,0.57,25.31,13.14,2.92,0.0,0.92,0.0,0.59
hsa-miR-431-3p,2.57,12.41,1.54,7.19,5.71,14.98,25.07,21.82,4.76,3.35,59.63,12.18,1.97
hsa-miR-431-5p,9.29,15.51,3.84,15.55,4.8,24.88,43.13,27.46,15.24,8.45,132.81,17.78,6.71
hsa-miR-432-3p,0.0,0.78,0.31,0.0,0.0,0.85,3.56,1.88,0.97,0.18,5.2,0.73,0.2
hsa-miR-432-5p,46.07,92.86,25.94,37.83,37.71,123.95,168.62,125.08,57.4,36.44,358.67,104.26,54.83
hsa-miR-4323,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4326,22.15,15.9,12.28,7.19,10.28,16.39,5.11,4.69,11.03,9.86,20.18,18.76,8.68
hsa-miR-433-3p,15.62,39.36,8.9,23.67,8.23,50.32,72.96,86.12,28.86,16.9,242.58,69.18,18.54
hsa-miR-433-5p,0.2,3.68,0.92,0.7,1.14,1.41,1.78,1.17,0.76,0.35,7.75,5.85,0.99
hsa-miR-4418,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0
hsa-miR-4421,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.49,0.0
hsa-miR-4422,1.38,0.58,0.92,0.23,0.0,0.0,0.59,0.47,1.19,0.7,0.71,0.49,0.2
hsa-miR-4423-3p,0.0,0.58,0.15,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.1,0.0,0.0
hsa-miR-4425,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4433a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.47,0.11,0.0,0.0,0.0,0.0
hsa-miR-4433a-5p,0.99,0.0,0.15,0.0,0.23,0.0,0.12,0.0,0.11,0.0,0.1,0.24,0.0
hsa-miR-4433b-3p,26.3,111.86,29.48,14.16,29.03,65.16,36.01,22.29,33.4,19.01,276.42,13.4,9.86
hsa-miR-4433b-5p,77.91,41.1,81.36,46.64,5.49,728.3,165.89,58.2,145.6,204.41,236.87,381.96,66.47
hsa-miR-4435,2.18,0.19,0.92,0.0,0.0,0.71,1.9,0.23,0.22,0.18,2.04,3.9,0.0
hsa-miR-4436a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0
hsa-miR-4436b-3p,0.59,0.0,0.61,0.0,0.0,0.57,0.24,0.0,0.43,0.0,0.31,0.0,0.0
hsa-miR-4437,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0
hsa-miR-4440,0.0,0.58,0.15,0.23,0.0,0.0,0.48,0.0,0.22,0.0,0.0,0.0,0.0
hsa-miR-4443,1.58,0.97,3.38,5.8,0.0,1.7,0.83,3.29,0.22,2.82,1.63,0.24,0.59
hsa-miR-4444,0.0,0.0,0.0,0.0,0.69,0.85,0.12,0.7,0.0,0.0,0.31,0.24,0.0
hsa-miR-4446-3p,23.33,25.79,11.82,19.26,7.77,37.17,48.6,32.15,46.26,31.52,48.62,37.51,19.72
hsa-miR-4446-5p,0.0,0.0,0.0,0.0,0.0,0.99,0.36,0.0,0.54,0.18,1.33,0.97,0.0
hsa-miR-4448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0
hsa-miR-4450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-4453,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0
hsa-miR-4466,0.79,0.19,0.31,0.46,0.23,0.14,0.71,3.29,1.08,0.53,0.0,0.49,0.99
hsa-miR-4467,0.2,0.0,0.0,0.0,2.29,0.0,1.19,1.88,0.32,0.35,0.0,0.0,0.0
hsa-miR-4469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.88,0.0,0.0,0.0
hsa-miR-4470,0.0,0.39,0.31,0.0,0.0,1.13,0.36,0.23,0.32,0.0,0.92,1.71,0.0
hsa-miR-4473,0.59,0.19,0.15,0.23,0.46,0.14,0.24,0.23,1.08,0.0,0.61,1.71,0.0
hsa-miR-4474-3p,0.4,0.78,0.15,0.7,0.0,0.0,1.07,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-4477b,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-4479,0.0,0.39,0.61,0.7,0.0,1.41,0.59,1.88,0.0,0.88,0.51,1.22,0.2
hsa-miR-4482-3p,0.0,0.0,0.15,0.93,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4482-5p,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0
hsa-miR-4484,0.0,0.0,0.15,0.23,0.0,0.14,0.24,0.0,0.32,0.0,0.0,0.0,0.0
hsa-miR-4485-3p,1.58,2.13,0.31,4.41,0.69,0.42,1.78,1.41,2.16,0.53,3.98,0.97,0.39
hsa-miR-4485-5p,0.0,0.39,0.0,0.23,0.0,0.14,0.12,0.0,0.22,0.0,0.41,0.0,0.0
hsa-miR-4488,0.59,0.19,3.07,10.67,0.69,2.12,1.54,5.4,0.76,2.46,1.43,0.0,1.97
hsa-miR-4489,0.2,0.0,0.0,0.23,0.23,0.0,1.07,0.47,0.0,0.0,0.0,0.0,0.39
hsa-miR-4491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.32,0.0,0.0,0.0,0.0
hsa-miR-4492,0.0,0.39,0.77,2.55,0.0,0.0,0.0,0.7,0.0,2.11,0.1,0.0,0.2
hsa-miR-4497,0.0,0.39,0.31,0.0,0.23,0.0,0.12,0.23,0.0,1.58,0.31,0.0,0.59
hsa-miR-4498,0.0,0.0,0.46,0.0,0.0,0.28,0.0,1.17,0.0,0.0,1.53,0.0,0.0
hsa-miR-449a,0.79,1.36,0.15,0.0,0.0,1.27,0.48,0.0,0.22,0.53,1.22,0.0,0.2
hsa-miR-449c-5p,0.59,0.0,0.31,0.0,0.0,0.0,0.0,1.64,0.22,1.76,0.2,0.24,0.0
hsa-miR-4503,0.59,0.0,0.15,0.23,0.0,0.0,0.24,0.47,0.11,0.0,0.1,0.0,0.0
hsa-miR-4504,0.0,0.97,2.3,0.0,0.69,0.14,0.12,0.0,0.0,0.0,0.71,0.0,0.79
hsa-miR-4507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0
hsa-miR-4508,9.1,11.05,45.29,72.17,4.8,11.31,36.01,27.46,4.11,85.04,9.99,1.22,8.09
hsa-miR-450a-1-3p,4.75,2.91,0.61,0.46,1.83,0.14,1.66,0.94,1.73,1.41,2.65,2.68,1.58
hsa-miR-450a-2-3p,3.36,1.94,2.3,0.93,1.37,0.14,1.66,0.0,2.59,1.41,2.85,1.22,0.99
hsa-miR-450a-5p,171.64,111.48,98.25,55.46,86.39,37.17,88.88,72.75,76.1,47.18,104.06,72.83,45.56
hsa-miR-450b-3p,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-450b-5p,36.38,29.27,25.33,14.39,28.11,1.7,19.25,11.5,18.05,9.68,25.79,14.62,8.48
hsa-miR-4511,0.4,0.19,0.0,0.7,2.29,1.13,0.0,1.64,0.11,0.0,1.33,0.24,0.2
hsa-miR-4512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-4516,0.0,0.0,0.92,0.7,0.0,0.14,0.48,0.47,0.11,2.11,0.0,0.0,0.0
hsa-miR-451a,23857.32,14401.41,1663.97,11151.24,677.43,4316.54,666.99,2088.53,17646.71,34.86,1719.87,13185.06,2742.92
hsa-miR-451b,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-452-3p,5.34,4.85,0.77,2.78,0.0,1.13,2.97,2.35,0.97,1.76,3.98,2.44,0.79
hsa-miR-452-5p,14.83,13.96,15.66,8.35,5.94,8.06,17.23,19.71,6.27,8.98,17.63,29.23,5.52
hsa-miR-4521,7.12,5.04,2.92,2.09,2.06,7.21,6.18,7.74,3.68,2.82,2.85,8.77,3.75
hsa-miR-4522,0.0,0.0,0.0,0.0,0.0,0.14,0.12,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4523,0.2,0.0,0.0,0.7,0.0,0.57,0.12,0.0,0.11,0.0,1.22,0.0,0.59
hsa-miR-4525,0.79,0.0,0.46,0.0,0.0,0.0,0.24,0.7,0.22,0.35,0.0,0.97,0.0
hsa-miR-4526,0.0,0.0,0.15,0.0,0.69,0.0,0.12,0.0,0.0,0.0,0.31,0.0,0.0
hsa-miR-4529-3p,0.0,0.0,0.0,0.7,0.0,0.0,0.24,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-4531,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-4533,1.19,0.0,0.0,0.0,0.0,0.28,0.24,0.0,0.0,0.0,0.1,0.73,0.0
hsa-miR-4535,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4536-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-454-3p,37.77,41.29,43.29,24.37,28.34,45.93,30.42,19.48,51.78,19.9,42.6,64.07,24.06
hsa-miR-454-5p,21.55,22.68,14.43,16.48,16.23,15.83,18.42,8.68,28.43,16.73,30.88,14.37,15.19
hsa-miR-455-3p,1.19,1.74,2.76,3.02,1.83,11.31,2.26,1.64,1.73,0.35,1.43,1.71,2.76
hsa-miR-455-5p,0.99,0.78,1.54,2.32,3.43,3.67,1.66,3.52,0.54,1.94,0.31,5.12,1.97
hsa-miR-4632-3p,0.2,0.0,0.15,0.0,0.0,0.0,0.0,0.7,0.0,0.18,0.1,0.0,0.59
hsa-miR-4632-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4635,0.4,0.0,0.0,0.7,0.0,0.14,0.12,0.0,0.22,0.35,0.0,0.0,0.59
hsa-miR-4636,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4637,1.19,0.0,1.54,0.46,0.46,0.14,0.0,1.17,0.0,0.0,0.2,0.0,0.79
hsa-miR-4638-3p,0.0,0.0,0.46,0.23,0.0,0.28,1.31,1.41,0.0,0.35,0.31,0.0,0.0
hsa-miR-4638-5p,0.0,0.19,0.0,0.46,0.0,0.57,0.36,0.0,0.11,0.7,0.51,0.0,0.0
hsa-miR-4639-5p,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-4642,0.4,0.39,0.46,0.23,0.46,0.0,0.71,0.47,0.11,0.7,0.71,0.73,0.0
hsa-miR-4645-3p,5.34,4.85,2.61,0.7,1.37,2.97,3.09,3.29,3.03,3.7,4.59,4.14,1.97
hsa-miR-4645-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0
hsa-miR-4646-3p,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4646-5p,0.0,0.0,0.15,0.0,0.23,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4647,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.23,0.22,0.0,1.22,0.0,0.0
hsa-miR-4649-5p,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0
hsa-miR-4653-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-4654,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.23,0.43,0.0,0.51,0.0,0.0
hsa-miR-4655-5p,0.0,0.0,0.0,0.46,0.0,0.0,0.12,0.23,0.0,0.0,0.41,0.0,0.0
hsa-miR-4659a-3p,0.0,1.74,3.53,0.0,4.11,0.42,0.71,0.0,0.76,0.0,0.51,0.0,1.18
hsa-miR-4659a-5p,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-4659b-3p,0.59,0.0,0.77,1.16,0.23,2.4,0.83,2.11,4.76,0.7,3.06,3.41,0.59
hsa-miR-4659b-5p,0.0,1.36,0.31,0.0,0.0,0.28,0.12,0.23,0.22,0.0,0.31,0.0,0.39
hsa-miR-466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0
hsa-miR-4660,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.7,0.0,1.06,0.0,0.0,0.39
hsa-miR-4661-3p,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4661-5p,0.0,0.39,0.31,0.0,0.0,0.42,0.24,0.0,0.11,1.06,0.2,0.0,0.0
hsa-miR-4662a-5p,4.75,0.0,3.53,0.0,0.0,6.22,2.61,0.0,0.0,0.0,5.91,0.97,1.78
hsa-miR-4662b,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.22,0.0,0.0,0.0,0.0
hsa-miR-4664-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-4664-5p,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0
hsa-miR-4665-5p,3.36,7.56,0.77,3.02,0.0,4.38,7.01,6.1,6.16,1.94,13.25,2.68,0.39
hsa-miR-4666a-3p,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4667-5p,0.79,0.0,0.77,0.23,0.0,0.14,0.95,0.7,0.32,0.0,0.2,0.73,0.0
hsa-miR-4668-5p,0.0,0.0,0.46,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4669,0.2,0.0,0.0,0.0,0.0,0.0,2.02,1.88,0.0,0.0,0.0,0.0,0.0
hsa-miR-4670-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-4670-5p,0.0,0.0,0.0,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4672,0.4,0.58,1.38,0.0,1.6,0.0,0.24,0.0,0.0,0.53,0.61,0.0,0.0
hsa-miR-4673,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0
hsa-miR-4674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0
hsa-miR-4676-3p,3.95,5.43,2.15,0.0,4.11,3.96,5.82,3.52,3.35,4.75,7.03,2.44,0.0
hsa-miR-4676-5p,2.37,0.78,0.0,0.23,0.0,0.0,0.24,1.41,0.54,0.0,0.61,0.24,0.0
hsa-miR-4677-3p,1.78,1.55,3.38,3.25,0.23,3.67,1.54,1.41,2.38,2.11,5.81,2.68,0.99
hsa-miR-4677-5p,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0
hsa-miR-4678,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0
hsa-miR-4680-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-4683,1.58,0.19,0.0,0.46,2.74,0.0,1.31,0.7,0.43,0.53,0.0,1.71,0.39
hsa-miR-4684-3p,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4685-3p,0.59,0.19,0.31,1.62,0.23,0.85,3.09,0.7,0.86,2.11,0.61,1.22,0.39
hsa-miR-4686,0.4,0.0,0.0,0.0,0.0,0.57,0.0,0.47,0.43,0.0,0.0,0.0,0.0
hsa-miR-4687-3p,0.0,0.0,0.77,0.0,0.0,0.0,0.24,0.0,0.0,0.35,0.31,0.0,0.0
hsa-miR-4687-5p,0.2,0.0,0.15,0.23,0.0,0.71,0.59,0.0,0.22,0.0,0.92,0.24,0.39
hsa-miR-4688,0.0,1.36,0.0,0.23,0.46,0.28,0.95,1.41,0.0,0.0,0.1,0.24,0.79
hsa-miR-4690-3p,0.99,0.0,0.92,0.46,0.0,0.0,0.24,0.23,1.08,0.88,0.31,1.22,0.0
hsa-miR-4691-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.11,0.0,0.1,0.0,0.0
hsa-miR-4695-3p,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4695-5p,0.0,0.0,0.0,0.46,0.0,0.57,0.24,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-4697-3p,0.4,0.0,0.0,0.46,0.0,0.71,0.0,0.0,0.11,0.35,0.0,0.0,0.79
hsa-miR-4700-5p,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4701-3p,0.0,0.0,0.0,0.0,0.0,0.14,0.12,0.94,0.0,0.0,0.41,0.0,0.39
hsa-miR-4701-5p,1.19,1.16,0.15,1.39,0.0,0.99,2.02,1.88,1.08,3.17,2.85,1.71,0.79
hsa-miR-4705,0.2,0.19,0.0,0.0,0.0,0.0,0.24,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-4706,0.0,0.0,0.0,0.23,0.0,0.0,0.48,0.0,0.65,0.0,0.41,0.0,0.2
hsa-miR-4707-3p,1.19,0.19,0.0,0.0,0.0,1.84,2.85,2.82,0.0,1.76,0.0,0.24,0.0
hsa-miR-4707-5p,0.79,0.0,0.0,0.0,0.0,0.14,0.36,0.47,0.0,0.0,0.0,0.24,0.0
hsa-miR-4708-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.24,1.41,0.0,0.0,0.41,0.0,0.0
hsa-miR-4709-3p,0.0,0.0,0.31,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4709-5p,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.22,0.0,0.0,0.73,0.0
hsa-miR-4710,0.0,0.39,0.77,1.86,0.0,0.57,0.48,0.47,0.54,0.18,1.33,0.0,0.39
hsa-miR-4712-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-4714-5p,0.0,0.58,2.0,0.23,0.0,0.57,0.71,0.0,0.0,0.0,0.61,0.49,0.39
hsa-miR-4716-3p,0.99,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0
hsa-miR-4720-5p,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4721,0.0,0.0,0.31,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4723-3p,0.4,0.0,0.15,0.0,0.0,0.0,0.12,0.47,0.0,0.0,0.0,0.24,0.0
hsa-miR-4723-5p,0.4,0.0,0.31,0.46,0.0,2.26,0.71,0.7,0.0,0.35,0.31,0.0,0.39
hsa-miR-4724-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.24,0.39
hsa-miR-4728-3p,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.23,0.0,0.53,0.31,0.0,0.2
hsa-miR-4728-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0
hsa-miR-4731-5p,0.4,0.0,0.0,0.0,0.0,0.14,0.12,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4732-3p,61.3,24.82,50.51,35.74,32.68,29.26,38.03,41.54,19.02,26.41,4.38,21.68,14.99
hsa-miR-4732-5p,66.04,20.36,58.8,33.42,60.57,17.1,34.58,35.67,14.7,14.08,2.45,24.36,11.24
hsa-miR-4734,0.4,0.0,0.31,0.0,0.0,0.57,0.48,0.0,0.65,0.7,0.71,0.0,0.59
hsa-miR-4738-3p,0.4,0.19,0.0,0.23,0.0,0.42,1.07,1.41,0.43,0.0,0.51,0.0,0.79
hsa-miR-4739,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.7,0.0,0.0,0.51,0.0,0.0
hsa-miR-4741,0.0,0.0,0.61,0.0,0.0,0.57,0.0,0.23,0.0,0.0,0.31,0.0,0.0
hsa-miR-4742-3p,0.4,1.16,1.69,0.7,0.23,0.28,0.83,0.94,1.73,0.0,0.0,0.49,0.59
hsa-miR-4743-5p,0.99,0.19,0.46,0.23,0.0,0.85,0.36,0.94,1.08,0.18,0.82,0.0,0.0
hsa-miR-4744,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.7,0.32,0.0,0.0,0.0,0.0
hsa-miR-4745-3p,0.0,0.39,0.0,0.0,0.0,0.0,0.12,0.0,0.0,1.06,0.0,0.24,0.0
hsa-miR-4745-5p,0.59,0.0,0.0,0.46,0.0,0.0,0.0,0.7,0.11,0.0,0.0,0.0,0.0
hsa-miR-4746-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
