miRNA,SRR29397945,SRR29397946,SRR29397947,SRR29397948,SRR29397949,SRR29397950,SRR29397951,SRR29397952,SRR29397953,SRR29397954,SRR29397955,SRR29397956,SRR29397957,SRR29397958,SRR29397959,SRR29397960,SRR29397961,SRR29397962,SRR29397963,SRR29397964,SRR29397965,SRR29397966,SRR29397967,SRR29397968,SRR29397969,SRR29397970,SRR29397971,SRR29397972,SRR29397973,SRR29397974,SRR29397975,SRR29397976,SRR29397977,SRR29397978,SRR29397979,SRR29397980,SRR29397981,SRR29397982,SRR29397983,SRR29397984,SRR29397985,SRR29397986,SRR29397987,SRR29397988,SRR29397989,SRR29397990,SRR29397991,SRR29397992,SRR29397993,SRR29397994,SRR29397995,SRR29397996,SRR29397997,SRR29397998,SRR29397999,SRR29398000,SRR29398001,SRR29398002,SRR29398003,SRR29398004,SRR29398005,SRR29398006,SRR29398007,SRR29398008,SRR29398009,SRR29398010,SRR29398011,SRR29398012,SRR29398013,SRR29398014,SRR29398015,SRR29398016,SRR29398017,SRR29398018,SRR29398019,SRR29398020,SRR29398021,SRR29398022,SRR29398023,SRR29398024,SRR29398025,SRR29398026,SRR29398027,SRR29398028,SRR29398029,SRR29398030,SRR29398031,SRR29398032,SRR29398033,SRR29398034,SRR29398035,SRR29398036,SRR29398037,SRR29398038,SRR29398039,SRR29398040,SRR29398041,SRR29398042,SRR29398043,SRR29398044
hsa-miR-10395-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10396a-3p,0.39,0.0,1.91,0.0,1.42,0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.33,0.0,3.24,0.0,0.0,0.0,0.75,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.52,0.16,0.0,0.07,0.07,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.37,0.0,0.22,0.0,0.0,0.08,0.0,0.0,0.0,0.28,0.07,0.0,0.0,0.61,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.42,0.0,0.0
hsa-miR-10396a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10396b-3p,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.16,0.12,0.75,0.14,0.0,0.05,0.06,0.0,0.0,0.11,0.58,0.0,0.12,0.0,0.2,0.0,0.0,0.46,0.0,0.38,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.12,0.0,0.0,0.0,1.21,1.49,0.0,0.65,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.4,1.09,0.17,0.0,0.0,0.42,0.0,0.0
hsa-miR-10396b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10398-3p,0.0,0.8,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.0,2.34,3.58,0.0,0.0,0.16,0.47,1.13,0.14,0.0,0.0,0.17,0.03,0.0,0.0,0.58,0.15,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62,0.0,3.09,0.0,0.0,0.0,0.0,0.1,0.0,1.84,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.97,0.0,0.0,0.0,0.0,0.34,0.0,0.62,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10399-3p,0.78,3.21,0.0,2.52,0.0,2.9,0.0,0.28,6.6,0.0,1.69,0.0,0.0,3.85,2.34,3.49,11.39,2.43,2.34,2.3,3.24,0.0,0.0,2.85,0.0,2.39,0.0,6.3,0.0,2.34,0.0,0.0,0.0,0.63,1.66,1.13,2.12,0.9,1.74,2.31,1.65,1.09,3.53,4.04,1.8,2.99,0.0,1.08,2.38,0.0,1.83,3.94,2.25,0.95,0.0,3.73,3.16,0.62,2.77,0.0,0.0,0.0,3.57,0.0,2.0,0.81,0.0,1.84,0.61,1.12,0.0,1.52,0.0,1.98,2.86,0.76,1.24,0.4,2.59,1.74,0.0,1.3,0.0,1.01,2.12,2.28,0.0,2.2,1.24,1.14,0.0,0.0,1.2,0.55,0.34,1.55,0.0,0.0,4.21,1.74
hsa-miR-10399-5p,0.78,0.0,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.1,0.09,0.05,0.0,0.0,0.0,0.0,0.2,0.26,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.08,0.0,0.0,0.26,0.0,0.0,0.0,0.25,0.0,0.25,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.58
hsa-miR-103a-1-5p,3.88,1.6,1.91,1.68,0.0,6.46,0.0,5.25,2.2,0.0,3.39,0.0,0.0,4.81,2.34,1.16,0.0,4.85,2.34,3.68,0.0,9.03,0.0,1.42,0.0,0.0,0.0,6.3,0.0,4.68,3.58,0.0,2.92,2.04,8.4,10.51,5.64,2.25,3.47,4.86,2.91,4.62,6.58,0.0,4.21,1.87,4.61,1.18,4.22,0.0,5.48,0.0,1.5,0.72,4.53,6.72,4.74,7.15,0.92,0.0,0.0,0.0,0.0,2.53,2.66,4.78,0.0,0.0,6.67,4.1,0.82,0.0,2.99,4.45,1.8,5.1,2.86,3.01,2.4,3.39,0.0,0.97,9.17,2.53,5.66,1.61,8.21,0.0,9.31,1.71,0.0,0.0,2.81,1.09,1.9,2.04,6.53,0.84,0.0,3.48
hsa-miR-103a-2-5p,45.41,22.46,13.38,57.23,14.17,32.31,10.1,20.7,24.2,0.0,11.85,0.0,8.91,25.04,9.35,20.94,0.0,20.63,15.73,9.21,0.0,15.05,14.34,15.66,3.0,0.0,0.0,15.74,5.66,23.4,0.0,0.0,0.0,3.3,14.91,0.75,23.56,3.82,3.25,15.79,2.94,5.62,4.28,0.0,18.65,4.36,3.3,4.82,3.43,9.7,20.57,1.97,4.5,2.86,9.06,7.47,9.48,11.82,3.7,0.0,10.31,0.0,0.0,2.53,23.86,10.7,4.64,7.38,0.0,2.61,9.0,1.52,9.56,40.07,6.31,14.52,8.27,14.37,5.45,17.36,0.0,20.74,2.44,14.93,12.03,7.35,6.5,22.76,9.31,11.38,9.02,25.04,4.01,9.29,8.79,15.54,21.98,4.21,0.0,9.85
hsa-miR-103a-3p,5477.37,2471.84,703.33,1235.57,1443.87,2200.13,75.74,634.95,1652.94,19.91,1971.24,1852.72,970.69,4364.87,2435.46,2253.52,1711.58,1304.71,24.77,531.39,29.14,1950.29,143.43,1171.81,399.61,1691.24,487.03,2610.3,2735.04,173.16,472.09,993.38,2208.37,2597.7,129.95,569.44,294.92,1884.2,2235.1,177.44,2326.67,1651.16,4105.43,982.93,910.99,1296.57,1574.32,5778.75,1243.84,734.62,3634.65,684.75,3484.79,2374.02,1432.98,1819.43,2137.07,2604.95,1402.08,110.92,175.21,1234.94,1890.12,16.47,484.26,2738.31,1560.33,356.03,4096.86,1642.24,1185.94,2097.99,238.29,507.58,2352.03,227.75,3857.67,930.45,3018.44,1492.25,32.25,2025.53,1336.88,1737.4,2362.9,1825.28,2036.17,1027.81,3002.24,509.72,1611.77,203.87,1778.32,639.11,2276.1,1571.86,723.01,516.56,861.44,1183.58
hsa-miR-103b,0.0,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,3.04,3.15,2.83,0.0,0.0,0.0,11.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.04,0.0,0.0,0.3,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,11.96,0.0,2.53,0.0,0.0,0.0,0.92,0.0,1.87,0.0,0.65,0.0,0.0,0.75,0.51,0.03,0.7,0.65,0.0,0.0,0.65,0.0,0.0,0.0,0.42,1.03,0.0,4.96,0.0,1.29,0.0,0.0,7.65,0.34,0.0,0.0,0.0,0.0,0.0
hsa-miR-10400-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10401-3p,1.94,5.62,3.82,4.21,1.42,1.45,2.52,4.97,2.93,46.45,1.69,0.0,8.91,3.85,0.0,8.14,3.8,2.43,2.68,0.46,3.24,0.0,17.93,1.42,9.0,2.39,0.0,3.15,19.8,4.68,7.15,0.0,5.83,0.63,2.01,0.0,0.85,2.02,2.5,0.64,0.33,0.17,0.48,3.46,0.75,3.49,0.0,0.89,0.26,4.85,0.46,5.9,0.75,1.43,15.1,1.49,0.0,0.31,2.77,41.6,0.0,6.52,1.19,1.27,1.94,0.96,4.64,9.22,6.06,1.12,9.0,2.17,5.38,9.4,0.6,0.25,0.28,1.11,0.46,0.54,0.0,1.94,2.44,1.52,0.71,0.25,1.03,0.0,11.17,3.41,5.15,0.0,2.81,4.92,2.24,0.19,8.32,9.68,5.48,2.9
hsa-miR-10401-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-105-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10527-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.11,0.4,0.13,0.15,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.15,0.0,1.68,0.0,0.0
hsa-miR-106a-3p,26.78,8.02,21.02,31.98,7.08,15.3,5.05,16.84,18.33,0.0,10.16,0.0,8.91,10.59,14.02,4.65,0.0,2.43,19.41,5.07,0.0,0.0,0.0,0.0,0.0,5.98,3.04,0.0,0.0,4.68,0.0,0.0,8.02,17.9,11.95,9.76,25.11,17.15,28.21,25.92,23.97,18.99,30.81,0.0,24.52,20.07,23.07,17.8,20.33,2.42,16.0,11.81,6.0,12.88,6.04,20.16,6.32,30.79,16.65,0.0,5.15,0.0,7.15,0.0,23.38,14.57,0.0,12.91,10.91,26.87,15.55,10.41,9.56,25.23,20.07,25.98,41.54,27.43,20.78,31.77,0.0,25.6,16.5,12.4,28.3,18.01,27.72,24.23,7.45,9.67,12.88,21.46,16.43,19.12,23.1,28.01,5.35,6.31,7.59,6.95
hsa-miR-106a-5p,2007.29,637.82,391.8,1397.17,661.71,995.76,249.95,617.28,930.6,53.09,436.93,439.63,414.1,790.55,904.53,425.81,22.77,327.69,421.74,100.84,93.91,129.42,53.79,686.28,97.47,14.36,24.35,110.21,22.63,219.96,135.91,0.0,174.92,382.74,506.79,193.32,337.45,333.63,368.57,302.64,154.51,278.95,334.58,413.35,256.74,90.24,280.19,337.59,128.03,60.61,256.84,131.83,55.92,63.7,211.4,219.5,109.07,169.81,110.98,0.0,22.67,7.61,92.9,8.87,661.72,987.5,280.54,864.25,728.54,468.31,379.76,1126.08,258.0,602.57,293.05,267.75,379.02,346.66,167.05,401.18,0.0,1481.39,1093.7,581.66,167.67,501.97,596.24,441.22,320.21,139.95,300.19,407.74,142.68,129.46,357.63,287.21,134.26,129.25,106.63,171.48
hsa-miR-106b-3p,556.55,451.69,441.49,751.61,456.26,763.93,212.08,486.98,578.6,92.9,189.67,78.51,235.99,541.15,518.88,408.36,91.08,466.05,595.79,389.1,123.05,258.83,132.67,378.74,109.46,22.74,70.01,314.87,82.02,552.24,143.06,898.77,405.96,418.87,660.65,652.77,686.54,549.66,724.6,631.3,644.19,1032.34,926.56,1736.42,959.12,607.03,479.29,708.93,637.23,300.64,687.81,332.54,536.64,385.77,608.53,427.05,502.65,751.69,545.66,0.0,366.91,64.14,189.37,122.9,827.66,712.82,155.34,457.49,591.81,528.01,587.65,638.83,658.74,837.07,627.35,743.62,634.99,561.18,620.73,852.04,0.0,596.64,491.25,363.07,584.36,608.65,637.99,655.6,614.97,511.43,347.86,386.28,595.98,438.09,598.41,545.54,542.4,405.42,465.28,373.09
hsa-miR-106b-5p,11880.76,8766.57,5274.96,8990.68,6700.74,10353.19,383.77,4879.14,16795.6,278.71,8496.33,7881.93,5459.01,9507.76,6574.8,6166.05,258.07,3499.05,10264.61,2140.77,369.15,469.51,570.13,3001.42,782.73,71.81,353.09,1586.96,271.52,2508.46,697.41,0.0,3500.6,6424.67,6693.54,3724.42,8400.22,7577.03,8218.07,8232.59,5988.82,7238.41,9654.96,1216.41,8150.2,3895.33,9490.77,6968.78,5381.61,1532.27,8283.41,3831.08,4287.88,2912.95,5901.04,5174.59,3852.89,4794.71,3486.7,0.0,1085.29,252.21,1609.04,288.87,10878.46,11342.25,1993.89,5915.1,8941.66,6171.93,7325.14,11567.9,6499.03,9865.24,7315.84,7278.3,7990.66,10499.71,7221.1,8525.91,5755.84,10991.0,11146.57,5851.56,7595.96,9870.89,11529.73,8798.8,6066.53,4841.77,4785.07,7986.69,3782.69,2819.75,5851.23,7122.86,2588.45,2945.28,2424.17,2443.04
hsa-miR-107,25.23,1367.9,34.4,15.99,34.01,1966.99,73.22,1206.67,26.4,0.0,54.19,345.42,97.96,68.37,357.61,57.01,22.77,4.85,754.11,72.76,106.86,54.17,35.86,28.48,617.79,47.88,109.58,129.1,200.81,758.15,50.07,141.91,13.12,695.13,801.26,32.28,1865.01,13.18,10.74,1592.55,35.0,1928.02,44.66,188.52,10.98,139.35,1074.6,16.23,63.88,4.85,51.64,35.42,70.18,67.28,28.69,55.25,452.07,2301.41,1142.2,0.0,12.37,83.71,2.38,144.44,754.92,808.92,187.8,21.21,9.1,465.32,4.91,615.19,608.57,12.86,65.84,40.51,12.78,46.52,1244.98,18.7,693.28,28.84,94.71,533.59,9.2,18.34,16.77,5.87,79.43,31.29,6.44,7.15,1062.1,1059.18,1703.54,47.48,14.26,42.94,27.39,4.06
hsa-miR-10a-3p,0.0,0.0,0.0,0.0,7.08,0.66,0.0,0.83,2.2,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.15,0.0,0.12,0.0,0.0,0.37,1.73,0.0,0.12,0.66,0.2,0.0,0.0,0.0,0.0,0.38,0.48,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0,0.0,0.15,0.51,0.26,0.5,0.65,0.12,0.0,0.32,0.0,2.28,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.19,0.0,0.84,0.42,0.0
hsa-miR-10a-5p,82.28,169.28,116.58,70.7,66.6,149.94,12.62,160.67,343.93,0.0,215.08,15.7,178.11,166.58,135.56,175.67,0.0,9.71,200.83,68.61,3.24,0.0,3.59,18.51,75.72,0.0,33.48,40.93,8.49,16.38,10.73,0.0,57.58,89.36,23.79,65.31,29.2,32.13,179.32,106.34,127.1,34.18,94.07,171.8,38.8,169.39,139.76,143.91,192.7,24.24,117.45,29.52,151.24,138.85,45.3,70.18,116.18,58.47,146.13,0.0,10.31,1.09,38.11,3.8,77.34,43.42,11.59,33.2,27.59,16.42,128.5,25.8,20.31,14.35,190.15,97.06,72.92,132.23,368.91,83.26,0.0,126.39,128.31,304.62,107.53,282.6,52.03,253.28,17.38,112.64,70.86,46.5,124.25,68.28,81.35,64.91,17.23,74.1,29.08,27.81
hsa-miR-10b-3p,0.78,0.8,1.91,5.89,0.0,1.98,0.0,3.31,2.93,0.0,3.39,0.0,0.0,1.93,2.34,0.0,0.0,1.21,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15,0.0,0.0,0.0,0.0,1.46,0.63,0.95,2.63,0.63,0.22,1.95,1.68,1.68,0.15,1.82,2.31,0.0,5.36,0.66,4.33,2.11,0.0,3.2,7.87,2.25,1.67,6.04,2.99,0.79,0.62,2.77,0.0,0.0,0.0,0.0,0.0,1.21,0.53,0.0,0.0,1.52,0.0,2.46,1.08,1.19,0.0,2.18,2.8,0.46,0.9,4.06,1.03,0.0,1.3,0.0,3.54,0.0,3.13,2.4,6.61,1.24,1.14,0.0,0.0,4.41,1.09,2.07,0.78,0.0,2.95,0.0,1.16
hsa-miR-10b-5p,184.35,328.13,225.52,143.92,138.86,319.66,30.3,287.11,318.27,0.0,335.31,125.61,204.82,243.62,320.21,253.62,15.18,18.21,344.75,132.62,9.71,3.01,0.0,17.09,75.72,0.0,39.57,40.93,14.14,14.04,28.61,0.0,66.32,130.2,41.66,86.34,60.59,78.5,352.46,170.38,186.15,61.16,210.45,243.86,81.22,304.14,265.68,302.97,263.18,55.76,191.49,53.13,167.75,188.23,55.87,140.36,143.84,107.61,189.6,0.0,56.69,5.44,33.35,13.94,158.31,75.85,20.87,65.49,55.48,55.6,272.54,48.14,53.75,57.88,330.63,210.17,116.34,227.69,742.81,141.72,0.0,276.12,277.4,606.46,269.54,546.94,97.2,427.28,51.51,205.37,164.91,118.03,250.9,104.33,142.88,105.16,11.88,101.88,89.35,53.3
hsa-miR-11399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-11400,0.0,0.8,1.91,0.84,25.51,1.32,0.0,0.28,6.6,0.0,16.94,0.0,4.45,0.96,0.0,2.33,0.0,0.0,0.67,4.6,0.0,0.0,0.0,0.0,0.0,0.0,6.09,6.3,0.0,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.07,0.05,13.02,1.12,1.02,0.05,0.0,0.0,0.87,0.0,0.2,0.26,2.42,0.46,0.0,0.75,0.95,0.0,0.0,0.0,0.62,0.0,0.0,3.09,0.0,0.0,0.0,0.55,0.0,0.0,0.0,5.15,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,5.33,0.0,0.24,0.0,0.0,1.22,0.25,0.0,0.17,1.03,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.17,0.1,0.0,0.0,0.0,0.0
hsa-miR-11401,6.21,5.62,1.91,1.68,8.5,3.03,0.0,3.59,4.4,0.0,5.08,0.0,0.0,7.7,2.34,3.49,0.0,1.21,3.35,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.79,2.96,0.0,5.85,1.35,3.85,1.79,3.34,4.38,4.92,0.0,1.8,2.74,1.32,2.07,4.49,0.0,1.83,3.94,2.25,1.43,0.0,7.47,1.58,2.49,2.77,0.0,0.0,0.0,0.0,0.0,2.6,0.05,0.0,0.0,4.85,0.37,0.82,1.73,1.19,2.97,3.08,1.78,2.4,2.31,0.0,4.8,0.0,4.86,0.0,2.28,0.0,2.62,7.87,0.73,0.0,5.69,0.0,0.0,1.6,1.09,1.21,2.28,2.97,0.0,2.53,2.32
hsa-miR-1178-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1179,0.39,1.6,1.91,0.0,2.83,0.92,0.0,1.1,3.67,0.0,1.69,0.0,0.0,0.0,0.0,1.16,0.0,0.0,1.34,0.46,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.71,0.0,1.27,0.0,1.14,0.52,0.59,1.32,0.37,1.73,0.9,1.75,1.32,2.36,1.32,0.0,3.2,0.0,0.38,0.0,3.02,0.0,0.79,0.31,3.7,0.0,0.0,0.0,0.0,0.0,1.21,0.48,0.0,0.0,0.3,0.0,0.82,1.08,0.0,0.0,0.68,0.0,0.67,0.5,0.0,1.03,0.0,0.0,0.0,1.77,0.0,1.35,0.0,4.4,0.0,0.57,0.0,0.0,0.0,0.0,0.69,0.44,0.0,0.84,0.0,0.0
