miRNA,SRR30020836,SRR30020837,SRR30020838,SRR30020839,SRR30020840,SRR30020841,SRR30020842,SRR30020843,SRR30020844,SRR30020845,SRR30020846,SRR30020847,SRR30020848,SRR30020849,SRR30020850,SRR30020851,SRR30020852,SRR30020853,SRR30020854,SRR30020855,SRR30020856,SRR30020857,SRR30020858,SRR30020859,SRR30020860,SRR30020861,SRR30020862,SRR30020863,SRR30020864,SRR30020865,SRR30020866,SRR30020867,SRR30020868,SRR30020869,SRR30020870,SRR30020871,SRR30020872,SRR30020873
hsa-miR-18a-3p,0.0,0.0,4.92,0.0,0.0,0.0,0.0,0.4,3.84,0.0,0.0,4.29,0.0,0.0,0.0,0.51,0.48,5.39,5.27,6.33,0.0,10.05,0.94,0.72,2.26,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.38,0.0,4.17,0.0,0.0
hsa-miR-18a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0
hsa-miR-18b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,3.32,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0
hsa-miR-1908-5p,0.0,0.0,0.0,1.29,0.0,0.0,1.37,0.0,0.55,0.31,1.56,0.0,0.0,0.0,1.85,0.51,0.0,0.0,0.0,0.84,2.13,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,2.74,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,3.91,7.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.77,3.74,0.0,0.0,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0
hsa-miR-191-5p,0.0,2.61,5.62,0.65,0.0,1.62,3.77,0.4,30.43,6.92,7.43,50.35,6.74,6.68,7.87,13.18,3.39,6.1,14.68,10.54,9.25,17.78,28.06,1.44,0.75,0.0,2.38,3.77,3.8,2.69,8.02,9.01,14.05,3.4,3.13,3.33,5.62,3.26
hsa-miR-1911-5p,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,3.04,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
hsa-miR-1913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.0
hsa-miR-1914-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.4,2.74,0.0,0.0,1.76,0.0,0.0,0.0,1.01,0.0,0.47,0.0,0.42,0.0,0.77,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,2.04
hsa-miR-193a-5p,0.83,0.0,0.7,0.0,0.0,0.54,0.34,0.0,2.47,0.31,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.38,9.7,0.71,0.77,0.0,3.61,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.75,0.52,0.14,3.61,0.0
hsa-miR-193b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-193b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.2,0.0,0.39,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-194-5p,6.65,43.74,40.05,3.23,4.8,18.88,33.6,19.07,283.22,13.53,11.73,267.93,13.1,22.41,30.54,63.39,20.85,27.2,58.74,58.2,46.25,136.07,106.62,21.65,2.26,9.4,6.35,32.05,1.27,11.31,19.42,23.23,62.02,27.55,18.76,13.88,7.63,67.57
hsa-miR-195-5p,13.31,29.38,240.29,5.16,4.2,57.72,68.23,216.14,1071.76,30.83,10.95,1075.24,30.33,23.59,204.05,29.41,13.09,18.76,294.44,172.07,44.83,778.56,13.09,36.8,3.76,0.94,34.95,186.67,11.4,5.92,70.5,2.84,213.46,149.45,10.94,11.38,42.97,20.35
hsa-miR-196a-5p,1.66,0.0,11.94,0.0,0.6,0.54,5.14,5.56,7.95,6.29,0.0,16.98,0.0,1.18,0.46,3.55,0.97,153.37,5.65,2.95,0.0,64.17,0.0,0.0,0.75,0.0,0.0,0.63,41.8,27.99,28.71,0.0,0.0,0.0,0.0,199.93,2.41,0.0
hsa-miR-196b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-196b-5p,13.31,263.11,1575.24,8.39,10.8,298.29,306.86,1235.67,2345.04,95.0,33.25,6837.6,251.22,61.73,791.67,331.65,72.75,292.2,1988.06,852.33,125.94,7318.58,42.09,102.46,35.38,17.86,197.79,417.96,60.8,28.53,516.27,74.42,503.67,592.51,105.77,279.76,295.18,94.84
hsa-miR-197-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.06,0.0,0.0,0.94,0.0,0.59,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.38,0.0,0.0,0.0,0.0
hsa-miR-197-5p,0.0,0.0,2.81,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,4.27,0.0,0.0,2.08,0.83,0.0,0.0
hsa-miR-1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.14,0.0,0.0
hsa-miR-199a-3p,4.16,68.55,68.15,11.62,0.6,37.22,168.69,392.95,1775.84,30.2,4.3,1665.35,18.35,31.06,202.2,64.4,4.36,30.72,902.53,153.09,6.4,2300.88,5.61,71.43,6.02,0.0,41.31,96.79,17.73,3.23,95.82,25.12,81.2,77.74,20.32,2.64,46.59,15.47
hsa-miR-199a-5p,0.0,0.0,4.22,0.0,0.0,0.0,0.34,7.15,24.95,0.0,2.35,15.22,0.37,0.39,4.63,0.51,0.0,0.0,3.77,4.64,2.13,25.51,0.0,0.0,0.0,0.0,0.0,6.91,0.0,0.0,5.91,0.0,2.06,1.51,0.0,0.0,1.61,0.81
hsa-miR-199b-3p,2.5,20.89,123.66,1.94,3.0,10.79,45.6,19.87,707.65,78.95,82.53,56.79,17.97,0.0,43.96,24.34,2.42,0.7,36.9,114.29,25.61,113.65,0.0,7.22,4.52,0.0,10.33,14.46,1.9,0.0,31.66,5.21,17.13,22.64,4.17,18.88,19.28,94.03
hsa-miR-199b-5p,0.0,4.57,13.35,0.0,0.0,0.0,0.69,8.34,29.06,0.63,0.39,26.73,3.0,0.0,9.72,2.54,0.0,1.64,7.53,9.7,1.42,45.62,0.0,0.72,1.51,0.0,0.0,5.03,0.0,0.0,1.27,0.0,1.37,10.57,0.0,0.14,4.42,0.81
hsa-miR-19a-3p,0.0,0.0,3.51,0.0,0.0,0.54,0.0,0.0,2.47,0.0,0.0,7.03,0.0,0.0,1.39,0.0,1.45,1.17,1.88,1.69,0.0,2.32,3.74,0.0,0.0,0.0,0.0,0.0,3.17,0.0,0.84,0.0,0.0,0.0,0.0,1.67,0.0,0.0
hsa-miR-19a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19b-3p,0.0,1.31,7.73,0.0,0.0,1.08,0.34,1.99,12.06,0.31,3.91,91.33,0.0,0.39,6.94,3.04,0.97,6.8,7.15,5.06,1.42,18.56,5.61,2.16,0.0,0.0,0.0,1.26,0.63,0.0,1.69,0.47,1.37,3.02,3.65,3.47,1.2,2.85
hsa-miR-200a-3p,0.0,16.98,6.32,1.94,2.4,8.09,4.11,0.4,24.95,7.55,7.43,38.64,4.49,5.9,0.46,21.3,0.48,0.47,3.01,15.6,11.38,13.92,35.54,0.72,0.75,0.0,5.56,3.77,3.17,2.69,4.64,2.84,5.82,3.4,3.65,2.5,0.0,11.8
hsa-miR-200a-5p,0.0,11.1,6.32,8.39,0.6,5.93,15.43,1.99,21.66,3.46,9.0,47.81,14.23,10.62,10.18,26.88,8.24,5.63,10.54,22.35,17.08,34.02,43.02,3.61,0.0,0.0,0.0,1.89,0.0,8.08,10.55,0.0,30.15,10.19,4.69,2.22,1.61,10.58
hsa-miR-200b-3p,0.83,9.14,7.73,5.81,0.6,2.16,3.43,0.0,29.34,10.07,5.08,75.13,10.48,3.54,1.39,15.72,2.91,1.88,12.05,13.92,14.94,19.33,30.86,2.89,0.75,0.0,8.74,3.77,0.0,0.54,15.2,0.0,3.43,10.57,3.13,2.92,0.0,14.25
hsa-miR-200b-5p,13.31,47.66,63.23,18.07,8.4,24.27,25.71,6.36,106.38,19.19,16.04,185.58,48.67,30.67,21.28,84.69,29.1,18.53,61.75,82.66,79.69,95.1,243.17,14.43,0.0,1.88,7.94,11.94,16.47,19.92,40.95,36.5,41.46,49.06,32.83,12.5,12.45,47.63
hsa-miR-200c-3p,280.34,2312.53,3059.84,660.36,334.23,827.98,1609.38,556.25,6338.15,1633.48,698.19,12211.05,2260.98,1449.3,596.41,2321.56,728.95,416.02,3016.36,3726.04,2742.23,3803.87,24774.98,665.96,167.88,169.16,985.0,1243.19,939.82,1274.28,2548.43,1904.94,2501.55,2336.84,1844.49,590.63,309.64,2445.98
hsa-miR-200c-5p,3.33,5.88,16.86,7.75,3.0,16.18,11.66,3.58,75.95,13.84,12.91,108.11,7.86,16.12,31.0,53.25,18.43,9.85,31.63,21.93,12.81,39.43,47.7,4.33,3.01,0.0,4.77,7.54,13.93,10.77,21.11,12.32,19.53,14.34,6.77,3.89,5.22,14.25
hsa-miR-203a-3p,0.0,0.0,0.7,0.0,0.0,0.54,0.0,0.0,1.1,0.31,1.17,6.24,3.0,2.75,0.46,2.54,4.85,1.41,1.88,2.95,7.12,9.28,9.35,1.44,0.0,0.0,0.0,2.51,0.0,0.0,1.27,0.0,2.06,1.13,0.0,0.42,0.0,2.44
hsa-miR-203b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,8.78,0.0,1.57,0.0,0.0,0.0,0.7,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-204-5p,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.77,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-205-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,4.56,0.97,0.0,0.38,1.27,0.0,0.77,0.0,0.0,0.0,0.0,1.59,1.26,0.0,0.0,0.84,0.0,0.0,0.0,0.0,1.11,0.0,0.81
hsa-miR-206,3.33,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.34,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.88,0.0,0.0,0.0,0.0,0.0,0.7,0.38,0.0,0.0,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.14,0.0,0.0
hsa-miR-20b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-21-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-21-5p,12.48,33.3,43.56,20.01,6.6,22.12,39.09,55.63,172.18,43.09,26.99,230.66,61.03,42.46,44.42,51.22,32.49,9.85,76.06,91.52,34.86,167.0,404.03,27.42,12.8,0.0,43.69,23.88,11.4,30.69,46.43,42.66,45.23,73.97,18.76,8.89,17.67,28.9
hsa-miR-210-3p,0.0,0.0,0.7,0.0,0.0,0.0,1.37,0.0,0.0,0.0,1.96,4.68,1.87,0.39,0.0,2.03,0.0,0.7,0.0,0.42,0.71,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2110,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,1.01,0.0,0.0,0.75,0.0,0.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0
hsa-miR-2114-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-214-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,2.64,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-217-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,2.5,16.98,7.03,5.16,2.4,1.08,6.51,18.28,59.5,8.18,8.21,91.72,8.99,10.62,17.58,25.86,3.39,19.46,21.84,81.4,18.5,32.47,15.9,0.0,0.0,1.88,3.97,8.8,0.0,3.77,8.44,5.69,23.64,20.38,5.21,10.83,10.04,32.56
hsa-miR-219a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-22-3p,0.0,0.0,1.41,0.0,0.0,0.0,0.0,1.99,3.29,0.94,0.0,8.78,0.37,0.0,3.7,4.06,0.0,0.94,1.13,0.42,0.0,0.77,0.0,0.0,0.75,0.94,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-22-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-221-3p,3.33,20.89,11.94,23.88,0.0,0.54,20.57,3.58,76.5,4.4,25.03,178.95,12.73,0.0,7.4,6.09,4.85,39.63,567.43,15.18,15.65,96.64,12.16,5.77,5.27,0.0,5.56,22.0,0.0,3.77,1.27,0.0,4.11,14.72,3.65,43.32,2.41,4.88
hsa-miR-221-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-222-3p,0.0,0.0,10.54,5.81,0.0,0.0,9.26,13.51,51.55,10.07,18.77,63.42,2.62,0.0,4.16,0.0,2.42,26.03,6.4,15.18,6.4,38.66,6.55,4.33,0.0,0.0,5.56,1.89,0.0,10.23,0.0,3.79,4.11,9.43,2.61,22.77,0.0,3.26
hsa-miR-223-3p,3.33,10.45,43.56,0.0,13.2,16.72,70.63,89.79,269.24,34.29,15.65,269.88,67.39,11.4,308.15,88.24,338.04,9.85,66.65,104.59,7.83,166.23,10.29,20.2,0.0,0.94,42.9,17.6,0.63,0.54,15.62,23.7,14.39,32.08,9.38,12.22,23.29,75.71
hsa-miR-223-5p,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.79,2.74,0.0,0.0,2.54,0.0,0.0,2.78,0.0,0.97,0.0,1.51,2.95,0.0,6.19,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,2.85
hsa-miR-224-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-224-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,0.0,5.07,0.0,0.39,1.85,0.51,0.0,0.0,0.75,2.95,0.0,2.32,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.42,0.0,2.85
hsa-miR-2277-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0
hsa-miR-2278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.94,0.0,4.68,0.0,0.0,0.0,2.54,0.97,1.17,0.38,3.37,0.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-23a-3p,45.75,339.5,1124.87,73.59,55.2,261.07,496.46,735.84,2896.68,232.46,66.1,5168.16,515.17,182.44,1107.68,752.05,351.14,196.52,1497.82,1420.83,309.51,3723.46,1385.12,176.77,55.71,42.29,359.05,323.05,60.16,176.58,494.74,229.88,557.12,639.31,256.87,67.34,358.24,339.48
hsa-miR-23a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-23b-3p,0.0,8.49,4.92,0.0,0.6,2.7,4.11,19.07,38.11,5.66,0.0,30.44,0.37,1.57,7.87,9.64,0.97,1.64,19.96,21.93,2.13,34.02,38.35,0.0,0.0,0.0,2.38,3.14,0.0,7.0,3.38,4.74,2.74,4.91,0.0,0.42,3.61,4.48
hsa-miR-23b-5p,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.7,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,3.08,1.13,0.0,0.0,0.0,0.0
hsa-miR-24-3p,0.0,9.79,8.43,3.87,0.0,1.08,7.54,1.99,92.12,5.35,0.0,56.2,0.0,5.11,10.64,15.21,4.36,0.7,36.52,14.34,5.69,42.52,7.48,3.61,0.0,0.0,5.56,5.03,0.0,0.0,1.69,0.0,11.99,2.26,3.65,4.3,3.21,1.63
hsa-miR-25-3p,0.0,1.31,2.81,0.0,0.0,0.0,4.8,8.74,13.16,0.31,1.17,21.08,0.37,0.0,3.24,2.54,2.42,4.22,9.41,4.22,2.13,11.6,1.87,0.0,0.0,0.0,0.79,4.4,0.0,2.15,2.11,3.32,3.43,2.26,5.73,3.05,0.8,2.85
hsa-miR-25-5p,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-5p,0.83,7.18,14.05,0.0,3.0,5.39,10.97,4.37,34.82,5.66,0.39,49.96,13.48,3.15,14.34,15.72,3.39,3.28,29.75,50.19,20.63,78.09,69.21,1.44,0.0,1.88,7.94,10.06,8.23,1.08,13.09,6.16,23.64,12.83,2.08,3.33,3.21,8.96
hsa-miR-26b-3p,0.0,0.65,0.7,0.0,0.0,0.0,0.0,0.0,4.11,0.0,0.0,2.34,0.75,0.0,0.0,0.51,0.0,0.23,1.51,0.42,4.27,0.0,10.29,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81
hsa-miR-26b-5p,0.0,0.65,2.81,0.0,1.2,1.08,5.14,3.58,15.35,0.31,0.39,25.17,0.0,5.5,5.09,3.04,0.97,0.0,8.28,12.65,0.0,17.78,14.03,0.0,0.0,2.82,0.0,2.51,0.0,0.0,3.8,0.0,0.0,4.53,3.13,0.56,0.0,1.22
hsa-miR-27a-3p,0.0,0.0,1.41,0.0,0.0,2.7,1.37,0.0,7.95,0.63,0.0,6.63,1.12,0.0,0.0,0.0,0.0,0.47,1.51,0.84,0.0,3.87,3.74,2.16,0.0,0.0,0.0,5.03,0.0,0.0,0.0,2.84,0.34,6.42,0.52,0.42,0.0,0.81
hsa-miR-27b-3p,1.66,5.88,30.21,0.0,0.6,8.63,3.09,17.88,46.34,6.29,6.26,78.64,0.0,1.97,10.64,6.59,0.0,3.99,26.73,15.6,1.42,57.99,7.48,2.89,0.75,0.0,13.5,6.29,0.0,0.0,5.91,0.47,9.59,9.81,5.73,0.97,9.24,10.18
hsa-miR-27b-5p,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.48,0.0,0.75,0.0,0.0,3.09,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-28-3p,2.5,37.21,41.45,8.39,6.0,7.55,36.69,41.32,226.2,6.92,14.08,220.12,36.69,10.22,58.76,61.36,28.61,22.51,78.32,123.15,23.48,334.77,155.25,7.94,3.01,5.64,10.33,13.2,15.83,23.69,28.71,7.58,47.28,45.29,28.66,12.63,42.97,43.55
hsa-miR-28-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.37,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0
