miRNA,SRR29300460,SRR29300461,SRR29300462,SRR29300463,SRR29300464,SRR29300465,SRR29300466,SRR29300467,SRR29300468,SRR29300469,SRR29300470,SRR29300471,SRR29300472,SRR29300473,SRR29300474,SRR29300475,SRR29300476,SRR29300477,SRR29300478,SRR29300479,SRR29300480,SRR29300481,SRR29300482,SRR29300483,SRR29300484,SRR29300485,SRR29300486,SRR29300487
hsa-miR-4787-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,1.35,0.91,0.0,6.98,0.0,9.65,1.42,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4796-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0
hsa-miR-483-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,1.88,0.0,0.0,0.0,0.0
hsa-miR-484,0.0,481.56,1.8,0.95,0.0,1.35,0.87,1.33,5.67,15.11,11.13,18.86,2.73,12.86,45.38,10.5,14.47,236.66,119.6,43.99,29.38,43.61,136.97,133.44,212.55,70.39,188.11,146.89
hsa-miR-485-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,382.21,4.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-485-5p,0.0,0.0,0.0,0.0,3.11,0.0,0.44,0.0,1.89,3.02,0.0,0.0,0.91,0.0,3.49,1.75,0.0,0.0,28.42,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0
hsa-miR-486-3p,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-486-5p,0.0,0.0,0.0,0.0,6.21,0.0,1.31,3.98,0.0,0.0,0.0,14.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.59,3.92,3.96,627.03,546.91,772.28,2.2,45.6,552.11
hsa-miR-487a-5p,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-487b-3p,603.17,1049.23,0.0,696.99,3.11,780.35,1912.96,754.07,7.55,828.08,1248.66,1851.05,1886.91,489.91,38.4,1609.72,0.0,325.94,724.69,1828.54,2275.78,1611.73,9.13,1563.68,1029.71,576.31,396.17,2.53
hsa-miR-487b-5p,0.0,0.0,0.0,0.0,515.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-490-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,1.88,0.0,2.2,0.0,0.0
hsa-miR-490-5p,866.9,2892.55,718.26,551.86,0.0,1654.01,3362.95,2590.14,610.02,480.53,0.0,1658.4,3128.46,1721.74,677.25,7.0,4.82,228.16,867.97,1225.31,835.3,1903.15,1308.86,1028.04,947.05,3468.86,8.55,764.85
hsa-miR-491-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-493-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-494-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-495-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,258.74,0.0,1.86,925.52,452.38,2734.99,171.06,8.75,2.41,1.42,11.84,469.18,0.0,0.0,0.0,0.0,370.79,0.0,0.0,0.0
hsa-miR-495-5p,0.0,0.0,175.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.19,0.0,185.69,241.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-496,0.0,0.0,0.0,0.0,0.0,1.35,327.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,8.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0
hsa-miR-497-5p,443.89,0.0,1.8,0.0,0.0,0.0,0.0,1.33,0.0,0.0,25.98,26.94,8.19,16.72,52.36,14.0,31.35,24.09,691.54,441.95,1.96,539.22,6.09,3.76,0.0,0.0,8.55,0.0
hsa-miR-499a-5p,0.0,0.0,3.59,0.0,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.0,0.91,0.0,3.49,0.0,0.0,0.0,0.0,0.0,1.96,0.0,3.04,15.04,0.0,13.2,0.0,0.0
hsa-miR-5001-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09,0.0,0.0,2.2,0.0,0.0
hsa-miR-500a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-500b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.0,0.0,0.0,0.0
hsa-miR-501-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,1.29,3.49,0.0,0.0,0.0,1.18,0.0,0.98,0.0,0.0,0.0,0.0,0.0,5.7,2.53
hsa-miR-501-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0
hsa-miR-5010-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
hsa-miR-503-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-503-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,6.98,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
hsa-miR-505-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.59,2.69,1.82,1.29,125.68,3.5,802.97,1.42,4.74,4.19,0.98,0.0,3.04,3.76,0.0,0.0,2.85,0.0
hsa-miR-505-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71,0.0,0.0,0.0,3.49,0.0,2.41,0.0,1.18,0.0,0.0,0.0,0.0,3.76,0.0,0.0,2.85,0.0
hsa-miR-5187-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0
hsa-miR-5189-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,3.04,0.0,4.72,0.0,0.0,5.07
hsa-miR-532-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,3.64,594.06,6.98,0.0,0.0,0.0,8.29,4.19,0.0,3.96,3.04,9.4,2.36,2.2,5.7,5.07
hsa-miR-532-5p,5.22,0.0,3.59,2.86,3.11,2.7,1.31,1.33,7.55,0.0,14.84,14.82,5.46,11.57,31.42,22.75,4.82,9.92,339.85,8.38,0.98,9.91,12.18,5.64,11.81,11.0,14.25,15.2
hsa-miR-539-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,682.78,3.49,0.0,0.0,0.0,4.74,0.0,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0
hsa-miR-541-5p,0.0,0.0,0.0,682.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-542-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
hsa-miR-542-5p,960.9,0.0,0.0,0.0,0.0,557.2,0.44,0.0,1048.17,0.0,0.0,2.69,398.68,12.86,6.98,3.5,4.82,0.0,78.15,0.0,178.22,5.95,9.13,1.88,302.3,0.0,0.0,10.13
hsa-miR-543,0.0,0.0,0.0,0.0,649.12,0.0,0.0,0.0,3.78,205.51,0.0,1.35,0.91,0.0,94.26,1.75,0.0,1.42,9.47,0.0,195.85,0.0,0.0,0.0,0.0,0.0,430.38,0.0
hsa-miR-548an,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,3.49,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-550a-3-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0
hsa-miR-550a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-551b-3p,0.0,0.0,127.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-556-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0
hsa-miR-5581-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
hsa-miR-5588-5p,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,113.32,9.07,0.0,6.74,0.0,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,16.53,0.0,0.0,0.0
hsa-miR-574-3p,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,11.13,9.43,1.82,6.43,17.45,7.0,16.88,8.5,104.2,333.03,1.96,9.91,9.13,9.4,7.09,0.0,8.55,15.2
hsa-miR-574-5p,0.0,0.0,0.0,0.0,0.0,1.35,0.44,0.0,0.0,0.0,1.86,4.04,2.73,2.57,3.49,5.25,4.82,1.42,152.75,2.09,0.0,0.0,3.04,0.0,2.36,0.0,5.7,2.53
hsa-miR-576-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-576-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,2.69,0.91,1.29,0.0,7.0,2.41,0.0,1.18,6.28,1.96,3.96,9.13,13.16,7.09,2.2,17.1,7.6
hsa-miR-577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-579-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.0,0.0,0.0
hsa-miR-582-5p,0.0,0.0,0.0,0.95,0.0,0.0,0.44,0.0,1068.95,0.0,502.8,211.51,435.09,2.57,0.0,0.0,834.32,0.0,14.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-584-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,3.04,1.88,2.36,2.2,8.55,2.53
hsa-miR-584-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,2.36,0.0,2.85,5.07
hsa-miR-589-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0
hsa-miR-589-5p,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
hsa-miR-590-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57,1.35,0.0,0.0,3.49,1.75,2.41,1.42,2.37,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-590-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-592,2.61,0.0,0.0,0.0,0.0,1.35,0.0,623.97,0.0,465.42,588.15,0.0,0.0,0.0,0.0,0.0,2.41,0.0,2.37,245.06,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-597-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-615-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57,16.17,3.64,5.14,31.42,3.5,12.06,2.83,105.39,0.0,0.0,0.0,0.0,1.88,0.0,0.0,2.85,0.0
hsa-miR-615-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-625-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,4.04,0.91,0.0,6.98,0.0,0.0,0.0,3.55,0.0,0.0,0.0,3.04,1.88,0.0,0.0,0.0,0.0
hsa-miR-629-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.0,0.0,0.0
hsa-miR-629-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,1.35,1.82,1.29,0.0,3.5,2.41,0.0,0.0,0.0,0.98,0.0,0.0,0.0,2.36,0.0,2.85,0.0
hsa-miR-636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,0.0,2.09,0.98,5.95,12.18,11.28,9.45,0.0,8.55,10.13
hsa-miR-641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6501-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0
hsa-miR-6511a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.85,0.0
hsa-miR-6511b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,1.88,0.0,0.0,0.0,0.0
hsa-miR-6513-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6514-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0
hsa-miR-6514-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-652-3p,1595.4,9.57,190.34,5.73,3.11,1.35,1837.03,3.98,3.78,3.02,14.84,277.52,6.37,12.86,52.36,21.0,337.59,477.57,1075.2,814.78,746.19,83.26,1311.9,135.32,434.55,48.39,564.33,1213.13
hsa-miR-652-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6529-5p,2.61,1451.06,296.28,535.63,0.0,845.27,1478.35,856.3,1788.51,1589.68,4202.41,1570.83,1894.19,1019.67,415.43,1.75,2811.6,267.83,857.32,2576.3,1305.34,1167.66,3.04,2257.18,1535.11,0.0,444.63,0.0
hsa-miR-655-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,174.55,0.0,0.0,333.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-656-3p,0.0,350.81,0.0,0.0,1198.86,1.35,0.0,0.0,0.0,507.73,0.0,385.3,302.2,3.86,3.49,794.36,2.41,0.0,254.59,385.4,218.37,0.0,0.0,0.0,0.0,1157.02,0.0,0.0
hsa-miR-660-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-660-5p,0.0,548.53,0.0,0.95,760.94,788.46,304.57,0.0,0.0,556.08,3.71,511.93,38.23,574.77,31.42,3.5,7.23,7.09,258.14,297.43,0.98,535.26,0.0,838.22,0.0,2138.07,598.54,2.53
hsa-miR-664a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0
hsa-miR-664a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-664b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0
hsa-miR-668-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,1.42,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-671-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-671-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,2.57,0.0,1.75,0.0,1.42,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6724-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6738-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0
hsa-miR-6747-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-675-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6755-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-676-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6780b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
hsa-miR-6800-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
hsa-miR-6802-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,3.76,0.0,0.0,5.7,2.53
hsa-miR-6803-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,1.88,0.0,0.0,2.85,0.0
hsa-miR-6842-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,5.07
hsa-miR-6873-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.0,2.2,0.0,0.0
hsa-miR-6881-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6882-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7-1-3p,2.61,0.0,0.0,504.12,9.32,0.0,0.87,0.0,1.89,172.27,3.71,475.56,465.13,651.92,125.68,1.75,810.2,0.0,530.49,337.22,226.21,1052.68,700.09,625.85,2.36,0.0,0.0,5.07
hsa-miR-7-5p,1861.74,3205.09,1149.21,27.69,1003.19,750.6,2108.44,3176.94,1193.6,1296.52,0.0,780.03,365.91,1361.71,603.94,1263.28,31.35,456.31,14.21,0.0,1791.05,894.08,54.79,1144.57,793.53,15.4,832.25,0.0
hsa-miR-708-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,1.29,3.49,0.0,2.41,0.0,21.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
