miRNA,SRR17622163,SRR17622164,SRR17622165,SRR17622166,SRR17622167,SRR17622168,SRR17622169,SRR17622170,SRR17622171,SRR17622172,SRR17622173,SRR17622174,SRR17622175,SRR17622176,SRR17622177,SRR17622178,SRR17622179,SRR17622180,SRR17622181
hsa-miR-3922-3p,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.69,0.0,0.0
hsa-miR-3928-3p,0.0,0.41,0.25,0.0,0.17,0.56,0.47,0.0,0.74,0.16,0.0,0.0,0.0,0.13,0.89,0.0,0.0,0.0,0.0
hsa-miR-3929,0.26,0.0,0.0,0.0,0.0,0.56,0.0,0.85,0.19,0.0,0.0,0.29,0.0,0.13,1.77,0.0,0.0,0.0,0.0
hsa-miR-3934-5p,0.26,0.41,0.25,0.0,1.17,0.19,0.16,0.57,1.12,0.48,0.68,0.0,0.0,0.54,0.0,0.59,0.34,0.85,0.18
hsa-miR-3936,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3938,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3939,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3940-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3942-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3942-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.35
hsa-miR-3944-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3944-5p,0.26,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3960,0.51,0.0,0.74,1.11,0.0,0.19,1.1,6.51,0.93,0.16,0.68,3.76,1.73,0.0,5.32,1.77,0.69,1.06,1.58
hsa-miR-409-3p,82.28,121.97,168.55,129.75,118.27,114.75,37.14,96.24,57.81,51.03,64.68,49.7,71.76,20.14,68.25,57.66,111.77,57.2,100.65
hsa-miR-409-5p,8.23,3.72,5.67,3.99,8.54,3.56,1.89,1.13,7.62,7.27,2.03,0.0,2.38,1.61,0.44,0.3,3.1,2.33,2.64
hsa-miR-410-3p,4.11,4.55,5.17,2.66,4.36,6.94,3.15,5.66,5.58,4.36,2.48,1.44,4.55,2.68,0.0,0.0,3.1,1.27,8.27
hsa-miR-410-5p,0.0,0.0,0.25,0.22,0.34,0.0,0.16,0.57,0.0,0.32,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.21,0.0
hsa-miR-411-3p,2.31,3.31,4.93,0.0,2.68,6.94,0.63,2.83,3.72,0.97,2.7,0.58,2.82,0.13,0.0,0.59,3.45,1.27,2.64
hsa-miR-411-5p,29.06,28.94,68.01,24.58,38.7,40.5,30.53,35.95,43.12,55.55,29.52,21.67,21.9,15.44,15.95,16.86,55.88,14.19,33.78
hsa-miR-412-5p,0.26,0.0,0.0,0.0,3.02,5.25,1.57,0.85,0.0,0.32,0.23,0.0,0.0,0.27,0.0,0.0,0.0,0.64,1.94
hsa-miR-421,9.51,3.72,5.17,7.31,8.38,6.75,4.72,3.11,6.51,4.36,1.8,0.0,4.77,2.28,0.0,2.37,5.86,2.12,1.58
hsa-miR-423-3p,712.79,613.98,795.19,134.4,748.66,189.37,627.64,709.09,156.32,16.31,495.61,175.39,187.1,40.67,196.32,283.88,560.92,44.28,567.81
hsa-miR-423-5p,4580.65,1946.55,521.42,464.33,1743.75,40.87,1237.96,2232.87,425.09,328.64,265.5,213.53,1831.98,6.71,1643.69,1968.26,710.98,1232.15,2265.45
hsa-miR-424-3p,55.03,61.19,68.5,36.98,84.43,77.62,67.04,55.77,41.82,11.79,51.16,24.27,48.78,7.25,23.93,39.03,11.73,28.6,32.38
hsa-miR-424-5p,17.74,7.03,16.26,9.08,31.66,50.62,38.72,11.32,19.89,9.04,9.92,1.16,16.04,9.4,3.55,8.87,5.52,4.87,10.91
hsa-miR-425-3p,10.54,3.31,6.41,3.54,6.87,7.87,8.03,9.06,5.95,5.33,3.16,0.58,2.38,2.28,0.0,1.77,6.55,2.12,3.7
hsa-miR-425-5p,213.17,20.67,62.84,76.83,40.88,27.56,54.61,137.29,39.4,12.92,12.62,7.51,47.91,6.98,24.37,24.25,36.22,37.5,57.54
hsa-miR-4284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4286,1.29,0.0,0.25,0.22,1.51,0.0,0.31,0.0,0.37,0.65,0.0,0.0,0.43,0.27,0.0,0.0,0.0,0.21,0.0
hsa-miR-429,34.71,14.88,160.42,248.66,558.52,615.93,631.89,229.0,387.54,83.66,6.54,69.06,424.06,14.77,0.44,147.56,129.36,156.14,12.84
hsa-miR-4306,1.03,1.65,1.23,1.33,0.34,0.37,1.57,3.11,0.56,0.0,0.0,0.0,1.08,0.13,0.89,2.37,0.34,0.21,0.7
hsa-miR-431-3p,0.51,0.0,0.25,0.22,0.17,0.0,1.1,0.57,0.93,0.48,0.0,0.0,0.22,0.54,0.0,0.0,0.69,0.0,0.0
hsa-miR-431-5p,1.03,0.41,0.25,0.22,0.5,0.56,0.79,0.0,0.37,0.32,0.0,0.0,0.43,0.13,0.0,0.0,0.34,0.85,0.88
hsa-miR-4311,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-432-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
hsa-miR-432-5p,12.6,14.47,21.68,7.09,15.41,25.5,10.86,10.76,10.97,17.28,15.1,5.49,10.62,8.86,1.77,3.84,25.18,5.51,11.26
hsa-miR-4324,0.26,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4326,3.6,2.07,3.7,4.21,4.69,0.0,0.63,2.26,0.56,0.65,0.68,0.0,1.08,1.21,0.0,1.18,1.03,1.48,2.11
hsa-miR-4329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-433-3p,6.69,11.99,14.54,5.09,5.86,7.12,2.05,6.79,3.72,2.75,6.09,3.47,6.07,3.22,3.55,2.07,5.86,3.18,7.92
hsa-miR-433-5p,0.0,0.41,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0
hsa-miR-4421,0.0,0.0,0.0,0.0,0.5,1.69,0.63,0.0,0.93,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.34,0.0,0.18
hsa-miR-4423-3p,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4424,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4426,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.35
hsa-miR-4433a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4433b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-4433b-5p,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-4435,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-4436b-3p,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4440,0.51,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4443,5.4,5.79,8.87,2.44,15.41,6.0,5.35,5.94,8.18,2.91,6.76,2.89,9.11,1.61,4.43,2.96,6.21,2.54,4.93
hsa-miR-4444,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4445-5p,0.0,0.0,0.0,0.0,0.34,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4446-3p,0.0,0.0,0.99,0.22,0.34,0.0,0.47,0.28,0.0,0.48,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,1.06
hsa-miR-4449,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4463,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,1.77,0.0,0.0,0.21,0.18
hsa-miR-4467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0
hsa-miR-4470,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4473,1.8,0.0,0.0,0.89,1.34,1.87,0.63,1.13,0.19,0.16,0.68,0.0,0.0,0.0,0.0,0.0,1.03,1.06,0.7
hsa-miR-4474-3p,0.0,0.0,0.49,0.44,0.0,0.0,0.0,0.28,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4477a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4478,1.29,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4482-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4484,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4485-3p,2.31,0.83,9.36,7.53,2.51,0.75,1.89,5.38,1.67,0.65,2.7,0.0,8.67,0.13,0.0,0.0,9.66,3.18,3.7
hsa-miR-4488,1.8,1.24,3.7,7.31,1.34,0.94,3.31,11.89,0.74,0.32,4.51,2.89,1.52,0.27,30.14,1.77,2.41,2.12,7.04
hsa-miR-4489,0.26,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4491,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4492,0.0,0.83,0.74,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.13,0.89,0.59,0.0,0.0,1.06
hsa-miR-4497,18.26,9.92,5.67,8.64,4.19,6.94,3.31,17.55,2.23,1.94,0.9,10.98,6.5,0.4,103.7,12.42,7.93,1.27,5.98
hsa-miR-4498,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-449a,0.26,0.0,0.49,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-449c-5p,0.0,0.0,1.97,0.66,0.17,0.56,0.47,0.0,0.0,0.81,0.0,0.0,1.3,0.0,0.0,1.77,1.72,0.21,0.0
hsa-miR-4500,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0
hsa-miR-4503,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4504,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.18
hsa-miR-4508,1.03,0.0,1.48,0.0,0.0,0.19,0.0,0.57,0.0,0.0,0.23,2.31,0.0,0.13,2.22,0.3,0.0,0.0,0.18
hsa-miR-450a-1-3p,0.51,0.0,0.0,0.0,0.84,2.25,0.31,0.0,1.49,0.32,0.23,0.0,0.22,0.13,0.44,0.0,0.0,0.0,0.7
hsa-miR-450a-2-3p,3.6,0.83,4.19,0.0,2.18,4.69,4.09,0.28,1.49,0.16,0.68,3.18,1.95,0.4,0.44,0.0,1.72,0.0,0.88
hsa-miR-450a-5p,27.26,47.55,44.6,21.92,72.04,61.31,84.99,29.44,55.95,19.54,36.74,12.14,44.44,12.08,10.64,25.73,14.83,18.01,27.63
hsa-miR-450b-5p,24.43,11.58,16.02,9.3,32.33,49.69,44.22,14.72,20.07,10.17,13.75,7.51,20.38,10.47,4.43,8.58,7.24,6.14,9.85
hsa-miR-4511,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0
hsa-miR-4516,0.0,0.0,1.23,0.44,0.34,0.56,2.52,0.57,0.56,0.32,0.45,3.18,0.43,0.27,3.1,0.89,1.72,0.0,4.05
hsa-miR-451a,7166.69,64.5,916.92,25187.52,103.86,6467.56,9359.95,41015.63,11900.2,137.76,3120.16,1690.04,770.08,1712.1,419.68,502.71,1221.19,11100.99,595.79
hsa-miR-451b,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-452-3p,18.0,5.37,11.58,5.76,12.56,29.06,5.82,12.17,22.49,26.0,4.28,1.73,8.46,10.34,0.0,0.89,23.11,3.39,3.34
hsa-miR-452-5p,20.06,6.62,24.89,10.19,16.58,44.25,7.87,9.91,34.01,33.91,5.18,2.31,8.46,13.42,4.87,1.77,15.52,3.6,7.21
hsa-miR-4521,0.0,0.0,0.99,0.0,0.5,0.19,1.26,1.98,2.6,0.97,0.0,0.0,1.3,0.13,0.0,1.18,0.34,0.21,0.7
hsa-miR-4524a-3p,0.26,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.16,0.0,1.16,0.0,0.0,0.0,0.0,0.34,0.0,0.0
hsa-miR-4525,0.0,0.0,0.25,0.0,0.0,0.0,0.16,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0
hsa-miR-4529-3p,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4536-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-454-3p,17.49,0.41,4.19,5.98,2.35,3.0,5.35,7.08,3.9,3.23,1.35,1.73,2.38,1.34,0.89,2.07,2.07,1.69,5.1
hsa-miR-454-5p,2.06,0.0,1.23,0.66,0.84,0.37,0.79,0.57,0.37,0.81,0.23,0.0,1.08,0.0,0.0,0.3,1.38,0.64,1.23
hsa-miR-455-3p,7.97,4.55,6.65,3.1,9.38,15.75,9.76,2.26,7.25,7.11,6.31,0.58,6.5,16.91,0.0,3.25,3.45,2.75,1.58
hsa-miR-455-5p,145.54,164.14,138.73,59.12,97.0,173.62,92.07,92.85,73.23,86.88,109.99,24.85,81.52,162.16,30.14,29.57,57.26,25.21,28.68
hsa-miR-4635,0.26,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4636,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.28,0.0,0.0,0.0,0.0,0.22,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-4637,0.77,0.0,0.74,0.22,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4639-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4644,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
hsa-miR-4645-3p,0.0,0.0,0.25,0.0,0.17,0.19,0.0,0.0,0.19,0.48,0.0,0.0,0.65,0.54,0.0,0.0,0.34,0.0,0.35
hsa-miR-4646-3p,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4647,0.26,0.0,0.0,0.22,0.67,0.37,0.0,0.85,0.0,0.48,0.0,0.0,0.22,0.0,1.77,0.0,0.0,0.0,0.0
hsa-miR-4649-3p,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4649-5p,0.0,0.83,0.0,0.0,0.0,0.19,0.16,0.0,0.37,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.18
hsa-miR-4654,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4658,0.0,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0
hsa-miR-4659a-3p,1.29,0.0,0.49,0.0,0.0,0.19,0.0,0.0,0.19,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4659a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-4659b-3p,0.51,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4660,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-4661-5p,0.51,0.83,0.99,0.22,1.34,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0
hsa-miR-4662a-5p,0.0,0.41,0.99,0.0,0.0,3.0,0.47,0.28,0.56,0.0,0.68,0.58,1.52,0.4,0.0,0.0,0.69,0.0,1.58
hsa-miR-4662b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-4664-3p,0.26,0.0,0.25,0.0,0.17,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4665-5p,0.0,0.0,0.0,0.0,0.17,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4666a-3p,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4667-5p,0.51,0.0,0.25,0.0,0.0,0.19,0.16,0.0,0.0,0.32,0.0,0.0,0.43,0.0,0.89,0.0,0.0,0.0,0.18
hsa-miR-4670-3p,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4671-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4676-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-4677-3p,0.51,0.0,0.49,0.44,0.0,0.19,0.47,0.0,0.19,0.0,0.45,0.0,0.22,0.4,0.0,0.0,2.07,0.0,0.35
hsa-miR-4677-5p,0.0,0.0,0.25,0.66,0.17,0.56,0.63,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.18
hsa-miR-4679,0.26,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4680-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4683,1.54,2.07,0.0,0.0,0.84,0.56,0.47,0.0,0.37,0.81,0.45,2.02,1.3,0.54,0.0,0.0,0.0,0.85,0.88
hsa-miR-4685-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.37,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4687-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4690-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4693-5p,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4697-5p,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4699-3p,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.57,0.19,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4703-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-4705,0.26,0.0,0.0,0.0,0.34,0.94,0.0,0.0,0.74,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-4707-3p,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4709-3p,0.77,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.19,0.48,0.0,0.0,0.22,0.0,0.0,0.0,0.34,0.0,0.0
hsa-miR-4709-5p,0.51,0.0,0.0,0.0,0.34,0.37,0.63,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0
hsa-miR-4710,0.0,0.0,0.0,0.0,0.17,0.19,0.31,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4711-5p,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4714-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4723-5p,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4725-3p,0.0,0.0,0.0,0.0,0.17,0.19,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0
hsa-miR-4727-3p,0.0,0.0,0.49,0.0,0.0,0.0,0.31,0.0,0.19,0.32,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.53
hsa-miR-4728-3p,0.0,0.0,0.0,0.44,0.67,0.37,0.0,0.0,0.37,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.34,0.0,0.0
hsa-miR-4728-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4731-3p,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4731-5p,1.03,0.0,0.0,0.0,0.34,0.0,0.31,0.0,0.0,0.16,0.0,0.0,0.43,0.0,0.0,0.0,0.69,0.0,0.0
hsa-miR-4732-3p,0.51,0.41,2.46,1.99,0.0,0.0,0.0,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,2.11
hsa-miR-4732-5p,19.8,0.0,2.46,4.65,0.0,0.37,2.05,14.15,2.79,0.81,0.68,0.0,1.73,0.13,5.76,1.48,2.07,2.75,3.87
