miRNA,SRR16775346,SRR16775347,SRR16775348,SRR16775349,SRR16775350,SRR16775351,SRR16775352,SRR16775353,SRR16775354,SRR16775355,SRR16775356,SRR16775357,SRR16775358,SRR16775359,SRR16775360,SRR16775361,SRR16775362,SRR16775363,SRR16775364,SRR16775365,SRR16775366,SRR16775367,SRR16775368,SRR16775369,SRR16775370,SRR16775371,SRR16775372
hsa-miR-1273c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.48,0.14,0.0,0.0,0.14,0.0,0.21,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1273h-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1273h-5p,0.0,0.0,0.0,0.0,0.0,0.21,0.14,0.0,0.45,0.0,1.0,0.36,0.27,0.31,0.41,0.42,0.42,0.96,0.6,0.0,0.0,0.19,0.0,0.0,0.0,0.24,0.0
hsa-miR-1275,0.0,0.0,0.18,0.18,0.27,0.21,0.29,0.0,0.22,0.24,18.91,12.24,12.95,15.23,13.36,13.58,11.41,17.41,12.81,0.0,0.0,0.57,0.16,0.22,0.19,0.24,0.42
hsa-miR-1276,0.0,0.0,0.0,0.0,0.27,0.43,0.14,0.37,0.0,0.0,0.5,0.12,0.41,0.47,0.14,0.14,0.42,0.11,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1277-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1277-5p,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1278,0.0,0.22,0.0,0.0,0.0,0.64,0.58,0.0,0.22,0.47,0.33,0.96,0.68,0.47,0.55,0.97,1.69,0.85,2.41,0.0,0.0,0.0,0.33,0.0,0.0,0.24,0.0
hsa-miR-128-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.6,0.95,0.16,0.14,0.42,0.42,0.96,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-128-3p,14.17,23.93,17.13,15.75,65.04,78.47,69.15,61.98,76.87,81.67,580.49,443.64,732.31,462.39,474.84,529.36,517.4,552.69,797.98,14.1,16.36,19.13,16.64,12.56,12.82,13.1,16.91
hsa-miR-1283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1284,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.37,0.0,0.0,0.5,0.72,0.68,0.31,0.27,0.0,0.56,0.21,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1285-3p,0.0,0.43,0.0,0.0,0.81,0.0,0.43,0.37,0.22,0.24,2.34,2.04,1.09,2.04,2.18,1.52,0.85,1.38,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1285-5p,0.23,1.51,1.24,1.07,0.81,0.43,0.87,1.11,0.89,0.24,4.35,1.56,1.91,2.67,1.91,2.22,3.38,2.44,2.11,0.19,0.0,0.19,0.0,0.22,0.38,0.24,0.0
hsa-miR-1286,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.37,0.0,0.0,0.33,0.24,0.0,0.0,0.0,0.0,0.0,0.21,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1287-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1287-5p,0.23,0.43,0.0,0.0,0.0,0.43,0.14,0.0,0.89,0.0,1.51,1.8,2.04,0.47,0.41,0.69,1.41,2.97,1.21,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0
hsa-miR-1288-3p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.55,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.17,0.24,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-5p,0.0,0.22,0.35,0.0,1.34,1.93,2.17,0.37,1.34,1.89,4.52,5.64,6.95,0.16,0.14,0.14,0.14,0.32,0.6,0.0,0.0,0.19,0.16,0.22,0.0,0.0,0.0
hsa-miR-1291,0.0,0.43,0.53,0.72,1.61,3.01,1.3,1.11,1.11,3.54,13.56,340.44,143.63,3.45,33.68,22.87,26.21,12.74,9.19,1.16,1.64,0.77,1.14,1.32,1.53,1.46,1.69
hsa-miR-1292-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1292-5p,0.46,0.0,0.0,0.0,0.0,0.43,0.29,0.74,0.0,0.0,0.33,1.08,0.95,0.0,0.27,0.83,1.55,1.7,0.9,0.0,0.0,0.0,0.16,0.44,0.0,0.0,0.0
hsa-miR-1293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.68,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0
hsa-miR-1294,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.27,0.16,0.14,0.28,0.14,0.21,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1295a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.14,0.0,0.14,0.28,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-5p,0.0,0.0,0.0,0.18,0.0,0.21,0.0,1.11,0.67,0.24,6.03,6.96,8.31,2.51,2.59,3.33,4.09,3.72,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0
hsa-miR-1298-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1299,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.17,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1301-3p,0.46,0.65,0.18,1.07,1.61,1.72,1.01,1.11,2.9,3.3,8.87,7.56,11.17,6.44,8.05,7.62,10.0,10.19,17.79,0.39,0.23,0.19,0.49,1.1,0.0,0.0,1.27
hsa-miR-1301-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1302,3.02,1.08,1.41,1.61,5.91,5.8,6.64,7.38,6.24,4.48,0.5,0.48,0.41,0.16,0.0,0.0,0.0,0.21,0.15,2.7,2.34,1.53,3.75,2.42,1.53,2.43,2.54
hsa-miR-1303,0.0,0.22,0.0,0.0,0.0,0.0,0.72,0.37,0.45,0.47,13.06,8.16,11.04,2.83,3.41,3.74,4.09,5.73,3.01,0.39,0.0,0.0,0.0,0.0,0.19,0.49,0.0
hsa-miR-1304-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.17,0.12,0.14,0.0,0.14,0.0,0.14,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1304-5p,0.0,0.22,0.0,0.0,1.08,0.0,0.87,1.11,0.45,0.47,2.68,1.56,3.27,2.36,2.86,2.49,2.25,4.14,4.37,0.0,0.0,0.19,0.0,0.0,0.0,0.24,0.42
hsa-miR-1305,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1306-3p,0.0,0.0,0.35,0.0,0.0,0.64,0.72,0.0,1.34,0.47,1.0,0.84,1.5,0.47,0.95,1.39,0.7,1.27,1.96,0.0,0.23,0.19,0.0,0.0,0.0,0.0,0.0
hsa-miR-1306-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,2.01,2.04,1.5,1.26,1.09,1.8,0.7,0.64,1.06,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0
hsa-miR-1307-3p,7.2,7.11,6.89,7.52,23.92,21.5,25.55,21.4,21.17,25.02,157.17,112.92,146.76,97.19,100.78,96.87,89.05,106.59,133.1,3.48,5.37,6.12,5.06,3.74,3.83,5.1,5.5
hsa-miR-1307-5p,0.23,1.51,1.59,0.54,2.69,2.58,2.6,2.21,4.23,2.12,5.52,3.96,4.63,2.2,2.59,1.39,1.13,1.8,1.21,0.0,0.0,0.0,0.0,0.66,0.38,0.49,0.0
hsa-miR-130b-3p,0.23,0.43,0.35,0.54,1.08,0.64,0.87,2.95,1.34,1.18,5.52,3.84,3.95,1.57,3.14,2.08,2.4,2.34,3.17,0.0,0.0,0.57,0.0,0.22,0.0,0.0,0.0
hsa-miR-130b-5p,0.93,0.86,0.35,0.72,3.23,3.44,3.9,1.84,3.12,3.78,49.21,37.8,61.59,37.21,35.18,34.09,38.89,43.74,67.08,2.12,2.57,2.68,2.28,0.66,1.34,0.97,2.96
hsa-miR-132-3p,0.0,0.86,0.0,0.18,0.54,1.5,0.43,0.37,0.0,0.47,3.85,3.72,4.77,2.36,1.91,2.08,2.25,2.12,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-132-5p,0.23,0.0,0.0,0.18,0.54,0.64,0.29,0.74,1.11,0.94,4.02,4.44,3.82,2.36,3.82,3.6,4.93,4.46,3.47,0.0,0.0,0.0,0.16,0.22,0.38,0.24,0.0
hsa-miR-1322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1323,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.47,0.0,0.14,0.28,0.32,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1343-3p,0.0,0.0,0.0,0.0,0.27,0.21,0.0,0.37,0.0,0.0,1.0,0.36,0.41,0.16,0.27,1.25,0.85,0.53,0.3,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1343-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.12,0.14,0.0,0.14,0.14,0.14,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.24,0.33,0.48,0.95,0.16,0.27,0.14,0.56,0.42,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-5p,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.24,0.17,0.24,0.0,0.0,0.0,0.0,0.14,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-139-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.41,0.16,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-139-5p,0.0,0.0,0.18,0.0,0.81,1.07,1.01,0.74,0.67,0.24,2.18,2.88,1.77,1.73,1.91,2.22,1.69,1.91,2.41,0.0,0.0,0.19,0.0,0.0,0.19,0.0,0.0
hsa-miR-140-3p,0.7,1.72,1.77,1.97,3.49,3.87,5.49,4.43,4.01,5.66,36.16,27.84,27.66,7.38,9.68,11.22,13.39,13.48,15.07,0.19,0.23,0.38,0.65,0.44,0.38,0.49,1.27
hsa-miR-140-5p,0.0,1.51,1.41,0.18,2.15,2.15,1.44,2.95,2.01,1.65,15.06,15.0,17.03,8.95,8.45,9.84,10.57,11.89,6.78,0.0,0.23,0.19,0.33,0.0,0.19,0.24,0.85
hsa-miR-141-3p,0.23,0.43,0.35,0.54,2.42,1.5,1.44,1.84,1.34,0.47,10.21,10.08,9.95,6.75,11.45,9.28,9.02,10.72,6.18,0.0,0.0,0.57,0.16,0.0,0.77,0.0,0.0
hsa-miR-141-5p,0.0,0.0,0.0,0.18,0.27,0.0,0.29,0.37,0.45,0.0,6.53,2.76,4.22,2.51,4.36,4.43,4.09,3.93,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0
hsa-miR-142-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.22,0.0,0.84,1.92,1.77,1.26,0.41,1.66,0.56,1.27,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-142-5p,0.23,0.22,0.88,0.54,0.54,0.43,0.14,0.37,0.22,0.24,1.17,2.04,1.09,0.63,0.55,1.39,0.7,0.74,0.45,0.0,0.0,0.19,0.49,0.22,0.19,0.0,0.42
hsa-miR-143-3p,0.0,0.43,0.0,0.54,0.54,0.86,1.15,0.74,1.11,0.24,0.0,0.36,0.55,0.31,0.27,0.14,0.14,0.0,0.45,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0
hsa-miR-143-5p,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-144-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.24,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-145-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1468-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.14,0.0,0.0,0.0,0.14,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0
hsa-miR-1469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146a-3p,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,1.32,0.41,0.31,0.95,0.55,0.7,0.96,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146a-5p,1.86,9.05,8.12,6.26,26.07,18.06,21.08,20.29,21.84,23.37,216.93,188.4,193.91,154.03,184.92,152.71,202.9,204.9,210.42,1.35,1.87,1.34,2.28,4.19,3.64,2.43,2.96
hsa-miR-146b-3p,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,1.34,0.72,0.68,0.0,0.0,0.14,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146b-5p,0.46,4.31,4.42,4.12,9.68,9.24,8.95,11.44,7.35,13.22,48.37,43.08,41.7,24.81,26.86,27.3,26.91,30.26,44.62,0.19,0.47,2.3,0.82,1.76,1.72,0.97,1.69
hsa-miR-147a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-147b-3p,0.0,0.22,0.0,0.18,0.54,0.0,0.14,1.11,0.89,0.94,0.17,0.36,0.55,0.47,0.68,0.55,0.7,0.96,0.6,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0
hsa-miR-147b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.24,0.0,0.0,0.0,0.0,0.14,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-148a-3p,24.86,189.89,168.48,172.67,326.54,342.7,318.33,375.22,331.32,384.25,1713.52,1364.15,1749.57,772.95,837.71,781.16,926.16,1011.85,1352.97,21.24,24.77,25.63,31.0,25.11,28.7,25.72,30.01
hsa-miR-148a-5p,0.23,0.22,0.35,0.72,0.0,0.86,0.14,0.74,0.67,0.47,11.88,10.32,14.04,2.98,5.59,3.46,5.35,6.58,5.88,0.39,0.0,0.0,0.0,0.0,0.0,0.24,0.0
hsa-miR-148b-3p,1.63,6.47,4.59,5.19,13.71,11.18,9.67,11.07,8.69,13.69,130.9,116.28,119.51,29.05,29.32,34.09,33.96,38.43,52.76,0.77,1.17,0.96,1.47,1.98,0.96,0.73,0.85
hsa-miR-148b-5p,0.23,0.0,0.0,0.0,0.27,0.21,0.0,0.0,0.22,0.24,1.17,1.68,0.95,0.16,0.41,0.83,0.85,0.85,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-149-3p,0.0,0.0,0.18,0.0,0.0,0.21,0.14,0.37,0.0,0.0,0.5,0.48,0.41,0.94,0.27,1.25,0.28,0.32,0.15,0.0,0.0,0.0,0.16,0.22,0.0,0.24,0.0
hsa-miR-149-5p,1.39,1.29,0.18,0.54,2.42,4.3,4.33,3.69,1.34,2.12,20.76,16.08,24.26,15.7,24.41,22.45,23.53,24.21,22.16,1.35,0.7,0.19,1.79,0.22,1.15,0.49,2.54
hsa-miR-150-5p,0.0,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.56,0.11,0.3,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.42
hsa-miR-151a-3p,7.9,26.3,22.96,27.02,68.8,76.11,76.51,76.0,75.76,95.35,402.06,319.68,422.03,259.69,279.42,258.31,311.54,325.39,411.5,10.24,8.41,11.86,14.36,13.66,10.33,10.43,8.88
hsa-miR-151a-5p,0.0,0.43,0.35,0.18,1.08,0.64,1.3,1.48,1.56,0.71,8.7,9.48,12.13,4.08,4.64,2.91,4.09,4.67,5.12,0.0,0.0,0.0,0.33,0.22,0.0,0.0,0.42
hsa-miR-151b,0.23,0.0,0.0,0.0,0.0,0.21,0.14,0.0,0.0,0.0,1.34,0.24,1.09,0.47,0.41,0.83,0.28,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-152-3p,0.0,1.51,1.24,1.07,1.34,3.01,2.02,1.11,2.23,1.42,19.25,19.32,18.94,8.48,10.5,7.62,8.6,10.62,10.85,0.39,0.0,0.19,0.33,0.22,0.57,0.24,0.0
hsa-miR-152-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.24,1.17,0.12,0.41,0.0,0.27,0.69,0.14,0.32,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1538,0.0,0.65,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.14,0.14,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-155-5p,0.0,0.0,0.0,0.36,0.54,0.43,0.14,0.74,0.22,0.71,1.67,1.56,1.36,1.26,3.0,1.66,2.11,2.12,2.26,0.0,0.7,0.0,0.33,0.0,0.19,0.0,0.0
hsa-miR-15a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.16,0.14,0.14,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15a-5p,0.23,0.0,0.18,0.0,0.27,0.64,0.14,0.0,0.0,0.24,2.68,2.64,2.04,0.79,1.36,0.55,0.85,0.64,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15b-3p,0.0,0.43,0.53,0.18,0.81,0.21,0.58,0.74,0.45,0.24,4.02,6.84,5.45,1.88,2.45,3.74,1.27,4.99,5.58,0.0,0.23,0.19,0.0,0.0,0.0,0.0,0.42
hsa-miR-15b-5p,0.0,0.86,0.53,1.07,1.34,1.29,0.58,0.37,0.89,0.71,16.07,13.08,16.49,5.18,6.82,7.34,9.3,6.58,6.03,0.0,0.0,0.19,0.0,0.0,0.0,0.24,0.0
hsa-miR-16-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.24,0.0,0.0,0.14,0.0,0.14,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-16-2-3p,0.0,0.86,1.41,0.89,4.84,5.8,4.62,4.43,3.56,4.96,35.15,30.72,40.34,29.36,26.73,25.22,29.03,35.35,53.66,1.16,1.17,0.96,0.82,0.88,0.38,0.24,1.27
hsa-miR-16-5p,0.46,1.94,0.53,2.15,6.99,4.51,6.06,4.43,4.9,5.9,65.45,60.72,47.69,28.58,27.68,30.49,31.7,33.76,19.44,0.39,0.0,0.38,0.33,0.22,0.19,0.0,0.0
hsa-miR-17-3p,0.0,0.22,0.0,0.0,0.0,0.0,0.14,0.0,0.45,0.0,2.01,2.28,2.18,0.79,0.82,0.69,0.85,0.64,0.15,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0
hsa-miR-17-5p,1.39,4.53,9.01,7.16,16.93,11.61,10.25,7.01,8.47,9.91,363.73,392.16,275.95,73.32,88.78,77.88,85.11,107.76,53.06,0.19,0.0,1.72,1.47,0.66,1.15,0.97,0.85
hsa-miR-181a-2-3p,0.23,0.0,0.18,0.18,0.54,0.21,0.14,0.37,0.0,0.0,3.18,1.8,2.32,1.26,1.91,1.94,1.97,1.06,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181a-3p,0.0,0.22,0.0,0.0,0.54,0.86,0.43,0.37,0.0,0.24,3.85,3.6,3.41,1.26,1.77,0.97,1.55,2.87,3.77,0.0,0.0,0.0,0.0,0.22,0.0,0.49,0.0
hsa-miR-181a-5p,2.56,6.68,4.06,5.37,19.08,19.78,18.48,18.08,23.84,21.24,104.95,92.64,93.62,63.43,78.82,71.23,85.11,97.57,80.19,2.32,3.5,2.87,4.08,4.19,3.83,4.61,2.54
hsa-miR-181b-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.12,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,1.67,1.2,1.77,1.41,0.41,0.55,1.69,1.27,1.66,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0
hsa-miR-181b-5p,2.79,4.96,2.83,4.65,12.9,16.34,14.29,15.5,15.15,18.41,86.37,79.2,71.41,58.09,68.05,65.27,68.62,80.26,78.08,2.7,1.17,1.53,2.94,1.98,1.91,2.67,2.96
hsa-miR-181c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.33,0.72,0.41,0.0,0.0,0.28,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.33,0.36,0.41,0.0,0.0,0.0,0.14,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181d-5p,0.0,0.0,0.53,0.18,0.54,0.86,0.29,0.74,0.89,0.94,6.86,7.08,5.86,0.94,1.77,1.25,1.97,2.23,1.96,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.42
hsa-miR-182-3p,0.0,3.23,3.18,1.79,0.54,0.21,0.0,0.37,0.22,0.0,1.17,0.6,1.09,0.0,0.41,0.69,0.42,0.32,0.6,0.19,0.23,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-182-5p,5.58,7.98,11.3,11.99,34.13,35.26,30.75,35.79,31.64,38.47,193.66,180.24,193.5,177.58,191.6,173.5,190.5,201.08,311.87,6.76,8.64,6.89,6.53,10.57,7.46,8.98,10.57
hsa-miR-183-3p,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.84,0.84,0.82,0.0,0.14,0.69,0.28,0.42,0.3,0.19,0.0,0.0,0.0,0.0,0.0,0.24,0.0
hsa-miR-183-5p,10.46,14.23,17.48,11.27,54.02,61.27,51.39,54.97,49.24,58.77,213.58,176.28,251.15,215.73,212.33,197.06,247.43,255.33,419.49,11.2,9.11,12.05,10.93,11.23,9.76,12.37,10.57
