miRNA,SRR13711485,SRR13711486
hsa-mir-4775-5p,0.26,0.9
hsa-mir-4779-3p,0.13,0.0
hsa-mir-4785-3p,0.07,0.0
hsa-mir-5092-3p,0.07,0.0
hsa-mir-5094-5p,0.26,0.0
hsa-mir-518b-3p,75.69,119.29
hsa-mir-520h-3p,38.47,50.58
hsa-mir-521-1-3p,42.25,70.95
hsa-mir-521-2-3p,2.38,2.91
hsa-mir-527-5p,16.22,34.69
hsa-mir-543-3p,0.07,0.45
hsa-mir-544a-3p,0.07,0.0
hsa-mir-544b-3p,0.0,0.45
hsa-mir-548a-1-3p,0.26,0.0
hsa-mir-548ac-3p,0.46,0.45
hsa-mir-548al-3p,0.13,0.0
hsa-mir-548aw-5p,0.07,0.0
hsa-mir-548ax-5p,0.46,0.22
hsa-mir-548ba-5p,0.07,0.0
hsa-mir-548f-4-3p,0.13,0.22
hsa-mir-548h-3-5p,2.05,3.36
hsa-mir-548l-5p,0.86,0.45
hsa-mir-548x-2-3p,0.33,0.0
hsa-mir-548y-5p,0.13,0.67
hsa-mir-558-3p,0.07,0.22
hsa-mir-559-5p,0.4,0.0
hsa-mir-563-3p,0.07,0.0
hsa-mir-5684-5p,0.07,0.0
hsa-mir-5695-3p,1.19,0.9
hsa-mir-5696-5p,0.26,0.22
hsa-mir-5706-5p,0.07,0.0
hsa-mir-588-5p,0.07,0.0
hsa-mir-599-3p,3.38,15.22
hsa-mir-600-3p,0.2,0.0
hsa-mir-607-3p,3.51,1.12
hsa-mir-6127-5p,0.0,0.22
hsa-mir-641-5p,2.19,1.34
hsa-mir-663a-5p,0.07,0.0
hsa-mir-6724-4-5p,0.07,0.0
hsa-mir-7705-5p,0.2,0.0
hsa-mir-7851-3p,0.07,0.0
hsa-mir-7852-3p,0.07,0.0
hsa-mir-7854-3p,0.07,0.0
hsa-mir-7973-2-5p,0.66,0.0
hsa-mir-7976-5p,0.0,0.22
hsa-mir-8072-5p,0.07,0.0
hsa-mir-8086-5p,0.13,0.22
hsa-mir-8485-3p,0.2,0.0
hsa-mir-933-3p,0.07,0.22
hsa-mir-934-5p,7.62,16.56
hsa-mir-941-2-3p,0.4,0.0
hsa-mir-941-3-3p,0.07,0.0
hsa-mir-941-4-3p,0.13,0.0
hsa-mir-941-5-3p,0.0,0.45
hsa-mir-944-3p,0.4,0.9
hsa-mir-9900-3p,0.07,0.0
hsa-mir-9902-1-5p,0.0,0.45
hsa-mir-9903-3p,0.4,0.67
