miRNA,ERR1682041,ERR1682042,ERR1682043,ERR1682044,ERR1682045,ERR1682046,ERR1682047,ERR1682048,ERR1682049,ERR1682050,ERR1682051,ERR1682052,ERR1682053,ERR1682054,ERR1682055,ERR1682056,ERR1682057,ERR1682058,ERR1682059,ERR1682060,ERR1682061,ERR1682062,ERR1682063,ERR1682064,ERR1682065
hsa-let-7a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.38,0.0
hsa-let-7a-3p,0.0,9.77,13.93,0.0,0.0,24.36,0.0,3.34,5.97,10.83,35.02,13.0,24.96,49.81,0.0,17.45,33.16,100.97,17.14,0.0,0.0,24.39,0.0,16.76,0.0
hsa-let-7a-5p,3528.15,8320.17,7740.96,3725.89,2957.07,7420.84,313.65,688.24,2645.25,3280.96,9819.39,2626.0,2970.1,11671.34,8726.6,2610.42,6076.68,12792.42,4824.13,3067.25,2980.85,13902.1,2651.09,8631.6,1562.81
hsa-let-7b-3p,10.66,26.06,13.93,22.95,33.99,10.44,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0,8.29,30.29,0.0,25.14,18.87,48.78,49.09,25.14,0.0
hsa-let-7b-5p,1673.47,3847.34,3863.51,1797.91,2243.3,4507.5,432.61,461.05,1540.57,2468.84,6061.06,1040.0,2296.21,5047.07,3559.03,1179.57,2959.59,6290.2,2956.17,4072.91,3678.9,4999.88,2896.56,3477.78,1367.45
hsa-let-7c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.31,0.0,0.0,0.0,0.0,0.0,3.49,0.0,10.1,0.0,0.0,18.87,0.0,0.0,0.0,0.0
hsa-let-7c-5p,469.0,1283.53,1184.13,849.23,441.86,1385.32,237.94,143.66,423.96,801.29,2324.61,247.0,449.26,1859.45,962.59,254.76,762.69,2271.74,1568.06,527.97,735.78,1146.31,441.85,896.68,586.05
hsa-let-7d-3p,10.66,39.09,65.01,7.65,0.0,139.23,0.0,6.68,17.91,43.31,45.97,52.0,87.36,66.41,38.0,6.98,116.06,151.45,85.69,125.71,132.06,268.29,147.28,201.12,195.35
hsa-let-7d-5p,277.14,403.95,413.28,183.62,135.96,320.22,75.71,40.09,143.31,205.74,343.66,299.0,162.23,597.68,519.29,188.45,256.99,272.61,222.78,75.42,169.8,536.57,147.28,351.97,195.35
hsa-let-7e-3p,0.0,6.52,4.64,0.0,0.0,3.48,0.0,0.0,5.97,10.83,6.57,13.0,12.48,0.0,0.0,0.0,8.29,0.0,0.0,0.0,18.87,0.0,0.0,16.76,0.0
hsa-let-7e-5p,522.29,1045.72,891.58,604.41,67.98,859.73,43.26,100.23,471.73,573.9,654.48,533.0,287.03,1128.95,1101.91,307.11,588.6,777.44,505.55,351.98,584.85,2097.51,785.51,1122.95,586.05
hsa-let-7f-1-3p,0.0,0.0,13.93,0.0,0.0,3.48,0.0,3.34,0.0,0.0,2.19,0.0,0.0,0.0,12.67,6.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-let-7f-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-let-7f-5p,1801.38,3182.77,4156.06,1943.28,5744.2,2690.58,173.05,484.44,1122.59,3486.7,4246.46,3744.0,4654.82,11571.73,9486.54,2624.38,3689.12,5522.85,2502.04,1885.61,1848.88,9365.63,4614.86,4542.06,10353.58
hsa-let-7g-3p,0.0,6.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-let-7g-5p,863.38,1101.1,1328.08,795.67,781.75,817.96,32.45,223.84,208.99,617.21,1035.35,819.0,823.64,2739.36,1456.54,820.12,1334.72,2403.0,1165.33,678.82,811.24,2243.85,883.7,1097.81,195.35
hsa-let-7i-3p,0.0,0.0,0.0,7.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,16.6,12.67,6.98,8.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-let-7i-5p,21.32,65.15,88.23,15.3,33.99,80.06,43.26,23.39,5.97,43.31,74.42,91.0,87.36,282.24,215.32,34.9,49.74,111.06,85.69,50.28,18.87,146.34,49.09,33.52,0.0
hsa-miR-1-3p,159.89,26.06,13.93,84.16,0.0,66.13,0.0,16.7,11.94,21.66,4.38,0.0,24.96,33.2,12.67,3.49,8.29,10.1,8.57,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-100-5p,277.14,263.87,260.04,84.16,135.96,341.11,97.34,26.73,167.19,205.74,190.43,117.0,299.51,581.08,113.99,139.59,174.09,161.55,128.53,578.25,754.65,658.52,147.28,318.45,0.0
hsa-miR-101-3p,756.79,1120.65,919.44,413.14,917.71,536.03,0.0,183.75,89.57,508.93,1011.27,1196.0,1010.83,3503.06,1937.84,1340.11,1600.0,2574.64,1028.23,678.82,603.72,1804.83,1374.64,972.1,0.0
hsa-miR-101-5p,10.66,19.55,27.86,22.95,33.99,13.92,0.0,3.34,0.0,0.0,19.7,13.0,0.0,0.0,12.67,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.38,0.0
hsa-miR-10393-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,6.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10394-3p,0.0,0.0,9.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10396a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10399-3p,10.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-103a-2-5p,0.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-103a-3p,42.64,127.05,227.54,313.68,373.88,69.61,140.6,96.89,65.68,75.8,107.26,39.0,12.48,1361.38,531.96,443.21,107.77,353.38,565.53,175.99,56.6,1292.65,0.0,946.96,0.0
hsa-miR-10401-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.38,0.0
hsa-miR-105-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-106a-3p,0.0,3.26,4.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,16.6,0.0,13.96,0.0,10.1,17.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-106a-5p,10.66,100.99,366.85,45.9,67.98,205.36,21.63,0.0,35.83,184.08,538.47,65.0,24.96,232.43,75.99,104.7,116.06,605.8,128.53,100.57,169.8,195.12,98.19,301.69,0.0
hsa-miR-106b-3p,31.98,19.55,18.57,0.0,67.98,31.33,0.0,3.34,5.97,0.0,10.94,0.0,24.96,16.6,0.0,0.0,8.29,10.1,8.57,25.14,18.87,24.39,0.0,25.14,0.0
hsa-miR-106b-5p,287.79,462.59,510.8,191.27,475.85,247.13,32.45,76.84,107.48,292.36,358.98,533.0,374.38,1394.58,975.25,415.29,447.67,979.37,428.43,226.27,207.53,1146.31,441.85,670.42,0.0
hsa-miR-107,21.32,87.96,125.38,53.55,67.98,104.42,10.82,20.05,17.91,43.31,159.79,78.0,112.31,282.24,189.98,87.25,140.93,70.68,145.67,25.14,150.93,146.34,0.0,75.42,0.0
hsa-miR-10a-3p,0.0,26.06,37.15,0.0,0.0,6.96,10.82,6.68,0.0,0.0,26.27,26.0,12.48,0.0,75.99,6.98,8.29,30.29,8.57,0.0,0.0,97.56,0.0,33.52,0.0
hsa-miR-10a-5p,1396.34,5332.86,6422.16,4131.38,1767.45,2937.71,703.0,1366.45,2322.8,2837.0,2482.21,3731.0,3643.99,2672.95,9423.21,1717.01,5396.89,7441.21,1602.33,7517.28,5584.38,19853.17,7069.57,9972.43,3711.66
hsa-miR-10b-3p,0.0,22.8,37.15,7.65,0.0,27.85,10.82,3.34,5.97,54.14,13.13,0.0,0.0,0.0,63.33,10.47,8.29,20.19,0.0,0.0,18.87,24.39,49.09,50.28,0.0
hsa-miR-10b-5p,3474.85,7114.82,8753.27,4934.7,2889.09,5485.57,746.26,1680.5,2089.93,4764.43,5023.52,7293.01,4829.53,7354.77,12412.29,2889.61,8721.24,11954.4,3007.58,13123.82,12451.66,23243.34,8984.24,17749.25,3711.66
hsa-miR-1179,0.0,3.26,0.0,0.0,0.0,3.48,0.0,0.0,5.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1180-3p,10.66,52.12,106.8,45.9,0.0,59.17,21.63,23.39,35.83,0.0,91.93,13.0,24.96,33.2,38.0,27.92,24.87,20.19,34.27,100.57,301.86,73.17,0.0,125.7,0.0
hsa-miR-12136,0.0,0.0,4.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-122-5p,0.0,0.0,0.0,0.0,169.95,3.48,0.0,0.0,0.0,0.0,2.19,13.0,24.96,16.6,0.0,0.0,0.0,0.0,0.0,25.14,18.87,24.39,0.0,16.76,390.7
hsa-miR-1226-3p,0.0,6.52,4.64,0.0,0.0,0.0,0.0,0.0,5.97,0.0,4.38,0.0,0.0,0.0,0.0,0.0,0.0,20.19,0.0,25.14,0.0,0.0,0.0,0.0,0.0
hsa-miR-1229-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.42,0.0,0.0,0.0,0.0,0.0
hsa-miR-122b-3p,42.64,3.26,4.64,22.95,0.0,6.96,10.82,30.07,41.8,400.65,676.37,286.0,461.74,564.47,443.3,230.33,0.0,0.0,25.71,50.28,0.0,48.78,0.0,16.76,0.0
hsa-miR-1233-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-124-3p,0.0,13.03,4.64,0.0,0.0,20.88,0.0,3.34,0.0,0.0,10.94,0.0,0.0,83.01,0.0,6.98,0.0,10.1,8.57,0.0,0.0,0.0,98.19,0.0,0.0
hsa-miR-124-5p,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1246,0.0,6.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.38,0.0
hsa-miR-1249-3p,0.0,0.0,4.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,0.0,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1251-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,8.29,20.19,0.0,0.0,18.87,0.0,0.0,0.0,0.0
hsa-miR-125a-3p,10.66,3.26,0.0,15.3,33.99,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,16.6,0.0,3.49,8.29,0.0,0.0,0.0,0.0,0.0,49.09,16.76,0.0
hsa-miR-125a-5p,405.04,1938.33,2089.64,1384.78,1189.63,1907.42,605.66,364.16,841.94,1396.84,2090.4,1469.0,1198.02,1710.03,2229.15,764.28,2420.73,3099.66,1285.29,3544.94,3433.64,4829.15,2847.46,4014.11,781.4
hsa-miR-125b-2-3p,0.0,3.26,4.64,0.0,33.99,0.0,0.0,0.0,0.0,10.83,21.89,0.0,0.0,0.0,0.0,0.0,8.29,50.48,8.57,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-125b-5p,682.18,1869.92,2405.41,1423.03,577.82,1973.55,940.94,344.12,1188.27,1667.55,4568.23,897.0,861.08,2938.59,1519.87,659.58,1915.03,4260.78,2861.92,3092.39,2867.65,5097.44,1963.77,3377.22,976.75
hsa-miR-126-3p,0.0,39.09,9.29,0.0,0.0,10.44,10.82,3.34,0.0,0.0,6.57,26.0,0.0,464.86,0.0,13.96,24.87,20.19,17.14,0.0,18.87,0.0,49.09,33.52,0.0
hsa-miR-126-5p,0.0,29.32,23.22,7.65,0.0,13.92,0.0,0.0,5.97,0.0,0.0,117.0,12.48,730.5,12.67,0.0,8.29,30.29,25.71,50.28,0.0,24.39,0.0,8.38,0.0
hsa-miR-1260a,0.0,0.0,0.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1260b,10.66,91.22,41.79,91.81,33.99,66.13,10.82,10.02,89.57,64.97,56.91,52.0,24.96,182.62,12.67,34.9,16.58,20.19,42.84,0.0,18.87,0.0,49.09,16.76,0.0
hsa-miR-1268a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68,0.0,21.66,13.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1268b,0.0,6.52,4.64,0.0,0.0,0.0,21.63,10.02,0.0,0.0,2.19,0.0,12.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1269a,0.0,9.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-127-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,10.47,0.0,20.19,0.0,0.0,0.0,0.0,0.0,8.38,0.0
hsa-miR-1270,0.0,0.0,0.0,0.0,0.0,6.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1273h-5p,0.0,0.0,0.0,7.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.38,0.0
hsa-miR-1275,0.0,3.26,0.0,0.0,0.0,3.48,0.0,0.0,5.97,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1277-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-128-3p,0.0,45.61,23.22,30.6,67.98,6.96,32.45,3.34,5.97,0.0,63.48,104.0,24.96,182.62,75.99,27.92,140.93,232.22,119.96,201.13,264.13,97.56,245.47,100.56,0.0
hsa-miR-1283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1285-3p,0.0,3.26,4.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.39,0.0,0.0,0.0
hsa-miR-1285-5p,0.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1287-5p,0.0,0.0,0.0,7.65,0.0,3.48,0.0,0.0,0.0,0.0,0.0,13.0,12.48,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-1-3p,10.66,9.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-2-3p,0.0,0.0,0.0,0.0,33.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.38,0.0
hsa-miR-1292-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.87,0.0,0.0,0.0,0.0
hsa-miR-1295a,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-3p,0.0,0.0,4.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1299,0.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1301-3p,0.0,16.29,4.64,0.0,0.0,6.96,0.0,0.0,5.97,10.83,10.94,0.0,0.0,0.0,0.0,0.0,8.29,0.0,0.0,25.14,0.0,0.0,98.19,0.0,0.0
hsa-miR-1303,0.0,0.0,4.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,16.6,12.67,0.0,0.0,0.0,0.0,25.14,0.0,0.0,0.0,0.0,0.0
hsa-miR-1306-5p,0.0,3.26,9.29,0.0,0.0,10.44,10.82,3.34,0.0,0.0,4.38,0.0,12.48,0.0,0.0,0.0,16.58,0.0,0.0,0.0,0.0,0.0,98.19,0.0,0.0
hsa-miR-1307-3p,0.0,26.06,65.01,22.95,0.0,13.92,21.63,16.7,0.0,75.8,50.34,26.0,37.44,0.0,25.33,20.94,33.16,30.29,17.14,125.71,132.06,121.95,0.0,16.76,0.0
hsa-miR-1307-5p,95.93,260.62,204.32,22.95,67.98,97.46,86.52,40.09,0.0,129.94,190.43,130.0,124.79,232.43,202.65,303.62,99.48,151.45,128.53,226.27,75.46,97.56,0.0,58.66,195.35
hsa-miR-130a-3p,53.3,276.9,255.4,91.81,237.93,205.36,43.26,20.05,113.45,32.48,91.93,117.0,87.36,232.43,215.32,90.74,298.45,333.19,137.1,201.13,226.39,317.07,98.19,192.74,0.0
hsa-miR-130a-5p,0.0,3.26,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2,12.67,0.0,0.0,0.0,0.0,25.14,18.87,0.0,0.0,8.38,0.0
hsa-miR-130b-3p,0.0,0.0,0.0,7.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-130b-5p,0.0,0.0,9.29,0.0,0.0,0.0,0.0,3.34,17.91,10.83,26.27,0.0,24.96,0.0,0.0,0.0,0.0,10.1,0.0,0.0,18.87,0.0,0.0,8.38,0.0
hsa-miR-132-3p,0.0,16.29,18.57,0.0,0.0,10.44,0.0,0.0,0.0,0.0,13.13,13.0,0.0,16.6,0.0,0.0,16.58,30.29,8.57,0.0,18.87,0.0,0.0,0.0,0.0
hsa-miR-132-5p,0.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,18.87,0.0,0.0,0.0,0.0
hsa-miR-133a-3p,31.98,9.77,18.57,15.3,0.0,6.96,0.0,0.0,17.91,0.0,2.19,0.0,37.44,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.39,0.0,8.38,0.0
hsa-miR-133a-5p,0.0,3.26,0.0,0.0,0.0,6.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-5p,0.0,0.0,0.0,0.0,0.0,6.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-2-3p,0.0,22.8,18.57,7.65,0.0,6.96,0.0,0.0,0.0,10.83,37.21,0.0,0.0,66.41,0.0,0.0,8.29,90.87,59.98,0.0,94.33,0.0,0.0,8.38,0.0
hsa-miR-135a-5p,383.73,586.39,701.19,344.28,169.95,536.03,10.82,80.18,23.88,259.88,1735.8,208.0,324.46,2158.29,493.96,321.07,572.02,2322.22,959.68,50.28,396.19,268.29,245.47,377.11,195.35
hsa-miR-135b-5p,53.3,182.43,116.09,107.11,101.97,114.86,0.0,23.39,17.91,75.8,43.78,169.0,62.4,166.02,278.64,87.25,41.45,201.93,34.27,50.28,37.73,73.17,196.38,100.56,0.0
hsa-miR-136-5p,0.0,0.0,0.0,0.0,0.0,6.96,0.0,0.0,0.0,10.83,8.76,0.0,0.0,49.81,0.0,0.0,0.0,30.29,0.0,25.14,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-1-3p,0.0,3.26,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-5p,10.66,94.47,23.22,15.3,67.98,41.77,54.08,3.34,5.97,32.48,10.94,26.0,49.92,33.2,0.0,13.96,8.29,131.26,8.57,75.42,132.06,97.56,0.0,100.56,195.35
hsa-miR-139-5p,0.0,3.26,0.0,0.0,0.0,6.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.61,0.0,0.0,8.29,20.19,0.0,0.0,18.87,24.39,0.0,0.0,0.0
hsa-miR-140-3p,42.64,247.59,167.17,114.76,0.0,160.11,86.52,36.75,155.25,184.08,194.81,156.0,174.71,332.04,227.98,139.59,132.64,262.51,51.41,201.13,150.93,243.9,98.19,243.03,0.0
hsa-miR-140-5p,10.66,19.55,13.93,15.3,0.0,13.92,0.0,6.68,0.0,0.0,28.46,13.0,12.48,83.01,38.0,10.47,0.0,30.29,25.71,25.14,0.0,0.0,0.0,8.38,0.0
hsa-miR-141-3p,618.22,964.28,1379.16,757.42,815.74,536.03,75.71,153.68,77.63,400.65,1324.28,910.0,1435.13,1377.98,1735.19,806.16,1193.78,2887.63,959.68,201.13,207.53,3219.43,1325.54,1290.55,586.05
hsa-miR-141-5p,0.0,0.0,27.86,0.0,0.0,0.0,0.0,3.34,11.94,0.0,2.19,0.0,37.44,0.0,0.0,0.0,16.58,0.0,0.0,0.0,0.0,0.0,0.0,33.52,0.0
hsa-miR-142-3p,0.0,3.26,4.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.64,39.0,124.79,182.62,63.33,0.0,0.0,30.29,0.0,25.14,0.0,24.39,0.0,58.66,0.0
hsa-miR-142-5p,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,13.13,0.0,0.0,83.01,12.67,0.0,16.58,0.0,0.0,0.0,0.0,0.0,0.0,16.76,0.0
hsa-miR-143-3p,0.0,6.52,0.0,0.0,0.0,10.44,0.0,0.0,11.94,0.0,0.0,0.0,0.0,66.41,12.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-144-3p,0.0,6.52,0.0,0.0,0.0,0.0,0.0,3.34,0.0,0.0,4.38,52.0,162.23,1776.43,88.66,13.96,0.0,90.87,0.0,100.57,56.6,0.0,0.0,8.38,0.0
hsa-miR-144-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.03,12.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-145-5p,10.66,19.55,13.93,7.65,101.97,10.44,0.0,10.02,35.83,10.83,17.51,26.0,37.44,132.82,0.0,0.0,8.29,30.29,8.57,0.0,18.87,48.78,49.09,117.32,0.0
hsa-miR-1468-5p,0.0,0.0,0.0,0.0,0.0,0.0,10.82,0.0,0.0,0.0,2.19,0.0,0.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,18.87,0.0,0.0,0.0,0.0
hsa-miR-1469,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146a-5p,95.93,120.53,111.45,61.21,33.99,135.75,140.6,43.43,71.65,119.11,52.53,13.0,336.94,232.43,63.33,24.43,33.16,60.58,59.98,175.99,150.93,48.78,98.19,100.56,0.0
hsa-miR-146b-5p,21.32,114.02,46.44,30.6,135.96,83.54,64.89,16.7,11.94,108.28,124.77,52.0,124.79,298.84,88.66,73.29,74.61,171.64,59.98,125.71,150.93,73.17,147.28,125.7,1367.45
hsa-miR-147b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.38,0.0
hsa-miR-148a-3p,53.3,276.9,366.85,260.12,271.91,271.49,21.63,26.73,29.86,411.47,1665.75,104.0,212.15,514.67,75.99,188.45,290.16,1696.23,899.7,100.57,207.53,390.23,147.28,234.65,0.0
hsa-miR-148a-5p,0.0,0.0,4.64,7.65,0.0,0.0,0.0,0.0,0.0,0.0,13.13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.14,18.87,0.0,0.0,0.0,0.0
hsa-miR-148b-3p,10.66,58.64,37.15,7.65,33.99,45.25,0.0,10.02,0.0,21.66,67.86,39.0,12.48,149.42,25.33,41.88,91.19,111.06,77.12,0.0,113.2,73.17,0.0,58.66,0.0
