miRNA,SRR14730725,SRR14730726,SRR14730727,SRR14730728,SRR14730729,SRR14730730,SRR14730731,SRR14730732,SRR14730733,SRR14730734,SRR14730735,SRR14730736,SRR14730737,SRR14730738,SRR14730739,SRR14730740
hsa-miR-335-5p,35.57,20.63,29.38,1.44,8.72,16.19,9.47,0.43,14.79,111.32,55.56,46.06,14.01,5.64,1.13,3.31
hsa-miR-337-3p,0.98,0.15,2.06,0.0,0.13,0.25,0.39,0.0,0.39,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-337-5p,0.25,0.0,3.88,0.12,0.25,0.25,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-338-3p,0.62,0.0,0.0,0.36,1.64,0.0,0.0,0.0,3.66,4.32,28.4,0.69,3.1,0.0,0.16,0.0
hsa-miR-338-5p,2.71,12.79,0.61,1.2,0.0,3.44,0.58,0.43,0.39,7.14,82.42,3.15,17.36,7.74,0.0,0.0
hsa-miR-339-3p,70.89,427.35,228.48,67.97,193.67,22.18,33.25,5.61,221.55,11.91,44.67,40.72,10.29,47.04,54.83,50.22
hsa-miR-339-5p,20.31,61.17,87.77,26.61,11.76,1.78,1.16,1.01,15.05,35.72,24.71,67.72,8.18,3.97,7.72,7.07
hsa-miR-33a-3p,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.39,2.53,3.99,1.65,1.24,0.0,0.0,0.0
hsa-miR-33a-5p,1.11,0.0,1.7,0.36,1.14,0.51,0.0,0.0,0.92,1.34,3.68,0.55,0.25,0.0,0.32,0.0
hsa-miR-33b-5p,0.0,0.87,0.73,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,1.23,0.0,0.0,0.16,0.0
hsa-miR-340-3p,6.52,0.73,5.95,0.84,4.3,8.54,0.19,0.0,3.01,37.06,34.38,12.61,16.86,1.46,0.0,0.0
hsa-miR-340-5p,343.39,123.8,178.71,33.45,109.86,111.14,42.14,2.16,163.97,1108.85,972.97,554.0,245.11,52.06,11.42,15.34
hsa-miR-342-3p,20.31,15.11,32.29,5.63,7.33,2.55,0.39,1.15,21.98,91.08,72.14,29.2,25.91,3.76,0.96,9.62
hsa-miR-342-5p,57.6,20.63,16.63,20.74,11.63,52.0,9.28,4.61,272.71,2.98,61.24,6.85,42.77,55.2,14.31,33.68
hsa-miR-345-3p,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.48,0.0
hsa-miR-345-5p,52.8,21.51,66.16,17.86,53.98,16.44,15.85,0.86,40.57,1.64,9.36,9.46,3.97,9.41,19.13,6.92
hsa-miR-34a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0
hsa-miR-34a-5p,0.86,6.68,39.7,1.2,10.11,0.89,1.16,0.0,4.06,55.06,38.22,30.44,9.17,2.3,0.32,0.0
hsa-miR-34b-3p,0.12,0.0,0.36,0.0,1.52,0.0,0.19,0.0,2.36,22.03,8.13,7.68,1.86,0.63,0.0,0.0
hsa-miR-34c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0
hsa-miR-34c-5p,8.49,61.76,6.19,3.72,71.55,9.94,0.19,0.0,62.03,666.26,494.39,341.09,88.03,36.59,0.32,0.0
hsa-miR-3529-5p,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.45
hsa-miR-3605-3p,0.49,0.73,0.24,0.12,0.0,0.25,0.0,0.0,2.62,0.0,0.77,0.0,0.74,1.46,0.32,0.3
hsa-miR-3605-5p,3.57,4.94,2.79,1.44,2.53,3.06,1.55,0.14,9.95,0.0,1.53,1.78,2.48,5.02,0.96,2.41
hsa-miR-3609,0.0,0.0,0.49,0.24,0.0,0.0,0.0,0.0,0.0,1.19,0.15,0.0,0.0,0.42,0.0,0.0
hsa-miR-361-3p,951.39,648.8,1019.91,222.97,194.81,184.55,147.5,33.83,609.28,202.69,251.11,196.87,230.11,109.76,152.1,297.43
hsa-miR-361-5p,59.45,2.03,23.31,3.0,9.48,3.44,0.77,1.87,10.34,43.31,29.47,24.54,6.69,4.18,0.64,0.9
hsa-miR-3611,0.25,0.58,1.34,0.0,1.64,0.25,0.39,0.0,1.05,0.0,0.0,2.47,0.0,0.21,0.16,0.0
hsa-miR-3613-3p,0.62,0.15,1.09,0.12,0.0,0.0,0.0,0.14,0.39,0.15,0.15,0.0,0.12,0.21,0.0,0.75
hsa-miR-3613-5p,2.83,0.0,1.09,0.36,0.13,8.92,0.19,0.0,1.7,5.51,13.51,3.02,2.36,0.42,0.0,0.15
hsa-miR-3614-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.27,0.0,0.0,0.0,0.0
hsa-miR-3614-5p,3.82,14.97,2.67,6.95,14.79,5.61,2.9,0.58,8.77,1.79,2.0,3.56,1.74,7.94,4.5,6.47
hsa-miR-3615,819.82,294.68,363.24,57.18,29.83,281.28,5.03,55.56,1391.96,46.28,714.5,68.82,274.12,567.42,38.59,226.15
hsa-miR-3617-5p,0.62,0.0,1.09,0.0,0.0,0.38,0.0,0.0,1.05,0.0,0.0,0.0,0.37,0.42,0.0,0.0
hsa-miR-3618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3619-3p,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3619-5p,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-362-3p,0.0,0.0,0.12,0.0,0.13,0.25,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-362-5p,1.6,7.27,61.79,5.63,3.03,0.38,0.19,0.86,4.71,5.8,6.6,3.15,2.73,2.3,1.61,1.65
hsa-miR-3620-3p,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3620-5p,0.0,2.91,3.76,17.14,0.38,1.78,0.0,0.43,1.57,0.45,0.92,22.76,0.25,1.67,0.96,1.95
hsa-miR-3622a-5p,0.49,0.0,0.0,0.0,0.25,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.16,0.0
hsa-miR-363-3p,447.14,104.19,254.83,34.29,52.72,124.77,34.02,5.04,347.3,48.96,86.72,23.31,44.26,72.13,61.42,51.73
hsa-miR-363-5p,5.78,8.57,3.76,4.32,1.01,7.52,0.0,1.15,18.45,0.0,6.75,0.27,1.49,7.53,0.8,3.16
hsa-miR-3648,0.25,6.25,0.49,0.84,8.6,0.0,0.19,0.0,0.65,0.0,0.0,6.17,0.12,0.84,0.16,0.0
hsa-miR-3652,0.0,0.73,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.15
hsa-miR-3654,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.14,0.0,0.63,0.0,0.0
hsa-miR-3655,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3658,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3659,0.25,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0
hsa-miR-365a-3p,0.12,2.76,0.0,0.48,0.38,0.25,0.0,0.0,1.44,31.85,7.67,8.09,4.09,1.46,0.0,0.0
hsa-miR-365a-5p,1.85,0.73,1.82,0.96,7.96,1.02,2.71,0.29,3.53,2.83,2.46,1.23,0.12,1.25,3.05,7.22
hsa-miR-365b-3p,0.49,1.31,0.97,0.6,0.63,0.0,0.0,0.0,0.65,18.75,29.16,5.76,0.62,0.0,0.0,0.0
hsa-miR-365b-5p,1.6,0.15,0.61,0.0,0.25,0.38,0.77,0.14,3.27,1.04,4.3,2.6,2.98,1.05,1.77,3.01
hsa-miR-3660,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3661,1.6,1.89,2.43,0.6,0.63,0.0,0.0,0.0,1.7,0.0,0.0,0.14,0.25,0.0,0.16,0.6
hsa-miR-3662,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3663-3p,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3663-5p,0.12,0.0,0.0,0.0,0.88,0.13,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-3664-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3665,0.74,5.81,1.21,0.48,1.52,0.13,0.0,0.0,2.88,13.1,9.06,11.65,0.37,5.64,0.0,0.0
hsa-miR-3667-5p,0.37,1.6,4.13,0.24,1.9,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.84,0.0,0.3
hsa-miR-367-3p,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.46,0.41,0.12,0.0,0.0,0.0
hsa-miR-3674,0.0,0.0,0.0,0.12,2.02,0.0,0.19,0.0,0.0,1.49,0.0,0.96,0.0,0.42,0.0,0.0
hsa-miR-3675-5p,1.11,0.73,0.49,0.0,0.13,0.0,0.0,0.0,2.88,0.0,0.31,0.0,0.5,0.0,0.0,0.0
hsa-miR-3677-3p,2.34,3.05,0.36,0.24,0.76,0.0,0.0,0.0,3.4,0.0,0.46,2.47,0.0,2.93,0.64,1.5
hsa-miR-3678-3p,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3678-5p,2.58,0.58,0.12,0.36,1.26,5.23,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0
hsa-miR-3679-5p,1.97,4.65,20.27,2.64,0.0,0.0,0.0,0.0,0.65,0.0,0.0,4.52,0.0,2.09,1.13,0.9
hsa-miR-3680-3p,0.12,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3680-5p,0.37,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3681-5p,0.0,1.02,0.0,0.12,1.01,0.0,0.0,0.0,0.0,0.0,0.0,3.29,0.25,0.0,0.16,0.0
hsa-miR-3682-3p,0.49,0.44,0.85,0.24,0.0,0.89,0.0,0.29,2.88,0.0,0.77,0.27,0.5,0.84,0.32,0.6
hsa-miR-3684,0.0,0.15,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3685,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.15
hsa-miR-3688-3p,0.0,0.87,1.82,0.0,2.4,2.17,0.39,0.0,2.49,0.0,0.31,0.41,0.0,0.0,0.32,0.3
hsa-miR-369-3p,1.72,9.45,4.73,1.32,4.68,0.64,0.0,0.0,9.42,91.82,50.5,43.18,9.79,3.55,0.0,0.0
hsa-miR-369-5p,1.11,6.83,2.79,1.08,5.94,1.4,0.19,0.0,8.51,51.49,44.05,22.35,6.82,2.09,0.64,0.45
hsa-miR-3690,3.2,0.87,0.85,0.0,3.16,1.15,0.39,0.0,1.44,2.53,1.38,1.37,0.12,1.25,0.0,0.0
hsa-miR-3691-5p,6.77,11.77,5.95,2.52,2.78,4.84,0.39,0.14,16.23,0.89,5.68,5.9,3.6,6.06,2.73,1.35
hsa-miR-3692-3p,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0
hsa-miR-370-3p,533.67,2264.48,1896.68,861.44,127.43,63.73,46.2,111.42,1759.02,386.48,347.35,524.53,111.95,118.34,600.05,521.17
hsa-miR-370-5p,0.0,1.16,0.73,0.12,2.53,0.25,0.0,0.0,1.57,8.04,6.75,4.94,1.98,0.21,0.0,0.0
hsa-miR-371a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-371b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.5,0.0,0.0,0.0
hsa-miR-372-3p,0.37,0.58,0.36,0.0,9.48,0.25,0.97,0.0,0.0,0.3,0.0,1.37,0.5,0.0,1.45,0.9
hsa-miR-373-3p,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.32,0.0
hsa-miR-374a-3p,1.35,1.02,10.93,3.36,9.35,11.85,0.39,0.0,3.93,32.89,38.37,15.49,9.92,2.51,0.0,1.5
hsa-miR-374a-5p,7.51,2.91,2.91,0.6,6.19,7.52,0.77,0.0,11.38,51.34,32.54,25.36,10.17,1.88,0.32,1.2
hsa-miR-374b-3p,0.49,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,7.14,9.82,3.02,1.24,0.84,0.0,0.0
hsa-miR-374b-5p,7.02,1.16,1.82,2.64,8.6,3.95,0.39,0.0,4.84,158.34,58.63,37.29,20.95,5.23,0.48,0.0
hsa-miR-375-3p,873.98,42.14,78.3,103.09,242.22,746.99,309.89,18.28,199.69,28.72,594.31,75.13,107.0,204.89,202.43,114.43
hsa-miR-375-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-376a-3p,0.74,0.0,0.85,0.6,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-376a-5p,0.0,0.44,0.0,0.0,0.13,0.0,0.0,0.0,0.0,6.55,2.0,4.11,1.24,0.21,0.16,0.0
hsa-miR-376b-3p,0.0,0.44,1.21,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-376b-5p,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-376c-3p,0.25,0.0,3.16,0.0,0.0,0.0,0.0,0.0,0.52,0.0,2.15,0.14,0.0,0.21,0.0,0.0
hsa-miR-376c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-377-3p,0.49,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.39,1.19,2.92,0.55,0.99,0.0,0.0,0.0
hsa-miR-377-5p,0.25,4.65,3.16,1.56,0.88,0.0,0.19,0.0,2.09,0.0,1.84,1.37,0.0,0.21,1.13,0.9
hsa-miR-378a-3p,5308.23,51616.29,11084.35,10350.12,132150.13,973.34,10925.1,1586.04,10228.03,5634.86,6231.09,105913.66,737.31,4499.45,16330.71,13164.59
hsa-miR-378a-5p,2.22,12.06,5.22,3.72,7.08,0.89,3.29,1.01,6.28,28.87,19.03,15.9,4.22,3.76,2.09,3.61
hsa-miR-378b,0.0,1.16,0.0,0.12,2.02,0.0,0.58,0.0,0.0,0.15,0.61,1.1,0.0,0.42,0.8,0.45
hsa-miR-378c,60.68,843.22,334.34,771.89,2589.91,34.79,317.24,57.44,664.9,175.31,411.97,2580.68,19.84,227.05,638.15,237.73
hsa-miR-378d,23.75,1590.25,412.16,714.95,4928.25,32.37,91.63,4.46,48.29,212.22,15.66,3379.53,4.34,126.28,47.59,380.58
hsa-miR-378e,2.22,12.64,39.58,11.63,531.96,9.18,6.19,0.14,62.81,23.66,45.43,65.81,0.25,1.25,6.43,15.64
hsa-miR-378f,0.37,9.45,2.91,4.68,34.26,0.38,1.93,0.29,1.7,5.51,1.69,37.02,0.5,1.46,3.22,3.46
hsa-miR-378h,0.0,1.74,0.36,0.0,1.77,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.21,0.16,0.3
hsa-miR-378i,0.37,10.9,3.64,3.48,29.83,0.0,1.35,0.58,2.22,4.17,1.69,24.95,0.25,1.05,2.25,3.16
hsa-miR-379-3p,4.8,3.92,1.09,0.0,6.32,0.51,0.0,0.0,1.7,39.73,29.47,16.31,4.84,1.88,0.0,0.0
hsa-miR-379-5p,101.79,74.4,385.21,37.64,91.65,73.03,13.15,2.3,137.27,770.73,692.7,520.14,114.06,48.3,5.95,6.92
hsa-miR-380-5p,0.12,2.32,2.43,0.72,6.57,0.38,0.0,0.0,3.66,28.28,15.66,10.83,3.47,2.3,0.0,0.0
hsa-miR-381-3p,244.68,111.45,514.63,23.26,137.92,52.64,28.03,0.43,187.65,1542.5,1313.57,738.94,310.82,72.13,13.99,3.76
hsa-miR-381-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.27,0.0,0.0,0.0,0.0
hsa-miR-382-3p,8.12,10.32,22.95,1.32,14.16,6.25,2.71,0.14,20.02,172.48,134.0,65.67,32.98,7.53,2.25,0.75
hsa-miR-382-5p,191.51,297.01,190.6,93.62,33.12,21.92,23.01,20.44,573.82,166.08,141.52,119.68,34.84,78.19,102.74,79.54
hsa-miR-383-5p,0.25,0.0,0.36,0.0,2.65,0.13,2.13,0.0,0.39,0.45,0.61,1.23,0.0,0.21,0.48,0.0
hsa-miR-384,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.89,0.61,3.56,0.25,0.0,0.0,0.0
hsa-miR-3909,0.25,0.15,1.21,0.0,2.65,0.64,0.19,0.0,2.36,0.89,3.84,0.0,2.73,0.0,0.64,0.0
hsa-miR-3910,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3911,1.11,2.47,0.73,0.96,0.25,0.25,0.19,0.0,1.31,0.0,2.15,2.88,0.37,0.42,0.0,0.15
hsa-miR-3912-3p,0.0,0.0,0.73,0.0,0.0,0.64,0.0,0.0,0.13,1.04,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3913-5p,19.08,18.45,9.11,8.51,19.85,13.64,2.13,0.14,7.72,1.34,0.77,32.49,2.98,34.08,34.25,8.72
hsa-miR-3916,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0
hsa-miR-3917,0.12,0.0,0.97,0.0,2.65,1.02,0.19,0.14,1.31,0.0,0.61,0.0,0.25,0.84,0.64,0.3
hsa-miR-3918,0.12,0.0,0.0,0.24,0.0,0.0,0.19,0.0,0.79,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3920,0.74,0.58,0.61,0.0,0.0,0.38,0.19,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0
hsa-miR-3922-3p,1.97,28.19,15.66,9.23,20.1,1.53,0.77,0.43,12.56,4.76,2.46,17.27,1.61,3.97,5.79,3.01
hsa-miR-3923,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3925-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.26,0.0,0.0,0.27,0.0,0.0,0.0,0.0
hsa-miR-3928-3p,26.58,261.26,92.99,71.93,83.94,4.21,4.64,16.41,55.35,28.87,15.96,189.05,2.73,33.24,30.87,41.95
hsa-miR-3929,0.0,1.31,0.0,0.48,1.52,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.15
hsa-miR-3934-5p,6.77,5.23,1.82,5.99,5.94,0.0,0.58,0.72,0.52,0.0,1.07,0.96,0.37,1.25,0.8,2.26
hsa-miR-3936,0.74,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-3939,0.0,0.0,0.85,0.0,0.0,1.02,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.16,0.0
hsa-miR-3940-3p,0.98,0.0,1.46,0.0,0.13,0.0,0.0,0.0,0.79,1.49,0.31,0.82,0.99,0.0,0.0,0.3
hsa-miR-3940-5p,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.31,0.69,0.0,1.67,0.16,0.45
hsa-miR-3941,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3942-5p,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0
hsa-miR-3944-3p,0.74,0.44,0.12,0.0,0.38,0.51,0.0,0.0,1.31,0.0,2.3,0.0,0.37,0.0,0.16,0.9
hsa-miR-3944-5p,0.0,0.0,0.85,0.0,0.51,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,1.05,0.32,0.0
hsa-miR-3945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0
hsa-miR-3960,0.74,8.14,1.94,3.12,1.9,0.38,0.0,0.43,6.94,17.26,15.96,24.95,0.5,7.53,0.0,0.3
hsa-miR-409-3p,447.76,588.21,1497.39,213.98,62.96,294.54,24.36,68.23,2250.79,136.02,423.94,92.26,560.39,189.0,97.44,207.81
hsa-miR-409-5p,4.43,12.35,26.59,3.96,11.5,1.15,0.58,1.15,9.81,135.57,83.04,51.55,17.11,7.32,0.64,1.65
hsa-miR-410-3p,2.83,6.39,2.55,0.24,1.39,1.02,0.0,0.0,4.97,77.98,50.81,33.45,7.44,3.35,0.48,0.75
hsa-miR-410-5p,0.0,1.74,0.0,0.24,0.0,0.0,0.19,0.0,1.44,0.6,0.0,0.0,0.0,0.0,0.0,0.15
hsa-miR-411-3p,2.22,1.89,1.09,0.36,3.54,0.89,0.19,0.0,6.02,69.05,59.55,35.92,9.67,3.14,0.0,0.0
hsa-miR-411-5p,7.63,28.77,7.41,2.76,25.16,2.8,0.39,0.14,42.66,334.4,301.3,224.56,43.02,18.19,0.32,0.0
hsa-miR-412-3p,0.0,0.0,0.24,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0
hsa-miR-412-5p,2.46,6.68,3.88,2.16,4.68,0.76,3.09,0.43,4.58,1.93,2.76,0.55,0.0,2.72,0.48,1.65
hsa-miR-421,8.37,2.47,6.8,0.36,0.13,1.4,0.19,0.0,3.27,15.92,8.13,7.13,2.36,1.25,0.0,0.75
hsa-miR-422a,0.0,0.15,0.0,0.12,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.16,0.15
hsa-miR-423-3p,376.25,568.01,2444.82,386.61,1241.42,280.26,243.39,50.24,464.82,112.06,618.72,492.17,741.65,397.24,59.97,463.73
hsa-miR-423-5p,4562.01,14794.38,19737.59,12277.39,8943.89,7522.02,197.96,2797.95,19285.78,3501.1,3028.67,9263.51,3100.75,16992.8,1258.62,16745.42
hsa-miR-424-3p,24.62,7.41,13.6,0.6,7.21,20.9,5.22,0.58,42.27,0.0,17.04,1.78,14.75,26.34,4.18,1.65
hsa-miR-424-5p,2.83,2.18,4.61,0.0,1.9,0.76,0.58,0.0,0.13,5.66,2.15,1.51,0.99,0.42,0.32,0.0
hsa-miR-425-3p,47.75,410.2,202.86,55.02,51.58,11.73,13.92,2.02,86.11,11.16,22.87,98.85,8.43,10.87,26.85,29.92
hsa-miR-425-5p,293.29,99.97,4022.33,331.46,75.85,86.16,12.18,10.08,576.57,114.89,131.39,115.57,242.01,98.89,117.37,103.9
hsa-miR-4258,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-4281,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4284,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0
hsa-miR-4286,2.71,13.22,37.76,4.56,2.53,0.76,0.0,0.43,0.92,4.32,4.3,6.58,0.5,0.21,0.16,0.3
hsa-miR-429,2.34,0.29,0.73,0.6,0.25,0.13,0.19,0.0,0.13,0.0,0.0,0.27,0.0,1.25,0.0,0.0
hsa-miR-4306,6.28,12.64,5.71,0.48,8.98,0.13,0.0,0.0,17.4,2.38,6.75,0.55,1.24,15.89,0.0,1.95
hsa-miR-431-3p,1.23,18.89,18.7,3.24,9.35,0.13,0.39,0.14,8.24,25.89,17.8,10.42,3.72,1.25,1.45,2.41
hsa-miR-431-5p,16.49,10.17,70.9,4.91,1.77,1.66,0.39,0.0,18.32,11.76,6.29,6.85,0.99,0.84,2.41,0.75
hsa-miR-4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-432-3p,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-432-5p,107.69,51.58,164.38,75.16,4.42,25.49,10.83,5.18,200.74,1.49,14.12,5.76,5.46,12.13,16.56,18.8
hsa-miR-4324,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.61,0.0,0.0,0.0,0.0,0.0
hsa-miR-4326,39.88,64.23,80.25,14.15,20.23,25.87,7.54,0.58,51.56,1.34,11.82,6.03,13.27,6.27,6.27,10.07
hsa-miR-4327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0
hsa-miR-433-3p,13.42,25.14,21.0,5.63,16.18,1.02,0.0,2.02,55.35,231.71,191.1,142.58,28.02,15.47,1.61,6.17
hsa-miR-433-5p,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.26,3.72,0.61,1.23,0.25,0.42,0.0,0.0
hsa-miR-4421,0.0,0.0,1.09,2.04,1.64,0.13,0.39,0.0,0.0,1.04,0.77,1.92,0.0,0.21,0.32,0.0
hsa-miR-4423-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0
hsa-miR-4424,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4425,0.37,0.15,0.36,0.0,0.25,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
