miRNA,SRR16760614,SRR16760616,SRR16760617,SRR16760618,SRR16760620,SRR16760621,SRR16760622,SRR16760623,SRR16760624,SRR16760625,SRR16760626,SRR16760627,SRR16760628,SRR16760629,SRR16760630,SRR16760631,SRR16760633,SRR16760634,SRR16760635,SRR16760636,SRR16760637,SRR16760641,SRR16760644,SRR16760645,SRR16760647,SRR16760648,SRR16760649,SRR16760650,SRR16760654,SRR16760655,SRR16760656,SRR16760661,SRR16760662,SRR16760663,SRR16760664,SRR16760665,SRR16760666,SRR16760668,SRR16760669,SRR16760670,SRR16760671,SRR16760673,SRR16760674,SRR16760675,SRR16760676,SRR16760677,SRR16760678,SRR16760679,SRR16760681,SRR16760682,SRR16760683,SRR16760686,SRR16760689,SRR16760690,SRR16760691,SRR16760615,SRR16760619,SRR16760632,SRR16760638,SRR16760639,SRR16760642,SRR16760643,SRR16760646,SRR16760651,SRR16760652,SRR16760653,SRR16760657,SRR16760658,SRR16760659,SRR16760660,SRR16760667,SRR16760672,SRR16760680,SRR16760684,SRR16760687,SRR16760688
hsa-miR-4788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4791,7.8,0.0,0.34,0.0,1.07,0.0,0.44,0.5,0.0,1.8,0.34,0.0,1.63,0.41,1.45,0.0,0.0,0.0,0.0,3.44,0.21,0.0,0.0,0.87,4.55,0.78,1.6,0.86,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,2.26,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.68,0.35,0.38,0.0,0.0,0.0,2.17,0.29,0.0,0.0,0.0,2.23,0.0
hsa-miR-4793-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0
hsa-miR-4795-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4795-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4796-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.45,0.34,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4796-5p,0.0,0.0,0.34,0.0,0.0,0.0,0.44,0.0,0.0,0.45,0.34,0.47,0.41,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4797-3p,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.8,0.0,0.83,1.6,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4797-5p,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4798-5p,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4799-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4800-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4800-5p,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,1.12,0.74,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4804-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-483-3p,25.98,4.29,6.09,49.36,0.8,0.55,1.33,3.0,7.76,25.71,1.03,0.47,0.82,1.24,4.63,13.79,0.0,2.02,88.11,0.6,0.42,20.66,26.93,0.74,1.14,0.0,0.0,64.2,4.98,26.06,0.0,0.0,0.0,2.11,0.0,20.76,0.0,0.0,0.78,25.88,0.0,0.0,0.0,6.87,0.0,0.0,19.61,18.39,0.0,4.25,2.91,0.0,0.0,0.0,0.0,1.54,0.0,0.0,1.51,1.99,6.21,8.4,1.11,1.36,0.71,1.91,3.39,4.51,0.0,6.27,0.57,0.0,0.0,30.23,11.16,0.0
hsa-miR-483-5p,142.91,8.9,7.1,1457.31,1.61,1.66,4.0,8.01,7.05,122.68,1.38,1.88,4.09,4.96,83.57,20.68,33.53,2.52,459.44,1.2,0.63,3.76,13.46,513.79,1.14,0.78,0.8,52.22,4.56,281.43,0.0,0.0,0.0,5.8,0.0,523.31,0.29,0.75,1.17,42.51,0.0,0.0,1.16,6.87,0.0,11.81,0.0,4.6,0.0,8.5,37.82,0.0,25.32,0.0,18.07,18.52,1.87,6.66,1.76,3.48,24.85,15.75,0.0,3.4,0.71,3.05,6.78,8.63,13.69,22.68,0.57,0.0,26.84,10.08,13.39,46.16
hsa-miR-484,62.36,498.78,209.39,1149.2,120.17,12.19,66.17,79.11,163.65,399.61,78.65,49.92,86.62,174.81,1526.76,336.45,11.18,963.43,509.16,11.17,20.66,199.09,262.57,24.31,12.51,51.6,129.86,169.49,249.23,2742.53,130.93,47.08,120.54,90.75,72.89,318.35,19.4,17.36,16.83,269.58,0.0,157.46,23.25,68.7,92.34,188.9,215.72,147.15,0.0,85.04,84.37,84.52,50.65,0.0,65.07,12.86,48.6,6.66,43.3,109.34,71.45,41.48,13.28,168.89,28.95,86.5,237.24,178.7,766.48,144.27,26.86,149.25,304.22,90.68,381.63,215.4
hsa-miR-485-3p,20.79,6.59,3.38,12.21,5.36,0.55,0.89,2.5,3.53,3.16,3.45,2.35,2.04,1.24,0.0,13.79,18.63,10.09,49.72,11.52,4.59,28.17,19.08,0.0,3.41,0.0,0.0,15.41,4.98,12.83,0.0,6.73,0.0,1.58,0.0,2.13,15.34,1.51,5.87,7.66,0.0,11.25,11.62,6.87,0.0,0.0,29.42,41.38,0.0,17.01,20.37,14.09,75.97,0.0,7.23,0.51,4.67,6.66,7.8,9.94,3.11,7.88,2.21,2.72,3.18,7.24,6.78,4.51,0.0,42.94,4.29,4.15,0.0,0.0,2.23,30.77
hsa-miR-485-5p,33.78,13.19,12.85,217.8,5.63,2.22,5.77,10.51,9.88,61.34,4.83,1.41,3.27,7.85,34.41,24.82,115.48,14.64,537.48,27.08,13.57,18.78,33.66,32.0,1.14,3.13,0.8,53.93,7.05,131.09,26.19,13.45,0.0,22.69,0.0,233.71,4.92,3.02,10.57,34.59,0.0,14.06,11.62,6.87,0.0,0.0,29.42,0.0,100.59,8.5,8.73,28.17,0.0,0.0,10.84,111.12,4.67,142.5,27.44,16.4,9.32,67.73,1.11,3.4,14.47,25.91,16.95,5.63,0.0,158.99,6.57,4.15,0.0,20.15,4.46,15.39
hsa-miR-486-3p,106.53,258.46,389.35,784.12,101.93,8.86,30.2,35.55,266.64,119.52,9.31,17.43,89.48,115.3,309.11,350.24,219.79,1254.12,454.41,3.87,17.53,71.37,130.16,75.15,13.65,18.76,74.55,66.77,24.47,347.58,104.74,47.08,140.63,32.71,437.35,228.92,2.61,2.26,5.09,59.67,0.0,134.96,26.74,27.48,554.07,59.03,205.92,87.37,100.59,221.11,122.19,225.39,303.87,64.72,119.29,269.56,20.56,99.88,5.29,16.4,149.1,346.51,12.18,108.06,53.31,68.59,186.4,34.16,95.81,11.1,7.43,103.64,143.16,151.13,618.2,276.94
hsa-miR-486-5p,17744.44,272.3,1780.67,7410.51,163.09,557.38,2514.55,3703.47,5892.26,16803.94,2371.37,2343.92,2441.76,496.33,921.84,9784.54,566.25,939.71,243.57,607.26,12.94,133.35,16779.49,115.58,1349.3,60.98,115.43,177.19,26929.87,66.95,261.86,100.89,6328.48,8400.84,0.0,5155.39,7.82,18.87,16.04,33.8,0.0,16507.48,6580.58,769.41,5633.02,5218.42,9031.01,96.56,0.0,199.85,7616.78,169.05,12838.69,129.44,75.91,403.31,2847.55,53.27,28.7,18.39,378.97,38163.09,958.69,154.28,50.13,143.65,250.8,2819.44,684.36,17.85,7.43,10583.96,7891.84,6720.2,671.76,42971.88
hsa-miR-487a-3p,0.0,0.0,0.0,4.88,0.0,0.0,0.0,0.0,0.0,1.35,0.34,0.0,0.0,0.0,4.05,0.0,0.0,0.0,0.63,0.26,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,4.01,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.34,0.0,0.38,0.0,0.38,0.0,2.65,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-487a-5p,0.0,1.32,1.35,19.26,0.0,0.0,0.0,0.0,0.0,6.77,0.34,0.0,0.0,0.0,4.05,1.38,0.0,0.0,15.73,0.0,0.0,1.88,0.0,0.25,0.0,0.0,0.0,5.99,0.0,10.82,0.0,0.0,0.0,0.0,0.0,9.05,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.5,0.0,0.53,0.0,0.0,0.0,0.38,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-487b-3p,0.0,2.97,0.34,25.22,0.8,0.0,1.78,2.0,1.41,20.75,1.72,0.0,0.0,1.24,21.4,0.0,0.0,1.51,13.85,37.99,11.69,0.0,2.24,2.23,0.0,0.78,0.8,16.26,0.83,28.46,0.0,6.73,0.0,3.17,0.0,9.05,6.66,1.51,2.35,15.58,0.0,5.62,0.0,0.0,0.0,11.81,9.81,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.41,1.33,11.33,4.47,0.0,0.0,2.21,2.38,0.35,1.14,3.39,1.5,0.0,71.65,2.57,0.0,0.0,0.0,0.0,0.0
hsa-miR-487b-5p,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.47,0.0,0.0,0.0,0.0,0.0,1.01,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-488-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-488-5p,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-489-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0
hsa-miR-490-3p,0.0,0.33,0.34,0.54,0.54,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.41,0.41,0.87,0.0,0.0,1.51,1.26,5.33,0.63,3.76,1.12,0.5,0.0,1.56,0.0,2.57,1.24,0.8,0.0,0.0,0.0,1.58,0.0,2.13,0.29,0.0,2.35,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.5,0.0,0.53,0.0,0.34,0.0,1.91,0.0,0.75,0.0,7.96,2.29,4.15,8.95,0.0,0.0,0.0
hsa-miR-490-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,3.01,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,6.73,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,1.93,0.29,0.0,0.0,0.0,0.0,0.0
hsa-miR-491-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-491-5p,0.0,0.0,0.0,0.81,0.8,0.0,0.0,0.0,0.0,0.45,0.69,0.0,0.0,0.0,1.45,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.41,0.4,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.39
hsa-miR-493-3p,7.8,11.21,3.72,462.17,6.44,1.11,4.89,4.01,2.12,161.47,20.7,1.88,5.72,5.37,99.76,13.79,11.18,9.08,118.32,6.53,3.55,3.76,3.37,115.83,0.0,0.78,3.21,74.47,4.98,105.84,52.37,6.73,0.0,1.06,72.89,210.28,0.0,9.06,14.87,104.29,0.0,0.0,6.97,0.0,0.0,0.0,19.61,13.79,0.0,0.0,2.91,0.0,0.0,0.0,3.61,3.09,17.76,5.33,3.52,2.49,6.21,6.3,4.43,11.21,8.83,44.58,6.78,4.88,0.0,231.12,6.57,8.29,0.0,0.0,4.46,30.77
hsa-miR-493-5p,2.6,11.87,4.74,196.1,21.73,1.11,7.11,5.51,0.71,114.56,37.6,5.65,11.44,11.98,127.52,8.27,7.45,12.11,117.69,12.64,5.43,13.15,1.12,104.05,3.41,5.47,6.41,104.43,11.61,130.29,52.37,0.0,0.0,1.58,0.0,121.91,4.63,16.61,21.91,155.52,2380.95,5.62,6.97,0.0,0.0,11.81,29.42,50.58,0.0,17.01,2.91,84.52,0.0,0.0,7.23,3.09,28.97,6.66,9.31,11.43,6.21,8.4,9.96,15.29,12.71,32.39,0.0,4.51,0.0,303.5,16.86,0.0,17.9,0.0,6.7,0.0
hsa-miR-494-3p,0.0,9.23,0.34,57.77,5.63,0.0,1.33,0.0,0.71,25.26,10.0,4.24,6.54,1.24,26.02,4.14,0.0,5.05,10.07,18.22,4.38,1.88,3.37,3.1,2.28,0.0,2.4,37.66,4.15,23.25,0.0,0.0,0.0,3.69,0.0,17.57,15.06,4.53,6.26,30.36,0.0,2.81,0.0,6.87,0.0,0.0,19.61,22.99,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.51,4.67,0.0,7.05,8.95,0.0,0.53,3.32,3.06,1.06,5.33,0.0,2.25,0.0,94.81,9.15,0.0,0.0,10.08,0.0,0.0
hsa-miR-494-5p,0.0,0.0,0.34,0.54,0.0,0.0,0.0,0.5,0.0,0.45,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-495-3p,10.39,21.43,5.07,299.98,13.14,11.64,23.98,28.54,8.46,199.81,40.02,22.13,12.67,16.53,121.45,15.17,0.0,8.58,113.92,68.85,22.54,13.15,7.85,10.05,3.41,11.73,2.4,100.15,9.95,226.51,0.0,6.73,0.0,4.22,0.0,116.05,176.9,19.62,49.7,142.05,0.0,8.44,10.46,6.87,0.0,11.81,88.25,36.79,0.0,17.01,14.55,0.0,0.0,0.0,7.23,1.54,16.82,9.32,24.92,17.89,0.0,1.58,14.39,17.33,9.88,29.72,10.17,13.89,0.0,274.31,63.16,16.58,0.0,20.15,4.46,0.0
hsa-miR-495-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-496,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-497-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-497-5p,0.0,1.32,0.34,1.36,0.27,0.0,0.0,0.0,0.0,0.45,1.38,0.0,0.41,1.24,0.29,0.0,0.0,0.0,1.26,3.95,0.83,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.83,2.81,0.0,0.0,0.0,1.06,0.0,0.0,1.74,0.0,0.39,1.06,0.0,0.0,0.0,6.87,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.61,0.0,0.76,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,2.65,0.29,0.0,0.0,0.0,0.0,0.0
hsa-miR-498-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
