miRNA,ERR1736309,ERR1736310,ERR1736311,ERR1736312,ERR1736313,ERR1736314,ERR1736315,ERR1736316,ERR1736317,ERR1736318,ERR1736319,ERR1736320,ERR1736321,ERR1736322,ERR1736323,ERR1736324,ERR1736325,ERR1736326,ERR1736327,ERR1736328,ERR1736329,ERR1736330,ERR1736331,ERR1736332,ERR1736333,ERR1736334,ERR1736335,ERR1736336,ERR1736337,ERR1736338,ERR1736339
hsa-miR-4421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04
hsa-miR-4424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4433b-3p,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,6.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.23,0.0,0.0,28.5,0.0
hsa-miR-4433b-5p,10.69,12.81,8.27,0.0,49.42,103.18,62.35,30.93,73.05,60.16,29.55,85.43,23.6,147.87,101.18,101.92,0.0,47.98,45.57,35.06,40.96,30.94,23.2,31.42,0.0,0.0,50.23,95.65,78.44,142.51,6.73
hsa-miR-4435,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4436b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69
hsa-miR-4443,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.74,5.8,0.0,0.0,0.0,0.0,0.0,0.0,14.25,1.35
hsa-miR-4446-3p,10.69,0.0,12.41,13.56,0.0,0.0,0.0,0.0,14.61,24.06,19.7,32.86,10.11,0.0,0.0,20.38,0.0,23.99,0.0,23.38,2.93,15.47,17.4,47.13,11.25,0.0,0.0,0.0,15.69,0.0,0.0
hsa-miR-4473,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4482-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.88,0.0,0.0,4.04
hsa-miR-4492,0.0,0.0,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.38,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-449b-5p,0.0,0.0,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-449c-5p,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4504,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4508,64.12,41.64,66.18,27.12,49.42,0.0,83.13,0.0,43.83,12.03,44.32,26.29,43.83,73.93,0.0,20.38,107.47,0.0,0.0,0.0,29.26,46.41,5.8,23.56,33.74,0.0,50.23,95.65,31.38,57.01,8.07
hsa-miR-450a-5p,0.0,0.0,8.27,13.56,0.0,0.0,20.78,0.0,0.0,0.0,4.92,39.43,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,8.78,23.21,23.2,15.71,0.0,44.77,0.0,31.88,0.0,0.0,10.76
hsa-miR-450b-5p,32.06,3.2,12.41,27.12,49.42,206.37,145.48,0.0,131.5,24.06,59.09,98.57,74.17,0.0,101.18,81.53,53.73,23.99,45.57,58.44,20.48,54.15,98.62,47.13,0.0,44.77,75.35,31.88,78.44,85.51,168.14
hsa-miR-4511,0.0,0.0,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.87,0.0,0.0,11.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4516,0.0,0.0,4.14,13.56,0.0,0.0,0.0,0.0,14.61,0.0,4.92,6.57,13.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-451a,73534.36,23758.2,46993.52,81824.72,7214.86,60568.54,51626.31,11442.71,51765.7,1564.15,72819.77,28849.31,1763.29,6949.84,6576.62,1365.7,54619.7,54158.77,36869.93,3389.39,42238.4,4973.89,21492.59,12425.68,56810.0,55786.88,44734.13,55063.13,35660.5,31238.87,44330.11
hsa-miR-452-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.77,0.0,0.0,0.0,0.0,4.04
hsa-miR-452-5p,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,7.74,11.6,7.85,0.0,0.0,0.0,0.0,0.0,0.0,13.45
hsa-miR-4524a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.12,0.0,0.0,0.0,0.0
hsa-miR-4536-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-454-3p,16.03,6.41,12.41,0.0,0.0,51.59,20.78,0.0,0.0,12.03,4.92,19.71,10.11,0.0,0.0,0.0,26.87,0.0,0.0,0.0,2.93,30.94,5.8,54.98,0.0,0.0,0.0,31.88,0.0,0.0,2.69
hsa-miR-454-5p,0.0,0.0,4.14,0.0,0.0,51.59,20.78,0.0,29.22,0.0,9.85,13.14,26.97,0.0,0.0,61.15,0.0,12.0,0.0,0.0,5.85,23.21,5.8,15.71,11.25,0.0,25.12,31.88,31.38,14.25,8.07
hsa-miR-455-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,23.21,0.0,7.85,0.0,0.0,0.0,0.0,0.0,0.0,6.73
hsa-miR-4638-3p,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4640-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35
hsa-miR-4645-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,6.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,0.0,5.8,7.85,0.0,0.0,0.0,0.0,15.69,0.0,1.35
hsa-miR-4646-3p,0.0,0.0,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4659b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,0.0,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35
hsa-miR-4660,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4661-5p,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4662a-5p,16.03,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85,39.43,6.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.47,46.41,23.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4671-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4672,0.0,0.0,0.0,13.56,0.0,0.0,20.78,0.0,0.0,0.0,0.0,0.0,6.74,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.8,7.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4674,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4676-3p,0.0,3.2,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4677-3p,0.0,3.2,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18,0.0,26.87,0.0,0.0,0.0,0.0,0.0,0.0,7.85,0.0,0.0,0.0,0.0,15.69,0.0,1.35
hsa-miR-4685-3p,5.34,0.0,8.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,0.0,17.4,7.85,0.0,0.0,0.0,0.0,0.0,0.0,5.38
hsa-miR-4687-5p,0.0,0.0,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4697-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.12,0.0,0.0,0.0,0.0
hsa-miR-4707-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69
hsa-miR-4708-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4714-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4714-5p,10.69,0.0,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35
hsa-miR-4724-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.12,0.0,0.0,0.0,0.0
hsa-miR-4727-5p,0.0,0.0,0.0,0.0,0.0,0.0,20.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4732-3p,368.71,438.78,537.68,705.15,691.84,567.51,228.62,463.89,219.16,372.99,241.3,322.01,276.46,406.64,607.07,305.75,241.8,539.79,410.17,420.75,324.75,409.98,191.43,235.63,584.74,223.86,276.29,414.49,596.17,598.55,281.12
hsa-miR-4732-5p,16.03,16.01,12.41,54.24,0.0,51.59,0.0,30.93,0.0,12.03,9.85,0.0,20.23,0.0,0.0,20.38,0.0,35.99,0.0,35.06,35.11,0.0,11.6,0.0,0.0,0.0,25.12,0.0,47.07,0.0,10.76
hsa-miR-4734,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4742-3p,0.0,6.41,0.0,13.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.21,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69
hsa-miR-4745-5p,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4746-5p,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,45.57,0.0,0.0,7.74,0.0,7.85,0.0,0.0,0.0,31.88,0.0,0.0,1.35
hsa-miR-4750-3p,0.0,0.0,0.0,0.0,0.0,51.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4755-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.25,1.35
hsa-miR-4757-3p,0.0,0.0,4.14,0.0,0.0,0.0,0.0,0.0,14.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.38,0.0,0.0
hsa-miR-4758-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4763-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4766-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35
hsa-miR-4767,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69
hsa-miR-4772-3p,0.0,0.0,0.0,0.0,0.0,51.59,20.78,0.0,14.61,0.0,0.0,0.0,0.0,0.0,0.0,20.38,26.87,0.0,0.0,0.0,2.93,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38
hsa-miR-4772-5p,0.0,0.0,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85,13.14,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,44.77,0.0,0.0,0.0,0.0,8.07
hsa-miR-4773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.73
hsa-miR-4779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35
hsa-miR-4781-3p,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4781-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,6.57,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4786-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35
hsa-miR-4797-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4800-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4800-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-483-3p,16.03,19.22,0.0,0.0,49.42,103.18,0.0,92.78,14.61,12.03,19.7,6.57,30.34,110.9,50.59,40.77,53.73,12.0,45.57,105.19,2.93,69.62,11.6,125.67,0.0,0.0,50.23,31.88,0.0,42.75,17.49
hsa-miR-483-5p,10.69,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.74,36.97,50.59,0.0,0.0,0.0,0.0,0.0,2.93,7.74,0.0,15.71,0.0,0.0,0.0,0.0,0.0,0.0,29.59
hsa-miR-484,2490.15,1412.42,2039.06,2006.97,2124.93,2012.07,1621.12,1670.02,2118.55,794.11,1753.15,2083.2,1726.21,2439.84,1163.56,1895.68,1934.39,1919.25,2369.88,1577.82,1120.54,1276.35,1601.07,1672.99,3204.84,1835.68,1733.1,1913.02,2212.11,2037.94,1209.24
hsa-miR-485-3p,0.0,6.41,0.0,0.0,49.42,0.0,0.0,0.0,0.0,0.0,0.0,19.71,0.0,73.93,0.0,0.0,0.0,0.0,0.0,23.38,0.0,7.74,0.0,0.0,0.0,0.0,0.0,0.0,15.69,28.5,2.69
hsa-miR-485-5p,0.0,0.0,12.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,26.29,0.0,0.0,0.0,20.38,0.0,35.99,0.0,0.0,5.85,7.74,0.0,0.0,0.0,0.0,25.12,0.0,0.0,0.0,6.73
hsa-miR-486-3p,678.65,659.77,388.79,555.98,395.34,670.69,20.78,463.89,935.08,758.01,0.0,604.59,488.87,739.34,505.89,366.91,698.53,503.8,45.57,362.31,468.11,23.21,858.54,227.78,1102.02,358.18,678.17,892.74,282.4,342.03,112.99
hsa-miR-486-5p,235266.14,213932.72,314.34,54.24,25153.19,825.47,332.54,61.85,20294.26,336.89,89430.37,144.58,237451.28,160844.33,148833.92,15267.33,199108.03,1007.61,319.02,771.38,17.55,549.22,150.83,80994.68,26437.12,268.64,150.7,108627.73,313.77,137867.15,18511.12
hsa-miR-487a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,0.0,0.0,31.88,0.0,0.0,0.0
hsa-miR-487b-3p,5.34,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85,52.57,10.11,0.0,0.0,20.38,0.0,0.0,0.0,11.69,0.0,38.68,23.2,15.71,0.0,0.0,0.0,0.0,0.0,0.0,6.73
hsa-miR-489-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,10.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-490-3p,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-490-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35
hsa-miR-491-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-493-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.61,12.03,4.92,13.14,0.0,0.0,0.0,0.0,0.0,12.0,0.0,11.69,0.0,7.74,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35
hsa-miR-493-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.93,0.0,0.0,9.85,32.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.21,0.0,7.85,0.0,0.0,0.0,0.0,0.0,0.0,1.35
hsa-miR-494-3p,0.0,0.0,0.0,0.0,0.0,0.0,20.78,0.0,0.0,12.03,0.0,13.14,0.0,0.0,0.0,0.0,26.87,0.0,0.0,0.0,0.0,7.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-495-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-497-5p,21.37,16.01,16.54,0.0,49.42,154.77,41.57,61.85,73.05,36.1,29.55,111.72,30.34,36.97,101.18,122.3,26.87,23.99,0.0,58.44,46.81,69.62,98.62,133.52,22.49,134.32,25.12,63.77,47.07,42.75,291.88
hsa-miR-499a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35
hsa-miR-499a-5p,0.0,0.0,0.0,0.0,0.0,0.0,20.78,0.0,0.0,12.03,14.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.69,0.0,0.0,0.0,15.71,0.0,0.0,0.0,0.0,0.0,0.0,17.49
hsa-miR-5000-3p,0.0,3.2,0.0,0.0,0.0,0.0,20.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35
hsa-miR-5001-3p,0.0,3.2,4.14,13.56,0.0,0.0,0.0,0.0,0.0,12.03,9.85,0.0,6.74,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.8,0.0,11.25,0.0,25.12,0.0,15.69,0.0,12.11
