miRNA,SRR12004720,SRR12004721,SRR12004722,SRR12004723,SRR12004724,SRR12004725,SRR12004726,SRR12004727,SRR12004728,SRR12004729,SRR12004730,SRR12004731,SRR12004732,SRR12004733,SRR12004734,SRR12004735,SRR12004736,SRR12004737,SRR12004738,SRR12004739,SRR12004740,SRR12004741,SRR12004742,SRR12004743,SRR12004744,SRR12004745,SRR12004746,SRR12004747,SRR12004748,SRR12004749,SRR12004750,SRR12004751,SRR12004752,SRR12004753,SRR12004754,SRR12004755
hsa-miR-4755-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4781-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.06,0.0,0.0
hsa-miR-4784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4786-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4800-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-483-5p,0.0,0.0,14.12,0.0,0.0,0.0,0.0,26.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85,0.0,0.0,0.0,23.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-484,19.3,14.33,34.12,38.55,26.8,86.0,113.09,138.72,98.47,287.55,105.19,321.34,417.96,6.93,832.65,0.0,154.09,375.28,5.65,423.53,77.91,46.62,32.34,230.0,148.45,311.12,181.47,86.47,92.2,13.27,125.21,91.05,63.48,20.58,57.72,377.82
hsa-miR-485-3p,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.34,0.0,0.0,0.0,0.0,44.45,0.0,45.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-485-5p,38.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.39,0.0,0.0,0.0,0.0,17.96,162.8,0.0,0.0,0.0,0.0,42.19,24.89,0.0,0.0,0.0,0.0,0.0,31.45,0.0,0.0,0.0,0.0,0.0,35.01
hsa-miR-486-3p,32.17,0.0,0.0,0.0,9.87,13.23,0.0,0.0,0.0,21.13,0.0,0.0,16.55,0.0,6.91,0.0,0.95,0.0,0.0,0.0,0.0,6.5,0.0,33.93,0.0,0.0,15.61,30.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-486-5p,86.86,0.0,50846.8,15.19,102.97,81458.78,67.4,3596.77,37.65,31.69,29837.04,37.54,2.36,64.15,0.58,248.73,26520.77,9828.41,42.35,1.39,41491.73,108850.7,5186.21,0.0,55.09,11098.7,15790.91,7053.22,1349.92,133.68,18.87,0.0,44606.54,220.34,40103.89,59.15
hsa-miR-487b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-490-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-493-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.14,61.59,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.96,0.0,0.0,0.0,0.0,0.0,24.61,0.0,0.0,0.0,0.0,31.99,0.0,7.86,53.17,6.92,23.28,0.0,46.42,0.0
hsa-miR-493-5p,0.0,0.0,0.0,57.24,64.89,50.28,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,10.36,0.0,17.02,0.76,111.52,0.0,0.0,0.0,187.03,133.47,0.0,128.61,0.0,0.0,66.1,35.88,0.0,0.0,0.0,41.16,0.0,0.0
hsa-miR-494-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.96,0.0,0.0,58.33,0.0,0.0,0.0,0.0,0.0,6.62,0.0,151.05,0.0,0.0,22.77,47.11,90.49,0.0,221.7,0.0,0.0,0.0,22.61,87.48,0.0,65.6,0.0,0.0,96.57
hsa-miR-495-3p,0.0,0.0,0.0,0.0,36.67,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.27,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-495-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-497-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5000-3p,0.0,41.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-500a-3p,199.45,237.17,196.48,186.92,299.04,234.19,90.24,135.95,438.28,46.95,224.72,447.48,481.21,34.67,329.15,176.08,107.77,324.07,182.11,576.28,76.82,274.27,559.68,281.28,87.23,269.48,85.86,231.74,125.25,226.08,23.16,53.02,141.78,434.63,72.77,630.1
hsa-miR-500b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.38,15.45,0.0,0.0,0.0,8.87,0.0,21.87,56.64,74.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,22.61,0.0,0.0,0.0,30.68,0.0,0.0,0.0
hsa-miR-501-3p,527.59,638.28,701.21,745.33,737.72,998.97,1506.74,1454.36,3122.02,961.25,748.75,1376.6,964.79,131.76,1002.98,2340.81,393.25,2075.13,2059.67,1353.91,662.81,1569.74,3371.46,1846.02,335.16,744.73,821.5,1252.93,754.98,2871.24,879.93,2632.93,1300.38,2278.5,402.76,2299.51
hsa-miR-5010-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.19,0.0,0.0,0.0,24.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.79,65.37,22.48,0.0,0.0,0.0,0.0,0.0,46.01,0.0,0.0
hsa-miR-502-3p,125.46,0.0,0.0,0.0,25.39,0.0,0.0,0.0,0.0,0.0,0.0,6.01,0.0,0.58,502.93,0.0,2.84,0.0,0.0,0.0,0.0,1.08,25.31,0.0,0.0,0.0,0.0,36.32,1.74,27.03,0.0,0.0,35.97,2.42,2.51,1.21
hsa-miR-503-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.56,15.74,0.0,28.97
hsa-miR-504-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-505-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,125.38,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-505-5p,67.56,55.71,0.0,0.0,19.75,0.0,0.0,76.02,0.0,0.0,22.95,26.65,0.59,0.0,363.1,89.89,91.7,140.64,36.7,0.0,29.63,16.26,61.87,29.41,0.0,60.02,28.29,81.28,24.35,5.41,0.0,47.25,76.18,10.9,0.0,28.97
hsa-miR-5094,45.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5187-5p,0.0,0.0,0.0,0.0,18.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5189-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.87,9.8,0.0,23.27,0.0,0.0,0.0,18.18,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5189-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.47,0.0,0.0,0.0,1.21,0.0,0.0
hsa-miR-532-3p,0.0,0.0,0.0,0.0,0.0,0.0,36.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-532-5p,0.0,0.0,88.24,0.0,0.0,0.0,0.0,0.0,77.23,0.0,0.0,0.0,0.0,0.0,8.63,0.0,0.95,94.01,38.12,0.0,0.0,0.0,0.0,39.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-539-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.67,0.75,0.0,104.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-539-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-542-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-543,0.0,41.38,0.0,0.0,8.46,0.0,37.7,64.37,0.0,0.0,120.49,0.0,17.14,0.0,48.34,118.21,13.23,149.04,0.0,0.0,0.0,43.36,135.7,0.0,0.0,118.81,0.0,0.0,0.0,172.51,113.21,0.0,0.0,31.48,0.0,129.16
hsa-miR-544b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.53,0.0,0.0,0.0,0.0,0.0,0.0,90.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.38,0.0,0.0,0.0
hsa-miR-548a-3p,0.0,0.0,0.0,0.0,12.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.32,0.0,0.0,0.0,0.0
hsa-miR-548al,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548b-5p,0.0,0.0,0.0,0.0,0.0,123.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548e-3p,102.94,0.0,0.0,0.0,28.21,0.0,33.13,31.07,55.99,0.0,0.0,31.91,0.0,0.0,0.0,81.27,0.95,0.0,93.17,0.0,0.0,58.54,46.41,32.43,0.0,0.0,51.71,130.57,0.0,55.05,0.0,146.95,73.01,39.95,0.0,0.0
hsa-miR-548e-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.59,0.0,0.0,0.0,0.0,0.0
hsa-miR-548f-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548j-5p,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548k,0.0,0.0,0.0,0.0,0.0,0.0,35.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,30.62,0.0,0.0,0.0,0.0,52.32,0.0,0.0,0.0,0.0,1.21
hsa-miR-548l,48.26,58.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548o-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,63.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.41,0.0
hsa-miR-550a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5581-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.56,0.0,0.0,0.0
hsa-miR-5696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.13,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-570-3p,0.0,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-574-3p,0.0,57.3,0.0,0.0,12.69,0.0,0.0,0.0,44.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,16.94,0.0,0.0,8.67,0.0,40.72,0.0,0.0,0.0,0.0,0.0,29.49,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-574-5p,0.0,31.83,0.0,1.17,0.0,47.63,30.84,0.0,0.0,0.0,0.0,0.0,15.96,14.45,0.0,0.0,4.73,135.28,0.0,0.0,0.0,0.0,0.0,34.69,3.06,0.0,0.0,27.67,1.74,0.0,0.0,0.0,31.74,0.0,0.0,19.31
hsa-miR-576-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,173.5,0.0,0.0,0.0,32.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.61,0.0,0.0,0.0
hsa-miR-577,0.0,1.59,0.0,0.0,39.5,0.0,0.0,0.0,0.0,0.0,115.71,0.0,34.88,27.74,44.31,128.06,191.9,580.88,45.17,0.0,51.58,39.03,0.0,44.49,120.9,140.86,62.44,72.63,111.33,50.13,67.75,60.51,82.53,354.73,284.82,41.04
hsa-miR-582-3p,0.0,63.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.73,0.0,292.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.26,0.0,0.0,42.89,0.0,0.0,0.0,0.0,0.0,67.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-582-5p,48.26,0.0,0.0,0.0,0.0,0.0,36.55,0.0,0.0,0.0,0.0,0.0,0.0,19.07,0.0,0.0,0.0,0.0,0.0,695.7,0.0,0.0,0.0,0.0,0.0,0.0,44.88,0.0,0.0,0.0,51.46,0.0,0.0,15.74,101.63,0.0
hsa-miR-584-5p,839.64,308.79,37.65,636.68,668.6,0.0,713.96,1716.26,853.39,126.76,465.7,456.11,461.7,49.7,521.92,190.86,358.27,577.06,794.79,1.39,44.99,374.01,1648.81,898.88,88.76,540.18,233.18,702.12,443.6,1651.87,965.7,1053.4,1036.92,1088.4,173.15,1000.68
hsa-miR-589-5p,366.74,47.75,110.59,88.79,26.8,158.78,125.66,167.02,110.05,0.0,93.71,65.32,40.79,0.0,78.83,0.0,34.03,0.0,214.58,0.0,0.0,42.28,128.67,97.28,3.06,0.0,39.03,132.3,0.0,262.45,0.86,94.51,51.85,196.13,80.3,239.0
hsa-miR-598-3p,0.0,0.0,0.0,0.0,0.0,0.0,45.69,0.0,34.75,0.0,0.0,38.67,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.2,0.0,0.0,0.0,0.0
hsa-miR-605-3p,434.3,222.84,0.0,0.0,76.17,0.0,35.41,100.99,65.65,39.91,63.11,103.24,33.11,55.48,70.2,0.0,19.85,396.68,206.11,0.0,54.87,0.0,473.9,254.13,78.05,202.11,146.35,197.15,36.53,421.69,139.79,297.93,253.94,73.85,92.85,147.27
hsa-miR-6084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-615-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.94,0.0,443.66,0.0,0.95,0.0,12.71,0.0,0.0,48.78,0.0,31.67,32.14,0.0,34.15,0.0,0.0,0.0,0.0,39.76,0.0,33.9,0.0,37.42
hsa-miR-624-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.81,0.0,0.0,0.0,0.0,46.69,0.0,0.0,0.0,0.0,0.0,37.53,0.0,0.0
hsa-miR-625-3p,80.43,74.81,0.0,0.0,0.0,0.0,0.0,0.55,1.93,0.0,0.0,0.0,14.78,0.0,0.0,0.0,3.78,0.0,0.0,0.0,0.0,29.27,0.0,44.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.53
hsa-miR-627-3p,0.0,0.0,0.0,0.0,12.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-628-3p,164.07,84.36,0.0,0.0,71.94,0.0,226.18,214.74,171.84,69.25,243.84,48.8,63.85,11.56,0.0,224.11,19.85,356.17,232.93,0.0,0.0,122.5,239.06,214.92,1.53,78.39,138.54,247.3,109.59,385.32,143.23,507.68,397.84,96.85,0.0,204.0
hsa-miR-628-5p,0.0,0.0,0.0,0.0,28.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-629-5p,0.0,41.38,0.0,31.54,21.16,0.0,28.56,0.0,29.93,0.0,69.81,0.0,322.19,0.0,0.0,0.0,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.55,29.27,0.0,0.0,36.37,39.45,0.0,0.0,0.0,0.0,0.0
hsa-miR-641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.15,0.0,0.0,0.0,0.0
hsa-miR-651-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.93,0.0,0.0,0.0,0.0
hsa-miR-6514-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6516-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6516-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.29,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-652-3p,0.0,23.88,0.0,0.0,0.0,0.0,0.0,33.29,0.0,0.0,0.0,10.51,0.0,0.0,0.0,0.0,9.45,0.0,32.47,308.28,0.0,15.18,5.62,0.0,27.55,0.0,0.0,22.48,0.0,0.0,0.0,0.0,0.0,15.74,0.0,36.21
hsa-miR-654-3p,0.0,65.26,32.94,80.61,236.97,0.0,123.37,142.05,123.57,0.0,181.69,31.91,40.2,0.0,0.0,200.71,62.39,147.51,141.17,0.0,35.12,161.53,876.79,305.41,33.67,561.0,147.32,180.72,59.15,209.86,127.79,0.0,100.52,58.11,0.0,148.47
hsa-miR-654-5p,0.0,0.0,0.0,22.2,25.39,0.0,15.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,62.67,22.59,0.0,0.0,0.0,30.94,0.0,0.0,0.0,0.0,6.05,0.0,18.18,0.0,40.91,20.1,8.47,0.0,0.0
hsa-miR-656-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.61,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-659-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
