miRNA,SRR13648489,SRR13648490,SRR13648491,SRR13648492,SRR13648493,SRR13648494,SRR13648495,SRR13648496,SRR13648497,SRR13648498,SRR13648499,SRR13648500,SRR13648501,SRR13648502,SRR13648503,SRR16312949,SRR16312950,SRR16312951,SRR16312952,SRR16312953,SRR16312954,SRR16312955,SRR16312956,SRR16312957,SRR16312958
hsa-miR-6795-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6796-3p,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6796-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6797-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0
hsa-miR-6797-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.58
hsa-miR-6798-3p,0.41,0.0,0.62,0.0,0.0,0.23,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6798-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6799-3p,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6799-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
hsa-miR-6800-3p,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6800-5p,0.0,0.13,0.52,1.98,0.11,0.47,0.0,0.0,0.2,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0
hsa-miR-6801-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6801-5p,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6802-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6802-5p,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.1,0.1,0.4,0.0,0.74,0.0,0.4,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93
hsa-miR-6803-3p,1.02,0.0,0.41,0.0,0.55,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.4,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6804-3p,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6804-5p,0.1,0.52,0.21,0.0,0.11,0.47,0.11,0.0,0.31,0.1,0.4,0.0,0.11,0.0,0.67,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0
hsa-miR-6805-3p,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6805-5p,0.0,2.71,0.93,0.09,0.55,0.35,4.26,0.11,0.41,1.31,1.4,0.0,2.12,0.0,0.54,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6806-3p,1.94,0.26,1.04,1.29,0.44,1.87,0.0,0.22,1.22,0.6,0.2,0.0,0.64,0.0,1.48,0.72,0.86,1.66,0.0,0.0,0.0,0.0,2.95,0.0,0.82
hsa-miR-6807-5p,0.0,0.0,0.0,0.17,0.0,0.23,0.0,0.44,0.1,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.44,0.0,0.0,0.0,0.0,1.54,0.0,0.23
hsa-miR-6808-3p,0.61,2.33,0.83,0.0,0.87,0.58,0.0,0.33,0.31,0.6,0.7,0.0,0.0,0.0,0.0,0.36,0.86,0.0,0.0,12.91,0.0,0.0,0.0,0.0,0.0
hsa-miR-6808-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6809-5p,0.2,0.0,0.52,0.09,0.33,0.23,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.27,0.0,0.67,0.44,0.0,0.0,0.0,0.0,2.69,0.0,1.28
hsa-miR-6810-3p,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6810-5p,0.0,0.0,0.62,0.0,0.55,0.0,0.0,0.0,0.41,0.1,0.0,0.0,0.0,0.0,1.07,0.48,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0
hsa-miR-6812-3p,0.82,0.9,0.83,0.0,1.09,0.35,0.0,0.11,0.1,0.0,0.3,0.0,0.96,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6812-5p,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
hsa-miR-6813-3p,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6813-5p,0.0,0.26,0.1,0.17,0.11,0.0,0.56,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,7.56,0.38,0.88,0.0,6.17,0.0,0.0,4.1,0.0,1.98
hsa-miR-6814-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6815-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6815-5p,1.53,1.68,4.87,0.52,1.31,1.87,1.91,1.97,0.71,2.51,5.59,8.12,5.84,0.0,1.21,1.92,6.01,0.0,0.0,5.95,0.0,0.0,5.39,27.31,0.0
hsa-miR-6816-3p,0.0,0.0,0.0,0.43,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.35
hsa-miR-6817-3p,0.0,0.39,0.31,0.17,0.22,0.12,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6817-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12
hsa-miR-6818-3p,0.72,0.78,1.14,0.52,0.87,0.82,0.45,0.98,1.02,1.11,0.0,0.12,0.0,0.0,4.03,0.72,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6818-5p,0.82,0.52,2.59,1.55,0.33,1.28,0.0,0.11,0.0,0.6,0.4,2.03,2.87,0.0,0.4,2.16,1.91,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6819-3p,0.1,0.39,1.35,0.0,0.77,0.12,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6819-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.13,0.0,1.63
hsa-miR-6820-3p,0.0,0.0,0.0,0.0,0.0,0.12,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6820-5p,0.1,0.52,0.0,0.69,0.55,1.17,0.78,0.11,0.2,0.3,0.5,5.02,2.44,0.0,0.27,0.6,0.67,0.33,0.0,0.0,0.0,0.0,1.41,0.0,0.47
hsa-miR-6821-3p,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6821-5p,0.2,0.78,0.83,0.69,0.87,0.35,0.0,0.0,0.1,0.2,1.0,2.87,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,12.57,0.0,0.23
hsa-miR-6822-5p,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6824-3p,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6825-3p,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6825-5p,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.23
hsa-miR-6826-3p,0.41,0.0,0.0,0.0,0.77,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.19,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0
hsa-miR-6826-5p,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6827-3p,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6827-5p,0.1,0.0,0.0,0.0,0.22,0.0,1.23,0.0,0.1,0.0,0.3,0.0,0.85,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
hsa-miR-6829-5p,0.1,1.16,0.72,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.9,2.15,0.96,15.96,0.13,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,27.48,2.21
hsa-miR-6831-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6833-3p,0.1,0.0,0.0,0.0,0.11,0.35,0.78,0.11,0.2,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6833-5p,0.0,0.0,0.0,0.17,0.0,0.0,0.56,0.0,0.0,0.1,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04
hsa-miR-6836-3p,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6836-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6837-3p,0.51,0.65,3.73,0.34,0.22,1.17,1.12,0.22,0.51,1.91,0.4,0.0,0.0,0.0,0.4,4.2,0.48,1.77,0.0,0.0,0.0,0.0,0.0,0.0,1.17
hsa-miR-6837-5p,0.2,2.84,0.83,0.09,0.55,0.93,2.35,0.11,0.2,0.2,1.4,0.0,0.0,0.0,1.21,3.24,0.95,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0
hsa-miR-6838-5p,0.1,0.0,0.0,0.34,0.22,0.23,0.22,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6839-5p,0.0,0.9,0.0,1.03,0.11,0.12,0.0,0.0,0.51,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.65,0.0,4.27,0.0,0.0,2.31,0.0,0.0
hsa-miR-6840-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23
hsa-miR-6840-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.1,0.0,0.3,0.0,0.0,0.0,0.13,0.0,0.48,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6842-3p,12.37,14.73,51.27,32.73,3.72,13.76,24.54,2.62,9.47,33.56,17.56,8.01,14.54,0.0,23.75,54.69,27.68,50.34,0.0,31.32,0.0,0.0,27.7,0.0,43.01
hsa-miR-6842-5p,0.61,2.45,2.07,6.96,0.77,1.63,3.7,0.33,1.32,1.91,1.1,1.67,1.17,0.0,4.56,10.43,1.34,2.43,0.0,0.0,0.0,0.0,6.8,0.0,9.56
hsa-miR-6843-3p,0.61,0.39,1.04,0.0,0.77,0.12,0.0,0.33,0.61,1.11,0.5,0.0,1.27,0.0,0.94,0.6,0.67,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6845-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6845-5p,0.0,0.52,0.0,0.0,0.77,0.23,0.0,0.0,0.1,0.5,0.9,0.0,1.06,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.47
hsa-miR-6846-5p,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23
hsa-miR-6847-5p,0.61,0.0,0.1,0.0,0.22,0.12,0.0,0.22,0.61,0.2,0.0,0.0,0.0,0.0,0.0,0.24,0.38,0.0,0.0,0.0,0.0,0.0,2.57,0.0,0.0
hsa-miR-6848-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.12
hsa-miR-6848-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6849-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6850-5p,0.0,0.13,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
hsa-miR-6851-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6852-3p,0.1,0.0,0.31,0.52,0.0,0.0,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0
hsa-miR-6852-5p,11.14,2.33,28.79,14.95,3.17,3.85,7.06,3.06,26.06,35.37,5.69,0.0,2.76,0.0,18.65,6.36,9.83,28.26,0.0,0.0,16.42,0.0,5.51,0.0,18.3
hsa-miR-6853-3p,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6854-3p,0.0,0.0,0.83,0.34,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6854-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6855-3p,0.51,0.52,0.72,0.0,0.0,0.35,0.0,0.33,0.31,0.1,0.0,0.0,0.0,0.0,1.61,0.12,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6855-5p,0.41,0.26,0.0,0.69,0.77,0.12,0.0,0.22,0.41,0.7,0.6,0.0,0.11,0.0,3.09,2.52,0.0,4.42,0.0,0.0,0.0,0.0,4.75,0.0,7.69
hsa-miR-6856-5p,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6857-3p,0.92,0.65,1.04,0.0,0.0,0.82,0.0,0.11,0.2,0.0,0.0,0.0,1.27,0.0,2.68,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6858-5p,0.2,0.13,0.0,0.09,0.11,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.12
hsa-miR-6859-3p,0.2,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6859-5p,2.15,2.33,0.72,1.2,2.73,2.22,2.69,0.66,1.12,0.6,1.2,0.0,3.82,0.0,4.43,4.92,2.77,2.32,0.0,9.2,0.0,0.0,3.59,0.0,0.12
hsa-miR-6860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0
hsa-miR-6861-3p,0.0,0.0,0.1,0.17,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6861-5p,0.0,0.0,0.31,0.0,0.0,0.12,0.0,0.11,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,1.67,0.0,0.0
hsa-miR-6862-3p,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6862-5p,1.84,2.45,2.28,0.95,1.53,1.98,5.83,0.55,0.71,1.81,2.89,4.54,7.22,0.0,0.27,2.64,0.38,3.64,0.0,0.9,0.0,0.0,8.72,0.0,2.56
hsa-miR-6863,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6864-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6865-3p,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6865-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17
hsa-miR-6866-3p,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6866-5p,3.58,5.17,5.49,6.44,3.83,2.45,1.79,0.87,3.56,3.52,2.0,0.0,2.55,0.0,1.07,7.08,4.68,3.42,0.0,0.0,0.0,0.0,4.36,0.0,10.72
hsa-miR-6867-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6867-5p,0.0,0.0,0.0,0.26,0.0,0.12,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.22,0.51,0.0,0.23
hsa-miR-6868-3p,0.0,0.0,0.0,0.0,0.0,1.52,0.9,0.33,0.0,1.81,0.1,0.0,0.0,0.0,1.07,0.0,3.15,1.55,0.0,0.0,0.0,0.0,3.46,0.0,0.7
hsa-miR-6871-3p,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6871-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6873-3p,2.76,1.16,1.45,0.0,0.66,0.82,0.0,0.33,2.34,0.7,0.3,0.0,0.0,0.0,3.09,1.44,1.24,0.55,0.0,0.0,0.09,0.0,0.0,0.0,0.0
hsa-miR-6873-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6875-3p,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6875-5p,0.31,0.0,0.62,0.26,0.11,0.0,0.67,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.38,0.44,0.0,0.0,0.0,0.0,0.9,0.0,0.35
hsa-miR-6876-3p,0.0,0.13,1.04,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6876-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.3,0.0,0.0,0.85,0.0,0.0,1.8,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6877-5p,2.35,14.34,7.04,3.09,1.97,2.45,7.96,0.66,4.68,6.23,8.68,38.59,7.11,8.69,4.43,7.56,4.1,3.75,0.0,20.09,14.93,0.0,12.57,0.0,8.51
hsa-miR-6878-5p,0.31,0.0,0.93,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6879-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6880-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12
hsa-miR-6881-3p,0.31,0.0,0.1,0.0,0.0,0.12,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6881-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6882-3p,0.0,0.13,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6882-5p,0.41,0.0,1.45,0.77,0.77,0.12,0.0,0.22,0.61,0.4,0.0,0.0,0.96,0.0,0.27,3.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6883-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.31,0.2,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6884-5p,2.25,8.01,3.0,0.09,2.08,1.52,5.72,0.66,0.31,1.71,0.7,13.86,1.59,43.6,2.55,0.0,1.72,5.74,0.0,6.96,0.0,0.0,6.03,0.0,3.85
hsa-miR-6885-3p,0.31,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
