miRNA,SRR2141641,SRR2141642,SRR2141643,SRR2141644,SRR2141645,SRR2141646,SRR2141647,SRR2141648,SRR2141649,SRR2141650,SRR2141651,SRR2141652,SRR2141653,SRR2141654,SRR2141655,SRR2141656,SRR2141657,SRR2141658,SRR2141659
hsa-miR-338-5p,74.91,0.0,6.76,7.22,67.55,1.99,74.05,0.0,18.51,6.15,57.09,42.29,320.9,11.47,1.39,3.58,0.49,0.22,38.65
hsa-miR-339-3p,12.89,0.0,16.33,17.01,11.87,12.44,19.78,12.26,4.76,25.49,18.83,9.4,30.33,34.05,11.67,9.83,29.85,29.5,14.82
hsa-miR-339-5p,109.14,397.46,104.74,63.93,74.24,132.33,157.23,41.68,26.97,268.1,37.67,49.0,10.22,87.45,240.36,114.41,231.63,355.53,140.58
hsa-miR-33a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
hsa-miR-33a-5p,26.9,0.0,23.09,10.31,19.47,29.85,46.16,8.58,8.99,48.35,28.84,18.8,14.05,31.9,37.79,56.76,85.35,106.72,44.06
hsa-miR-33b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.32,0.0,0.0,0.0,0.0,1.3,0.0
hsa-miR-340-3p,26.23,0.0,23.09,37.63,41.08,63.68,69.49,13.48,33.32,69.0,71.81,37.59,12.13,47.67,112.54,68.83,156.39,298.05,134.97
hsa-miR-340-5p,661.74,397.46,617.15,218.59,515.72,597.96,718.71,181.43,209.95,766.49,527.96,488.7,1323.85,1147.93,659.11,681.56,1549.11,2380.27,575.72
hsa-miR-342-3p,12.89,0.0,41.67,32.48,14.91,14.43,8.62,6.13,3.7,21.54,0.0,0.0,13.09,4.3,6.95,22.79,16.77,11.5,7.41
hsa-miR-342-5p,144.48,0.0,224.11,330.46,111.97,38.31,30.43,40.45,25.38,111.19,97.71,155.07,292.17,91.39,65.02,204.69,121.61,28.63,94.72
hsa-miR-345-3p,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-345-5p,26.9,0.0,47.3,34.54,29.21,17.41,25.87,23.29,2.12,34.72,52.38,0.0,35.44,38.35,16.67,34.86,39.71,46.42,33.84
hsa-miR-34a-5p,1.78,0.0,6.76,3.09,4.26,3.48,2.54,0.0,0.53,1.76,17.66,0.67,0.64,4.3,8.06,4.02,0.99,2.6,6.81
hsa-miR-34b-3p,0.89,0.0,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.0
hsa-miR-34b-5p,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34c-3p,0.0,0.0,2.82,0.0,3.65,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34c-5p,62.46,0.0,150.35,15.47,79.11,9.95,8.12,51.49,0.0,17.58,75.93,14.1,3.51,3.58,0.83,21.45,52.54,32.54,10.61
hsa-miR-3605-3p,0.0,0.0,0.56,0.0,0.0,0.5,0.0,0.0,0.53,0.0,2.35,5.37,0.0,0.0,0.56,4.02,1.97,6.72,1.0
hsa-miR-3605-5p,1.11,0.0,3.94,1.03,0.0,0.0,3.55,1.23,0.0,0.88,3.53,18.12,13.73,5.73,0.56,0.0,2.71,1.74,4.21
hsa-miR-3609,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-361-3p,132.93,0.0,122.75,131.46,63.29,62.68,59.85,29.42,24.86,116.03,118.31,71.83,357.62,272.74,283.71,162.68,125.56,118.87,97.92
hsa-miR-361-5p,18.89,0.0,42.23,3.61,12.78,27.86,30.94,8.58,2.12,29.89,1.77,0.0,38.96,20.43,23.06,14.75,39.71,23.21,13.02
hsa-miR-3611,0.0,0.0,1.13,0.0,0.0,0.0,0.51,0.0,0.0,1.76,0.0,0.0,0.32,1.43,0.0,0.0,1.23,0.0,0.2
hsa-miR-3613-3p,1.11,0.0,0.0,0.52,1.52,1.49,0.0,2.45,0.0,1.32,0.0,0.0,0.0,0.0,0.0,4.02,0.0,0.0,0.0
hsa-miR-3613-5p,33.12,0.0,34.35,67.54,48.38,35.82,36.01,63.75,11.11,85.7,80.05,61.76,108.24,55.55,47.79,122.46,76.47,83.51,87.31
hsa-miR-3614-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,4.47,1.08,0.0,0.0,1.73,0.0,0.0
hsa-miR-3615,151.15,0.0,158.23,207.25,124.14,53.23,90.28,369.0,56.59,127.02,370.81,16.11,81.42,207.87,133.93,164.91,172.92,194.58,270.34
hsa-miR-3617-5p,8.45,0.0,5.07,2.58,3.04,10.94,16.23,0.0,1.59,7.47,0.0,0.0,0.0,0.0,5.28,8.49,11.59,1.74,4.01
hsa-miR-362-3p,1.78,0.0,3.38,0.0,2.74,0.99,1.01,0.0,0.53,0.0,0.0,0.67,4.15,0.72,0.56,0.89,0.0,0.0,0.2
hsa-miR-362-5p,3.33,397.46,3.94,10.31,5.17,2.98,7.1,4.9,1.06,19.34,1.77,0.0,77.91,15.05,5.56,8.04,6.41,17.14,2.0
hsa-miR-3620-3p,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3620-5p,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.43,0.0
hsa-miR-363-3p,67.13,0.0,92.35,210.34,103.45,51.24,43.62,201.05,27.5,231.62,213.07,98.01,355.07,155.18,47.24,193.07,159.35,164.86,136.77
hsa-miR-363-5p,0.67,0.0,0.0,2.58,0.3,0.99,0.0,6.13,0.0,4.83,8.24,0.0,5.11,4.66,0.0,0.89,2.96,1.74,3.0
hsa-miR-3648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.44,0.0,0.0,0.64,0.0,0.28,0.0,0.0,0.0,0.0
hsa-miR-3650,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0
hsa-miR-3652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0,2.01,0.32,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0
hsa-miR-3659,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-365a-3p,4.22,0.0,3.94,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8
hsa-miR-365a-5p,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2
hsa-miR-365b-3p,0.0,0.0,3.38,1.03,0.0,0.0,1.01,7.36,0.0,0.44,0.0,0.0,0.0,3.58,0.56,2.23,3.21,2.39,0.0
hsa-miR-365b-5p,0.67,0.0,0.56,0.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,0.0,0.0
hsa-miR-3661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.17,2.0
hsa-miR-3663-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3665,1.56,0.0,0.56,2.06,3.35,0.5,0.0,1.23,1.06,0.0,8.24,6.71,6.07,7.88,1.67,4.47,2.22,0.87,1.6
hsa-miR-3667-5p,0.0,0.0,0.0,0.0,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.72,0.0,0.0,0.0,0.0,0.0
hsa-miR-3674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,1.6
hsa-miR-3675-5p,0.0,0.0,0.56,0.0,0.0,0.0,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3677-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.87,0.0
hsa-miR-3678-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3678-5p,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.0,0.44,0.0,0.0,0.0,1.79,0.0,0.0,1.97,0.0,0.0
hsa-miR-3679-5p,2.22,0.0,2.25,0.0,0.3,0.0,3.55,0.0,1.59,0.44,1.18,2.69,17.88,7.53,2.22,0.0,1.23,6.51,0.0
hsa-miR-3680-5p,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3681-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,0.0,0.0
hsa-miR-3682-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3684,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3685,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,1.39,0.0,8.63,3.47,0.0
hsa-miR-3686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0
hsa-miR-3688-3p,0.0,0.0,0.0,3.61,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,6.39,2.51,0.0,0.0,0.0,2.6,1.8
hsa-miR-3688-5p,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-369-3p,46.46,0.0,25.34,35.57,80.93,159.19,211.0,20.84,29.61,60.65,21.19,20.81,3.19,30.46,49.74,6.26,80.17,124.73,62.08
hsa-miR-369-5p,26.9,0.0,15.77,24.23,31.95,36.32,63.91,14.71,11.11,30.33,22.95,19.47,1.6,23.3,30.57,10.73,61.67,44.69,25.63
hsa-miR-3690,0.67,0.0,2.25,2.06,0.0,0.0,0.51,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,1.97,0.0,3.2
hsa-miR-3691-5p,0.67,0.0,0.56,0.52,0.91,0.99,0.0,0.0,0.0,1.76,0.0,4.7,0.64,1.43,0.0,0.0,0.0,2.39,6.01
hsa-miR-370-3p,36.9,397.46,6.19,32.99,43.21,59.7,54.27,9.81,31.2,35.6,24.72,12.08,5.43,45.52,100.59,8.49,103.36,202.17,112.94
hsa-miR-370-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0
hsa-miR-371a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
hsa-miR-371b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.28,0.0,0.0,0.0,0.0
hsa-miR-372-3p,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,1.79,0.0,0.0,0.0
hsa-miR-373-3p,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-374a-3p,0.89,0.0,2.82,3.61,1.52,0.0,1.01,1.23,0.0,7.47,2.35,0.0,15.33,3.94,5.28,7.15,14.31,26.03,16.22
hsa-miR-374a-5p,6.45,0.0,13.51,9.8,3.65,5.47,2.54,4.9,7.93,22.41,8.24,10.07,30.01,16.13,8.06,44.25,31.33,54.45,21.03
hsa-miR-374b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,3.04,0.0
hsa-miR-374b-5p,11.56,0.0,20.27,14.95,2.74,4.97,2.54,8.58,11.11,42.63,4.12,0.0,4.79,21.15,23.34,32.18,2.96,2.17,31.64
hsa-miR-374c-5p,0.0,0.0,0.56,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-375-3p,143.37,0.0,123.32,42.27,86.41,24.87,52.24,46.58,7.93,21.54,76.52,10.74,9.58,21.15,3.33,67.04,74.5,9.98,49.26
hsa-miR-376a-3p,0.44,0.0,0.0,0.52,0.91,13.43,0.0,0.0,0.0,0.44,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.87,0.0
hsa-miR-376b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,0.0,0.0,1.3,1.0
hsa-miR-376c-3p,8.22,0.0,0.0,0.0,7.61,17.41,16.74,0.0,3.7,7.03,0.0,0.0,0.0,3.58,1.39,1.34,11.1,6.07,0.0
hsa-miR-377-3p,0.44,0.0,0.0,4.12,1.83,3.48,2.54,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,2.23,0.0,2.82,0.0
hsa-miR-377-5p,0.89,0.0,1.13,0.0,0.91,2.49,1.01,0.0,0.0,0.0,0.0,0.0,0.0,1.43,1.39,0.0,0.0,0.0,0.0
hsa-miR-378a-3p,262.96,794.91,454.98,337.16,235.8,142.77,187.67,268.47,84.08,282.16,347.27,408.14,603.81,484.19,180.06,384.35,237.05,201.95,258.53
hsa-miR-378a-5p,1.78,0.0,4.5,3.61,0.0,5.97,3.55,4.9,0.0,3.52,7.65,0.0,11.18,8.96,6.11,6.26,10.36,7.16,0.0
hsa-miR-378b,0.0,0.0,0.0,0.0,0.3,0.0,1.01,1.23,0.0,0.0,0.0,0.0,1.28,0.72,0.0,0.45,0.49,0.0,0.2
hsa-miR-378c,14.23,0.0,8.45,18.04,14.0,6.47,2.03,3.68,11.11,21.1,5.89,22.82,127.08,14.34,19.73,17.88,12.83,18.44,14.02
hsa-miR-378d,1.11,0.0,16.89,11.86,3.04,0.99,12.17,3.68,0.53,11.87,24.13,34.24,29.38,39.78,4.45,18.32,11.35,18.66,8.41
hsa-miR-378e,0.0,0.0,0.56,4.12,0.3,1.99,0.0,0.0,0.53,0.0,0.59,2.69,1.6,1.43,0.56,0.45,0.25,1.74,0.2
hsa-miR-378f,0.44,0.0,0.56,0.0,0.0,0.0,0.51,2.45,0.0,0.0,0.59,0.67,0.32,1.79,0.28,1.79,0.25,0.65,0.4
hsa-miR-378h,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.64,0.36,0.0,0.0,0.0,0.0,0.0
hsa-miR-378i,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-379-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2
hsa-miR-379-5p,2.0,0.0,3.38,1.55,11.26,14.92,23.33,3.68,2.12,10.11,7.06,2.69,1.28,6.09,15.56,2.23,17.02,37.09,34.04
hsa-miR-380-3p,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-381-3p,28.23,0.0,3.94,5.16,28.3,31.34,26.37,8.58,3.17,18.02,1.77,0.0,3.83,16.13,11.95,4.92,44.65,49.24,24.03
hsa-miR-381-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0
hsa-miR-382-3p,22.45,0.0,5.07,11.86,22.82,25.87,34.49,12.26,4.23,13.62,1.77,0.0,2.87,15.05,17.78,3.58,29.11,25.38,28.24
hsa-miR-382-5p,20.01,0.0,18.02,14.44,10.65,47.26,78.11,6.13,13.22,16.7,8.24,10.07,0.0,13.98,23.62,6.7,32.07,25.16,27.63
hsa-miR-3907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-3909,1.33,0.0,2.82,0.0,0.91,0.99,0.0,0.0,1.59,0.0,0.0,0.0,3.51,0.36,1.95,0.89,0.0,0.0,0.0
hsa-miR-3910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3912-3p,10.67,0.0,2.82,1.55,2.43,2.98,1.01,3.68,2.64,7.91,7.06,8.73,19.16,5.73,1.67,9.39,13.57,7.59,6.81
hsa-miR-3913-5p,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,5.01
hsa-miR-3916,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.79,0.0,0.0,0.0,0.0,0.0
hsa-miR-3918,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3920,0.44,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.99,3.69,0.0
hsa-miR-3922-3p,0.67,0.0,0.0,0.52,0.3,0.0,0.0,1.23,1.06,0.0,0.0,0.0,4.47,0.0,0.0,0.0,0.0,1.08,0.0
hsa-miR-3928-3p,0.22,0.0,0.56,0.0,0.0,0.99,1.01,0.0,0.0,1.76,0.0,0.67,1.6,1.08,1.39,0.0,0.49,1.08,0.0
hsa-miR-3928-5p,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3929,2.22,0.0,0.0,0.0,0.3,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.32,0.0,1.39,0.0,0.0,0.0,0.2
hsa-miR-3934-5p,1.56,0.0,6.19,0.52,3.35,0.99,0.0,0.0,2.12,1.32,0.0,2.01,2.87,0.0,0.0,0.0,5.18,0.0,0.8
hsa-miR-3939,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3940-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8
hsa-miR-3940-5p,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3942-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.0
hsa-miR-3944-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
hsa-miR-3944-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0
hsa-miR-3960,2.67,0.0,2.82,5.67,1.22,0.99,6.09,0.0,2.12,5.27,2.35,5.37,6.71,13.62,5.28,8.94,6.66,3.04,4.81
hsa-miR-409-3p,84.02,0.0,12.95,24.75,70.28,90.04,165.86,23.29,16.39,39.56,11.18,38.26,3.51,45.52,69.75,25.92,165.76,181.56,124.96
hsa-miR-409-5p,0.67,0.0,1.13,0.52,1.22,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51,1.67,4.02,0.49,3.9,4.21
hsa-miR-410-3p,1.78,0.0,1.69,0.0,0.91,1.49,3.04,0.0,0.0,2.2,0.0,0.0,0.0,5.73,3.33,0.0,9.62,2.82,2.2
hsa-miR-411-3p,4.0,0.0,0.0,1.03,1.52,2.49,3.55,0.0,0.0,0.44,0.0,0.0,0.64,0.0,1.11,0.0,9.13,4.99,6.61
hsa-miR-411-5p,1.56,0.0,1.13,0.52,10.95,12.44,26.88,3.68,5.29,15.38,3.53,4.7,0.0,3.58,19.73,3.13,7.89,11.71,29.84
hsa-miR-412-5p,0.22,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,2.51,0.28,0.0,0.0,0.87,0.0
hsa-miR-421,14.89,0.0,37.16,23.71,24.04,33.33,35.5,8.58,10.05,43.07,36.49,11.41,52.69,40.14,30.29,31.28,62.66,52.71,60.08
hsa-miR-423-3p,73.8,0.0,159.92,133.52,584.18,37.81,185.13,261.12,80.91,276.45,107.71,215.48,860.85,3221.6,1967.06,81.79,99.41,661.39,439.15
hsa-miR-423-5p,1934.75,1589.83,1848.07,3021.06,1826.18,1113.34,975.86,1506.64,256.48,1698.24,3826.4,1876.92,12601.44,6809.12,2687.02,1868.13,4040.02,1109.33,2341.95
hsa-miR-424-3p,54.9,0.0,112.06,24.23,31.34,20.4,68.98,39.23,6.35,80.43,24.72,46.99,181.69,213.96,73.08,98.77,65.86,238.61,55.67
hsa-miR-424-5p,6.89,0.0,17.46,0.52,8.82,1.49,4.56,17.16,2.12,4.83,8.83,4.03,54.92,68.45,2.22,19.66,7.15,19.52,5.21
hsa-miR-425-3p,37.57,0.0,29.84,22.68,23.12,29.85,36.01,29.42,6.87,35.16,54.74,12.08,108.24,93.18,46.68,25.47,67.34,84.82,41.45
hsa-miR-425-5p,158.71,0.0,146.97,112.9,150.31,109.94,141.0,164.27,31.73,307.65,80.64,53.7,173.7,173.82,124.21,242.68,309.82,214.1,282.56
hsa-miR-4265,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0
hsa-miR-4273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8
hsa-miR-4286,2.67,0.0,7.88,2.58,7.61,3.48,11.16,0.0,0.0,9.23,1.77,0.67,0.0,0.72,0.56,0.45,1.97,0.0,0.0
hsa-miR-4289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
hsa-miR-429,11.34,0.0,11.26,2.06,7.61,0.99,6.09,11.03,3.17,4.4,10.59,0.0,1.92,0.0,3.89,4.02,24.17,10.2,6.21
hsa-miR-4290,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4291,0.22,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0
hsa-miR-4296,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4306,0.22,0.0,23.65,0.0,22.82,0.0,17.24,53.94,0.0,155.58,50.03,145.0,346.13,0.72,16.67,82.68,1.73,33.41,0.4
hsa-miR-431-3p,1.56,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.45,2.22,1.95,0.0
hsa-miR-431-5p,1.78,0.0,0.56,1.55,0.0,2.49,5.07,0.0,0.0,2.2,2.94,2.01,2.24,2.87,1.39,0.45,4.69,2.39,0.0
hsa-miR-432-5p,16.0,0.0,5.07,2.06,13.39,18.41,42.61,4.9,5.29,10.55,5.89,7.38,3.51,11.11,9.73,0.45,35.03,31.45,19.82
hsa-miR-4320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
hsa-miR-4326,6.22,0.0,5.63,5.67,6.39,9.45,9.13,4.9,0.0,3.52,0.0,3.36,18.52,2.51,12.78,32.63,4.93,0.0,5.21
hsa-miR-433-3p,38.01,0.0,12.39,28.35,31.95,68.65,203.9,28.2,20.62,27.25,15.89,5.37,4.15,51.97,71.41,5.36,92.01,68.11,32.44
hsa-miR-433-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0
hsa-miR-4424,0.0,0.0,1.69,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4429,4.67,0.0,7.88,6.19,1.83,4.97,5.07,2.45,2.64,5.71,5.3,4.7,13.73,7.17,4.45,4.02,7.15,3.47,4.61
hsa-miR-4432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4433b-3p,2.89,0.0,29.84,0.0,2.43,4.97,16.23,15.94,0.0,1.76,188.35,4.03,142.09,124.36,49.18,87.6,10.85,4.34,44.06
hsa-miR-4433b-5p,60.68,0.0,12.95,13.92,18.26,16.42,18.26,2.45,5.29,77.79,21.19,24.84,6.07,13.98,40.57,62.12,173.9,174.4,58.87
hsa-miR-4435,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.56,0.0,1.73,0.87,0.0
hsa-miR-4436a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
